ParlaMint-FR_2018-07-24-E1034.u1	The next item is the question to the Government.
ParlaMint-FR_2018-07-24-E1034.u681	Mr Gérard Cherpion has the floor.
ParlaMint-FR_2018-07-24-E1034.u682	The aim is not for fourth-grade students to be employed; It is a question of allowing them to discover trades, to open doors to them. They would continue to have classes, for example in the morning, but they could, in the afternoon, discover who a gendarmerie, who other trades... We do not propose at all to direct them from the fourth, but to stimulate a reflection in them that would allow them, then, to orient themselves.
ParlaMint-FR_2018-07-24-E1034.u683	I have two identical amendments before me, Nos 166 and 168. I call Mrs Bareigts to support Amendment No. 166.
ParlaMint-FR_2018-07-24-E1034.u684	He's forbidden.
ParlaMint-FR_2018-07-24-E1034.u685	I call Mr Joël Aviragnet to support Amendment No. 168.
ParlaMint-FR_2018-07-24-E1034.u686	This article opens up to minors learning in the catering sector, either from the age of 16 or from the age of 15 for minors who justify having completed the first cycle of secondary education. We propose its abolition, because I believe there are limits not to be exceeded: minors must be protected – we have all been teenagers and we understand the risks at these ages. Working conditions in the catering trades are difficult. The legislator must therefore be particularly careful; Yet, once again, you listen to businesses much more than young people. It would be interesting to look at the number of terminations of apprenticeship contracts in catering trades.
ParlaMint-FR_2018-07-24-E1034.u687	I call Mr Pauget to support Amendment No. 349.
ParlaMint-FR_2018-07-24-E1034.u688	This amendment tends to allow for the signing of an apprenticeship contract from 15 years old in hotels, cafes and restaurants. It is a request made by professionals, but it would be mainly consistent with the age of a student who arrives at the end of college. At present, a young person who wishes to enter this type of profession through alternance and apprenticeship cannot sign a contract at that time of his schooling. I therefore propose lowering the age laid down in the text.
ParlaMint-FR_2018-07-24-E1034.u689	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u690	I would be against all the amendments aimed at reducing the age at which a contract can be signed. Mr Aviragnet, I should like to point out that the age limit remains at sixteen years.
ParlaMint-FR_2018-07-24-E1034.u691	What is the Government's opinion?
ParlaMint-FR_2018-07-24-E1034.u692	Unfavorable opinion.
ParlaMint-FR_2018-07-24-E1034.u693	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2018-07-24-E1034.u694	I take this opportunity, Madam Minister, to raise an issue that remains pending today: some young people who wish to join these professions cannot today register in some CAPs, even in a way that is derogatory. For some training courses, such as bartender training, it is necessary to be of major importance, which is a problem. I've made the point several times, including at your office. There are young people motivated by this sector that hires and allows for good professional integration. But nothing is moving, despite the warnings issued by the professionals for the past six months. That's too bad. This situation needs to be unlocked: young people are waiting and would like to start their CAP on September 1st.
ParlaMint-FR_2018-07-24-E1034.u695	Mr Bruno Fuchs has the floor.
ParlaMint-FR_2018-07-24-E1034.u696	I have tabled two close amendments, which we will be debating later. The aim of this text is to increase opportunities for young people to enter learning. This provision seemed to me a kind of administrative fossil... I would therefore like to hear that the minister and the rapporteur explain their refusal in more detail. This is a paradox: young people who, registered in CFA, learn to serve in bars and restaurants, and therefore have access to alcohol, have to wait until they are sixteen years old to use their knowledge and thus lose a season. For several months, and sometimes up to a year, either they don't do anything, or they'll see elsewhere... There's a problem here. They are either prevented from enrolling in the CFA, or, when they leave, they must be able to carry out their activity immediately, not after three months, six months, or even a year.
ParlaMint-FR_2018-07-24-E1034.u697	Mr Eric Pauget has the floor.
ParlaMint-FR_2018-07-24-E1034.u698	I would add that our system is not consistent: a student who arrives at the end of the third to fifteen years; young people who wish to go to the professions of hotels, restaurants, cafes cannot immediately sign an apprenticeship contract, while there are companies ready to welcome them and want to be hired.
ParlaMint-FR_2018-07-24-E1034.u699	The minister has the floor.
ParlaMint-FR_2018-07-24-E1034.u700	I want to make two points. The law provides that a 16-year-old can practice almost all the catering trades – in a restaurant, drink and eat. The restriction for underage apprentices only applies to "bar service". Minors do not have the right to buy alcohol: it seems logical that they do not have the right to sell alcohol. It is called protecting young people – or else, it is necessary to allow the purchase of alcohol at the age of 16, which is not the Government's proposal! Out of the bar service, all other trades are open. Moreover, when the law mentions the age of sixteen, that means sixteen years in the year, after completing secondary education. We do not want young people to leave school until the end of the third; But if a young person has passed his third, he can enter the apprenticeship a few months before his 16th birthday. This is a provision that we have not changed.
ParlaMint-FR_2018-07-24-E1034.u701	I have before me two amendments, Nos 53 and 54, which may be submitted to a joint debate. Mr Bruno Fuchs has the floor to support them.
ParlaMint-FR_2018-07-24-E1034.u702	These are the amendments I mentioned earlier, and the subject has just been dealt with in detail. In spite of everything, minister, it seems to me that there is a small break in the course of these young people. Even if it only lasts a few months, it would seem to me better to trust, and to give more responsibility to business owners and young people – who have access to these products at home or elsewhere. This little legislative bug is, I think, not completely repaired.
ParlaMint-FR_2018-07-24-E1034.u703	Mr Hubert Wulfranc has the floor to support Amendment No. 6.
ParlaMint-FR_2018-07-24-E1034.u704	Disruptions of apprenticeship contracts are now frequent – this concerns almost a third of contracts. This phenomenon must be combated. But your proposal does not satisfy us: today, the unilateral breach of an apprenticeship contract by the employer requires the intervention of the labour council, and this is, in our view, an essential protection. Article 9 provides for new possibilities for breaking up, without this essential guarantee – which you have, in the same spirit, eroded in the "Work" ordinances, where you have sought to facilitate breaks, without arbitration and without the protection of employees, i.e. by allowing pressure from employers. That is why we are calling for the deletion of this article.
ParlaMint-FR_2018-07-24-E1034.u705	Mrs Josette Manin has the floor to support Amendment No. 167.
ParlaMint-FR_2018-07-24-E1034.u706	The Labour Code now requires that the termination of the apprenticeship contract at the employer's initiative be decided by the Labour Council. You're removing this obligation. However, the law of 5 March 2014 has already substantially reformed the terms of termination of the apprenticeship contract, since it allows a decision to be quickly obtained, giving competence to the board of labour but ruling in the form of interim orders. The impact assessment does not specify the reasons for making this proposal. There are no figures on the efficiency of the procedure opened just over four years ago. We therefore call for the deletion of paragraphs 3 and 4 of this article.
ParlaMint-FR_2018-07-24-E1034.u707	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u708	Again, the systematic use of prud'hommes seems to us to be unnecessarily burdensome. In the context of initial work experience, this could even be a little traumatic for the apprentice. I therefore find it inappropriate to systematize such a constraint. Unfavorable opinion.
ParlaMint-FR_2018-07-24-E1034.u709	I call Mrs Michèle de Vaucouleurs to support Amendment No. 283.
ParlaMint-FR_2018-07-24-E1034.u710	The aim of the amendment is to extend the tasks of the apprenticeship ombudsmen, as set out in Article 9, by providing for the intervention of the ombudsperson in the event of the exclusion of the apprentice by the training centre. We had tabled another amendment which required this referral. It is a question of opening up the possibility, without making it binding. It would be likely to limit the rate of termination of apprenticeship contracts, which I would point out is 28%. This amendment, which therefore reformulates the amendment that we originally tabled, would offer an additional opportunity to resolve certain conflicts.
ParlaMint-FR_2018-07-24-E1034.u711	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u712	I spoke against the idea of a systematic intervention by the Ombudsman. To the extent that you have taken into account this objection in favour of a simple possibility, Mrs de Vaucouleurs, your amendment seems interesting to me. Favourable opinion.
ParlaMint-FR_2018-07-24-E1034.u713	Mr Christophe Naegelen has the floor to support Amendment No. 24.
ParlaMint-FR_2018-07-24-E1034.u714	As this amendment has been satisfied at first reading, I withdraw it.
ParlaMint-FR_2018-07-24-E1034.u715	I call Mr Patrick Hetzel to support Amendment No. 201.
ParlaMint-FR_2018-07-24-E1034.u716	Defendant.
ParlaMint-FR_2018-07-24-E1034.u717	Several speakers are inscribed on rule 10. Mrs Sylvie Charière has the floor.
ParlaMint-FR_2018-07-24-E1034.u718	To illustrate how much this article, and especially the theme it deals with, is at the heart of the success of our young people, I want to share with you an exchange that I had with a bachelor who has crossed the door of my permanence. Like 30% of third-level students who are moving towards the professional path, Pierre – we will call him so – has chosen the management management sector. Rather, I should say "non-choice", because it was because of lack of maturity or sufficient information that he embarked on this path, he told me, since he was able to pursue studies. Having obtained his baccalaureate with a fairly good mention, he applied for the first time only to BTS – a higher technician's certificate –, therefore to selective fields, which he failed to integrate. He did not wish to go to university because the accompaniment was less individualised, he preferred to accept the proposal for additional mention made by his high school. Thinking of having reached the level, he is again applying, this year, by reiterating the same wishes, without any more vision of his future. It is clear from this concrete case that information on trades, training and their opportunities, and support in self-knowledge, have been lacking. Thanks to this clause, but also to the many other measures contained in the bill, our ambition is threefold. By entrusting information on trades and training to the regions, so that equity is ensured throughout the territory, we want to help them define good practices and build on their knowledge of the local economic fabric. By focusing on accompaniment for the young person, we support the idea that his/her individual follow-up is essential in the construction of his/her personal project, and therefore his/her success. By making public many statistics, we want the entire educational community to have a short- and medium-term visibility of all the trainings, thus making the trainings more transversal and, above all, more inclusive. We also want the professional world to become more involved in the development of diplomas. There is an urgent need for initial vocational training, whether full-time, alternating or apprenticeship, to regain its nobility, and for an orientation in this direction no longer to be experienced as a failure, but as another form of success.
ParlaMint-FR_2018-07-24-E1034.u719	Mrs Jacqueline Dubois has the floor.
ParlaMint-FR_2018-07-24-E1034.u720	The will of the majority is to include in the bill the possibility, for students in college classes, of spending a voluntary day in immersion in a company. We have therefore, in committee, reintroduced this measure removed by the Senate. However, it is possible to go even further by offering an optional week of internship to third-class students. It seems fundamental to include in this bill, which marks a real turning point in the promotion of vocational training, the opportunity for college students to discover sufficiently the professional environment. This will in no way alter the future of our children, but will allow them, on the contrary, to enrich their vision of the economic realities surrounding them. This voluntary initiative would in no way be imposed on students, who already have a week of immersion training, as provided for in their program. The proposed additional week is therefore intended to complement this experience in order to bring students closer to the world of work. This would encourage personal openness and prepare the orientation of our students. I will therefore invite you to adopt an amendment along those lines.
ParlaMint-FR_2018-07-24-E1034.u721	Mrs Isabelle Valentin has the floor.
ParlaMint-FR_2018-07-24-E1034.u722	We are all aware of this, entrusting guidance to the regions is one of the main keys to improving and developing learning in France. The current weakness of the guidance system has been unanimously recognized by students, families and students. Let us stop opposing different forms of training, initial and alternance training, the private sector and the public. The orientation of young people begins at the college. The transfer of guidance to the regions can be one of the solutions, as the regions manage the economy. As a result, they are familiar with businesses and their needs, as well as the employment pools. But this transfer must be done smoothly; It asks for a certain organisation, so a certain amount of time: in this respect, the deadline of September 2019 seems a good compromise. In order to ensure that the guidance of our young people is effective, it is essential that teachers are trained in this field, that they know the different fields, the different training courses and their opportunities. It is important that hours taken on school time be devoted to orientation. On the other hand, a transfer of skills is also a transfer of human and financial resources.
ParlaMint-FR_2018-07-24-E1034.u723	We come to the amendments to Article 10. I have before me three deletion amendments, Nos 7, 90 and 170. I call Mr Dharréville to support Amendment No. 7.
ParlaMint-FR_2018-07-24-E1034.u724	The aim of this amendment is to delete Article 10, which transfers to the regions the management of the DRONISEP, the regional delegations of the National Information Office on Lessons and Professions. This transfer is not acceptable to us; It is, moreover, massively rejected by the national education staff in charge of guidance. It would create a breach of equality in access to information on trades and training. In the face of such a risk, it cannot be considered that this competence is thus broken down. ONISEP is now able to deliver reliable, independent and unbiased information. The transfer of its regional branches could alter the quality or index them to the local needs and interests of companies – needs that differ from region to region. However, the dissemination of information on curricula and trades seems to us to be a decisive issue. That is why we propose the deletion of the article. Moreover, the measure proposed here does not seem to us justified, since the regional offices are already working in liaison with the regions, in particular for the production of certain brochures with systematic dissemination. The transfer of staff would break down the teams and disrupt the overall functioning of the organization. The national production of information by ONISEP is based, I would remind you, on the work of the DRONISEP. There is, therefore, a coherence of activity at the national level. On the other hand, a number of staff from the regional offices are doing real work for ONISEP at national level, particularly in the field of educational production. ONISEP produces a number of documents for students, as well as resources for educational teams and parents. Finally, it is a relay for academic policy in the field of guidance. The developments you are proposing are therefore far from satisfactory; They are even disturbing. I am, moreover, relaying here the concern and anger of the staff they are targeting. Finally, I want to put this article in parallel with the announcement made by the Minister of National Education of the closure of IOC – information and guidance centres. However, it shows us every day how difficult young people are to guide themselves and, above all, the territorial inequalities resulting from the new methods of acceptance in higher education institutions. The IOC, open places for those who wish to learn, learn and be accompanied humanely by trained personnel for this purpose, seems indispensable to us. We must not sacrifice them on the altar of austerity.
ParlaMint-FR_2018-07-24-E1034.u725	I call Mr Adrien Quatennens to support Amendment No. 90.
ParlaMint-FR_2018-07-24-E1034.u726	This was the case at first reading, during the examination in committee and then in the Chamber; This is again the case, under the same conditions, in a new reading: for several months we have been questioned by ONISEP staff, rightly worried about Article 10. The majority seem to be deaf to these concerns, which it is our duty to echo. ONISEP has the widest and perhaps most valuable database of school education and higher education. Its website receives 53 million visits per year. This is a real wealth of information for both parents and students. The Government is planning to abolish the ONISEP regional delegations and transfer their expertise and staff to the regions. With this transfer, national education would lose its competence in information on training and trades. In our view, the quality of the information provided by ONISEP may be altered. In fact, regionalisation will hinder communication between services, since DRONISEP brings the data up and feeds the national operator for the benefit of young citizens throughout the country. In addition, regionalisation would pose a threat to the very activity of ONISEP, to the objectivity of the information provided and to the equal treatment of young citizens. Indeed, the Government is in line with the logic of the constitution of large regions and their competition, at the expense of national cohesion. By this article, it would allow the regions themselves to set the budget allocated to informing future citizens in order to decide on their orientation. This is a profound breach of the principle of equality, and it pursues only one objective: economic attractiveness. In addition to personal, solidarity and citizen development, the Government prefers the maximization of corporate profits. In addition, this article strengthens house arrest in the region of origin, even though the Government regularly advocates mobility, including international mobility. These announcements are deeply contradictory with the meaning of this article, which we therefore call for deletion.
ParlaMint-FR_2018-07-24-E1034.u727	I call Mrs Bareigts to support Amendment No. 170.
ParlaMint-FR_2018-07-24-E1034.u728	We, too, call for the deletion of Article 10, which, in our view, is not just a legislative cavalier, but which dismantles the current national public guidance system to entrust the regions with the responsibility of organising guidance information, transferring the DRONISEP to them and giving them, together with ONISEP, shared competence over tasks that this single body has so far assumed. This involves the abolition of the IOC, the transfer of guidance staff, who are indeed very concerned, and an experiment that will enable the State to make the guidance staff thus transferred available to schools.
ParlaMint-FR_2018-07-24-E1034.u729	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u730	I refer to the debate we have had in committee: unfavourable opinion.
ParlaMint-FR_2018-07-24-E1034.u731	What is the Government's opinion?
ParlaMint-FR_2018-07-24-E1034.u732	Unfavorable.
ParlaMint-FR_2018-07-24-E1034.u733	Mr Pierre Dharréville has the floor.
ParlaMint-FR_2018-07-24-E1034.u734	Beyond the many arguments that have been put forward to criticise these measures, which are dangerous to the information system and to the guidance system of the country as a whole, I would like to stress once again the concerns of the transferred personnel, who do not really know the conditions for their transfer: to which exactly is it going to operate? Under what social conditions? For what missions? I am told that some regional elected officials – in Rhône-Alpes, I believe – suggest that staff will be at the service of the thirty priorities defined by the region. For government officials whose missions are defined in their statute, it is a bit difficult to accept, we are told. But do they have a choice? The measures therefore also raise practical objections which, for the time being, we have not received a true answer.
ParlaMint-FR_2018-07-24-E1034.u735	I have before me three amendments, Nos 269, 243 and 355, which can be discussed jointly. Amendments Nos 243 and 355 are identical. I call Mr Cinieri to support Amendment No. 269.
ParlaMint-FR_2018-07-24-E1034.u736	This amendment proposes that the region should rely on the chambers of agriculture, chambers of commerce and industry, chambers of commerce and economic actors, so that young people and their parents are able to appreciate all the ins and outs of a professional path at the time of their presentation.
ParlaMint-FR_2018-07-24-E1034.u737	I call Mr Michel Vialay to support Amendment No. 243.
ParlaMint-FR_2018-07-24-E1034.u738	As a major actor in the promotion of trades and apprenticeships, which are strongly rooted in the territories, the consular chambers play an essential role as a link between young people, trades and the territory with its economic actors – businesses and public services. They are actors of success, training 80000 apprentices each year, and register 150,000 apprenticeship contracts per year. A few figures illustrate the value of involving the consular chambers in the process: from training courses, from the certificate of professional fitness to the master's degree, which benefit from excellent success rates at the exams, to 84%; sustainable integration – 80% of apprentices find their first job within three months; adapted training – 76% of apprentices found a first job in connection with their training course; a willingness to undertake – 50% of apprentices plan to start or take over a business. The consular chambers are therefore an asset, and everyone rejoices. That is why this amendment aims to involve them in the regions to accompany them in organising information measures for pupils and students. There is common sense to capitalize on the experience and success of the chambers of commerce and industry.
ParlaMint-FR_2018-07-24-E1034.u739	I call Mr Cinieri to support Amendment No. 355.
ParlaMint-FR_2018-07-24-E1034.u740	Defendant.
ParlaMint-FR_2018-07-24-E1034.u741	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u742	I believe that the regions can be trusted in this area. They already know their interlocutors well and will find them themselves. I therefore find it unnecessary to list them, especially since some of them might be forgotten. Moreover, the amendments do not refer exactly to the same interlocutors, which clearly shows the limits of the exercise. Unfavorable opinion.
ParlaMint-FR_2018-07-24-E1034.u743	What is the Government's opinion?
ParlaMint-FR_2018-07-24-E1034.u744	Same opinion.
ParlaMint-FR_2018-07-24-E1034.u745	Mr Philippe Berta has the floor to support Amendment No. 292.
ParlaMint-FR_2018-07-24-E1034.u746	It is always a question of complementing the information missions of the regions, this time when they are aimed at the academic world. Indeed, universities have long had observatories for student life and integration – OVIE – which already carry out part of these missions, for example on annual open days. It is therefore essential for the regions to adopt and join OVIE in this information process.
ParlaMint-FR_2018-07-24-E1034.u747	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u748	Again, the region knows its interlocutor.
ParlaMint-FR_2018-07-24-E1034.u749	No!
ParlaMint-FR_2018-07-24-E1034.u750	Unfavorable opinion.
ParlaMint-FR_2018-07-24-E1034.u751	What is the Government's opinion?
ParlaMint-FR_2018-07-24-E1034.u752	Same opinion.
ParlaMint-FR_2018-07-24-E1034.u753	Mr Philippe Berta has the floor.
ParlaMint-FR_2018-07-24-E1034.u754	I can attest that the regions, especially given their size, do not know their interlocutors at every university in their territory.
ParlaMint-FR_2018-07-24-E1034.u755	I have before me two identical amendments, Nos 50 and 219. Mr Alain Ramadier has the floor to support Amendment No. 50.
ParlaMint-FR_2018-07-24-E1034.u756	The purpose of this amendment is to re-establish a provision introduced by the Senate to empower the regions to carry out the tasks entrusted to them. This is a pragmatic measure allowing regions to have slots during school time. The direct link with the students will make these information actions more concrete.
ParlaMint-FR_2018-07-24-E1034.u757	I call Mr Patrick Hetzel to support Amendment No. 219.
ParlaMint-FR_2018-07-24-E1034.u758	Defendant.
ParlaMint-FR_2018-07-24-E1034.u759	The rapporteur has the floor to support Amendment No. 453.
ParlaMint-FR_2018-07-24-E1034.u760	Editorial.
ParlaMint-FR_2018-07-24-E1034.u761	I have two identical amendments before me, Nos 111 and 220. Mr Gérard Cherpion has the floor to support Amendment No. 111.
ParlaMint-FR_2018-07-24-E1034.u762	If the forces of branches and regions are to be pooled, it is important that they have the information they need to implement their new information skills. With this in mind, this amendment proposes that the national reference framework specifying the role of the regions should take account of the consolidation of the work of the regional observatories, which is now part of the tasks of the France responsibilities agency.
ParlaMint-FR_2018-07-24-E1034.u763	I call Mr Patrick Hetzel to support Amendment No. 220.
ParlaMint-FR_2018-07-24-E1034.u764	Defendant.
ParlaMint-FR_2018-07-24-E1034.u765	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u766	Again, let us trust the regions to get this information. Unfavorable opinion.
ParlaMint-FR_2018-07-24-E1034.u767	I call Mr Cinieri to support Amendment No. 270.
ParlaMint-FR_2018-07-24-E1034.u768	This is an amendment of consistency with the reintroduction, in Article 3, of the professional development council within the regional public guidance service.
ParlaMint-FR_2018-07-24-E1034.u769	I call Mr Cinieri to support Amendment No. 271.
ParlaMint-FR_2018-07-24-E1034.u770	The aim of this amendment is to restore the benefit of premiums for companies which receive disabled apprentices. Deleted without any justification by the bill, these bonuses are intended to compensate for additional expenses incurred for the adaptation of a workplace or the organization of work.
ParlaMint-FR_2018-07-24-E1034.u771	I'm sorry, that's another amendment I defended!
ParlaMint-FR_2018-07-24-E1034.u772	I call Mrs Michèle de Vaucouleurs to support Amendment No. 284.
ParlaMint-FR_2018-07-24-E1034.u773	The draft law transfers the missions of ONISEP regional delegations to the regions. Our amendment therefore aims to strengthen the presence of the regions on the ONISEP Board of Directors. It seems legitimate that there should be more representatives of the regions, as many as the representatives of the State. We therefore propose to re-establish a provision to that effect that was introduced by the Senate and subsequently deleted.
ParlaMint-FR_2018-07-24-E1034.u774	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u775	There is no question of regions being represented as much as the State on the board of directors of a State institution. Unfavorable opinion.
ParlaMint-FR_2018-07-24-E1034.u776	I have before me two identical amendments, Nos 113 and 221, as corrected. I call Mr Pauget to support Amendment No. 113.
ParlaMint-FR_2018-07-24-E1034.u777	While it is commendable to want to organize a period of observation, it is unrealistic to foresee only one day for this. Which businessman will agree to organize himself to welcome a young person and assume responsibility for only one day, and what benefit can the young person get from it?
ParlaMint-FR_2018-07-24-E1034.u778	I call Mr Patrick Hetzel to support Amendment No. 221, as corrected.
ParlaMint-FR_2018-07-24-E1034.u779	I would like to add an argument to those that my colleague has just made. We already have a problem of absenteeism in schools. In this context, allowing young people to make this observation during school time, i.e. at a time when they are supposed to take classes, really does not give a good signal.
ParlaMint-FR_2018-07-24-E1034.u780	It's the dirlo talking!
ParlaMint-FR_2018-07-24-E1034.u781	The device is already not good; It's an additional disadvantage. It should at least be made clear that the observation may take place outside of school time. The Government is truly contradictory on these issues.
ParlaMint-FR_2018-07-24-E1034.u782	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u783	This is the result of an amendment that I defended, and I believe it very much. You say it is unrealistic to focus the observation period on a day; Know that this is done in many countries. I had this idea by looking at the Swiss system where this device does not pose any problems. Moreover, according to many reports from companies, a one-week observation can be complicated to organize; A day or half day should be much less so. Finally, on the question of whether or not the observation will take place during school time, the idea is to seek the agreement of the head of the school and discuss it with the principal teacher. It will be an opportunity to talk about the young person's project, and perhaps to invite him or her to be absent for that purpose during school time only if his or her results or the situation lends itself to it. Again, let us trust the actors on the ground to determine the best solution. But it seems to me interesting that the two possibilities are offered. Unfavorable opinion.
ParlaMint-FR_2018-07-24-E1034.u784	What is the Government's opinion?
ParlaMint-FR_2018-07-24-E1034.u785	Unfavorable.
ParlaMint-FR_2018-07-24-E1034.u786	Mr Hubert Wulfranc has the floor.
ParlaMint-FR_2018-07-24-E1034.u787	There is a lot of talk about internships, optional internships, days – or half-days – of discovery in companies, information given by the regions to the classrooms, awareness of teachers during school time. I want to tell you – give me the phrase: leave the teachers alone! Let them work on the common core of knowledge! You were talking about the actors in the field. Do you know how teachers in colleges complete the program? You went there, too: they can't do it! Not in the fifth, not in the fourth, not in the third! [[Rites and protests on various benches]] I want to push this cry from the heart for the teachers who look at us – it's soon the school holidays...
ParlaMint-FR_2018-07-24-E1034.u788	It's already the holidays!
ParlaMint-FR_2018-07-24-E1034.u789	Yes, that's right, we're out of line! Although there are teachers who are already watching next year's programs... Anyway, leave them alone and let them work.
ParlaMint-FR_2018-07-24-E1034.u790	Right now, they're quiet!
ParlaMint-FR_2018-07-24-E1034.u791	We're really leaving them alone!
ParlaMint-FR_2018-07-24-E1034.u792	Mrs Delphine Bagarry has the floor to support Amendment No. 331.
ParlaMint-FR_2018-07-24-E1034.u793	The aim is to complete the device for the discovery of trades introduced in paragraph 20 by giving the possibility to spend the day of observation in an association which promotes a professional activity, in the image of the association The tool in hand, where young people can discover manual trades through pensioners.
ParlaMint-FR_2018-07-24-E1034.u794	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u795	This amendment is already satisfied by Article L. 332-3-1 of the Education Code, which refers to "periods of observation in a professional environment, in a company, an administration or an association". I therefore suggest that it be withdrawn; Otherwise, my opinion will be unfavorable.
ParlaMint-FR_2018-07-24-E1034.u796	I have before me an amendment No 289 which is the subject of two sub-amendments, Nos 523 and 524. Mrs Michèle de Vaucouleurs has the floor to support the amendment.
ParlaMint-FR_2018-07-24-E1034.u797	The law of 28 July 2011 for the development of alternance and the securing of professional careers created the possibility for schools to carry out periods of observation in a working environment of one week in company, during their school holidays, in order to assist them in the elaboration of their vocational guidance project. These internships respond to the Bill's concern to encourage reorientation in the course of the journey, in particular towards apprenticeship, which is extended up to the age of twenty-nine. However, students cannot benefit from this opportunity, even though more and more people want to reorient themselves in the course of the academic year and their career guidance project is still often still to be defined or confirmed. The purpose of this amendment is therefore to open the possibility of making use of the traineeships provided for in Article L. 332-3-1 of the Education Code for students enrolled in a higher education course. In committee, you pointed out to us, Madam rapporteur, that there was a legal difficulty, which your sub-amendments should resolve, by creating an article L. 124-3-1 within the Education Code.
ParlaMint-FR_2018-07-24-E1034.u798	Excellent transition to the two sub-amendments, Nos. 523 and 524, which can be presented in a grouped format. The rapporteur, Catherine Fabre, has the floor to support them.
ParlaMint-FR_2018-07-24-E1034.u799	As you pointed out, I had reservations in committee about the drafting of your amendment. It seems to me wise to allow students to validate a professional project, by going into observation as part of, for example, a reorientation or deepening of their project. Favourable opinion subject to the adoption of both sub-amendments.
ParlaMint-FR_2018-07-24-E1034.u800	What is the Government's opinion?
ParlaMint-FR_2018-07-24-E1034.u801	Opinion favourable to the same conditions.
ParlaMint-FR_2018-07-24-E1034.u802	I have before me a number of amendments, Nos 272, 114, 222 and 311, which can be discussed jointly. Amendments Nos 114, 222 and 311 are identical. I call Mr Cinieri to support Amendment No. 272.
ParlaMint-FR_2018-07-24-E1034.u803	The purpose of this amendment is to clarify the date of the transfer to the regions of the missions of the ONISEP regional delegations.
ParlaMint-FR_2018-07-24-E1034.u804	Mr Gérard Cherpion has the floor to support Amendment No. 114.
ParlaMint-FR_2018-07-24-E1034.u805	My amendment has just been defended by Mr Cinieri. To the extent that it is necessary to take into account the time taken to implement the law, which I think is short, my three amendments, which I am defending here, are aimed at proposing postponements of date.
ParlaMint-FR_2018-07-24-E1034.u806	I call Mr Patrick Hetzel to support Amendment No. 222.
ParlaMint-FR_2018-07-24-E1034.u807	He's forbidden.
ParlaMint-FR_2018-07-24-E1034.u808	Mrs Valentin has the floor to support Amendment No. 311.
ParlaMint-FR_2018-07-24-E1034.u809	He's forbidden.
ParlaMint-FR_2018-07-24-E1034.u810	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u811	This date serves as a starting point for other measures. It therefore seems to me important to keep it, at the risk of shifting the whole process and delaying the implementation of the reform. Unfavorable opinion.
ParlaMint-FR_2018-07-24-E1034.u812	What is the Government's opinion?
ParlaMint-FR_2018-07-24-E1034.u813	Same opinion.
ParlaMint-FR_2018-07-24-E1034.u814	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2018-07-24-E1034.u815	These deadlines seem totally unreasonable to us, and we maintain our amendments.
ParlaMint-FR_2018-07-24-E1034.u816	I have before me three identical amendments, Nos 115, 223 and 312. Mr Gérard Cherpion has the floor to support Amendment No. 115.
ParlaMint-FR_2018-07-24-E1034.u817	He was defended.
ParlaMint-FR_2018-07-24-E1034.u818	I call Mr Patrick Hetzel to support Amendment No. 223.
ParlaMint-FR_2018-07-24-E1034.u819	He's forbidden.
ParlaMint-FR_2018-07-24-E1034.u820	Mrs Isabelle Valentin has the floor to support Amendment No. 312.
ParlaMint-FR_2018-07-24-E1034.u821	He's forbidden.
ParlaMint-FR_2018-07-24-E1034.u822	I have before me three identical amendments, Nos 116, 224 and 318. Mr Gérard Cherpion has the floor in support of Amendment No 116.
ParlaMint-FR_2018-07-24-E1034.u823	He was defended.
ParlaMint-FR_2018-07-24-E1034.u824	I call Mr Patrick Hetzel to support Amendment No. 224.
ParlaMint-FR_2018-07-24-E1034.u825	Defendant.
ParlaMint-FR_2018-07-24-E1034.u826	Mrs Isabelle Valentin has the floor to support Amendment No. 318.
ParlaMint-FR_2018-07-24-E1034.u827	Defendant.
ParlaMint-FR_2018-07-24-E1034.u828	I call Mr Vercamer to support Amendment No. 508.
ParlaMint-FR_2018-07-24-E1034.u829	The purpose of this amendment is to re-establish a provision voted in the Senate before being deleted in committee, which allows the regions to establish with the state a regional guidance committee to coordinate the activities of the agencies involved in the regional public service of guidance. The Vocational Training Act 2014, supplemented by the Act of 27 January 2017, gave the regions the responsibility to coordinate the actions of these bodies, but they struggle to ensure this role. The agencies continue to receive guidance from their line ministries, without State resources. The amendment seeks to ensure that each committee has a board of directors composed of representatives from the region, the state, other actors in guidance, businesses, parents of students and students. The Chairman of the Board of Directors would be the Chairman of the Regional Board or his representative.
