ParlaMint-IS_2015-12-19-59.u1	The president considers an agreement that may last longer than the Senate allows.
ParlaMint-IS_2015-12-19-59.u118	A respectable president. Thank you very much. The secretary of finance for this fine talk at the end of the discussion. First, though, from what he says about the arrangements of the budget, I want to say that the biggest problem in it this year as well as last year is that of a predetermined date, about the timing of the 2nd year. budget, can't resist on the part of the rest. This is the biggest problem with the treatment, although we have extended the process more than an example in the history; put a council before and make longer. So there is something wrong with the processing process. We just need to discuss in a way that can be handled. Secondly, I agree with the highest. A secretary of finance on the importance of making good use of the great opportunity that we now have, following the success of making use of the contracts against the foreign authorities in order to reduce the debt rate of the State. I agree with the main objective. A minister says that the debt of the State needs to be corrected. I agree that the key to dealing with economic tragedy, as we were able to cope with the crash, was that we lived in a low debt. A small state that is vulnerable to fluctuations and with a weak currency must usually be in poor debt. How important it is, then, that we guard against the temptation that is going to happen now when the position of government gets as much as possible! In his speech, a minister was so quick to shave. It must be our joint responsibility that we do not lose control of that kind of election.
ParlaMint-IS_2015-12-19-59.u119	Mr. President. It is true that the government's proposals got into too late. But that does not change the fact that the discussion would not have had to be made 100 hours long. It's more of a matter of agreement. There are so many things in this council that we can write about things forever and make rules and write into the Senate how things are going to work out, but after all, it's the will to keep track of certain things like this one that makes the final outcome. I think we agree on that. I'm not gonna deny that the data came too late, suggestions came too late, but we need something to change the procedure. I'll mention here as an example of the second report. I think the members of Congress should talk more about it for the vote so that the vote won't take eight hours or six, seven hours, as it did this time. It's totally unnatural, and it's not necessary. Other than that, I say about the state's budget, once again about the payment of debt: we are facing an opportunity to do what is right and my opinion is that, and I will continue to speak of it, that the Icelanders have a chance to be without clean debts within ten years. None. There are states in the OECD that are in that area and we can look to them. But it's just that if we use this opportunity, let's move on, we can get into that position. No clean debts, and if we add to our persistent business balance, we will have everything that works for us as long as the labour market supports the responsible financial management. [[The president calls.]]
ParlaMint-IS_2015-12-19-59.u120	A respectable president. I completely agree with the fact that Iceland is going to be in debt. We in the United States had this motto for the last election: Let's change interest. It's very important that Iceland be in debt or debt. As for the labour market and the work ethic here at the council, that's exactly the case. Minister says, there's nothing we can write ourselves with some form of trouble. Part of what's gone wrong in this season is conversation. There's been no conversation. We're gonna wait here at the board, and then we're gonna get reports late and eventually. There is no conversation in the preparatory phase between government and government. I think that's part of the problem. This will not be the combination that would have to be that would diminish one's appreciation and understanding for one another. The same is true of the workforce. It will not be that common understanding of the basics of the presidents. I think the labour market understands very well what needs to be avoided, and what dangers exist in the pursuit of financial insensitibility and remuneration beyond the growth of national production, etc. However, the conversation must take place because, otherwise, people will be trapped in situations they cannot handle, no matter how good their will is. I think it may be our lesson for the next year, and I'm here to cooperate with the Minister, if he's ready for such a conversation, we're ready to do it. I think it must be the key to some of these ways that he rightly points out the need for us to follow.
ParlaMint-IS_2015-12-19-59.u121	Mr. President. Yeah. We will continue to talk, increase the conversation, as is called here. Increase the meetings and talk to each other sooner. But hopefully we will have the best chance to get it into a better course right away at the next assembly. I'm going to discuss the workforce again and draw attention to the fact that today we are also together with the budget to provide laws on public finances that are key laws in this large context. There is more long - term vision and greater discipline on government matters and on public finances that lay the groundwork for this to be a big step forward. No doubt, we will review some of the problems when we begin testing the project. Then it is the workforce and big things are happening. We have a living conversation about basic changes in pensions in order to balance the general markets and public markets, and we also have the will of everyone to try the job market model, the box of the collective agreements. If everything would happen in a three - to - five - year period when we were free of our seas, if we had new laws on public finances, end the money hole, and pay down to a large - scale government debt, so that we're headed for a very low debt and reinvent the labour market, we have certainly worked our jobs, and have turned something to future generations that will remember.
ParlaMint-IS_2015-12-19-59.u122	A respectable president. I would like to recommend a commission about a bill to correct a law on street building fees, no. 153/2006, with subsequent changes (B-hole tax), from the Environment and Transport Committee. The committee has discussed the matter and has received a meeting with Ólafur Hjörleifsson from the State Department of the Interior. The bill suggests a preliminary provision in the punitive budget, No. 153/2006, which includes the authority of rural communities to provide the so-called B-hole tax, will be extended to the end of 2017, where rural communities are still non-dependable union erosions on the old streets allowed to be financed by the pressures of the currency. The committee agrees with the arguments presented in comments to the bill, but they comment on how late the discussion took place. For a considerable time, it becomes clear that the source would need to be extended. According to the above respected viewpoints, the Commission suggests that the bill will remain unconvinced. Ásta Guðrún Helgadóttir was away from the hearing. Under certain publications: Höskuldur, son of Þórhallsson, chairman of the committee, Katrín's Júlíusdóttir, Einarsson, Birgir the son of Ármannsson, Elín Hirst, Róbert Marshall, Svandís Svavarsdóttir, and Vilimmur the Vilhjálmur of Árnason.
ParlaMint-IS_2015-12-19-59.u123	V.E.G. President. I recommend a bill for a law on the State Radio delivered by the General and Education Committee, but this bill is about an account year and a continuation of a validation. The text of the bill itself is rather simple and short, but it's a matter of growth that the Ministry of Education and Culture came to the General Committee and requested that the committee transfer this bill. That's the Department's agreement with the State Radio. Last year, the State Radio Summit agreed to change the criteria for the account year so as to be compared with calendar wounds instead of the season of September 1 to August 31 each year and to convert this bill into the State Radio Act. Then there is the continuation of terms related to the duties of the State Radio in order to run other activities besides social services and business sales in a daughter-mate. This was to be valid on January 1, 2014, but it was postponed for January 1st, 2016, and is now submitted to postponement. EFTA has made a decision in September 2013, with the decision being made by means of the transfer to Article 4. It is the law to move the financial and legal environment of the RUS to the EEA's administrative policies by separating competitiveness from social services with partners. In order to enable RUSH to prepare for this necessary change, this is here suggested that the execution be postponed until January 1, 2018. I'm hoping this bill will get started at the council, but it's the General and Education Committee that will handle this case here, of course.
ParlaMint-IS_2015-12-19-59.u124	A respectable president. I recommend a proposal for a hearing of approval for the continuation of General Assembly meetings according to Article 1. 23rd par. The constitution. The suggestion is as follows: ▪ The General concludes to agree that meetings will be postponed from December 19, 2015, or later, if necessary, to January 19, 2016. The motion is self-explanatory.
ParlaMint-IS_2015-12-19-59.u125	A respectable president. Today, the nation is on a crucial scale, for we are legally establishing a contract for stability that this government made with the demands. It is a successful outcome, and it is a pleasure to be a part of this remarkable event. This is also the first time in the history of the nation that total revenues on the base of the network exceed 1 of you. Billions. So, we're here to vote on a very important budget. Thank you for your cooperation with the highest degree. Secretary of finance and the Ministry of finance, as well as my thanks to members of the budget. We joyfully enter our holiday with these fine financial laws.
ParlaMint-IS_2015-12-19-59.u126	A respectable president. It is certainly a turning point when we make budgets in which business income covers 1 of you. How humans handle the scope of their years is of vital importance to billions of people. Here again, members of Congress will have an opportunity to vote by ensuring pension recipients comparable to men and low-payers, making adequate donations in accordance with the wishes of the management and contributions to the Government Radio, which conforms to the nature of the operation, its needs, and freeing it from the huge array of government censorship. We will also vote for a change of proposal that enables our communities to minister to disabled people as expected when the group was transferred to the rural community. [[The president calls.]] Thus, rains and showers will likely be replaced here, but now the members of the members of the board are testing for the last time at this council to show their real will in these justices.
ParlaMint-IS_2015-12-19-59.u127	Mr. President. The discussion of the budget has been focused on this year because it has been long, but it has also been very rich. And there's a reason, here we deal with the way we distribute our burdens and the way we distribute our goodness. This has presented fundamental differences between government and government opposition, and the government has provided clear suggestions on how we can improve the sensitivity of the most vulnerable groups in the community, the desperate and the elderly, and how we can provide an acceptable environment for important community institutions such as the Kingdom Hall and the Land Hospital. How sad it has been to see the administrative part reject these suggestions, and in the case of the elderly and the desperate, there are no compensations! That's sad. But here we see basic political differences, the difference between right policy and socialism. [[The president calls.]]
ParlaMint-IS_2015-12-19-59.u128	A respectable president. I call attention to the change in my share's proposal, which includes the last chance to ensure that the poor and elderly will have the same elevations as the rest of the collective agreements. Icelandic society is fragile, we're getting up a little bit as we're about to blow into total destruction. It is not the right way to promote solidarity and solidarity in the community to increase injustice or discrimination. The opposite is true.
ParlaMint-IS_2015-12-19-59.u129	President. A community where only one member of the country enjoys well - being is not a welfare society. There is a medical emergency, a housing market, and so many of those who are ill and who need to be paid from a insurance agency. People find it very difficult to get ahead of themselves. As I have said before, it was known that in itself we do not achieve the results of our smaller parts, we have combined to encourage the more part to carry out the foregone efforts that the poor and older citizens receive comparable dressbacks and so others are paid back, as they were done for us. [[The president calls.]] I just have to say, the only way to change this is to have a different government.
ParlaMint-IS_2015-12-19-59.u130	A respectable president. I appreciate everybody's problem. Congress members for cooperation, but it says something about this long discussion that the big issue has been mentioned, the biggest case ever. I assure you that no one could have anticipated that such success would be achieved at the highest rate. The government is already coming to the point of passing through the biggest swarms in the snowhand and removing oceans. [[For example: Aged and disability?]] I want to take this opportunity and wish you the highest. Secretary of the budget and the highest. Especially with impressive results, the prime minister is happy. [[Up front.]] This is the prerequisite for a nation that we need to become in debt to because it is necessary for all nations, especially for small nations. [[Up front.]] [[Up front.]] We should not minimize this great success. However, the situation is fragile, although we are truly on the right track and I hope that in the next budget, we will discuss more priorities and management. We need to lower our costs and taxes, strengthen our basic resources, for that is something we should be able to unite about, but the results are excellent, and we'll wish for the highest power. The government and the nation find happiness in doing so. [[The president calls.]]
ParlaMint-IS_2015-12-19-59.u131	A respectable president. In fact, this year, more and less all groups have been rewarded for a hard-hitting fight. Two groups are left behind, and there are older citizens and disability. It's not a great success, so I use the words of the senator who was standing before me in the chair. It is to the extent that this body of Congress and these administrative parts are to be missed. While we were in the government position, we gave firm notice of the improved senior citizens and hoped that they would listen to us. It wasn't. We made a hard fight for the increase of money to the hospital. There we were listened to in about a third, i.e. More than a third of what is believed to be necessary to continue his activities in the hospital. Third, we took a hard fight for State Radio. There's a small amount of money coming in, too. [[The president calls.]] This is as good news, but it was taken away from the beating. That we have not been listened to in terms of seniors and disability is sad, and I have to say for the moment that I hope the members of the council here will listen to their conscience when they vote for the change presented below.
ParlaMint-IS_2015-12-19-59.u132	Mr. President. I'd also like to thank my colleagues and members of the Committee on Fundamental Cooperation in the winter, which has been a bit tight and on chapters of a bit hard to deal with, but here we deal with basic ideas in the political, the left, and the right. The cake is not properly divided, priority is not correct, much of the tax administration is directed to those who have it better in the community at the expense of less income. The change in the income tax system is a good example in this direction. The economy and the stability are at the expense of those with less, older citizens, disability, and other low-payers. I find these cold greetings to these groups, and I sure hope that the only opportunity left is before the newth party is shut down. [[The president calls.]]
ParlaMint-IS_2015-12-19-59.u133	A respectable president. Already, it is our job here to raise from poverty to the worst. The fact is, although we live in Iceland well, there are groups of people who live in such a bad way. I'd also just like to criticize my work on the budget. A vast number of modifications were made until the last day. This work does not give evidence of discipline or clear governmental policies.
ParlaMint-IS_2015-12-19-59.u134	A respectable president. I'd like to use this opportunity to thank the cooperation of a financial committee. It's been very valuable and maybe a little jump into the deep pool, as you say, starting with the council by going to a financial committee. This has been a tough time for you. This discussion has been very long and difficult, and much has been done. I think it's a good thing if we have to rethink how we want to distribute the tax money the state collects. I also want to use this opportunity to encourage the United States of America to accept less than 15 million. K. The requirement for U.S. councilman for initiative studies, as well as to remind me that at the Commission on Information Enlightenment there is a limp to be corrected so as not to be taken up by the U.S. Marshal's initiative.
ParlaMint-IS_2015-12-19-59.u135	Mr. President. With 2016 funding, the payoff rate for the state's funds decline from collapse for the first time from year one to year. In this regard, we look past the stability efforts that are not to be used for the operation of the State. If we look past it, the quality of life is shrinking for the first time from collapse, and that is news. These are also the financial laws that make decisions to increase the balance on the income side by changing the income tax system as well as by keeping the elderly and the micropiers of the poor in society. The National Hospital is to be cut down about 1 billion because there are no money left in a number of patients and then the State Radio is to be starving. I'm not going to be happy from here today unless the changes in my share will be accepted. Then I'll lose a lot of weight.
ParlaMint-IS_2015-12-19-59.u136	A respectable president. I agree with those who have talked about being here for a long time today when we now have a change of plans at 3rd. which includes the introduction of funds from foreign demands into financial funds, both in the form of capital and property. This is an example of the defeat of reason. This is not an example of the left or the right; this is an example of the defeat of reason. The idea of taking huge currency loans abroad was to pay foreign vulture funds that would leave the country. The problem is that foreign vulture funds have to give up their assets and funds that we are taking into the budget for 2016. So 2016's budget is the law of wisdom that finally conquered the irrationality.
ParlaMint-IS_2015-12-19-59.u137	In effect, the government of Sigmundur Gunnlaugsson Gunollon is becoming specialized in abusive speech. V.E.G. When the budget was presented as a welfare law, the prime minister said that these were the welfare laws. There is no way to get away from children's reforms, birth clinics, social security, and the health system, just to be counted as one of the welfare systems. Hv. paritaprevir The God - Guðlaugur Þórðarson continues here, stating that taxes, economics, and basics will continue to be reduced. We're gonna go for a second. I'd like to say, these are incompatible goals. [[Up front.]] Government groups can save themselves by supporting here with very good changes in the memory of the part.
ParlaMint-IS_2015-12-19-59.u138	Mr. President. It's obvious we're here to vote on historical budgets. As noted, the total income of the state is over 1 grade. For the first time, billions of people are the result of a successful ideologies at the decommission of the plague. We are here laying the groundwork with these funding to raise the heads of Icelanders who have rested like a shadow over the whole economy. But these are also the laws of the law, where we continue to lighten our taxes. In order to determine how the people of the land are now getting away from the budget bill that is here elected, one should watch whether the provision of the land's income is growing or not. That's what's satisfying; the provisions continue to grow. All the people of the country are going to get more money next year. Those who have been most loud in a social security discussion should maintain it, in order to maintain minimal reasonableness, that the level of purchase gains grows largely. [[The president calls.]] [[The Claus of the Assembly Hall.]]
ParlaMint-IS_2015-12-19-59.u139	A respectable president. There is reason to rejoice over these financial laws, on the increase in financial resources, and on the increase in equations. At the same time that the state is cast without a tilt, driven with leftovers, all community groups are being improved and increased the equation. Sadly, it is not often common to agree that at the same time, all groups will be improved and the equation in the community will be increased. [[Up front.]] For older citizens and disability, they will now have their annual compensations updated to match pay development, in fact to the point of passing the lowest wage for a time until May, and for the next year, older citizens and disability will again be corrected so as to comply with pay development. As a result, the wealth of improvement has never been greater than that of today's budget. Certainly, we can do better than see the way, that is, to follow the course that this government has followed because the cake has never been bigger and has never been equal.
ParlaMint-IS_2015-12-19-59.u140	A respectable president. Here, the smaller item suggests that the price for State Radio is raising about 425 million. K. and it comes from the radio charge, which will be $18.370. I want to reiterate that the way it seems is going to be on top of the board, i.e. The addition of the Kingdom News to financial contributions is not a good way to handle the public radio business. The radio bill is due to the operation, so we suggest that the State Radio receive a natural amount of radio fee. I say yes to this proposal, but it saddens me to see the greater part here that seems to be going to kill her and go on a path that has never been successful when it comes to a public broadcast operation, i.e. setting up extra budgets for that business instead of being a clean income stock. I say yes.
ParlaMint-IS_2015-12-19-59.u141	A respectable president. The Management Board made plans for the next year long ago based on the amount of money proposed here by the Directors of Education and the Directorates of the Governments. Since then, it has been found that these government leaders have neither the power nor the will to fulfill their promises nor to ensure the State Radio of normal management. Instead, the Kingdom News is directed under the threats of the administrative sector from one year up to the next, where the government's editorialism is constantly linked with financial management, and thus feed on the idea that if you don't bend to the powder, the budget will be taken away. It's a quest for public radio, objective of democratic discussions in the country, and the objective of the community we would like to have.
ParlaMint-IS_2015-12-19-59.u142	Mr. President. The suggestion we vote for is in harmony with the promise of the Supreme Court. A minister of education and cultural culture from earlier this year on the same radio as the pay and price. The government radio has made all its plans in harmony with this promise, and it is truly remarkable. The government and the government had left this issue on the scene all year long and did not complete it until the last day of the year's Senate. It's a sign of a very bad practice, and I agree with what others have said here, but this is merely an approach to State Radio.
ParlaMint-IS_2015-12-19-59.u143	A respectable president. Of course, we support this adjustment because the government's plans today to give us a total of 175 million. K. In addition to the national programs at the game, Icelandic television is no more than a continuation of the financial straitjacket elected by the head of the Management Board last year to keep the Kingdom News last year by setting up the final scores until 182 million that were supposed to be linked to the operation. Today, 175 are used to produce television programs. What, then, is the government of the Kingdom Radio? you can ask in this context. It's 12 days before the new year starts. What, in effect, is the removal of money by these conditions? This is a completely undisputed project, so we should do it properly and support the adjustment proposed here.
ParlaMint-IS_2015-12-19-59.u144	A respectable president. Here at a later time, we'll vote for the government's proposal, but I'll draw very special attention to the fact that if we take the budget received by the State Radio this year and we make it worth 2.5%, that number is 3,754 million. K. If we look at the proposed proposal now, along with the money that is expected to be added for more currency and look to the budget that appeared in the fall, this will be approved below, the Kingdom News will receive 3,725 million next year. I allow me to say that this year there is a very similar area and financial contribution. There is no way to argue that this is a quest for the Kingdom News, but there is, of course, a significant problem that continues with the State Radio, which is one of the higher salary this year. All of this has been discussed in the so - called Eythor report. [[The president calls.]] The biggest management problem in the state radio is known, but it can't be said that these funds are being cut down. That's reverse.
ParlaMint-IS_2015-12-19-59.u145	President. Although I'm sure I'd be glad to know that there was a cut-off to the General's agent about 13 million, I would have liked to have the privilege of accepting 14.7 million. K. extra financial contributions to the General agent so that he could conduct an initiative study which is urgent that an agent has room for it, since we have repeatedly seen the importance of this part of the office's activities.
ParlaMint-IS_2015-12-19-59.u146	A respectable president. I suggest that this proposal be made because a greater proportion of legal committees have fallen from their cuts at the U.S. Council agent to 13 million. This was because the office was transferred to the Generals' housing and therefore does not have to pay rent that it did before we have found it in a larger section of the budget committee and suggest that, among other things, the amount of money we were going to drop would not fall down but, rather, would be taken up by spontaneous study so that the figure in the bill is.
ParlaMint-IS_2015-12-19-59.u147	The President is very quick in his votes, but first, I wanted to thank you for the vote on a bridge. 692 on the basis of the Enlightenment Committee. I am very pleased that the decision was to agree to our suggestion to help with cutting down the great crowd there. It is imperative that the media who have called for access to information without having to wait a year or two. Then I challenge the members of Congress regarding the proposal we are voting for now to accept it. I find it extremely important that the State Radio is allowed to be independent, and I also feel very important in view of the situation and the discussions that have been done to make sure that RUS does not have to be under government protection at any time.
ParlaMint-IS_2015-12-19-59.u148	Mr. President. I'm going to support this suggestion of a 175 million contribution to RUS. I firmly believed that it was right to lower the radio charge, as the decision has been made. I view this as a temporary contribution to a case that must be protected for a specific purpose to purchase material from national manufacturers to show them in this field, but I'm stressing that the events and discussions that have taken place in recent times require that the service agreement with the Government Guideline be revised and made clear goals on the role of the Kingdom Hall to serve. In my opinion, it should be far less limited than it is today.
ParlaMint-IS_2015-12-19-59.u149	A respectable president. Today, on December 19, there is a fist-out drop on the Federal Radio, and a plan has not yet been established for the next year. We cannot support this arrangement, for it is a uniting arrangement. But we are not going to vote against her because we agree with the highest degree. The Minister of Education that the decision made on a report with the suggestion that this will go on to some particular project is out of control and precisely as much as when it was given the order of the same proportion as the appearance of the General Assembly. Hence, we sit by this payment but stress that following a service contract for a discussion at the council, the Kingdom News will be prepared to provide permanent funding so that plans can be made for a longer period of time. [[The president calls.]]
ParlaMint-IS_2015-12-19-59.u150	Mr. President. This is actually the end of the annual development of the current government party to the State Radio. The roundness that the State Radio has had to live with is intolerable. This is another attempt to combat the independence of the medium and, in fact, an attempt to weigh the public radio in Iceland. Happily, the Supreme Court made it clear. Education and Culture Ministers to the conditions of this contribution in reporting with a change in the proposal of a larger section of the budget should not take too seriously, but the emphasis and priorities of the Service Convention that the Minister promises to discuss with the General Assembly will end the plans for a national programme in such a legal agreement rather than a paper with a change form in the budget. It's just a dirty job here. The national radio is still in doubt and political bites. Such a situation is open to the present board of directors, and the situation must be over. [[The president calls.]] We're sitting next to each other.
ParlaMint-IS_2015-12-19-59.u151	A respectable president. Here's a suggestion for about 175 million. K. a temporary contribution to the State Radio to the implementation of national programs. That's what I'm up to. Some five years ago, RUV had a major cutout, and there they decided to cut down primarily in the country by dropping regional broadcasts and by reducing the number of employees. I would like to commend present managers in particular for wanting to promote RUSH in the country. True, it is time, but I would also like to commend them for their economic action, including some of them. with a rented home, thus responding to a business problem that has, unfortunately, been the source of this ideal institution. Then I suggest we look at the business plan. [[The president calls.]] I believe the ohf-station was a mistake in its time and the state radio will be the best place to be in the state of state.
ParlaMint-IS_2015-12-19-59.u152	A respectable president. Though there is a bright future in government today, the fact that the debt of the state is very high and the financial burden of the State is high. The demand for more money for health care is high, and in view of this, I find that 175 million 15 minutes for this vote to flow into an institution that is already reaching less than 4 billion in taxpayers' pockets, an institution that runs five media. In that light, I say no to this change.
ParlaMint-IS_2015-12-19-59.u153	A respectable president. I want to reiterate that despite this conclusion being reached, the Kingdom News is facing a real challenge next year when it comes to business. In my discussion earlier today, I thought it would be convenient and beneficial for me to come to a convention with a contract of service. We could discuss them here, with President's permission, if at the beginning of a New Year council, for example. discussed a report so that we could promote the opinions of members of the Parliament and get a discussion of this service contract. On the contrary, it is the responsibility of the Minister of Education to settle such a deal, but I think it is a great improvement that could be a step in creating a better solidarity in a media conference. Among other things, I refer to what our cousins in the North countries are doing in terms of an agreement on the media market that I think we might look forward to, too, to the future.
ParlaMint-IS_2015-12-19-59.u154	A respectable president. I accept, of course. Yesterday, there was a misunderstanding in the discussion of the budget, I think it was more than the previous day regarding the Developmental Research Institute, because it was in the Committee on the 2s. it shows that there are not correctly counted contributions for development. At the same time, it says that such a course is reprehensible. This text cannot be used in this way because this discussion continued because it is wrong. When our proposals were made, everything was calculated correctly. However, it was later noted that the government decided to add a considerable amount of money to refugees, and this later adds up the contributions. It should be noted that the contributions made to the EFTA Building Fund cannot be considered a means of development.
ParlaMint-IS_2015-12-19-59.u155	A respectable president. They're adding to the County Fund. The root is that the services of disabled people move from one country to another. I make a sound mostly to encourage members of the Parliament to protect the balance fund. It is primarily designed to meet smaller societies that have less chance of earning money, and it is very important that this continues. I will fight every opportunity to make this arrangement change. I'm on it.
ParlaMint-IS_2015-12-19-59.u156	A respectable president. In 2010, we concluded a great deal of happiness with our rural society in moving to the disabled people to the countryside. It was extremely well prepared, well-funded, and always assumed that, after the trial period, experience and final funding would be done finely. I'm going to give commendation to the government that now serves to negotiate with the rurals on the evaporation of this important project and that income institutions needed for this important service can now be fully accomplished. There's a great deal of joy, and I'm happy to join in paying this motion vote.
ParlaMint-IS_2015-12-19-59.u157	A respectable president. Never too late to change your mind. Therefore, we again give the government the opportunity to raise the wages of the elderly and the poor in the same way that others did. We will make that suggestion over and over until we have made it clear that the elderly and the desperate enjoy the same amount of pay that others in the country earn. Therefore, it is best for members of Congress to say yes. I say yes.
ParlaMint-IS_2015-12-19-59.u158	V.E.G. President. In this cycle, the final requirement is to improve the quality of the elderly and the poor. This is the final attempt at this council to improve these terms, and it's here to show what's wrong. Today, members of Congress really want to take the lead in improving the interests of the elderly and the poor. I got it. I got it. Councilmen to say yes to this change because it is just and fair and is designed to improve the quality of those whose feet are in the society right here and now. That's why I say yes to this change.
ParlaMint-IS_2015-12-19-59.u159	A respectable president. Here again, a change in proposal is made from the smaller portion of disability and the elderly to the same quality as that of the rest of the community. Honorable board of directors: last chance.
ParlaMint-IS_2015-12-19-59.u160	President. I would like to refer to the words of Marinó Gunnar, son of Njálsson, who wrote a remarkable fistula on Facebook today. He says: ▪ People are at the minimum rate of several months, six months maximum. Thereafter, the person will move up to the next pay grade. Thereafter, the individual continues to increase in wages throughout his or her working years and with increased education. That's not what pensioners do. They're trapped in the lowest wage of the money since they start a pension and until they fall out of it, most of the time when they die. Let's remember, my fellow senators.
ParlaMint-IS_2015-12-19-59.u161	A respectable president. The long - term discussion of the budget has particularly been on this very point, and it had to be a long way to draw out the real will of the government. In the first place, it was said that pensioners used the same ones as low - paying men. Then we got it out of both of them. Chairman of the budget board and the Supreme Court. Secretary of finance that it was their own goal to make sure that pensioners are inferior to underpayers. [[Up front.]] Then it was also claimed that the change for the coming New Year's Eve would make a pensioner as low - paying people. Now it's been run down with numbers. All of this has been revealed in a long discussion, and now becomes crystal clear that the determination of this government and the members of Congress that it supports is not equal to the interests of wage employees in the country. Now it's clear.
ParlaMint-IS_2015-12-19-59.u162	A respectable president. I'll say yes to this proposal. Here comes the Christmas feast for the elderly and the poor. She looks like this: Merry Christmas! Happy New Year. You've had enough. A festival celebration, the government of Iceland, the Independence Party, the forward party.
ParlaMint-IS_2015-12-19-59.u163	A respectable president. I'm incredibly sorry it's going to be like this before Christmas. These are groups that survive about 200 of you. K. in a month and greetings here are that they do not have the same discretion as do others in a job market. Yet, we have had the success of the discussion at the highest level. Prior to that, the prime minister acknowledged that it will again appear in May. However, it has come to the government's understanding which means that this decision is made with wide eyes, that it is understood between the lowest wages and the lowest pension. Let us stop looking at the percentages, looking at the dollar and asking ourselves, " Am I going to trust me to celebrate Christmas with 200 pence? ' K. month's income. I say yes to this suggestion because I want to change this and improve the interests of older citizens and desperate people.
ParlaMint-IS_2015-12-19-59.u164	V.E.G. President. When Jóhanna the Sigurðardóttir succeeded in a collapse, government funds were near collapse. Her government succeeded in the impossible, the right state funds, and then increased the equation, so it was noticed. Here, there had increased inexorably faster than in other parts of the forwarding and independent party administration, but we were able to reverse this trend despite the very difficult position of the state's funds. [[Set up the lndependence Party...]] V.E.G. Prime Minister Davíð Gunnlaugsson often decorates himself with the feathers of Jóhanna Sigurðardóttir. [[Laughter at the Hall of Congress.]] It does not honor him when he speaks as if his government increased this equation. On the other hand, it increases the inequities again, and today the administrative body is making the political decision to increase the inequity of Iceland. I say yes, Mr President, and I will present the shame and responsibility of the Iceland government.
ParlaMint-IS_2015-12-19-59.u165	A respectable president. We now vote for the proposal of a greater portion of the legal committee, which is to add another 250 million for maintenance at a land hospital. Of course, I welcome that suggestion and support her whole mind. The need for maintenance at the hospital is urgent, and this budget will take on the most basic work that is well - intended. I say yes.
ParlaMint-IS_2015-12-19-59.u166	A respectable president. It is well to make money for the maintenance of the Land Hospital, but this is not enough for the more important tasks waiting for them. The same is true of the billion for the new aging resources to deal with the flow problem from the Land Hospital. In the past, we've proposed a serious settlement for the Land Hospital and we're going to be embarrassed by this payment. The government does not meet the needs of the Land Hospital. There remains an unsolved management problem and defect in the FA hospital funding system that will maintain uncertainty about the situation for as long as the next year, making it more difficult than it would have to be.
ParlaMint-IS_2015-12-19-59.u167	A respectable president. It is fine that much of the contribution has been made to some aspects of the maintenance need of the Land Hospital, a fact that is far more than the 250 million laid down here. The hospital officials have found that there is a need for 1 billion, not just to meet congregation problems, but a maintenance problem in relatively new buildings. Our goal should be to meet this need. It should also be our goal to solve the hospital's business problems, which will not be solved by the additional funds laid out here to make room for the hospital emergency room, although, of course, it is useful. For this reason, we sit with members of Congress on the left of the movement of to the left. We support this money, but we also know that it is not enough. Rather, there would have been reason to accept the change we made in the memory of our proposals and others in the past to meet these needs in order not to create a problem for the future.
ParlaMint-IS_2015-12-19-59.u168	A respectable president. In case of a moment. People sit by it means they're not agreeing, and if everyone would do the same, these funds wouldn't go to the Land Hospital. Today, 723 million are being maintained, very large. I think it's right to inform what happened at a meeting. The legal committees, when they pointed out that we had as little infrastructure as Greece and Mexico, were referring to budgets from 2013 when other governments did not. Similarly, we put money on the flow problem, and it is very important that we be aware that our health - care system needs to be viewed as a whole. [[Up front.]] It's very good news that we have room to contribute more funding to the major project of resorting to those who are now in the Land Hospital than are expected to be in other alternatives. [[The president calls.]] I don't believe anything but that. Parliamentaries agree with these suggestions.
ParlaMint-IS_2015-12-19-59.u169	A respectable president. In three discussions on this budget, the less part has been fighting for more funding to the Landsaver. Now it is finally showing that much of the item has only added, not enough, but it should be glad that we've only gained money here. We're in yellow in the bright future because we're not doing this properly. The same is true of the next vote team, but I'd like to say that when we started this discussion, there was no extra money to come from the greater part, but this has yielded the best. But there would have to be much more.
ParlaMint-IS_2015-12-19-59.u170	A respectable president. For some incomprehensible reason, some may have a problem. Councilmen suggested that abnormal practices are out of control. A budget when it strengthens things that are involved when people receive all the rural groups that want to go to bed. The budget board. I have to admit that although I feel that it's normal for us to handle things, I don't think that compromise is appropriate. This proposal comes from a single whale. A member of the board of directors and is completely compatible. There it is. A senator who knows well in his community with a very good piece of work that I think is counterrepresentable and right to vote, and that I will, but I don't understand why the same senators and offer such suggestions critical of their own methods.
ParlaMint-IS_2015-12-19-59.u171	A respectable president. I thank the budget for putting money on the force, an organization against sexual and domestic violence, which has the goal of making individuals aware of their own strength and helping them use it to change their lives. This project has been a good concordat among all the senators of the North Eastern District. As soon as I thank the highest. The Minister of Home and Social Affairs for her part in this, I thank you for your cooperation. It is a team effort that made it clear that we have put not only 5 million here on this project but also 2nd. Which makes them 10 million. Moreover, I am grateful for the solidarity that is involved in putting extra money on that fine assignment.
