ParlaMint-FR_2017-08-02-E1030.u1	The next item is the question to the Government.
ParlaMint-FR_2017-08-02-E1030.u109	Mrs Sophie Mette, for the Group of the Democratic and Related Movement, has the floor.
ParlaMint-FR_2017-08-02-E1030.u110	My question is for the Minister of Agriculture and concerns our farmers and their difficulties living from their work. The subject has already been discussed, but you can provide some clarification, minister. Last week, you announced a transfer of EUR 853 million from the first pillar to the second pillar. I have heard that you want a strong and ambitious common agricultural policy for farmers. This transfer, however necessary in view of the impasse in which we found ourselves, has nevertheless been badly received by many of the sectors concerned: the cereal farmers, first of all, who lived a black year in 2016, marked by heavy rainfall and the lack of sun which delayed the growth of cereals and favored the emergence of diseases; the organic sector, since these budgetary arbitrage could be a hindrance to the development of organic farming; the beneficiaries of the compensatory allowance for natural handicaps, finally, for whom this aid is fundamental because it ensures the continuation of agricultural activity in the less-favoured areas. This is, for example, the case of many of the territories in the region of which I am elected. However, the considerable enlargement of the beneficiary areas in recent years has put us in a budgetary stalemate. The Group of the Democratic and Related Movement, like, I think, many of my colleagues, is particularly sensitive to the question of the income of farmers, who have all the difficulties to live in dignity of their profession and, in addition to the structural crises, suffer delays in the payment of many other aids, such as compensation for the freeze – this was particularly the case for wine-growing areas this year – or for avian influenza, particularly in the South-West. [[Applause on a few benches of the REM and MODEM groups]] At a time when the general states of food are opening up, the question of the standard of living of farmers remains a major concern...
ParlaMint-FR_2017-08-02-E1030.u111	Thank you, dear colleague. The next speaker is the Minister for Agriculture and Food.
ParlaMint-FR_2017-08-02-E1030.u112	Madam Member, thank you for your question.
ParlaMint-FR_2017-08-02-E1030.u113	There aren't any!
ParlaMint-FR_2017-08-02-E1030.u114	It will allow me to further develop my strategy, the Government's strategy for French agriculture. I do not want, as you know, to oppose agricultural models to each other, and I want to carry a strong and ambitious CAP, the one we all call for. To that end, and in order for us to be credible at European level, I must be able to take advantage of a public deficit of 3% of GDP. Our decision on the transfer of the first pillar to the second is, of course, part of this vision for the future, and it is normal, within the framework of a six-year budgetary programme, that adjustments are needed. This decision has been taken into account. We were able to make these adjustments on 1 August to take account of the difficulties or dynamics of the development of certain productions. This is particularly the case with organic farming; We also wanted to preserve funding for ICHN and crop insurance. A second time will come, Madam Member, as you pointed out: the general states of food. The first construction sites will open at the end of August,...
ParlaMint-FR_2017-08-02-E1030.u115	There's an emergency!
ParlaMint-FR_2017-08-02-E1030.u116	... and we will be together from this moment on to work, to find a solution to the question of agricultural income around the triptych transformer, distributor, producer, so that farmers are paid at the right price, that they get a fair remuneration for their work.
ParlaMint-FR_2017-08-02-E1030.u117	They're in danger of death!
ParlaMint-FR_2017-08-02-E1030.u118	The farmers, as you know, MP, are people who work a lot, get up early, and earn little. We want to reverse this trend.
ParlaMint-FR_2017-08-02-E1030.u119	It starts badly, very bad!
ParlaMint-FR_2017-08-02-E1030.u120	[[Applause on the benches of the REM and MODEM groups]] We count on the mobilization of everyone, of all the actors in the territory, to ensure that French agriculture is tomorrow at the forefront of our pride.
ParlaMint-FR_2017-08-02-E1030.u121	Mr Moetai Brotherson has the floor for the Group of the Democratic and Republican Left.
ParlaMint-FR_2017-08-02-E1030.u122	Mr President, ladies and gentlemen, my question is for the Minister for Overseas Affairs. Minister, my colleagues Maina Sage, Nicole Sanquer and I have been seized by many Polynesian state officials – they are currently 250 in metropolitan France – on the mismatch between legislative theory and the real situation they have been experiencing, for some of them for years. Given the government functions you held under the previous legislature and your original territory, it is a matter that you are well aware of. The adoption of the law on programming relating to real equality overseas, known as the EROM law, had given rise to great hope for those who, too often, were exiled into the metropolis without visibility as to their return to French Polynesia. While the purpose of this text was to clarify the law, the vagueness remains. We therefore turn to you to make the voices of those whose attachments to this territory are refused to be heard despite the EROM law. Do you intend, Madam Minister, to finally make the centre of material and moral interests decisive for the assignment of public servants to an ultramarine territory? For these Polynesians who have chosen to work in and progress in the public service of the State, the evolution is often obtained at the cost of an assignment in the metropolitan area, which is supposed to be temporary. This process involves the inclusion of the right to enhanced leave for Polynesians wishing to return to their families. It also implies the unindexing of his salary while he must, in any event, continue to assume the burden of his family, of which he is separated, and provide for his own needs in metropolitan France. It's kind of double trouble. All too often, the legislative theory of the EROM law seems to oppose old reflexes anchored in the directions of the state administration, which continue to favour a form of public service tourism to the detriment of civil servants from French Polynesia who have already been trained in the geographical, cultural and constitutional specificities of this territory. [[Applause on the benches of the GDR and FI groups as well as on some benches of the LC group]] Madam Minister, will we have to wait for a new law for real equality overseas, when the overseas foundations are announced? Mauruuru, you aroha ia rahi: thank you, warm greetings.
