ParlaMint-FR_2017-07-19-E1015.u1	The next item is the question to the Government.
ParlaMint-FR_2017-07-19-E1015.u435	What is the Government's opinion?
ParlaMint-FR_2017-07-19-E1015.u436	As you have heard, the Ordinance of 19 January 2017 transposes into national law the new rules resulting from the European Directive of 20 November 2013 on partial access. The partial access authorisation, as has already been said, will be granted after a case-by-case examination to verify that the strict conditions laid down in the Directive are actually met. The examination of applications will be carried out in accordance with the provisions of the Ordinance and specified by a decree in the Council of State, which is currently being drafted. This decree will be subject to professional orders as well as to the High Council of Paramedical Professions – in fact, the partial access that we are talking about today concerns only paramedical professions. At the end of this instruction, authorisation may be refused for a compelling reason of general interest relating to the protection of public health. We will ensure that these conditions are respected. As I have had the opportunity to tell you at the time of the joint presentation of the draft laws, the concordant legal analyses carried out prior to the drafting of the draft order have confirmed the impossibility, in the light of European law and case law, of excluding all or even some of the health professions from the scope of the directive. That is why I am against these amendments.
ParlaMint-FR_2017-07-19-E1015.u437	But then, what are the Germans doing?
ParlaMint-FR_2017-07-19-E1015.u438	Mr Philippe Vigier has the floor.
ParlaMint-FR_2017-07-19-E1015.u439	I have heard your answer, Madam rapporteur: there is a legal issue and a public health issue. As far as the legal issue is concerned, forgive me: European procedures take many years to complete. So we have all the time; the directive dates from 2013 and we must not rush. And even if an appeal were to be brought, let us look at what is happening in the field of agriculture: in five years, we would still be at the same point. On the other hand, many of us have cited the example of Germany. What is the status of the European Commission's proceedings against Germany? There aren't any. Then you talked about public health. In this area, we must have quality professionals. However, the rapporteur, let me remind you that the paramedical professions have undertaken, in particular to combat medical desertification, a fairly coercive set of measures covering both pricing and the regulation of the facility – as the Minister knows very well. At the same time, nothing has been done about doctors, for whom medical desertification is growing in our country. What a bad signal we'd send! I fear that this order will come before us, after the accelerated procedure has begun, to try to take a first step on the road to combating medical desertification. Perhaps you will answer us, Madam Minister... You also referred to the prior and ex post checks carried out by the orders. In 2016, in this Chamber, I tried to ensure that the boards of law and order validate the diplomas of foreign doctors working in public hospitals. In a report, these councils indicated that more than 30,000 doctors were practising in France without being completely certain of the level of their diploma, hence the quality of the care they provided to French patients. [[Applause on the benches of the LC group and on several benches of the LR group]] The main issue is therefore access to care and the quality of care provided. To do this, we need to take time. I don't think it's necessary to rush us. Madam rapporteur, neither your legal argument nor that relating to public health are well founded.
ParlaMint-FR_2017-07-19-E1015.u440	All right!
ParlaMint-FR_2017-07-19-E1015.u441	Mr Gilles Lurton has the floor.
ParlaMint-FR_2017-07-19-E1015.u442	I totally agree with Mr Vigier. All of us here see that partial access is a major challenge. If we vote on the text this afternoon, we are going to create problems that we do not have all the consequences of today. [[Applause on the benches of the LR and LC groups]] Madam Minister, you are calling for urgency today. Where's this emergency? As Jean-Pierre Door said, the Senate will not consider this bill until October. Let us therefore give ourselves time to rework this part of the text!
ParlaMint-FR_2017-07-19-E1015.u443	Mr Olivier Véran has the floor.
ParlaMint-FR_2017-07-19-E1015.u444	Mr Vigier, in 2013, I wrote and presented here a report on the use of interim doctors. In fact, you are right to point out the problem, it was a question of the great difficulties we were encountering in controlling even if only the inclusion in the table of the order of their own country of doctors coming to carry out short-term missions in French hospitals. I said "in French hospitals" because if we talk a lot about medical deserts in the city, we talk less about them in hospitals. It was therefore exsangu hospitals that called in disaster, via European temporary agencies, foreign doctors to come to ensure missions of permanence and continuity of care, especially on weekends, most of the time in small hospitals. However, in the order that we are now interested in, there is a question of partial access for paramedical professions. I am not sure I can mention more than three potentially affected professions. Perhaps we are talking about Romanian balneotherapists, who will have the opportunity to practice their profession in France without having the full competence of French masseur-kinesitherapists? There will be no air call: we will not see a massive influx of foreign professionals to which hospitals would have no choice but to resort. On the other hand, partial access for paramedical professions is accompanied by protective measures which did not exist when we entered into agreements on the recognition of foreign diplomas in medical matters. Indeed, the Minister stated that orders would be associated upstream to work on the recognition of competencies and that an effective early warning system would be put in place early. Again, hospitals will not be caught in the throat; They will not go so far as to pay headhunters to search in Romania for doctors willing to occupy our campaigns or hospitals. The subject is absolutely not the same. There are safeguards for the paramedical professions that we do not have in the medical sector. [[Applause on a few benches of the REM group]] You are right on one point, Mr Vigier: like all of us here, I will continue to mobilize to ensure the quality of care in our country, in particular to improve safety and control measures with regard to the use of European medical professions in our territories.
ParlaMint-FR_2017-07-19-E1015.u445	The minister has the floor.
ParlaMint-FR_2017-07-19-E1015.u446	This is obviously not a solution to combat medical deserts, far from it. As Mr. Véran has said, the call for air will be extremely low: extremely few professions will be interested in this partial access. To find out a little more, I asked for a map of healthcare professionals in Europe. As you know, Germany has opened up partial access for a few professions, including psychotherapists or certain technical professions. In addition, the European Commission is looking closely at the status of transpositions, before examining the content of the latter countries by country. Thus, the process is under way. Finally, it is quite correct that the orders want more control over the quality of care provided by doctors with foreign diplomas coming to France, and I understand that. That is why the College of Physicians has proposed the concepts of certification and re-certification, on which we will work in the future.
ParlaMint-FR_2017-07-19-E1015.u447	All right!
ParlaMint-FR_2017-07-19-E1015.u448	Mr Eric Coquerel has the floor.
ParlaMint-FR_2017-07-19-E1015.u449	Minister, allow me to point out a contradiction in your remarks. You wonder why we are alarmed when partial access will affect few. But precisely, if it concerns few people, why is it urgent to legislate?
ParlaMint-FR_2017-07-19-E1015.u450	Yes!
ParlaMint-FR_2017-07-19-E1015.u451	We are relatively concerned because we see the damage caused by deregulation in other sectors of the economy. I am thinking, for example, of the private drivers who are victims of "Uberization", who are now suffering an even greater deterioration in the conditions under which they work. In Paris, for example, some drivers with macaroons come from Romania and sleep in their cars; They're pulling this whole profession down. From the moment there is a shortage of health professionals, you will understand our fear, shared by nursing unions, of a rampant "Uberization" of the health system. [[Applause on the benches of the FI group]] You claim that partial access to paramedical professions will affect few people. In this case, postpone the adoption of this measure!
ParlaMint-FR_2017-07-19-E1015.u452	I put to the vote identical amendments Nos 1 and 21.
ParlaMint-FR_2017-07-19-E1015.u453	I call Mr Viry to support Amendment No. 7.
ParlaMint-FR_2017-07-19-E1015.u454	The purpose of this amendment is to mobilise professional orders by giving them decision-making competence in the area of partial access. I would remind you that orders already have such competence to put their practitioners on the table. First of all, I asked myself about our Community obligations with regard to the transposition of this directive. Indeed, some countries, such as Germany, have not transposed it, as we are about to do, according to your good will. From a legal point of view, I wonder who's right. In Germany, as you have said, Madam Minister, the regime is that of the ban, with exceptions. In France, we reverse the paradigm, with an authorisation regime with exceptions. I am one of those who consider that competence must be given to those who know the professions, i.e. the orders, but not only upstream as you wish to do, i.e. by involving them in the consultation on the specifications. As long as we have no choice and are obliged to transpose this directive, orders should have the power to decide on the partial access that may be granted. The regulatory mechanism must therefore be very strict. We cannot accept that some professionals have too much flexibility in accessing our health professions, because in the long run we could encounter difficulties of a medical nature and, if the mechanism were not sufficiently firmly defined, legal uncertainties. In fact, some applicants who had allegedly been refused the right to appeal against the State. My amendment therefore tends to insert, after the word "opinion", the word "conformity".
ParlaMint-FR_2017-07-19-E1015.u455	What is the opinion of the committee?
ParlaMint-FR_2017-07-19-E1015.u456	My colleague, your amendment is to ensure that, in the event of a request for partial access under the establishment scheme, the opinion given by the duly consulted orders is in conformity. This proposal seems to me to be doubly detrimental. First, it introduces a very restrictive derogation procedure within the general framework of the right of establishment. In this procedure, the common law is the investigation of a case by an administrative commission composed of health professionals. The Ordinance provides for consultation of health orders. Introducing a assent would place the professions concerned within a disproportionate derogation from the professions not concerned by ordinary bodies. In addition, the decision, of an administrative nature, is the responsibility of the Minister or the Prefect. Introducing assent that would link the Minister's decision would be a legal innovation. There is no reason to further complicate the scheme by introducing a new partial access investigation procedure into the establishment authorisation. Moreover, the solution you are proposing raises a real difficulty: who would ultimately be responsible for the decision taken? The minister, when she would be bound by a assent? The committee's opinion is therefore unfavourable.
ParlaMint-FR_2017-07-19-E1015.u457	What is the Government's opinion?
ParlaMint-FR_2017-07-19-E1015.u458	As the rapporteur said, the Minister responsible for health has, by law and its governmental powers, competence in the field of medical and paramedical professions within the scope of the public health code. It is therefore not desirable to make this jurisdiction subject to a assent which would bind the Minister, especially since the Minister is ultimately solely responsible for his decisions in this matter. The opinion that professional orders will be required to issue is nevertheless essential. It is provided for in the order, whereas nothing in the directive imposed it. This provision has been specifically provided for because of the importance of consultation with professional bodies. In these circumstances, I am not in favour of Amendment No 7.
ParlaMint-FR_2017-07-19-E1015.u459	I call Mr Viry to support Amendment No. 8.
ParlaMint-FR_2017-07-19-E1015.u460	This amendment is, I would like to remind you, an appeal amendment. It does not belong to me and we do not want to deal with the question of reimbursement or non-reimbursement. However, there is the question of taking responsibility for the actions of these putative professionals in our health care system as part of national solidarity. Should these acts or should they not be eligible for reimbursement of compulsory health insurance? Will some of these acts be? The question deserves to be asked and we have not received any answers in committee.
ParlaMint-FR_2017-07-19-E1015.u461	What is the opinion of the committee?
ParlaMint-FR_2017-07-19-E1015.u462	Your amendment, my colleague, seeks to exclude from reimbursement by Social Security acts carried out in the context of partial access. The question of reimbursement of these acts seems to me to be quite premature. The Ordinance lays down the general framework for partial access but does not deal with compulsory health insurance. This subject, of course important, must be dealt with in another context. Furthermore, the provision falls within the conventional scope, i.e. discussions between compulsory health insurance and the health professions. The nomenclature of reimbursable instruments is part of these discussions. In addition, this amendment is quite discriminating: in order for an act to be repaid, reference should be made not to the nomenclature, but to the fact that it falls within the scope of partial access. An act carried out by a healthcare professional under the ordinary law could thus be reimbursed, but the latter would be refused if it were a partial access act. The procedure would take precedence over the health dimension, which I do not think is appropriate at all. I therefore express an unfavorable opinion.
ParlaMint-FR_2017-07-19-E1015.u463	What is the Government's opinion?
ParlaMint-FR_2017-07-19-E1015.u464	Mr Viry, a professional who has been granted partial access has the same rights and is subject to the same obligations as a full professional, within the limits, of course, of the acts that he is allowed to perform. Failure to make the acts of these professionals eligible for reimbursement falls outside the scope of the authorization of the order that you are proposed to ratify. This would, above all, constitute a clear obstacle to the freedom of movement of Community nationals and would therefore be contrary to the founding texts of the European Union. I am therefore against this amendment.
ParlaMint-FR_2017-07-19-E1015.u465	I call Mr Viry to support Amendment No. 14.
ParlaMint-FR_2017-07-19-E1015.u466	This amendment tends to exclude the profession of massage therapist from partial access, for reasons of patient safety. The question was raised earlier about the practice of this profession by French students abroad. The issue of care is essential. Indeed, the training provided in some countries is not as extensive as in our own. It is therefore that this provision does not allow access to our care system for certain professionals who are at risk of being less well trained.
ParlaMint-FR_2017-07-19-E1015.u467	What is the opinion of the committee?
ParlaMint-FR_2017-07-19-E1015.u468	Mr President, if you agree, my opinion on Amendment No 14 will also be valid for the following amendments, Nos 6, 9, 10, 11, 12 and 13, which have a similar object and content, concerning different professions. The amendments in this series are intended to exclude from partial access health professions which are automatically recognised or those for which there is no automatic recognition, such as pedicures-podologists or massage therapists. The proposed wording entails the double risk of introducing an inventory to the Prévert and of retaining an unfinished list. I would point out that, among the exceptions to partial access, there are not only those professions which are automatically recognised. These may be other occupations that may be subject to a common framework of training, such as massagers-kinesistherapists or pedicures-podologists. It therefore seems unreasonable to me to confine ourselves to a partial and limited enumeration. Furthermore, the proposed amendments do not provide any additional guarantees for the professions concerned. Citing the health professions will not prevent an examination on a case-by-case basis, in accordance with the logic of the Directive. These amendments are therefore inoperative. They were rejected by the committee and I am sending an unfavorable opinion.
ParlaMint-FR_2017-07-19-E1015.u469	What is the Government's opinion?
ParlaMint-FR_2017-07-19-E1015.u470	Mr Viry, as I had the opportunity to mention in my statement in the joint presentation and then in response to certain amendments previously tabled, the concordant legal analyses carried out prior to the drafting of the draft order confirmed the possibility, in the light of European law and case law, of excluding a priori from the scope of partial access all or even some of the health professions. Decisions on authorisation may be taken after a case-by-case examination. Your amendment is intended to exclude the profession of masseur-kinesitherapist from the scope of the partial exercise. That is why I cannot support it. This is also the case with Amendment No 6, which you then propose, concerning pedicures-podologists.
ParlaMint-FR_2017-07-19-E1015.u471	I call Mr Viry to support Amendment No. 6.
ParlaMint-FR_2017-07-19-E1015.u472	He's forbidden.
ParlaMint-FR_2017-07-19-E1015.u473	I call Mr Viry to support Amendment No. 9.
ParlaMint-FR_2017-07-19-E1015.u474	Mr President, if I may, I shall at the same time defend Amendments Nos 10, 11, 12 and 13, which concern, in addition to the profession of doctor, the profession of dental surgeon, nurse, pharmacist and midwife.
ParlaMint-FR_2017-07-19-E1015.u475	Please, my dear colleague.
ParlaMint-FR_2017-07-19-E1015.u476	On page 55 of his report, the rapporteur states that this profession does not benefit from automatic recognition and that, I quote, this point is being debated, including at Community level, while the five professions I have just mentioned argue, on the contrary, that they benefit from automatic recognition. Could you clarify this point and tell us exactly what is happening?
ParlaMint-FR_2017-07-19-E1015.u477	What is the Committee's opinion on Amendments Nos 9, 10, 11, 12 and 13?
ParlaMint-FR_2017-07-19-E1015.u478	Unfavorable opinion.
ParlaMint-FR_2017-07-19-E1015.u479	What is the Government's opinion?
ParlaMint-FR_2017-07-19-E1015.u480	Mr Viry, your amendments Nos 9 et seq. tend to make it clear that, just as professionals who qualify for automatic recognition of their qualifications, and therefore excluded from the scope of partial access, the same applies to the profession of doctor and to the four other professions with automatic recognition in the field of health – surgeon-dentist, pharmacist, midwife and nurse. The purpose of amendments cannot be to recall what is already contained in a reference text, namely the list of professions with automatic recognition. The Government's opinion was therefore unfavourable.
ParlaMint-FR_2017-07-19-E1015.u481	I have before me two amendments, Nos 22 and 19, which may be submitted to a joint debate. I call Mrs Emmanuelle Ménard to support Amendment No. 22.
ParlaMint-FR_2017-07-19-E1015.u482	Mr President, Madam Minister, ladies and gentlemen, speech and a paramedical discipline that is concerned with people of all ages with communication disorders and spoken or written language. Article L. 4341-1 of the Public Health Code states: "A person shall be considered to be an orthophonist if... he or she habitually performs rehabilitative acts constituting treatment for pathological anomalies, voice, speech and oral or written language, other than the presence of the physician. » In France, 6 to 8% of the population currently suffers from conditions such as dyslexia, dyspraxia or dysphasia, which prevent affected people from communicating or reading normally. Only qualified language practitioners can provide quality care for the benefit of patients. To enable them to communicate and integrate more easily into our society, some 13,000 speech therapists are working to overcome communication disorders. In order to ensure the best possible quality of care for each patient, language proficiency must be considered an integral part of the field of competence of the profession of speech therapist and be explicitly included in the law. Should this change not be made, it would be impossible for the legitimate authorities to check the competence in the procedure for the recognition of professional qualifications. In addition, the profession does not have the means to carry out a subsequent verification of these skills. Parliamentarians, concerned about the health of all French people, have a responsibility to prevent this risk by adopting this amendment, which is subject to the wisdom of the Assembly.
ParlaMint-FR_2017-07-19-E1015.u483	I call Mr Alauzet to support Amendment No. 19.
ParlaMint-FR_2017-07-19-E1015.u484	I withdraw my amendment. I just want you to explain to us how to deal with the question of the perfect, or almost perfect, mastery of the French language required by this profession to properly treat patients.
ParlaMint-FR_2017-07-19-E1015.u485	What is the committee's opinion on Amendment No 22?
ParlaMint-FR_2017-07-19-E1015.u486	The question raised by this amendment is important and entirely legitimate. I will respond in two different and complementary ways. First of all, I fear that there is a misunderstanding about the content of the directive: it strengthens language control. On the legal front, the wording proposed by the amendment does not comply with the wording of Article 53 of the Directive: it clearly states that the verification of the language level must be reasonable and necessary for the profession concerned. However, the operative part of the amendment does not provide for this, which could be detrimental to the profession of orthophonist, for which the assessment of language practice must be further developed. On a practical level, I would like to clarify a little more the practical arrangements for monitoring. The current wording of article L. 4341-8 refers to a sequencing: recognition of professional qualifications, first, and then control of linguistic knowledge. This sequencing is in line with the Directive, but it should be clarified that double checking takes place almost simultaneously. It is within the same administrative committee, which includes speech therapists, that this double evaluation is carried out. The file submitted is taken as a whole, and it is on the basis of this examination that the final decision is taken by the administrative authority. This double check is therefore prior to authorisation to exercise. This amendment was rejected by the committee; I'm sending an unfavorable opinion.
ParlaMint-FR_2017-07-19-E1015.u487	What is the Government's opinion?
ParlaMint-FR_2017-07-19-E1015.u488	Mastery of the French language is one of the professional qualifications necessary for the exercise of the profession of orthophonist. The authorisation boards shall already carry out such checks by having the candidates heard if they deem it necessary. I am therefore not in favour of the amendment because it is already satisfied.
ParlaMint-FR_2017-07-19-E1015.u489	Mr Eric Coquerel has the floor.
ParlaMint-FR_2017-07-19-E1015.u490	For our part, we will vote against this amendment and the following. To paraphrase a Chinese proverb: "When the wise man shows the moon, the demagogue speaks of the finger. I mean that there may be risks of deregulation in relation to qualifications; This has been discussed in this debate. But, in the context we know – the "Molière clauses" voted by some regional councils are very often discriminatory towards foreigners, in environments where seconded work poses a much more serious problem than the perfect mastery of the French language –, pointing these risks only through the question of the French language is, once again, tantamount to agitating the related fantasies, in order to use the language of Mrs Le Pen, to the submersion of our country by foreigners. [[Applause on the benches of the FI group and on some benches of the REM group]] As my father is a speech therapist – after all, the people of La République en marche often speak about their profession – I called him just before this session, as well as the speech therapists' union: they do not see today any problem of mastering the French language in this profession. So why raise this one question? On the other hand, staffing problems are significant. Addressing the issue only through mastery of the French language seems to me to be truly problematic and unhealthy.
ParlaMint-FR_2017-07-19-E1015.u491	All right!
ParlaMint-FR_2017-07-19-E1015.u492	I have before me two amendments, Nos 18 and 17, which may be submitted to a joint debate. Mr Cyrille Isaac-Sibille has the floor to support Amendment No. 18.
ParlaMint-FR_2017-07-19-E1015.u493	This amendment aims to ensure effective monitoring and strict control of partial access to the activities of the regulated professions. But the minister has assured us that this follow-up will be carried out. In addition, MODEM will ensure that implementation and evaluation reports are prepared on this subject. After discussing it with the chairman of the committee, given all these guarantees, we withdraw this amendment.
ParlaMint-FR_2017-07-19-E1015.u494	Mr Gilles Lurton has the floor to support Amendment No. 17.
ParlaMint-FR_2017-07-19-E1015.u495	For my part, I will not withdraw my amendment, which has the same purpose as No 18. In the general discussion and in the discussion of the articles, we pointed out that the other European countries did not apply the same transposition as we do. We have talked a lot about Germany, but I note that fourteen European countries have still not transposed the European Union directive. In general, I do not like to ask for reports – we are discussing this morning at the Bureau meeting of the Committee on Social Affairs. We know very well that we are asking a lot of them when they are difficult to achieve and their outcome is often extremely uncertain, not to say totally unknown to other parliamentarians – I regret it very much. But, in this case, a report on how other European countries are implementing the directive could shed some light on us.
ParlaMint-FR_2017-07-19-E1015.u496	What is the committee's opinion on Amendment No 17?
ParlaMint-FR_2017-07-19-E1015.u497	The purpose of this amendment is to request a report on the implementation of the bill. I am saddened by this proposal, Mr Lurton, especially since the committee proceeded yesterday, as you know, to the appointment of an opposition rapporteur on the application of the law – in this case, an LR MP, Mr Door, was appointed. For this reason of principle, I would ask for the amendment to be withdrawn. Why should the legislator discharge his responsibility by ordering the Government to submit a report? The legislator is fully capable of doing this work by soliciting the Government, if necessary. In addition, the Directive provides for the submission by the European Commission, in 2019, of a report on the implementation of the Directive, on the basis of the information transmitted by the Member States. That would satisfy the substance of the amendment. If the Minister agrees, Parliament will be able to receive these elements. If the amendment is not withdrawn, the committee's opinion is unfavourable.
ParlaMint-FR_2017-07-19-E1015.u498	What is the Government's opinion?
ParlaMint-FR_2017-07-19-E1015.u499	Mr Lurton, you have asked the Government to submit a report on the application of this directive in other European countries. However, it is not for the Government to report on what is happening in other European countries. I note, however, that the European Commission has asked each European State to produce a report on how the directive will be implemented in the country. We will therefore all have this report before the European Commission. I am against this amendment.
ParlaMint-FR_2017-07-19-E1015.u500	Mr Gilles Lurton has the floor.
ParlaMint-FR_2017-07-19-E1015.u501	I did not escape the fact that a law enforcement rapporteur had been appointed by the commission. But this rapporteur will ensure that the text that we are voting in our country is applied. However, I repeat, there are large disparities between European countries. I would like to hear that it is not for the Government to produce a report on what is happening in other European countries, but it would be interesting, in order to enlighten parliamentarians, for the Government to provide us with all the information in its possession about what is happening in other European countries. We could thus see how the directive is applied within the European Union. I therefore maintain my amendment.
ParlaMint-FR_2017-07-19-E1015.u502	We have completed our review of the clauses of the bill.
ParlaMint-FR_2017-07-19-E1015.u503	I put the whole bill to the vote.
ParlaMint-FR_2017-07-19-E1015.u504	Finally, I call, in the text of the commission, the articles of the bill ratifying Order No. 2017-644 of 27 April 2017 on the adaptation of the legislative provisions relating to the functioning of the health professions' orders.
ParlaMint-FR_2017-07-19-E1015.u505	Two speakers are inscribed on rule 1. Mr Jean-Hugues Ratenon has the floor.
ParlaMint-FR_2017-07-19-E1015.u506	Mr President, Madam Minister, ladies and gentlemen, we welcome the effort to limit the recurrent and considerable abuses committed by the orders of the health professions, the most recent of which, concerning the lavish gifts and the fiery allowances of the members of the National Council of the Order of Dental Surgeons, could only raise the indignation of our contributors and our fellow citizens. It is regrettable that it was not until the Court of Auditors' report, after years of gabegie, that legal proceedings were initiated last April. This is due to the opacity of the management of these organizations, the lack of transparency that characterizes them. The purpose of this Order Ratification Bill is to correct these abuses, but it does not address the core of the problem: the very existence of medical professional orders and, above all, the obligation to join any member of a medical profession. The National Council of the Order of Physicians, established in 1940, responds to a corporate logic that corresponds to a traditionalistic society. The progressive imposition by law of this logic on all health professions is anti-republican. Why should professions have their own autonomy, in particular to define the methods of sanctioning their members, when most workers in this country are directly accountable to society? The order system is a de facto encouragement to white-collar crime as it generates differentiated legal spaces. In addition, it provides lobbying resources to professions that others do not have; We do not see in the name of what we should accept such an imbalance. It is also surprising that, in a law of modernization, a government that swears only by renewal preserves and supports such archaic instances. [[Applause on the benches of the FI group]] It is also surprising that at a time when the presidential majority is demanding greater flexibility from the employees of this country and is weakening their representational bodies, it allows doctors and dentists to maintain rigid, conservative and corporatist structures. But it is true that this assembly has eighty-seven representatives of the liberal professions and zero workers.
ParlaMint-FR_2017-07-19-E1015.u507	Bravo!
ParlaMint-FR_2017-07-19-E1015.u508	All right!
ParlaMint-FR_2017-07-19-E1015.u509	Since there are few articles to be considered, I propose that we conclude our consideration of this text at the end of the meeting. Mr Thibault Bazin has the floor.
ParlaMint-FR_2017-07-19-E1015.u510	Mr President, Madam Minister, ladies and gentlemen, this order is contested by all orders: there are too many centralizing measures. It is not for the Government or the Council of State to fix the allowances because they are financed by the contributions of health professionals. If we take the example of the College of Pharmacists, the prescription is to be reviewed. I will make three remarks. First, in order to extend the duration of an official's replacement, the notion of exceptional circumstances seems legally imprecise because this lacks objective criteria: the health status of the official seems more relevant. Secondly, regarding the incompatibilities between the president of the Regional Council of the Order with the function of board of discipline, the existing rules already guarantee the impartiality of disciplinary decisions: the president of the Regional Council of the Order can be challenged and does not sit when he or she has complained. Thirdly, in order to combat pharmaceutical crime, for reasons of unity and coherence, the National Council, in addition to the central councils, should be allowed to defend the profession before the courts. You see, we need to review your copy. Why rush this summer, in an emergency, with deadlines so forced when there is no justification for it? Minister, abuse of orders can harm health.
ParlaMint-FR_2017-07-19-E1015.u511	The meeting was suspended.
ParlaMint-FR_2017-07-19-E1015.u512	The meeting was resumed.
ParlaMint-FR_2017-07-19-E1015.u513	I have before me an amendment, No 2, as corrected, containing an additional article after Article 2. Mr Thomas Mesnier has the floor to support it.
ParlaMint-FR_2017-07-19-E1015.u514	The Ordinance provides for the possibility for national councils to merge their territorial bodies, in particular in the event of dysfunction due to medical demography. I wonder about the scope of this provision, which seems to contradict other measures under the Public Health Code. There is already a framework for delegation of management when an order is unable to function. The proposed measure may seem redundant, unless you provide useful insight. Moreover, as envisaged, the merger is irreversible. The representatives of the orders questioned this during the hearings: the reasons justifying the merger at a time t are not necessarily justified years later.
ParlaMint-FR_2017-07-19-E1015.u515	What is the Government's opinion?
ParlaMint-FR_2017-07-19-E1015.u516	The Court of Auditors' reports have stressed the need to provide for the rationalisation of ordinal structures through, inter alia, their consolidation. This aims at economic and organisational efficiency objectives with regard in particular to the management of human and material resources. I would point out that any such decision will be taken by the relevant ordinal councils, which will be able to assess the feasibility and value of such a merger. Reversible measures that can have a significant negative organisational and economic impact would be a paradoxical signal to actors. For these reasons, I would ask you, Mr rapporteur, to withdraw your amendment. Otherwise, I will issue an opinion against its adoption.
ParlaMint-FR_2017-07-19-E1015.u517	The rapporteur has the floor.
ParlaMint-FR_2017-07-19-E1015.u518	I withdraw my amendment.
ParlaMint-FR_2017-07-19-E1015.u519	I have before me two amendments to the supplementary article after Article 7. The Minister has the floor to support Amendment No. 8, as corrected.
ParlaMint-FR_2017-07-19-E1015.u520	The Council of State is required to appoint a very large number of its members – more than 230 – to sit in different bodies or preside over them: councils, commissions and courts, of which the disciplinary bodies of the orders are part. State advisers and administrative magistrates are appointed and not elected to preside over disciplinary chambers. Their duties can therefore be interrupted when they reach the age limit of seventy-seven years. In order to have greater flexibility in the many appointments that it is up to the Council of State to carry out, the Government intends that the age criterion for these designations should be set not by reference to the age of the judge at the time of appointment – a limit set in the order at seventy-one years of age – but by reference to the age limit at the end of the term of office, which is seventy-seven years of age. This provision will result in the appointment, as necessary, of members over the age of seventy-one years, but it will not in any event be permitted to exceed the age limit of seventy-seven years to perform these functions. I therefore propose, by this amendment, to set the age limit of seventy-seven years at the end of the mission for State advisers and administrative magistrates.
ParlaMint-FR_2017-07-19-E1015.u521	What is the opinion of the committee?
ParlaMint-FR_2017-07-19-E1015.u522	This amendment, which provides for a separate age limit for the chairmen of disciplinary bodies appointed by the administrative courts, has not been examined by the committee, but, in my personal capacity, I express an opinion in favour of the adoption of the administrative organisational measure contained therein.
ParlaMint-FR_2017-07-19-E1015.u523	Mrs Caroline Fiat has the floor.
ParlaMint-FR_2017-07-19-E1015.u524	We are opposed to your amendment, Madam Minister. We note that, in principle, you want to frame things, which is progress, but we are against the existence of these orders. I will only take the example of the Hazout case, which was the occasion, for the Paris Council of the Order of Physicians, to cover a gynecologist who had violated his patients for several decades. It is ensured that professional orders are a demanding guarantee for the quality of care and the proper treatment of patients. However, some cases, such as the sexual abuse of this doctor, bear witness to the laxity of these corporatist bodies. In 1988, a first complaint was sent to the Paris Council of the Order of Physicians to report a sexual assault committed by the gynecologist on one of his patients: no response. He was only arrested 20 years later and brought to justice in 2014 to finally be sentenced to eight years in prison for rape. In the meantime, he has only received a letter of admonishment from the Order of Physicians. During the trial, we learned that the Council had received no fewer than ten complaints and reports between 1985 and 2005 without any action being taken. This is what happens when one abandons the task of doing one's own justice to a profession. The order system places certain professions above the law or protects them for far too long, even though the position of health professionals places them in a position of domination over their patients. This is what happened in the Hazout case: patients with infertility problems were becoming vulnerable to this well-known gynecologist.
ParlaMint-FR_2017-07-19-E1015.u525	Mr Thomas Mesnier has the floor to support Amendment No. 1, as corrected.
ParlaMint-FR_2017-07-19-E1015.u526	The Public Health Code provides that an official may remain open, in the absence of his or her holder for a legal period of one year, if he or she has been regularly replaced. By way of derogation, the law of modernization of our health system authorizes the renewal of this period for an additional year by the Director General of the regional health agency. Section 6 of the Order adds a new reason for extending the time limits based on the assessment of exceptional circumstances: the official may then be replaced for up to three years. My amendment proposes to return to the ex ante situation, unless I get clarification on the notion of exceptional circumstances.
ParlaMint-FR_2017-07-19-E1015.u527	What is the Government's opinion?
ParlaMint-FR_2017-07-19-E1015.u528	The general rule regarding the replacement of an official pharmacy is that the legal duration of a replacement may in no case exceed one year. By way of derogation from this rule, this period may be renewed by decision of the Director General of the Regional Health Agency: once the absence of the holder pharmacist is justified by his state of health; beyond once, and within a period of three years, where the licensed pharmacist is prevented by exceptional circumstances. You're asking me what these exceptional circumstances can be. This may include taking care of an elderly dependent person, taking parental leave, or choosing, for personal reasons, to be laid off for more than one year. The existence of circumstances described as "exceptional", supported by findings from public health inspectors pharmacists, has therefore led to the proposal to extend, subject to conditions, the possibilities for replacement beyond one year. For these reasons, I ask you to withdraw your amendment. Otherwise, I'll give you an unfavorable opinion.
ParlaMint-FR_2017-07-19-E1015.u529	The rapporteur has the floor.
ParlaMint-FR_2017-07-19-E1015.u530	Thank you for the explanation, minister, and I withdraw my amendment.
ParlaMint-FR_2017-07-19-E1015.u531	The Minister has the floor to support Amendment No. 7.
