ParlaMint-IS_2019-04-11-94.u1	The president considers an agreement that may last longer than the Senate allows.
ParlaMint-IS_2019-04-11-94.u88	A respectable president. Thank you very much. Ministers' answers, and perhaps especially what she spoke about at the end, i.e. to promote creative articles, which I think is very important. Our greatest chance for the future is that of innovation and creative articles. I'm very happy if the plan is to combine these presentations, since art in its nature should be flowing and not framed into any box. By dividing them from box to box, we may miss some opportunity in creative articles. I'm glad they're working on it, and they just reiterate the importance of that - because we went through the council with a bill in the Iceland lab, where they were trying to do something about it - it's all new and make sure we're not double-employing things somewhere. I'm also glad to hear that other laws fail at the same time and simply repeat that they don't forget. Later on, I wanted to ask the highest. Minister to 19th. is exposed to some kind of possibility of opera activity. The national theater is no longer assigned to keep up the opera. So, then, do we see ourselves forming a new organization that is holding the Opera? Or what does a minister envision in this regard? I don't want it to sound like I'm against opera, not whole, but maybe I'm more concerned about how it's the most efficient way to hold on to art so that they're strong and that creative articles can thrive, both in order to give us a measure of satisfaction, as well as there's a lot of opportunity for exporting and for further growth, in developing articles.
ParlaMint-IS_2019-04-11-94.u89	A respectable president. One of the principles mentioned here is that a minister should prior to January 1, 2020, a commission to make a proposal for a national opera organization. The committee shall submit its proposal to a minister no later than the end of the year in 2020. What we're thinking here is that we want to improve the setting around this art. A very powerful field for this to be the national opera. I also realize that there will be increased cooperation with the National Theater, the Icelandic Party, the Symphony Orchestra, and then the national opera. What I believe will increase substantially in the near future is the interest of tourists in attending cultural events in Iceland. We have an excellent symphony band, we have a magnificent theater, a cool dance party. It's on a worldwide scale, and I see a little bit of it that we'll, in the future, raise it even further. There will be a great demand for these events in Iceland as well as a demand for them in a foreign field. This bill is all part of it, as I mentioned in my history and in my answers, to promote creative articles in Iceland, and to cooperate with people interested in it.
ParlaMint-IS_2019-04-11-94.u90	V.E.G. President. I recommend a bill to legalize National Park and National Park. Over the past few years, we have been directly involved in the management and management of national parks and other environments in this country. Today, there are three national parks in the country. They are the National Park of the Thieves, the Lakejörður National Park, and the National Park of Snæfells. The National Park on the Thieves and the Lakejörður National Park are expelled as independent federal institutions, but the National Park of the United States belongs to the Environment Agency. Other peace-reporting areas in this country are 111, and the EEA is running and operating the Agency as well as other projects on the basis of nature protection laws. Thus, there are three government agencies that work on comparable topics in the management of natural protection areas. There has been a significant change in their activities as a result of the growth of tourists and major pressures on the major natural spheres of the country, which have called to help protect the areas from rivers and to attack the multiplicity of infrastructure in these areas. The need for increased coordination and more support has also been highlighted in similar work being carried out within the three institutions. For road reference to travel services published by the Directorates and Neons Office and tourism Association in 2015, there is also 2015. proposed to be national parks, other peaceful territory, and national groups, rather than to hear in the present three institutions. At the request of the current Environment and Resource Minister, a report of the National Park Organization was submitted on July 3, 2017. The purpose of the project was to review recent studies on future environmental protection, national parks, and peace-lit areas and to reflect them. the discussion that has been conducted by the Environment and Resource Ministry on the Ministry's Organization in this area. On the basis of these observations, the report provides suggestions on the structure and structure of the Agency that would handle these issues as a whole. The report was consulted on the contract of this bill. In August 2017, the current Environment and Resource Minister appointed a team to be assigned to work on a national parkal bill. The task force served as representatives of the Environment and Resource Ministry who conducted the work of the group, representatives of the National Park on the Þingu, Lake Light National Park, the EEA, and the Union of Iceland. The staff returned the proposal for a bill on February 9, 2018. Along with the work group, two meetings were held with stakeholders in which the main subject of the bill was introduced and sought out the opinions of the relevant parties. The first meeting was December 19, 2017, which met a large group of representatives of nature protection organizations, outdoor parties, and tourism. The second meeting was held on January 5, 2018, with representatives of the National Guard. The processing of this bill made several adjustments to the bill produced by the work group. It should be noted that legal requirements for the so - called district Council were added, including in order to increase the survival and impact of rural communities, environmental organizations and stakeholders on decision-making within the declared areas of peace, in line with national parks. Changes were made in arrangements for the administration of the national park on the United Nations, but it is suggested that a government, as in the other two national parks, be organized. The Parliamentary Committee, on the other hand, will remain in existence but with a changed role that focuses primarily on the special status of the Parliament as an ancient assembly. The bill was advertised in the presentation of the Council of Management Board on July 27, 2018, and was postponed for the September 5th of that year. During the introduction period, I had seven introductions in the country that represented my colleagues, nature - protection organizations, outdoor parties, and tourism in those areas. The meeting was well attended by another hundred people, who were held in the Valley of Burd and in Hólmavík, Akureyri, Eglís, Cape of the Hornfjord, Hvosfield, and Hafnarfjörður. At the same time, there was a British Global Committee, where the Committee was introduced the bill and also with the National or other non-violent national planning committee. In addition, there was a special meeting with the EEA's staff, the Waterland National Park and the National Park on the Þingles. The Ministry received a total of 48 reviews about the bill. The changes made by the Ministry are explained on the basis of the above statements in chapter V of the bill, where the discussion will be discussed. A respectable president. I'd like to now review key reasons why there is an urgent way of uniting the oversight and management of all regions of the country, as well as other projects related to nature protection into one institution. As all of us know, Iceland is governed by a unique nature and its protection and sustainable use of important matters from the government. The present nature protection system is on many sides, and it is a major reason for integrating, strengthening, and strengthening them by uniting into one organization of tasks now under three related institutions. Natural phenomena and beauty have often been taken as self - reported objects. With the growing stream of tourists, the understanding of the country has increased with the depth of tangible value of having access to Iceland's nature, as the majority of our foreign visitors are carrying because they are visiting Iceland just because of the nature of the country's environment. At the same time, it becomes increasingly evident that individual areas or areas that are emotionally important to the nation and economically could be affected. This has resulted in a growing understanding of the fact that the less - touched nature of the land is listed as being limited, more important, to consider and maintain before future generations. They give new emphasis on how nature must be protected and used in a way that itself enjoys the doubt. Thus, the economic impacts of the peace- informed region have been specifically examined, and in December 2018 a report published by the National Institute of Economics, which clearly showed the positive effects of a peaceful region on the production and employment of the next environment. Of the 12 areas studied, each dollar in the region returns 23 times to the population, and part of it remains in the country. We face the challenge of nature's protection and innovations, so it is important that there be a work that specializes in the management and management of national parks and nature environments, with emphasis on the interaction of protection and sustainable innovation. These include the following challenges: 1st Natural and natural phenomena are a vital part of Iceland's culture and national awareness. 2. Access to the unique and spectacular nature of the land is becoming increasingly desirable among the peoples and foreign tourists. 3. National parks and nature reservations are among the most widespread tourist positions, and there are many opportunities for employment and valuables to be used so as not to be damaged. 4. The number of tourists has been multiplied by the pressures on sensitive places and areas of nature. 5. A number of places in Iceland are under a great deal of pressure, requiring a much more targeted and more organized response from the government. It is important that the Agency operates large and wide tasks around the country and ensures nuclear functions that can follow the development to the future. This development will be characterised by the growth of these areas and increased emphasis on the protection of concomitant sustainable use that can be maintained within protected areas, such as sustainable bait, fishing, outdoors, recovery and tourism. What, then, is the goal of the bill? 1st Simplifying and efficiency, in which all units have explained the role and responsibility and emphasis on aspects involved in the management and management of the affected areas, such as infrastructure, license, protection and monitoring, financing and security. 2. Strengthen the already existing units to meet challenging challenges. 3. A common form of territory with consistent presentation and communication on the outside. 4. Have a perspective in one place and provide a wide range of consistent policy-making in the long term. 5. The most efficient business venture, knowledge, ability, resources, resources, and projects to make the most possible use of public funds. A respectable president. As I began with, the oversight and management of national parks and peaceful areas on the hands of three institutions today is the case. For this reason, I would like to explain the different administrative arrangements in those areas. The National Park on the Þingra is Iceland's oldest National Park, which was founded at the beginning of 1930 C.E., with a law on the Peace of the Þingalvala, No. 59/1928. Initially, the park reached only the place on the roof of the Þingum and reached a height of about 40 miles [40 km]. The park was expanded by law in 2004 and is now 2,337 miles2. The region is declared peaceful as the site of the nation's sanctuary and has enormous value in cultural and historical respects. However, there are also natural wonders on a global scale in which the geologic history and ecosystems of the Lakes form a unique unit. The National Park on the Matrix is an independent government agency and will be ruled by a Þingalval committee, appointed by seven members of the General Assembly in the beginning of each terms. The House of Congress then hires national guard for the National Park. In 2008, a delicacy park was created on the basis of a law on Lake Earth. It covers all the seabeds and large areas near it, including the two parks already in the Tue and the glaciers. Today, the park saves about 14% of Iceland's area, over 14,100 km2, including the largest national parks in Europe. The park's territory is unique from natural protection grounds, whether viewed in Iceland or worldwide, and is the main theme of the match between fire and ice and the geodynamic effects of Lake Bay. An important step was taken in the administration of national parks here. The park is an independent government institution, but it is based on a controlled system where rural and social organizations are directly involved in government and regional policies. So the strategy is in the hands of the locals. With the management of the Agency and the management of Lake Earth-wide parks, special government is organized by a minister. It has seven agents in it, i.e. Chairman of the national park, one representative of the environmental organization and two representatives appointed by a minister without a form of appointment. There is an outdoor organization and a tourist organisation that has an audience to find a government. At that time, the Ministers also appoint the Commissioner for the Waterland National Park to propose and care for the national park's daily affairs. The park is divided into four zones run as a special unit to the responsibility of national parks, as well as its regional Council for each area. In each regional council, six representatives are designated by the rural administrations of the member countries in the affected sector, travel groups in the area of the region, outdoor organizations, and environmental organisations. Regional Council is a national park guard for counselling, overseeing a proposal to conduct a management and protection programme for the management sector and to agree with a proposal to implement a programme for the regions. It seems that the selected administration system of the Waterland Nation has contributed to a greater agreement on its management and control and provided extensive support at home with policy-making decisions made within the park. The third national park is the national park of Snæfellshll, established in June 2001. The purpose of the park's establishment was to protect the unique nature of the region and the remarkable memory of history. The park is about 70 miles [270 km]. The EEA is running the park at the end of seven coldness. Now he is the only national park founded on the general authority of nature protection laws, not by specialties like the other two. In every national park founded under nature protection law, the National Park Guard is an employee of the EEA. In accordance with a management and protection programme, a national parkkeeper will be provided for education and follow-up. A minister is under the laws on nature protection allowed to establish national bodies, including local authorities, institutions, and after events of a member society in the field of nature protection and tourism. The role of the National Park Council is merely a adviser and does not have the formal access to national governance, as is true of the Þingalval Committee and the administration of the Sea of Blue National Park. The Advisory Committee of the Similar National Park is active for the National Park of Snæfells, and is appointed to representatives of the EEA, the Snæfells Association, the Minja Agency of Iceland, and the town of Snowfalls. In addition to these three national parks, the EEA oversees 111 non-violent sites on the basis of laws on nature protection. As I've traced, the oversight and control of the environment in Iceland are distributed today, and various rules apply to the provision and authority of the individual institutions for the management of areas. At that time, local society, public institutions, free partners, and others vary according to the institution. With the bill, the plan is to set up a new organisation and combine with it projects that have been on the hands of the three strains, i.e. The work of the Waterland National Park, the National Park on the Þingles, and the EEA's section on nature protection issues. Thus the number of public institutions would be reduced, and one agency would promote national parks and non-violent regions in place of three present. A National Park Institute is designed to have a complete perspective and to shape a global organization and shape the appearance of national parks and nature reservations and to build up essential knowledge and infrastructure in order to cultivate this role in line with natural protection goals. The National Institutes of National Park organise is a focus on the distribution and survival of the members of the rural community in the management and development of these areas. The power distribution is important to nature protection, as Lake Earth has shown. The bill expects to establish, in general, the framework established by the management of the Agency, where the state and community share in the administration of the Agency. There will also be the speciality of the Þingvagal peoples. Inevitably, though, there will be some change in national parks where they will be expected to become part of one institution with a director. Nevertheless, the clear legal and targeted access to administration and districts will be protected from policy development and planning that their power and impact remain largely unchanged and that policy-making decisions will be made at home in the province. The director of the National Park Institute is responsible for the minister. It is based on the fact that the responsibility of directors is the same as that of other presidents of the State in accordance with the laws on the rights and duties of the servants of the State. National Institutes of National Park are expected to promote professional, central financial and sectoral activities as well as professional knowledge of the preparation and plan of action and protection. The central work of National Park also has the purpose to coordinate and ensure full perspective and to follow up on established policies and programmes. I can see that the services of the National Institutes of National Park in the whole country will be humanised experts in environmental protection areas as well as individuals who are engaged in the main central activities of the Agency. Now I want to explain to the Agency's administrative system on which the bill is based, but it's discussed in III. section of the bill. As I have mentioned before in the bill, the distribution and introduction of the members of the rural community are emphasised on the development of peace-lit areas. It is suggested that a so - called district council be established in parts of the country that at the same time have the place for regional levels within the bounds of Lakejörbjörður Park. It is also expected to ensure the special status of the Þingalva and its relation to the National Park at the General Assembly, with the continuing work of the Þingalde committee and the fulfilling and policy-making of roles, while the majority of the daily districts are moving to governments and national parks. This will also change the work of national parks where they are expected to be part of a single agency under the management board, but no special government is expected for the whole organization. With a clear legal frame and a more targeted approach to policy development, planning and other decision making, policies and decision making are looking for their power, and their impact remains largely unchanged on the marine habitat. With regard to the National Park of Snæfells, there is now a consulting committee that has no formal authority. By order of the government of that park, the presence of fellow rurals and others who appoint representatives in the management and authority of that park will be far superior to what is present in Lakeh earth's park. With regard to the National Park on the Þingrells, the council, the environmental organization, the outdoor organizations, and the tourism services will be in harmony with the national parks. IV. a section of the bill is a set of national governance and protection plans, such as his main administration tool. The bill contains such a strategy, and the terms are comparable to those of such a program in the Lake Earth today. In the case of Lakehjörður Park, the heads of national parks and district council offer proposals for such introduction programs. The national administration and protection programme is confirmed by a minister, but it is important to note that a minister is not authorized to make changes in the programme unless he violates the laws or regulations for the national park. Its contents, therefore, are binding to a minister who is based on the established administrative arrangements. The law is expected to go into effect on January 1, 2020. It is requested that the director of the Agency be authorized for the implementation of the law to prepare a new agency in consultation with a minister. At the same time, it is specifically required that the law's execution be granted to appoint the districts, national parks and the Constitutional Committee. These documents are necessary for the Agency to operate on January 1. I'd like to state that a print error has infiltrated Article 8. the bill in which the falsely referred to Article 6. but the reference should be to Article 5. Is it a good thing to do? A respectable president. I've traced this bill's main subject and suggested that the bill be after the 1st. Pointed to why. Environment and Transport Committee.
ParlaMint-IS_2019-04-11-94.u91	A respectable president. Thank you very much. Minister of history on bill to legalize National Park and National Park. I have a specific warning about this situation, even though I agree completely that we need to improve the management and management of national parks and nature reservations. My reserves turn even. that, as matters are set up in the bill, I don't feel that distribution control and independence of possible tasks are sufficiently clear and not clear whether this will be a central institution or the real power distribution as I would consider desirable. Yet, the bill is set up in a highly complex system of governments and districts. Therefore, I would like to ask myself, " Is it possible to make a special examination of this procedure, what the minister's vision of it is? ' Similarly, I wondered, " Is the bill playing with nature protection laws and whether there is any reason to look at it with a view to not repeating nature protection laws in the National Park Act? ' Would it be reasonable that this bill was primarily a guide in the management, management and management of national parks and nature protection areas, but that laws on protecting nature and culture were found in other laws as well as regulations and methodologies for peace and protection?
ParlaMint-IS_2019-04-11-94.u92	V.E.G. President. Thank you. A senator for the counter-sponsored. Therefore, there is an answer to governments and district councils to the thought of having districts is especially to give the locals and organisations of the various stakeholders the opportunity to have more control of all natural resources. The question here is, Could it be simply that the governments of national parks, which were certainly in the districts, could be the same as district governments? I think it might be a good idea to look at such simple ones, and I think it would be wise to see if that would be an improvement. The reason that this was presented in this way, so I explained, was to raise the national parks, as it were, a little more, and to give them greater significance because they have a special status. I'll bet you can look at it. Regarding interaction with nature protection laws, the Ministry's assessment was that way, based on legal reasons. If the committee is able to simplify it, of course we'll check with you at the Ministry. Regarding cultural memory, it is mentioned at 25. The bill that cultural factors are in accordance with laws on culture, No. 80/2012, this is specifically stated.
ParlaMint-IS_2019-04-11-94.u93	A respectable president. Thank you very much. Minister, please respond. The last thing a minister brought in is perhaps the reason I wondered about this, i.e. why the memory protection can be a special protection, not a nature protection. I think there's something that we on the Committee really need to review. As I originally established, I believe it is important to find a methodology to cooperate with the management and use of a country that we would like to protect in some way. This cooperation must be centered on traditional crops, tourism, and possibly new fishing skills, and something new we do not now know, and we need to find methodology to do so. Do we may need more time to develop the discussion about methodology? Then I'm not necessarily referring here at the General or in the administration but in cooperation with all partners. And how do we do that? Do we do this by having guests before the committee, or do we need to work on it in other places? Then there are some factors in the bill that need to be addressed immediately and that have been approved in the bill, e.g. To hire a director who prepares the taking of the law, but then we come to the same thing. How can we prepare individuals and communities and volunteers who are already fulfilling even important roles in these areas?
ParlaMint-IS_2019-04-11-94.u94	A respectable president. Regarding the development of the conversation and the cooperation of what we may be able to call use, we have a natural wealth of experience from the national parks and from all the peaceful regions. We can go back to 1930 with a Third Law National Park. From an arrangement such as what we're focusing on in this bill, we have basically over ten years of experience from a Lakesland Park, where we have the regional Council, which we can call a district council in this bill and have given well, even when you hear EEA personnel and the Lake cold nation compare their books, e.g. the management and protection plans, tell the workers of the Waterland National Park that it makes the management and protection programme better to get everyone to the table right at the start. That's why I think we have a lot of experience, and there's already been a lot of conversation and cooperation between these key parties as well. A senator mentions. Of course, a number of groups of important tasks needed for such an institution, such as the institutions available today, to continue talking to, to do, and to work with. But I don't think it's in itself that there's anything to wait for us to go looking at these issues under one hat in cooperation with state and rural society, and it's better to approach all these groups from one place than from many as it is today.
ParlaMint-IS_2019-04-11-94.u95	Mr. President. Thank you very much. Environment Minister for his history earlier. The bill we discuss here, the institution of National Park, is, in many ways, both interesting and good, but I have some comments to do so. First of all, I have, like, the highest. The minister is aware of certain doubts about the right to establish a single national park system that covers all the national parks. I'm on our own that we should have national parks framed and that more than the official people can set up national parks and run national parks, not encourage private peoples to run national parks, as well as other ruralities, as they will follow specific guidelines in those areas and meet specific requirements and meet specific obligations. I also have serious comments to the idea of overthrowing the National Park on the Matrix under there. If at any time this National Park is to be founded, established, and controlled by all national parks in Iceland, I think it is the right and related to history and our culture, and because of the association of this meeting with the National Park on the Globe to keep it completely out of the Agency. So I aim and direct the committee to take good care of it. I feel that the evidence given to me is that I can cross with the National Park under this institution not in this way. I think I'll at least remember. does not support the bill in that way. However, I agree with the goals set for the establishment of national parks and found in Numbers. ..... to protect nature and national parks, allow the public to get to know and enjoy nature, facilitate access, contribute to research, strive to promote society, etc. You see, I'm one of the people who's been aware of it, and I think more and more people are doing it, that nature protection in itself can be more exploitable and therefore is a major economic issue for us Icelanders. Of course, we know that nature has lived for much of the interest we have enjoyed in the form of a vast number of tourists. I think it's remarkable to look at the small park of Snæfells. According to a 2007 Masterbook study, the economic impact of the National Park is at the end of the seven cold. 3.9 billion. Of these, 955 million come from direct sales, income tax, and 900 million come from the bones of taxes at the loss of the visitors who enter the park. This shows that building national parks can be wise economic and professional. That's why I think it would be wise for us to take a look at it, or at least look at it. Whether it would be necessary to establish a general framework for national parks and allow more people than the government or public access to it. I'd like to contribute to the community's doing that. I'd also like privates to have the opportunity to set up specific conditions for doing so. I'm not going to extend this discussion for the time being. I wanted to share these views with the 1st. before the bill goes to the committee. But I specifically refer to the committee to keep the National Park in the fields outside that institution, if it does happen.
ParlaMint-IS_2019-04-11-94.u96	A respectable president. I want to start by thanking the highest. Minister for history and for conducting this case. I consider the matter and its goals very important, and I look forward to dealing with both this discussion and the task at hand. Environmental and Transport Committee. I agree with what. paritaprevir Óli Björn Kárason, who mentioned earlier what national parks, peaceful areas and nature protection can be important to us. If we succeed, we're creating a resource, and then we can say that there's a good resource here for the entire nation's benefit. That's why this matter is very important. I agree with all the objectives of the situation. We need to coordinate and get clear - motion projects around our peace - related territory, especially in order to get as many as possible with us on this project, the nature protection project, to share in this building of local territory. That is why it is so important that here, to create administration, this setting, so that the people in the region that has lived in this country, build and protect all their lives, still feel the calling to do the territory and work there. There's something you need to contribute. We need to see an opportunity to build some sort of activity around this thing to show the importance of nature protection, to have some value for us, the unquenchable nature we have here, clean and beautiful - that could be followed for a long time. Then it's important that the system is a little clear and not too much. There must be a perfectly clear line, and there must not be too many necks of bottle. People just need to follow clear rules. There must be rules of rules, but they need to be clear, and people need to know in advance how to behave in order to participate and how to succeed. If all of this works out well, we'll be asked by rural society to set more ground for peace in the national parks. Privates will pray to be included in the national parks and to have their territory within them. Then all will strive to do so. That's why the export is important. Then we need to look deeply at the experience we have of the Lake Bayside Park, the Snowball and Þingalval Park. There have been different challenges and challenges, and the situation varies from place to place. That's why I'd like to have said here that I'm a little afraid that we'll be overindulging things so that it'll be one institution with one manager, and then there'll be some regional authority with a very different authority. Some have the authority, others become advisers, possibly with a different connection or recruitment relationship, depending on how the power distribution is - because it is different in a Lakewater nation park than in a e.g. Both the Snæfells Seven cold and the Þingalva peoples, and then the peace-lit districts. We need to make sure that these things are clear, too, so that people back home in the district don't feel that they're some government agency that just handles this so that the responsibility of the people is gone and their calling, it's just: 'They've taken over our work.' Many people feel that the Constitution committee, for example, has been a bit blundering, but it is still very clear, and there are very clear rules. The United States of America has been successful in protecting the United States. They're on a world calendar. Þingvall arrives each year at more than one and a half million tourists. All problems have been solved. Before we make some adjustments, we need to think that there will be no stability on the United States Hall, not at all. It's just not supposed to happen. Then I'd also like to say at the same time that we must bear in mind that the only real link Þingvall has to do with the Council of the United Nations is the origin of the Allied Council, the place of the People - a Parliamentary Committee elected by the Council. We need to think about it very carefully if we are going to make some adjustments and where they will lead us, that we are not disturbing the people's place of worship and how successful they have been. Ten years of experience with Lake Earth has developed a lot. He's come, I'd say, in a much better way now. The park is closer to being more sustainable, and its structure is more successful. Government arrangements have been increasing, and in many respects they are exemplary. We must not interfere with that work. We need to go through all of this very well. The Environment and Transport Committee, how this happens and how we can use the local resources, both professional and farm owners, and rural groups, in order to build up this work so that we can achieve the objective of all of this together. This may be what needs to be caught too. What I want to mention is that the most important, as the situation is today, where we have three national parks, 111 national parks, is that instead of being built up some service which can be called support service, which all the parks have to do, we do not need to use in their daily affairs but need at any point to have access, we should first start with the focus of our ability to build up this central support service which helps us to manage and protect them so that they are put forward in a comparable way in all the peace-lit areas and in the Middle East, i.e. The implementation of the employment policy, which is of utmost importance to those who are going to work with the national parks, that these are all very clear in the plays, how we're going to divide the money we have for the landkeeping so that not one area will be left behind and we'll be able to control it by stress. It's this kind of central, and it may not be possible to build up locally, but it's important that we put the focus on how we get a system and keep out of this 111 peace - declared territory. I think that's what we're most in the world at all. And so is the administration. Somehow we need to be sure in all of these areas - because the lakeland nation's park will be far more large and when and if the central highland park comes, it will be even larger - a balance between these three national parks and the restless areas within the Agency. There's something else I want to come on. I've been talking most about the business, the administration and how we're ensuring everyone's entrance. That's what the law laws are, like what they're doing. paritaprevir Dr. Anna Sævarsdóttir was wondering, too, if we're taking e.g. too much from nature protection laws and other legislation into these legislations and whether we can use only the legislation we now have, such as nature protection legislation and cultural background and so forth. That's when I'm thinking 9. the bill on ownership and whether the sources we have in current environmental protection laws are not enough and what this exactly adds. It's just something that we need to talk about on the committee and see how it develops. It just has to be clear, so the rules of play are done and we don't make bottle necks. If all of this works for us, we're about to create a huge, powerful resource in our community. We need to make good use of that experience, making sure that we are not disturbing what has been done but are doing it even better. The most important thing is to reach out to this 111 peace-installed territory. That's why I'm celebrating the district Council and how we're going to reach them and whether we can somehow strengthen them and get them started. You don't have to build a central supportive service at four places, three national parks, and in the peace-lit districts if we think it's a single place, but you have to be a little strong. In the future, if we succeed in this central supportive service, we could let it work for all the land uses. That's when I'm talking about deforestation, agriculture, and other things to do. Here we have a lot of exciting topics that I can't wait to deal with, but I'd like to mention these speculations and maybe a warning I've been coming on.
ParlaMint-IS_2019-04-11-94.u97	Mr. President. We'll discuss a new Act on National Park and a significant change in environmental institutions. I would like to briefly contribute my vision of important things that I feel are the core of the important bill that I support in the foundation and celebrate and, in fact, consider as the first step in longer development in the management of the environment in Iceland. I'm going to mention, like, eight, nine things that I think are the core of the bill. This is first of all the necessary coordination at the highest level. The Environment Minister explained and focused on transparency and stability in all management and more precise processes than is currently available. All of us agree that they are quite complex when we look at these three different national parks and the peaceful regions. Second, it is urgent that in three national parks, different ways of ruling are largely eliminated. As was also seen in the highest range. Environment Minister has one authority and another government appointed to very busy members and then one under the EEA's hat. It follows that the mechanism of governance in this way counteracts what I mentioned earlier, which is transparent and clear. Then one organization of national parks is to unite and control them and peaceful areas. This prevents many of the double acts or the trident. We also have a simple administration not only in a certain way but also in order to save and make it more useful to the national parks, and we don't have to 10 who are. Fourth, we need to define new efficient processes. We can look at some of them in other nations, but after all, we define our new effective ways in the light of local circumstances. But I am convinced that they exist in many other places, either in the same place or in the same way. They are designed to make decisions easier and easier to work evenly and environmentally with one hand. Fifth, I'd like to activate the district council in all three national parks, but not just one, in Lake Bay alone for a while, by promoting the cooperation of state, rural society, and the public - and I repeat the public - of national parks and reservations throughout the country. There is no denying that there is an obvious benefit. It's very interesting to think, " Yes, there's a district council in Lake Bay because it's so big, but because it's the lowest nation on Earth, it doesn't need a district council. Of course he does. Of course, even fewer communities are in exactly the same position as rural areas around Lake glacier. Then we come to a bit of a difficult question or a difficult matter, which is a link between the National Park on the Þingles and the Generals. I'm chairman of the House. I have a little experience with a job on the Parliamentary Committee. I don't object to doing two things, i.e. to hold in the most important part of the park's linking to the Congress of Congress, because it's not only an old tradition but also a time of time, and has a right to the national park, but at the same time changing the role of the Þingalvala committee by setting aside several roles in daily operations, roles in exports and reforms in infrastructures, implementations in the way of business, I'm not talking about employment policy, but whether it can open the shop at this site or not. I'm not referring to buying a summer farm in the National Park country, etc., but in cooperation with the Committee and the national administrations of the National Park, which is the most important issues, the policy and the close communications that must exist between the General and the national administration of the park, in terms of the main area of the Parliament and its territory. I'm not afraid that these ties will break down with the reforms, I call the reforms, the bill is, and the chalices that will be partly taken from the Parliamentary Committee, who pretend to be good if she meets every other week for an hour and a half. It follows that with increasing activity in the park, the cup is getting too heavy. I'd also like to mention, in general, the introduction of employment policy, and not only professional policy in all the national parks, but also research on the tolerability and decision to make access controls in all the national parks. So it's compatible, all of them. I've reached seven teams. It is the claim that national parks and reservations are keys to the sustainable use of resources in the whole country. They are keys to successful tourism, keys to the maintenance of organic diversity, and therefore need to have a coordinated administration, coordinated policy and coordinated daily operations. This must always be a concordance. At the latest, we know that national parks, or one national park, I don't know exactly how it will be organized, perhaps in several areas, and natural protection areas will increase in the country. I want them especially pointing to the ocean around Iceland. We have discussed at the Council that it is important to increase the number of natural protection areas at sea. Despite the differing views I have heard from three o'clock high. I believe that, Mr. President, it is very important that we unite on the contrary, to be successful in these matters. Hv. paritaprevir Vilhjálmur Árnason thought this to be an exciting task, and I can say, it's exciting with a large staff. I'm sure that's what I'm gonna do. The Environment and Transport Committee will work well, not only to progress, but also to the support of this important bill for its share.
ParlaMint-IS_2019-04-11-94.u98	Mr. President. I am somewhat surprised by the emphasis in the talk each time. Senator and chairman of the Þingalval Committee, Ari Trausti Guðmundsson. He calls for the cup that is responsible for the National Park on the behalf of Generalis, taken from members of the council, working on the barn, as he says. I've had some experience with that, was the head of this fine committee for four years. True, it was not always easy to reach an agreement about all things, but it was not the hardest thing to bring up a meeting because everyone in the area was usually here if necessary. I'm looking at this board of administration, which is not presented as simple and to enhance efficiency, but as I see here one institution with director, an unnamed number of districts at the discretion of the Minister of Ministers, a special administration of nature protection areas, including the management of the Þingal and also the Management of the Parliamentary Board, a management of the Seasland Park and a government of the Snake National Park, and so expected, if a new national park is formed, control over them. That's not what I call simple, topv. Minister. I want to ask you why. A senator whether he cannot see the danger of dividing the affairs of the Parliament into two ways that are expected here. I see a danger in the fact that there can be conflict, both role and working, as well as perhaps least financing. [[The president calls.]]
