ParlaMint-FR_2020-07-29-E1024.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-29-E1024.u533	Identical Amendments Nos 1653 by Mr Marc Le Fur and 1675 by Mrs Emmanuelle Anthoine are defended.
ParlaMint-FR_2020-07-29-E1024.u534	The conditions for the examination of the text are really deplorable! We're working on a forced march!
ParlaMint-FR_2020-07-29-E1024.u535	Identical amendments Nos 1459 by Mr Marc Le Fur and 2093 by Mr Bernard Perrut are being defended. Identical Amendments Nos 646 by Mrs Emmanuelle Ménard and 2147 by Mrs Josiane Corneloup are defended. Amendment No 1261 by Mrs Blandine Brocard is also being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-29-E1024.u536	Unfavorable. The amendments seek the opinion of the spouse before a donation is made. However, an impact assessment showed all the difficulties and disadvantages of such a provision. On the other hand, it is relatively difficult to know whether or not the person who comes to make a donation has a spouse or companion. Having access to this information would in any case represent an intrusion into the donor's personal life. Very unfavourable opinion: these conditions, which represent an intrusion into the sovereign freedom that the person has to choose whether or not to give, are, in practice, difficult to apply.
ParlaMint-FR_2020-07-29-E1024.u537	I have before me two identical amendments, Nos 356 and 445. I call Mr Thibault Bazin to support Amendment No. 356.
ParlaMint-FR_2020-07-29-E1024.u538	Article 2 raises real ethical questions. There is always a deterrent and an incentive aspect of a bill. Today, gamete self-conservation is allowed for medical reasons, and the system works well. You want to authorize it for no medical reason. However, it is clear that women may be tempted to postpone a pregnancy, knowing that the chances of success of an MPA are much lower than natural reproduction at an appropriate age.
ParlaMint-FR_2020-07-29-E1024.u539	Oh!
ParlaMint-FR_2020-07-29-E1024.u540	If we focus on family interests over economic interests, then we can ask ourselves whether your project is really in the interests of women: I think there is a great risk that tomorrow companies will encourage women to postpone the age of pregnancy, which would not be in their interest.
ParlaMint-FR_2020-07-29-E1024.u541	Amendment No 445 by Mr Fabien Di Filippo is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-29-E1024.u542	Unfavorable.
ParlaMint-FR_2020-07-29-E1024.u543	Come on, an answer!
ParlaMint-FR_2020-07-29-E1024.u544	We could still have a debate on this!
ParlaMint-FR_2020-07-29-E1024.u545	Amendment No 1263 by Mrs Blandine Brocard is being defended.
ParlaMint-FR_2020-07-29-E1024.u546	Mr Patrick Hetzel has the floor for a point of order.
ParlaMint-FR_2020-07-29-E1024.u547	It is a matter of the smooth running of our work. We are working in scheduled legislative time, which makes things particularly difficult: we cannot debate enough the amendments that we have tabled. [[Claims on several banks of the LaREM Group]] When we put particular emphasis on certain amendments, because we consider them important – as Mr Thibault Bazin just did a few moments ago, stressing the ethical problem raised by Article 2 – it is not serious that the rapporteur should not bother to reply, and that the minister should do the same when he has also refused to be present in a special committee. [[Mr. Thibault Bazin applauds]] [[Applause on the benches of the LR group. – Mrs Agnes Thill also applauds]] All this is not serious. Mr Minister, you say you want a calm debate, but you are not doing anything about it. The least that could be done would be to obtain a minimum of responses from the Government. Your approach is truly scandalous, and shows once again that you do not respect the opposition or Parliament.
ParlaMint-FR_2020-07-29-E1024.u548	Yes, I respect Parliament! On what Rule of Procedure did you base your recall, Mr. Hetzel?
ParlaMint-FR_2020-07-29-E1024.u549	Rule 50 on the smooth running of the proceedings.
ParlaMint-FR_2020-07-29-E1024.u550	I have before me three identical amendments, Nos 607, 618 and 1463. Amendment No 607 by Mrs Emmanuelle Ménard is being defended. I call Mr Patrick Hetzel to support Amendment No. 618.
ParlaMint-FR_2020-07-29-E1024.u551	Because of the scheduled legislative time, it is defended.
ParlaMint-FR_2020-07-29-E1024.u552	Amendment No 1463 by Mr Le Fur is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-29-E1024.u553	Unfavorable.
ParlaMint-FR_2020-07-29-E1024.u554	Clearly, the rapporteur has exhausted his speaking time! We've known him more like that!
ParlaMint-FR_2020-07-29-E1024.u555	What is the Government's opinion?
ParlaMint-FR_2020-07-29-E1024.u556	Unfavorable.
ParlaMint-FR_2020-07-29-E1024.u557	It's mutism on the move!
ParlaMint-FR_2020-07-29-E1024.u558	I have two identical amendments before me, Nos 582 and 2091. Mr Xavier Breton has the floor to support Amendment No. 582.
ParlaMint-FR_2020-07-29-E1024.u559	It is defended, because of the scheduled legislative time.
ParlaMint-FR_2020-07-29-E1024.u560	Amendment No 2091 by Mr Bernard Perrut is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-29-E1024.u561	Disfavorable to the amendments which would remove the possibility of self-conservation of oocytes.
ParlaMint-FR_2020-07-29-E1024.u562	I have before me two amendments, Nos 576 and 1683, which can be discussed jointly. Mrs Laurence Vanceunebrock has the floor to support Amendment No. 576.
ParlaMint-FR_2020-07-29-E1024.u563	This amendment, which I defend on behalf of Didier Martin, aims to allow the self-conservation of gametes for any major person as long as the multidisciplinary clinicobiological team considers that it meets the age criteria to benefit from it, on the basis of recommendations and good practices laid down by an order of the Minister for Health, after consulting the Agency for Biomedicine.
ParlaMint-FR_2020-07-29-E1024.u564	Mrs Marie-Noëlle Battistel has the floor to support Amendment No. 1683.
ParlaMint-FR_2020-07-29-E1024.u565	He's going in the same direction. The Government intends to open the self-conservation of gametes for no medical reason, a decision that we obviously support, but also wants to remove the exception that now allows the self-conservation of their oocytes to women who donate. The age conditions for self-conservation would be determined by a decree issued by the Council of State, after the advice of the Biomedicine Agency. In the impact assessment, it is stated that access to self-conservation would be possible from 30 to 32 years of age, an age justified by a statistical average. However, more and more women suffer from diseases such as endometriosis or premature ovarian insufficiency, and are still too often denied the self-preservation of their oocytes despite medical reasons. As such, they will be able to continue to be refused, although their fertility will drop drastically from 25 years. Our group's amendment is therefore intended to allow self-conservation from the age of 25.
ParlaMint-FR_2020-07-29-E1024.u566	All right!
ParlaMint-FR_2020-07-29-E1024.u567	What is the opinion of the committee?
ParlaMint-FR_2020-07-29-E1024.u568	Mrs Battistel, your amendment introduces some flexibility.
ParlaMint-FR_2020-07-29-E1024.u569	Oh, well, he's responding!
ParlaMint-FR_2020-07-29-E1024.u570	In fact, for people with pathology, self-conservation is allowed at any age. The existence of a pathology makes it possible to exempt oneself from the age limits, which will be defined by a decree adopted by the Council of State. But certain conditions, such as endometriosis, which you have rightly cited, are at the border of pathology: light forms are not considered to justify self-conservation. However, the young woman concerned may wish to anticipate and preserve her gametes. Personally, my opinion is in favour, but I must point out that the special committee has given an unfavourable opinion.
ParlaMint-FR_2020-07-29-E1024.u571	What is the Government's opinion?
ParlaMint-FR_2020-07-29-E1024.u572	The amendment is intended to include in the law the minimum age for access to self-conservation, whereas we would like it to be defined by decree. The age you propose – 25 years – is motivated by the existence of pathologies that can have early consequences for women's fertility, such as endometriosis. [[Applause on several benches of the LaREM group]] I would like to make it clear that I was asked this morning on this important subject. Parliamentarians and associations have called for endometriosis to be recognized as a long-term condition – ALD. I immediately seized the Directorate of Social Security, so that the application could be processed and, if necessary, it could be carried out. I do not have the technical elements, but endometriosis causes a large number of women to suffer, so we need to think about it. I therefore thank the parliamentarians – I do not know who they are – who have taken this step: let them know that I have acted on it within the hour. We are now awaiting the return of social security and the Directorate-General for Health. I come back to the self-conservation of gametes: when it is done for medical purposes, no age limit applies. Endometriosis obviously deserves special attention, as I stressed, and must also be better diagnosed, thanks to better training of healthcare professionals. A specific plan launched by my predecessor, Agnès Buzyn, in March 2019, provides a dedicated component for the preservation of fertility. Self-conservation is not always indicated in all forms of endometriosis: the situation is a matter of medical assessment, which is why information and training activities have been undertaken. I remind you that the purpose of this bill is to allow gamete self-conservation without encouraging it. The collection of oocytes, in particular, is not an anomalous gesture. Attention should therefore be paid to the issue of age. The proposed minimum age, 25 years, is likely to trigger a need-decorated demand because, before 30 or 32 years of age, the woman has every chance of being able to reproduce naturally without having to resort to the oocytes she would have preserved. That is why I am not in favour of Mrs Battistel's amendment. As for Amendment No 576, it is intended to refer to a decree what we propose to determine by decree. For all the measures in Article 1, it is referred to the decree: we propose harmonization for the rest of the text. This does not have any consequences in practice, but it will be more legistic and in line with our referral to the Council of State on this issue. I therefore propose the withdrawal of Mr Martin's amendment defended by Mrs Vanceunebrock, as well as Mrs Battistel's amendment. Failing that, unfavorable notice.
ParlaMint-FR_2020-07-29-E1024.u573	Mr Xavier Breton has the floor for a point of order.
ParlaMint-FR_2020-07-29-E1024.u574	[["Oh! » on the benches of the LaREM group]] This point of order is based on Rule 56(1). I am surprised to see the minister and the rapporteur reply because it happens that the amendment is being carried by a member of the French Republic or a socialist colleague. Very shortly before, Thibault Bazin had addressed the same subject and called for debate.
ParlaMint-FR_2020-07-29-E1024.u575	The others were better questions!
ParlaMint-FR_2020-07-29-E1024.u576	But you didn't even deign to stand up to express your opinion. So are there two types of deputies,...
ParlaMint-FR_2020-07-29-E1024.u577	No, no, no, no, no, no, no,
ParlaMint-FR_2020-07-29-E1024.u578	[[Applause on several benches in the LR group. – Mrs Emmanuelle Ménard also applauds]] ...those who would be privileged and would receive answers, and those to whom we don't even bother to answer?
ParlaMint-FR_2020-07-29-E1024.u579	Mrs Blandine Brocard has the floor.
ParlaMint-FR_2020-07-29-E1024.u580	I do think we went a little fast. Despite the late hour, the subject deserves to be stopped for a few moments. The freezing of oocytes is not an anodizing procedure. Beyond the particular circumstances of age and the reasons why a woman wishes to freeze her oocytes, a reflection must be conducted. What is this really about? In this regard, it is very often said that there is a question of freedom, including the woman's freedom to dispose of her body. After this argument that I have heard very often, there is no longer a right to say anything. However, I am sorry to say that this practice is demeaning and alienating the woman. I want the society in which I live, French society, to allow me both to be a mother and to work. I don't want to have to choose between the two; I don't want to have to ask myself questions and be insidiously forced to choose, as if I wasn't able to do both – and to do both very well.
ParlaMint-FR_2020-07-29-E1024.u581	That's right!
ParlaMint-FR_2020-07-29-E1024.u582	It is up to our society, not scientific technology, to allow me to do so. Another thought: I believe that young girls are being lied to by making them believe that later they will be able to become mothers as they wish. Mr Minister, you recalled earlier in another debate that 80 per cent of the LDCs are unfortunately failing.
ParlaMint-FR_2020-07-29-E1024.u583	She's right!
ParlaMint-FR_2020-07-29-E1024.u584	[[Exclaims on the banks of the LaREM group interrupt the speaker]] So how many failures, how many sufferings! For my part, I don't want to carry the pain of a woman who would have been made to believe that she could...
ParlaMint-FR_2020-07-29-E1024.u585	Listen to her! You're sectarian!
ParlaMint-FR_2020-07-29-E1024.u586	The sectarianism of On March is coming to light!
ParlaMint-FR_2020-07-29-E1024.u587	May I finish my remarks?
ParlaMint-FR_2020-07-29-E1024.u588	We are listening to you, my dear colleague.
ParlaMint-FR_2020-07-29-E1024.u589	[[Applause on the benches of the LRet group on several benches of the IDU-I group. – Mrs Marie Tamarelle-Verhaeghe also applauds]] How many failures, how many sufferings, then? I don't want to carry the pain of a woman who would have been made to believe that she could choose to become a mom when she wants to, before science is finally held in check.
ParlaMint-FR_2020-07-29-E1024.u590	Mrs Marie-Noëlle Battistel has the floor.
ParlaMint-FR_2020-07-29-E1024.u591	Given the time, we will resume at 9:45 tomorrow, Mr. President!
ParlaMint-FR_2020-07-29-E1024.u592	I hear your arguments about age, minister, but I would like to point out that we have been told, in the hearings, that many women are being denied self-conservation today, even for medical reasons. You are telling me that this is not true, but that is what has been noted and which has aroused our interest, prompting us to table our amendment.
ParlaMint-FR_2020-07-29-E1024.u593	Mrs Elsa Faucillon has the floor. I invite you to be brief, dear colleague.
ParlaMint-FR_2020-07-29-E1024.u594	She'll talk as much as she wants, we're on schedule!
ParlaMint-FR_2020-07-29-E1024.u595	I can also adjourn the sitting before concluding the discussion on these amendments.
ParlaMint-FR_2020-07-29-E1024.u596	[[Caroline Fiat applauds]] There is about 1 hour 40 of speaking time left for my group. I will not use all of this time to talk about endometriosis, but two minutes do not seem to me to be much given the importance of the subject.
ParlaMint-FR_2020-07-29-E1024.u597	We're listening.
ParlaMint-FR_2020-07-29-E1024.u598	You say, minister, you've been asked. It does seem to me necessary to take the subject with arms-to-body. So let us not act as if today the subject was taken into consideration in a quick, caring and monitored manner, including by doctors and gynaecologists whom women consult when they suffer from these many and repeated pains: this is not yet the case. Many doctors and gynaecologists are obviously on the alert on the subject, but it is wrong to say that this is the case with all of them. Even today, time may pass before the patient meets with the doctor or gynaecologist who will detect and accompany the pathology. This can sometimes happen at 27 or 28 years of age. Endometriosis is not always discovered at the beginning of its development and can be discovered at an already advanced stage. It is known that doctors sometimes fail, as operations progress, to allow women to conceive. Allowing the self-conservation of the oocytes at the earliest – a little earlier, in any case, than is proposed today – and pointing out in the law that it is too common for this pathology not to be considered invasive and serious seems to me to be a step to go today, even before the report that will be made to you, minister.
ParlaMint-FR_2020-07-29-E1024.u599	Further discussion was postponed until the next sitting.
ParlaMint-FR_2020-07-29-E1024.u600	Next meeting at 9 a.m.: Further to the second reading of the bioethics bill. The meeting is adjourned.
