ParlaMint-FR_2020-07-31-E1028.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-31-E1028.u307	Some people have ordered a test from several companies, and have obtained very different results from each other! The prohibition on carrying out these tests does not in any way deprive French research: it would enrich its databases with unreliable data, at the risk of obtaining incorrect research results. Genetic testing also poses a danger to individuals. A woman may be told that she has no risk of developing breast cancer, on the grounds that her BRCA2 gene is perfect, while the company has only sought the most frequent genetic mutation, without properly sequenced the entire gene. This woman will be deterred from making a mammography, and will then take a risk to her health. Also, imagine that a brother and sister are doing a test together, and that they discover that they do not have the same parents. What to animate family meals... It is indeed important to work on the issue and to draw up, as the rapporteur has said, a real genomics policy – it is in particular the role of France genomics, and we are also taking steps to that end. But the word recreation has no place in genetics. I therefore give an unfavorable opinion.
ParlaMint-FR_2020-07-31-E1028.u308	Mr Bruno Fuchs has the floor.
ParlaMint-FR_2020-07-31-E1028.u309	Madam Minister, the rapporteur, I agree with you, but not with the conclusion that you are drawing from it. Every year, 100,000 Frenchmen use these genetic tests. Yesterday, we spent two and a half hours on the post-mortem LDC, which may involve one or two cases a year! Recall that these practices are punishable by a fine of 3750 euros – and, if the test is carried out without the knowledge of the person concerned, which is often the case, the fine is increased to 15000 euros and accompanied by one year's imprisonment. Are we able to punish them on a large scale? I asked the question at first reading and in the special committee, and I do not think we are. In fact, no one has ever been convicted in France as such. We need to get out of the current hypocrisy, and introduce coherence. That is the first purpose of my amendment. Its objective, like that of the other amendments tabled, is also to protect the French much better. The minister has just indicated the dangers, or at least the risks that there was today to be tested in France. Well, the general data protection regulation, GDPR, will apply. We also expect that these tests will be in French, that the information and results will be delivered in French. Finally, the entire French genomics industry is at stake. Let us take a few examples. In 2010, a doctor from Bordeaux had the idea of allowing the collection and storage of genomic information on a smartphone. For this purpose, he addresses OSEO – now Bpifrance. He was told: "It's a very good idea, but in France we can't do it. What's he doing? He sells his house, takes his wife, his children, and goes to the United States, where he creates his company and invests in others. It was sold 150 million euros! There is also this French expatriate to the United States to join EmblemHealth, the genomics company, or this French expatriate to Madrid to lead Medmesafe, and many more. These are all French talents, French revenues, and French data that are thus exploited abroad. For all these reasons, the coherence, protection and development of an industry, I think it is time to legislate. It is a phenomenon that is not in its infancy: it is 100,000 people per year who perform these tests, with the risks that you have pointed out, minister.
ParlaMint-FR_2020-07-31-E1028.u310	Mr Pierre Dharréville has the floor.
ParlaMint-FR_2020-07-31-E1028.u311	These practices are part of a form of passion for origins that we have already had the opportunity to talk about on various occasions and on which I wonder. First, as the minister has done, we can ask ourselves questions about the reliability of these tests and the conclusions that those who use them can draw from their results. What can we learn? First, that humanity is a migratory and mixed species; There is no need for genetic testing for this: we already know. Beyond that, I am not sure that many conclusions can be drawn, including for myself. Perhaps all of this should be said a little more explicitly in the public debate, so that people are not deceived by the promises made to them, but can hardly be honoured. Secondly, it is not only his heritage that one gives, it is also the heritage of his loved ones, of his family – and this without their consent. And it is also, in a way, part of the heritage of all mankind.
ParlaMint-FR_2020-07-31-E1028.u312	He's right!
ParlaMint-FR_2020-07-31-E1028.u313	Totally right!
ParlaMint-FR_2020-07-31-E1028.u314	It would therefore be necessary for us to have an ethical discussion of what we can and must do with the common heritage of genetic heritage. For my part, I do not believe that we should encourage trade in these data and the development of this market. We are dealing here with questions that I believe are fundamental. All this is presented to us in a rather naive way – it would be "recreational" tests. In fact, this is part of a very intrusive race for information and intelligence, which overlaps with what the GAFAMs are doing in another way, and which consists of capturing a number of more or less personal information to trade it – this has been very well explained by the rapporteur. [[Applause on some benches of the LaREM group. – Mrs Caroline Fiat also applauds]] There is something to warn about the reality of these tests and to raise awareness, through public debate, of the problems that this can pose. I am very opposed to encouraging the development of such practices in our country.
ParlaMint-FR_2020-07-31-E1028.u315	Mr Jean-Luc Mélenchon has the floor.
ParlaMint-FR_2020-07-31-E1028.u316	We must thank the authors of these amendments for allowing us to have this discussion. This is a debate that we have already had in our assemblies – I remember it. The truth is that recreational use does not exist. Moreover, we do not have objective reasons here that would allow us to write the law; We can only rely on moral or philosophical reasons. Of course, it is something that can be done; But is everything possible desirable? There are circumstances in which the will leads to say no. Why? First of all, such tests would open up opportunities that we do not want to see realized, including the possibility of predicting diseases, highlighting the risks of evolution for a person. By giving such indications, one sets foot in the future of everyone. This is not acceptable, nor is it acceptable for this to be extended to the members of the parent of the person who gives access to his genetic code. I would then like to refer you to a debate that we had in the Senate a long time ago. The question at the time was whether a genetic investigation could confirm the existence of a parental link between a person who wished to immigrate to France and the parents whom he claimed to be there. We were a handful to oppose it, but we benefited from the welcome and decisive reinforcement of Ms. Jacqueline Gourault, who, although now a member of a Government that I am fighting, seemed to me in this admirable circumstance. Together, we have developed the following idea: there is a risk that such methods will make it possible for everyone to search for paternity. But the French law provides that paternity is declarative: this child who comes to you as a family, if he is of your wife, then he is yours. This law, we do not want to see it bypassed. [[Applause on the benches of the GDR group and on certain benches of the LaREM group]] From this salient example, one can imagine what repercussions could have in other areas each of the information that the genetic investigation would reveal. That is why, without asking me for any objective reason, but for reasons of morality and common life, in the name of the idea that we have of filiation – and that is, it seems to me, the subject of the day – I will not vote for these amendments.
ParlaMint-FR_2020-07-31-E1028.u317	Mrs Natalia Pouzyreff has the floor.
ParlaMint-FR_2020-07-31-E1028.u318	As you said, Mr rapporteur, it is a matter of preserving our data sovereignty; That seems to me to be the essential point. More than 100,000 tests per year are carried out by French men, who thus contravene the law. These data go abroad, and we cannot guarantee that we retain sovereignty over them. In substance, therefore, we are in part in agreement with you. Minister, these amendments are not intended to extend the scope of authorization to the search for medical predispositions; It is only a question of responding to a quest concerning personal origins. This applies in particular to children born under X or those from LDCs who donate gametes, which are at the heart of this text. These children are looking for their parents and, on this point, the reliability of the tests, by crossing with the available data, is acquired and recognized. So don't shake, please, the red rag of medical predispositions! These amendments do not deal with this. France is one of the few countries in Europe that has not legalized this type of test. We propose to do so, in a framed way. The data do not stop at borders: data on the genetic heritage of our history, for example Italian or Spanish, can be found at one place or another of the world's data stock. The questions that arise are these: do we want to have possession of them? Do we want to control them? Do we want to guide the practice of these tests of researching personal origins in a medical context?
ParlaMint-FR_2020-07-31-E1028.u319	Mr Brahim Hammouche has the floor.
ParlaMint-FR_2020-07-31-E1028.u320	If we join on the question of sovereignty, Mr rapporteur, we disagree on the steps to be taken to safeguard it. Legalization of exclusively genealogical examinations is a matter of sovereignty. The established monopoly of foreign firms on tests carried out in France results in a leak of the personal data of French consumers. These data are now being used and marketed outside the French legal framework, and even European – only Poland and France prohibit these tests. I remember that, on the eve of the Special Committee's consideration of amendments having the same object, a large French television channel had broadcasted an advertisement offering French people such tests, although these are not allowed. That was pretty crazy! I want to regulate things, but if we are not able to enforce the bans, we may as well change our law to match it with reality. We lose control of this data. However, genetic data are of great economic and scientific interest to laboratories. In the interests of national sovereignty, French companies and actors should be able to exploit this scientific potential. We are currently considering a bioethics bill. Bioethics texts, by their nature, come back to Parliament every five years. We know that it is when there is authorization with supervision that bioethics principles are best respected; In the event of a total ban, there are large circumventions – this is the case with these tests.
ParlaMint-FR_2020-07-31-E1028.u321	Of course!
ParlaMint-FR_2020-07-31-E1028.u322	[[Natalia Pouzyreff and Nicolas Turquois applaud]] Last thing: it's a bit crazy to hear the left defend the laissez-faire, the invisible hand and the market that would regulate things and safeguard our sovereignty! On the contrary, it is urgent to legislate on these issues.
ParlaMint-FR_2020-07-31-E1028.u323	Mr Marc Delatte has the floor.
ParlaMint-FR_2020-07-31-E1028.u324	[[Applause on certain benches of the LaREM group]] It is true that we are subject to globalisation and the internationalization of practices, but it is not because something is done elsewhere that we must do it too!
ParlaMint-FR_2020-07-31-E1028.u325	That's right!
ParlaMint-FR_2020-07-31-E1028.u326	[[Approval on certain benches of the LaREM and LR groups. – Ms Natalia Pouzyreff protested]] [[Applause on certain benches of the LaREM group]] What makes the quality of French bioethics legislation, which is considered all over the world, is its relevance and the medical purpose that underpins it. For my part, I am outraged by the activity of these foreign companies, which, let us be clear, make money! This is an abuse of trust: they do what they want from the data that people naively entrust to them. I have friends who have done it, and sometimes it's crazy! Our citizens need to have clear information about these practices so that they can give their informed consent. You're going to tell me that our Maginot line will eventually give in to big data, but that's no reason to adopt these practices. As far as I am concerned, I do not wish to encourage them.
ParlaMint-FR_2020-07-31-E1028.u327	Mr Pierre Dharréville has the floor.
ParlaMint-FR_2020-07-31-E1028.u328	I would like to make three additional remarks. First, Ms. Pouzyreff referred to children born under X. However, these provisions should not call into question the birth under X. It is a right of women, which must be guaranteed on the contrary. Secondly, the authors of the amendments have said: we want to have possession of this data. But who is this "we"? Private companies, whose sources of capital are not necessarily known. For my part, I didn't talk about sovereignty, and I don't think that's the point.
ParlaMint-FR_2020-07-31-E1028.u329	Yes!
ParlaMint-FR_2020-07-31-E1028.u330	A large market is trying to develop, and I am absolutely not sure that it should be encouraged. I think I said it quite clearly. Thirdly, at a time when we are measuring the challenge of the proper use of the means at our disposal, at the time of the ecological challenge, it is questionable to use money and technical means for this purpose. This is not a matter of public interest. It would be better to reflect on the actions that can be taken against the advertising logics that have emerged despite the current legislation.
ParlaMint-FR_2020-07-31-E1028.u331	Mr Bruno Fuchs has the floor.
ParlaMint-FR_2020-07-31-E1028.u332	Like MM. Dharréville and Mélenchon, I dream of an ideal world, where things would be perfect,...
ParlaMint-FR_2020-07-31-E1028.u333	All you have to do is vote for us!
ParlaMint-FR_2020-07-31-E1028.u334	... where data related to the body or parts of the body would not be traded. The problem is that these practices exist. The multinationals you are challenging exist just as well. The number three of this sector is French, but it cannot collect data in France, which penalises it, while the French do these tests abroad. But the main question is: what do we do with these existing practices? I am not a strong supporter of these tests, whose existence I discovered by working on this bioethics bill. Let us make it clear that if we prohibit these practices, they must be punished: 3750 euros fine when a Frenchman uses a test of this nature for himself; 15000 euros fine and one year's imprisonment if he does so for another person, without the latter's knowledge. Let's do it, I agree. But if we are not able to do so, we must supervise and protect. The minister explained this well: we do not protect the French from these practices which they themselves decide to resort to. Mr Dharréville, you raised the issue of the retention regime for this data. In France, under the GDPR, you have the right to have your data deleted, and their commercial exploitation requires your consent. The data of the French who engage in these practices would be much better protected by this regime – than we could strengthen if necessary – than they are currently in the hands of Israelis, Americans or Chinese. [[MM. Brahim Hammouche and Nicolas Turquois applaud]] I repeat, these practices exist, and we do nothing to combat them. Let us frame them; let us protect the French, who do not necessarily perceive the risks; Let us keep in France the data they currently leave abroad and thus protect this data; Let us develop this economic activity in France and create thousands of jobs.
ParlaMint-FR_2020-07-31-E1028.u335	Mr Jean-Louis Touraine has the floor.
ParlaMint-FR_2020-07-31-E1028.u336	The minister is right: the use of these tests must be supervised to avoid certain risks or drifts. However, to frame it, we must allow it. In all logic, it is impossible to frame a practice that is prohibited! The rapporteur has rightly pointed out that 100 000 French per year provide genetic data, valuable health data, to foreign firms. It is time to put an end to this looting, by ensuring that these tests are carried out in France, under control. I therefore suggest that we allow them, with appropriate supervision.
ParlaMint-FR_2020-07-31-E1028.u337	All right!
ParlaMint-FR_2020-07-31-E1028.u338	Mrs Natalia Pouzyreff has the floor.
ParlaMint-FR_2020-07-31-E1028.u339	It is precisely a question of regulating these practices. Our amendment does not mention the involvement of foreign companies anywhere; It simply aims to complete the list of authorised genetic tests, providing that they can be carried out not only for medical or scientific research purposes, as is the case today, but also for the purpose of researching personal origins. One can quite imagine a device supervised by a doctor, which would direct to French laboratories. However, it is not up to us to lay down detailed rules. It will be up to the Government and the Biomedicine Agency to define, inter alia, the guarantees to be provided for such data to be finally stored in our country or, where appropriate, in Europe, in order to ensure sovereignty over them. [[Mr. Brahim Hammouche applauds]] In any case, we must not allow 100,000 French per year to contravene the law by performing so-called recreational tests, but which, in reality, meet much deeper expectations. Let us stop denying the principle of reality faced by our legislation; Let's put an end to this hypocrisy. It is a question of controlling these practices, of asserting them ethically.
ParlaMint-FR_2020-07-31-E1028.u340	Mrs Cécile Rilhac has the floor.
ParlaMint-FR_2020-07-31-E1028.u341	Without going back to the notion of sovereignty, I will agree with Natalia Pouzyreff. Mr Dharréville, you say that the legalization of these tests could call into question the birth under X. However, children born under X or conceived by LDCs are not the only ones concerned. The request to know its genetic heritage is part of a quest for identity. We may want to know the story of her birth or raise family taboos. Indeed, some people grow in ignorance of what they are. They want to discover their identity, their personal history, so that they can build themselves. To live, to found one's own family, to draw one's own path, it is necessary, at times, to reconnect with one's origins. [[Mrs Natalia Pouzyreff applauds]] It is not a question of accessing the name of his parents or a natural person, but of knowing from which part of the world one has come, what genetic heritage one can pass on to his children, without falling, as the minister referred to it, in crazy research concerning the risk of transmission of a particular disease. It's about building up, knowing who you are so you can tell your children who they will be.
ParlaMint-FR_2020-07-31-E1028.u342	Mr Jean-Luc Mélenchon has the floor.
ParlaMint-FR_2020-07-31-E1028.u343	I appreciate being questioned; It stimulates me. Mr Fuchs, you rightly said that you also wanted a better world; Of which act, I will believe it. However, from such a perspective, efforts would not be made to allow such practices. You argue that, since this is done, we must accompany the movement.
ParlaMint-FR_2020-07-31-E1028.u344	Protect!
ParlaMint-FR_2020-07-31-E1028.u345	Yes, protect, frame, we know these arguments. It would kind of be a lesser evil. I am part of the philosopher Hannah Arendt: the slightest evil is always evil. So I object. All the more so – let us stay in the field of philosophy – since I do not believe for a moment that we need to know our origins in order to build ourselves. I know the consistency of this speech and I respect it – given the circumstances, we can only listen to and respect each other's arguments. I believe that we need to understand what destination we are going to, in order to build ourselves according to this destination. And this is given to us not as a station or station, but by the principles that we choose to apply in our own existence and that make up us. We will never build ourselves other than by planning for the future. As always, there are two schools: those that care for roots, tradition, the dark humus that are below the eye, and those that go on the side of foliage, lights that draw sap and push to construction. This is an additional reason for me to refuse this conception that I know, that I respect, but that I fight, because it is exactly the opposite of the virtues that humanism advocates. [[Mr. Patrick Hetzel smiles]] Finally, colleagues, you are talking about sovereignty. Forgive me, but you're very ticklish! You have been much less so before, on otherwise burning issues. At the time of the decision to develop the railway, French sovereignty over the production of rails was renounced by the transfer of a company to the English. But that didn't stop you from sleeping. Nor when it was decided to surrender the French company which ensures a quality of night observation in the boat cockpits. You have to go to the Salon du Bourget, it's admirable: in the middle of the night, you see it as in the middle of the day and, by touching the cockpit, you can determine what you see. Regarding the loss of sovereignty, I pass and the best, if only the sale of General Electric,...
ParlaMint-FR_2020-07-31-E1028.u346	No, no, no, no, no, no, no,
ParlaMint-FR_2020-07-31-E1028.u347	Oh, yes!
ParlaMint-FR_2020-07-31-E1028.u348	... while it produced 25% of the blades used in hydroelectric power plants. I quote these examples not to provoke you, but to tell you that we must ensure that his arguments are consistent.
ParlaMint-FR_2020-07-31-E1028.u349	Excellent!
ParlaMint-FR_2020-07-31-E1028.u350	You then say that we will guarantee our sovereignty by allowing the French to develop this activity, and you deplore that our compatriots are going to do tests elsewhere, which they are not the only ones to do. However, I doubt that you would attach your aspiration to the sovereignty of conditions such as a French-run French company would not have the right to sell its shares to foreigners some day, for example to pension funds, as is always the case in our country, so that we are stripped of our production capacity. The argument that you have last produced is no more acceptable. However, I keep it: I will make it my honey when the time comes. So, since we can't punish what we plan to punish, we have to accompany and supervise him. I will point out to you that the plundering of banks is an activity that we have never overcome. So, what's the point of banning it? Better frame him!
ParlaMint-FR_2020-07-31-E1028.u351	Let's go to the banks!
ParlaMint-FR_2020-07-31-E1028.u352	And let's not change anything!
ParlaMint-FR_2020-07-31-E1028.u353	I could provide you with many other cases in which it is impossible to apply the law as we would like. But should we give it up? There would then remain only the law of the strongest, and it would be a disaster. [[Applause on the benches of the FI group]] That is why, when we discern a moral boundary, when we consider that something, notwithstanding its possibility, is not desirable, we forbid it. Thus, the Penal Code prohibits betraying the homeland and its economic, cultural, scientific, etc. interests. However, this provision has never been the subject of an implementing decree. Believe me, one day it will come.
ParlaMint-FR_2020-07-31-E1028.u354	Mrs Anne-France Brunet has the floor.
ParlaMint-FR_2020-07-31-E1028.u355	It's a right. Each of us has the right to know its origins. Those who seek them suffer; There is a real demand here. The recreational tests that we find in open internet access prove this to us. We must therefore be able to control these tests. Genetic data are made available on servers in other countries; French researchers who need data to work on DNA must obtain them from foreign sites because they do not have access to them in our territory. It is essential to create a protective framework for French people who wish to have more information about their origins. The demand is particularly strong on the part of children from a donation, as many of us have said since the beginning of the review of this text. [[Mrs Natalia Pouzyreff applauds]] The development on the national territory of these supervised genetic tests will give rise to an industry. This will serve our objective of relocating businesses and data centres. Let's frame these practices!
ParlaMint-FR_2020-07-31-E1028.u356	The minister has the floor.
ParlaMint-FR_2020-07-31-E1028.u357	The question takes a different resonance depending on how it is approached. It seems to me that our debates are, again, very enriching. However, those who imagine that by giving a few cells to a society, for example by sending it a cotton swab that has been put in its mouth, we can obtain reliable genetic information are making a big mistake. Why? Because such information can only be obtained in a research laboratory, following a scientific methodology, with an analysis made by geneticists. It is not enough to return a sequence of bases A, T, G, C, saying: "The organisation of your genes evokes Italian origins. However, this is precisely what private companies are doing with these tests. And if they were made by French private companies, the results would be just as uninformative. Let's be careful, let's not say that these tests provide reliable information; These can only be obtained in a very specific, scientific or medical context. [[Mrs Blandine Brocard applauds]] Maybe you'll answer me: Okay, let's do genetic testing in a medical context. This brings me to a second subject: we have before us abysses of incomprehension of genetics; We need to continue the research to better understand it. Because I have practiced genetics myself, I know that, fortunately, no individual is just his genes. The resources of research laboratories, the time and intelligence of researchers must be devoted to understanding genetic phenomena, in order to combat certain pathologies. If people suffer because they do not know their biological identity, this is quite part of medical practice, and genetic testing needs to be carefully supervised. This does not require allowing companies to do broadband sequencing, especially since the number of errors per sequence remains very high. Finally, since we are talking about a law of bioethics, the economic arguments do not seem entirely relevant to me. What matters is that we are progressing in our understanding of the genome – we are still far from the goal – and that we continue to accompany in a medical and highly supervised manner anyone who needs it for medical, physiological or psychological reasons. Let us not give false hopes by implying that, because one authorizes a practice, one can better frame it. This is not the case, because we will then be unable to verify the relevance of the returned data. [[Applause on certain benches of the LaREM and MODEM groups]] To conclude with a hint of humor, I would point out that if everything that was done by more than 100,000 people became legal, we would have some social problems.
ParlaMint-FR_2020-07-31-E1028.u358	The rapporteur, Mr Philippe Berta, has the floor.
ParlaMint-FR_2020-07-31-E1028.u359	I would like to return to a few technical points. I have no doubt that we will progress very quickly in terms of sequencing and analysis, I trust my fellow geneticists, but, for the moment, we are not there yet. The data banks created by companies are problematic, including from the point of view of genealogy: the DNA identified is, of course, that of our generation; In order to reconstruct a story, the referents of previous generations are lacking. This limit was shown very well last year by the generalist magazine For science, which I advise you to read. She tested these companies and obtained rather nasty results: the origins displayed in response to the sending of DNA from two true twins, with identical genetic heritage, were very different. As a result, information work with the public and the lack of interest in conducting such tests are most important. [[Applause on some benches in the MODEM group. – Gilles Le Gendre also applauds]] Finally, without repeating here the words of Pierre Dharréville, whose position I share, I will recall that some of us do not have the biological father they think they have; Any geneticist who makes pedigrees in his clinical department knows that well. It may not be useful for tests that you describe as "recreational" to produce such revelations, which only result in the burning of families.
ParlaMint-FR_2020-07-31-E1028.u360	Mr Marc Le Fur has the floor.
ParlaMint-FR_2020-07-31-E1028.u361	This is a substantive debate, and I do not hide from you that I am very much in agreement with each of our political groups. Why? Because I'm very attached to the possibility of giving birth under X. It is a freedom given to women; it is the guarantee of life for a certain number of children; It is also, for these children, the possibility of beautifying the life of the couple who will receive them by adopting them. Nevertheless, the search for origins is no longer legitimate, and it is of interest to many of our compatriots. To see this, it is enough to see all those who frequent the archives services of our departments to know, who the genealogy of the low-breton peasants who preceded it, who its Antillean or African origins; It's exciting. It is also sufficient to see the demands expressed by each other, which are not necessarily betrayals: the adopted child who came from the sidewalks of Manila or from the entrance of a church in Montreal is also very legitimately seeking his origins, but he does not betray the couple who welcomed him and gave him love. These people legitimately want to know things about themselves. I'm sorry to say that, Mr. President Mélenchon, but I'm against you. In your logic, what matters is the perspective; In my philosophical and political logic, what counts is the transmission, not least of values, but also of origins. A young person may want to know who his father was, even if that father met his mother in a fleeting way and then disappeared; This quest is legitimate. But whoever seeks his origins, he will not be stopped. Today he has the opportunity to go to margoulins – as the minister and the rapporteur have said perfectly – but he may be able to look to solid scientific structures tomorrow, if not already. We will not sanction it, since we will in fact apply the rule that you apply for the GPA: what is legal abroad becomes legal for the French who practice it abroad. [[Mrs Natalia Pouzyreff applauds]] For all these reasons, I think it is better for things to be done at home, with rules developed at home, which allow us to avoid a drift towards predictive medicine. This would be dramatic, especially because it would run counter to free will, especially if one came to know the end of his life. The search for origins seems legitimate to me, and I prefer it to be framed and organized at home rather than subject to external market forces. I am therefore quite sensitive to the amendments tabled.
ParlaMint-FR_2020-07-31-E1028.u362	Ladies and gentlemen, we are in scheduled legislative time. So I'm just an accountant. But I invite you to consider that no Vice-President will be available from this evening.
ParlaMint-FR_2020-07-31-E1028.u363	We will not be able to vote on the text, then!
ParlaMint-FR_2020-07-31-E1028.u364	[[Smile]] In any case, it is not the one who lives the furthest away who will hold the presidency for those who live the nearest! Consider also that we must complete the examination of the text. I will allow all requests for the floor, but I would like to be able to close the debate on Rule 10 before adjourning the meeting at 1 p.m. Mr Brahim Hammouche has the floor.
ParlaMint-FR_2020-07-31-E1028.u365	Jean-Luc Mélenchon spoke of the perspectives, the ends and – if he did not say so, no doubt he strongly thought so – the great evenings, which often end in the morning with a hangover, as history has taught us regularly. We must not forget the anamnestic and historical dimension of the origins. You talked about "humus," Mr. Mélenchon. The term bothers me all the less because it makes me think of a word from the same family, "humility", which suits me perfectly. I will not go back to your errors of appreciation or, at least, your very quick shortcuts concerning certain strategic and economic issues, in any case that of the rail, which I know closely. Since we are talking about the origin of the words – and not of the evils – I will speak of "origo", which gave "origin", and which means "source" in Latin. You know it as I do: it is when the rivers flow into the sea that they are faithful to their source. Maybe you'll agree with that.
ParlaMint-FR_2020-07-31-E1028.u366	Mrs Natalia Pouzyreff has the floor.
ParlaMint-FR_2020-07-31-E1028.u367	I wanted to respond to the rapporteur's point of view: indeed, not all children have the father who raised them as a biological breeder. However, when you have a child, the first thing that is asked in the health book is the family history. In the case of a child adopted after delivery under X, the parents cannot inform this part. In other cases, part of the story is missing. Moreover, as Mr Le Fur has said, the child's quest for his biological origins is entirely legitimate – I think so all the more so as I have adopted children. It is also enshrined in international law. The Minister agreed to accompany the search for personal origins for medical or psychological reasons. That is exactly the aim of the amendment that I have tabled. For the purposes justifying the use of a genetic test, it aims to add to the medical indications the search for personal origins, without legislating on access to a particular laboratory or foreign company. It will be up to the competent authorities to provide for the provisions governing safe and ethical access to personal origins, which is mentioned, I repeat, in international law.
ParlaMint-FR_2020-07-31-E1028.u368	Mr Jean-Luc Mélenchon has the floor.
ParlaMint-FR_2020-07-31-E1028.u369	I promise you, chairman, that I will not abuse my status as chairman of the group in this debate in scheduled legislative time. But, given the opportunity, let us continue this multi-level debate, which honours our assembly.
ParlaMint-FR_2020-07-31-E1028.u370	Marc Le Fur was right to recall that the roots of our respective and opposing commitments are ideological and profound. It's true, if we had to give him a word, the transmission one would suit perfectly when it would not match me at all. If we continue in this register, I would say that you think you're heir to the past, when I think I'm heir to the future. That is why, Bruno Fuchs said, our school of thought is first and foremost oriented towards the formation of a better world, at the cost of mistakes that have not escaped those who claim to have passed on the past. We have known in history, both of them, some dark pages related to these ideas.
ParlaMint-FR_2020-07-31-E1028.u371	I come to the idea that knowledge of its origins would be a right. You will find traces of this in international law. But is the recognition of this right in some countries a reason for us to subscribe to it ourselves? You say, dear Marc Le Fur, this would be a need.
ParlaMint-FR_2020-07-31-E1028.u372	A legitimate desire.
ParlaMint-FR_2020-07-31-E1028.u373	What for? What's the point? I warn you against the idea that the past would have rights to the present in terms of individual construction. In my view, this conviction runs counter to a certain vision of humanism, which I believe we share, and which wants the person to be built out of dominations and determinisms. Whether you are on the right, and I am not, may not prevent us from thinking the same way about it. It is the idea of emancipation, which is at the root of humanism.
ParlaMint-FR_2020-07-31-E1028.u374	Let us continue the philological quarrel, since we started it. The term "emancipation" comes from the Latin "ex mancipium" and means exiting from the mancipium, from the authority of the father – I put forward, in this case, not his family function, but the weight of tradition, the past that overlooks us and commands us. That is the humanist tradition. It is for this reason that you will always see us very sharp as soon as the right to origin is discussed.
ParlaMint-FR_2020-07-31-E1028.u375	I pleaded in his time against lifting the anonymity of women giving birth under X, because I already thought it was wrong to believe that the child could find in his past something other than persecution against the woman who had the courage to bring him into the world, even under X.
ParlaMint-FR_2020-07-31-E1028.u376	Let me give you an example that cooks me. The day I learned that I was a grandfather, I questioned my certainty because I felt mine, beyond everything I had thought until then – if not, perhaps, the day I met my daughter – that little girl I had not yet met.
ParlaMint-FR_2020-07-31-E1028.u377	The benevolent chance of existence made me in Argentina at that time and I had an appointment with the grandmothers of the Place de Mai, those women to whom their children had been abducted, who could have had children themselves before dying under the blows.
ParlaMint-FR_2020-07-31-E1028.u378	These women, who were asking for their grandchildren to be returned to them, were upsetting us. I decided to discuss with them in more detail and it emerged that those women who thought, as a matter of fact, had a right over their grandchildren as I had felt an hour before, were sometimes confronted with a terrible dilemma: some of these children did not want to know them, considering that their parents, whatever they did, were the ones who had raised them, even though they had been the executioners of their own parents. Reason cannot overcome such a paradox.
ParlaMint-FR_2020-07-31-E1028.u379	This has nothing to do with it!
ParlaMint-FR_2020-07-31-E1028.u380	It will not be overtaken by my speech, nor by any other, but it raises a question that deserves to be considered and made a choice. I recognize that my choice will have no objective basis. After all, indeed, each of us is the fruit of the encounter of the elements that allow life. However, this meeting does not inspire us, contrary to the social ties and the bonds of love that unite us with people, whatever they may be.
ParlaMint-FR_2020-07-31-E1028.u381	Since Marc Le Fur is a Gaullist, I refer him to Malraux who considers, in The Human Condition, that his fellowmen are not those who judge him, in the sense that they determine whether what he has done is right or wrong, where he comes from and why, but those who love him, sometimes in spite of him.
ParlaMint-FR_2020-07-31-E1028.u382	[[Applause on the benches of the FI and GDR groups as well as on a few benches of the MODEM group. – Mr. Jean-François Eliaou also applauds]] That is the lesson I want to make in our debates. I have no other claim than to draw your attention to the reality and objective strength of the bonds that unite people. The whole life is not limited to the possibilities, to the bargains. It must fully integrate this human dimension, which makes us say that we are the beings we want to choose to be, despite all the past, sometimes even by protecting ourselves from their existence and knowledge.
ParlaMint-FR_2020-07-31-E1028.u383	Mr Jean François Mbaye has the floor.
ParlaMint-FR_2020-07-31-E1028.u384	It is very difficult to speak after President Jean-Luc Mélenchon's plea.
ParlaMint-FR_2020-07-31-E1028.u385	Let's vote!
ParlaMint-FR_2020-07-31-E1028.u386	Don't worry, we will proceed to the vote, but I would like, in a few words, to support Mr Le Fur. He rightly felt that the search for origins could not interrupt the bond of love between the adopted child and those who cherished him.
ParlaMint-FR_2020-07-31-E1028.u387	Let me give you the example of my own case. My family is descended from slaves of Martinique origin who stayed on the Senegalese island of Gorée. My parents were born and met in Senegal.
ParlaMint-FR_2020-07-31-E1028.u388	Today, I would be very pleased if my country were to oversee the research that I might wish to do to find my Martinic roots, which can be found in one of my first names, Lothaire.
ParlaMint-FR_2020-07-31-E1028.u389	[[Applause on a few benches of the LaREM and MODEM groups – Mr Le Fur also applauds]] Mr Mélenchon, this quest will probably not affect the relationship I have with the other part of my origins, which is in Senegal, but it will enrich my knowledge and contribute to my psychological and individual development.
ParlaMint-FR_2020-07-31-E1028.u390	Mr Bruno Fuchs has the floor.
ParlaMint-FR_2020-07-31-E1028.u391	Since I am not chairman of my group, I will try not to use too much of the time allocated to him. So I will not prolong the debate even if much remains to be said.
ParlaMint-FR_2020-07-31-E1028.u392	I think we share the same utopia of a better world but that we have not chosen to take the same path to achieve it.
ParlaMint-FR_2020-07-31-E1028.u393	Even if the discussion is interesting, we are not there to make philosophy, history or seek the truth; We're here to write a piece of legislation. But it is not 100 000 people in all and for all that are concerned, but 100 000 people per year. We are at the dawn of a major social movement that we cannot ignore, because more than a million French people have participated in these genealogical tests and now hold elements of their historical truth.
