ParlaMint-FR_2020-09-22-E2009.u1	The next item is the question to the Government.
ParlaMint-FR_2020-09-22-E2009.u470	Bravo!
ParlaMint-FR_2020-09-22-E2009.u471	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u472	You propose that researchers cannot be paid by private companies. Should some 140,000 researchers currently working in private companies be unemployed? Between 2002 and 2010, the employment of researchers in the private sector increased by 47%.
ParlaMint-FR_2020-09-22-E2009.u473	No wonder, given the conditions proposed in the public!
ParlaMint-FR_2020-09-22-E2009.u474	That is why we are absolutely against this amendment.
ParlaMint-FR_2020-09-22-E2009.u475	What is the Government's opinion?
ParlaMint-FR_2020-09-22-E2009.u476	Rest assured, Mrs Obono: the legislation on whistleblowers applies to teachers-researchers and researchers.
ParlaMint-FR_2020-09-22-E2009.u477	Mrs Danièle Obono has the floor.
ParlaMint-FR_2020-09-22-E2009.u478	Mr rapporteur, in referring to researchers working in the private sector, I do not know if you were happy with their numbers. In any event, and you must have heard them say so at the hearings, it is the current conditions of research in the public sector that push many of them to the private sector. In order for society, in the sense of the general interest, to benefit from the knowledge and knowledge produced, research conditions must be improved. It is necessary to ensure that, in order to carry out their projects, these researchers are not obliged to seek remuneration in the private sector where they will increasingly be subject to conflicts of interest in areas such as ecology or other areas, where the issues are very important. The whistleblowers are not sufficiently protected by legislation, but specifying that researchers are covered by this regime would strengthen their protection, pending the adoption – before the end of the legislature, I hope – of a text that really secures the status of whistleblowers. Since I have not heard any real objection to our amendment in your speeches, I have no doubt that the majority will be in favour of the need to protect public research from conflicts of interest and to support whistleblowers.
ParlaMint-FR_2020-09-22-E2009.u479	It's incoherent!
ParlaMint-FR_2020-09-22-E2009.u480	I have before me two amendments, Nos 383 and 446, which can be discussed jointly. I call Mr Michel Larive to support Amendment No. 383.
ParlaMint-FR_2020-09-22-E2009.u481	The purpose of this amendment is to remove the RIC – research tax credit. In 2020, the IRC is the first tax expenditure in the state budget, with a cost expected to exceed €6.5 billion. What's the result? In 2015, 14,000 companies benefited; 42 of them were large companies – 0.3% of the beneficiaries – which captured 31% of the CIR's claims. However, 80% of R & D job creation takes place in companies with less than 500 employees. In addition, the CIR is often used in tax evasion schemes: groups use it, then assign their patents to one of their subsidiaries established in a tax haven and deduct royalties from their taxable profit in France. Take the example of Sanofi, a famous pharmaceutical laboratory, with an annual tax credit of 150 million euros. Over ten years, this represents a shortfall of €1.5 billion for the State. However, Sanofi's research and development staff in France rose from 6300 in 2009 to 3800 in 2019, and in the midst of a health crisis, the group announced new job cuts. The great therapeutic advances – I am thinking of the case of bedaquiline among other medicines with impronçable names – seem, however, to be mainly the result of public research, while the benefits are unfairly transferred to private laboratories. Clearly, the risks, taken from the public research side, are socialised, while the profits are privatized. The runoff did not take place in terms of research development. That is why we want to remove the CIR, an expensive and inefficient tax niche.
ParlaMint-FR_2020-09-22-E2009.u482	Mrs Natalia Pouzyreff has the floor to support Amendment No. 446.
ParlaMint-FR_2020-09-22-E2009.u483	The aim of this amendment is to recall that the IRC is the subject of an annual report to Parliament, which refers in particular to the impact of the scheme on the recruitment of doctors.
ParlaMint-FR_2020-09-22-E2009.u484	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u485	Mr Larive, as I said in committee, it is not at the turn of the attached report that we are going to delete the CIR. It should be remembered that this scheme is aimed at companies in all sectors – industry, commerce, crafts, agriculture – and facilitates investment in development research and basic research. In the current period, it would be good if as many companies could benefit from the IRC to address the transitions that we are going to experience, particularly in the fields of ecology and managerial innovation. This can, for example, finance projects on how to limit burn-out and bore-out in companies. I have an opinion against Amendment No 383 and an opinion in favour of Amendment No 446.
ParlaMint-FR_2020-09-22-E2009.u486	What is the Government's opinion on the two amendments?
ParlaMint-FR_2020-09-22-E2009.u487	Same opinions.
ParlaMint-FR_2020-09-22-E2009.u488	I shall put these amendments to the vote...
ParlaMint-FR_2020-09-22-E2009.u489	I asked for the floor, Mr. President!
ParlaMint-FR_2020-09-22-E2009.u490	I'll give it to you, Mr. Larive. It is you who will then administer the time of our debates. It seems to me that both of you have discussed the attached report extensively. Perhaps it would be time to get into the life of the subject.
ParlaMint-FR_2020-09-22-E2009.u491	Mr President, as you turned your back on us, we understand that it was difficult for you to see us. In any event, we will take the time it takes to consider a text as important as that one. That's why we're here. The majority intends to use the CIR if I find it in paragraph 302 of the attached report. The research tax credit is described as "a central support tool for DIRDE", the domestic R & D expenditure for the business sector. It is stated that "the tax expenditure will increase". So you integrate the CIR into your plan, but we don't know how high. As Mr Hetzel and we said at the beginning of the discussion, your project is really insinuating. In this case, we do not know what amounts will be committed to the IRC or how you intend to use it.
ParlaMint-FR_2020-09-22-E2009.u492	Mrs Muriel Ressiguier has the floor to support Amendment No. 386.
ParlaMint-FR_2020-09-22-E2009.u493	The programming bill reinforces the role of HCERES, the High Council for the Evaluation of Research and Higher Education, which is highly criticized by researchers and trade unions. Thus, the CGT of higher education and research institutions deplores "a time-consuming and excessively costly evaluation in terms of time and means" and "exercised exclusively by persons appointed and chosen outside of any principle of democracy", or "an evaluation-sanction with consequences for funding and without all the principles of advisory evaluation that existed in previous procedures, such as those of the CONRS – National Committee for Scientific Research – for example". We call for the removal of HCERES.
ParlaMint-FR_2020-09-22-E2009.u494	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u495	[[Smile]] As I have already indicated, it cannot be said, at the turn of the attached report, to delete the CNRS... I'm sorry, of course I wanted to talk about HCERES and not the CNRS. Like our president, I'm sometimes a little tired at the end of the session! On the contrary, we want to strengthen the independence of this body. Unfavorable opinion.
ParlaMint-FR_2020-09-22-E2009.u496	Mrs Fannette Charvier has the floor to support Amendment No. 533.
ParlaMint-FR_2020-09-22-E2009.u497	It concerns the human and social sciences, which, of course, cannot be separated from the so-called hard sciences, but whose particularities must be taken into account, in particular with regard to scientific production, publication and international referencing. The evaluation of scientific production and the incentives provided for in the draft programming law must be based on a relevant choice of indicators recognizing the specificity and diversity of the human and social sciences. The definition of these indicators requires the inescapable expertise of the Observatory for Science and Technology, now attached to the HCERES.
ParlaMint-FR_2020-09-22-E2009.u498	Mr Pierre-Yves Bournazel has the floor to support Amendment No. 635.
ParlaMint-FR_2020-09-22-E2009.u499	Article 22, which we will examine in a few days, provides for an update of relations between the State and certain private higher education institutions. With this amendment, we propose the organisation of prior consultation with the organisations representing these institutions. The programming bill brings greater clarity, transparency and legal certainty to the relationship between the state and these institutions: this amendment will ensure more horizontality, as these institutions are best able to know the problems inherent in the new arrangements provided for in the bill.
ParlaMint-FR_2020-09-22-E2009.u500	Mrs Danièle Obono has the floor to support Amendment No. 628.
ParlaMint-FR_2020-09-22-E2009.u501	The creation of an overseas research agency is of crucial importance in understanding, evaluating, advising and proposing solutions that are as close as possible to the specificities of the territories. Universities in the overseas territories are often the only ones offering localized and unique work on specific social, economic and environmental challenges. The publications of their research units are poorly disseminated compared to those of the research units in Hexagon, which is damaging from our point of view. This amendment, tabled in particular on the initiative of our colleague Jean-Hugues Ratenon, would make it possible to make a useful contribution to the dissemination of this work. Overseas territories have unique structural features in Hexagon. Thus, Réunion is confronted with Ravine syndrome, an extremely rare genetic disease, detected only on some islands and affecting only infants before their first birthday. Despite the efforts of the research unit at Paris Descartes University, no treatment or gene therapy could be offered. The existence of an overseas research agency would facilitate and speed up the development of various research projects. The creation of this agency also has important cultural and historical challenges and would be in line with the aim of valuing knowledge and research in these territories.
ParlaMint-FR_2020-09-22-E2009.u502	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u503	Mrs Obono, I know Mr Ratenon's work in favour of research in the overseas territories. I have discussed this with him – we are sitting together in the overseas delegation of our assembly. I note, for my part, that major institutions are already working on the overseas territories and are doing a remarkable job. I am of course thinking of the Institute for Development Research, but also of the CNRS. Rather than creating a new institution – the attached report may not be the most suitable text for this – it is probably better to take stock of the activities of these institutions and consider possible improvements. At the moment, the opinion is unfavourable.
ParlaMint-FR_2020-09-22-E2009.u504	What is the Government's opinion?
ParlaMint-FR_2020-09-22-E2009.u505	Unfavorable.
ParlaMint-FR_2020-09-22-E2009.u506	Mr Sebastien Nadot has the floor.
ParlaMint-FR_2020-09-22-E2009.u507	This important amendment goes very far. As Ms Charvier spoke earlier about the "specificity of the humanities and social sciences", the draft law on the programming of research reinforces the Jacobin and centralizing character of research in France: tomorrow, the humanities and social sciences will have as a showcase the Condorcet campus, and the hard sciences the Paris-Saclay campus. However, a question arises: if a Jacobin model can be used for the hard sciences, is it suitable for the humanities and social sciences? By their very nature, these require that the means of research be close to the study areas. They are sorely lacking. From this point of view, it is desirable to experiment with a national research agency located for the overseas countries and territories. If proven, this model should apply to the entire metropolitan area.
ParlaMint-FR_2020-09-22-E2009.u508	Mrs Danièle Obono has the floor.
ParlaMint-FR_2020-09-22-E2009.u509	Mr rapporteur, if we cannot debate this matter now, by amending the annexed report, then we will come back to it throughout the discussion of the text, when we have moved on to the other articles! You want us to start by taking stock of the work of the Research Institute for Development and the CNRS, but the assessment has already been made by many actors in the research world and by associations, which unanimously point to the need to develop research and research infrastructures in the overseas territories, which are sorely underfunded. What better vehicle than the research programming law to provide for new means? I have referred to medical research, but ecological issues are also fundamental for all ultramarine territories such as Guyana or La Réunion. In order to find innovative ecological solutions and experiment with new environmental techniques and trajectories, we need to invest heavily in research in the overseas territories because they are rich in exceptional biodiversity. Beyond the debate on the Jacobin or girondin character of French research, it is essential to conduct projects where the solutions of tomorrow can be tested. Because it is a matter of meeting the challenges of the twenty-first century, research on the overseas territories is a field that needs to be invested, not just for the benefit of those territories, but for the benefit of our country as a whole. I regret that the subject is again referred to the Greek calends. Do not doubt that we will come back to this throughout the discussion of this long text!
ParlaMint-FR_2020-09-22-E2009.u510	I call Mr Tolmont to support Amendment No. 468.
ParlaMint-FR_2020-09-22-E2009.u511	We have failed, in committee, to convince you of the urgent need to act to achieve parity in the world of research and higher education, whether it be recruitment, appointments, career developments, remuneration or the payment of bonuses. However, it should be noted that women now account for only 28% of researchers and 36% of university vice-presidents. By the beginning of 2019, only ten out of seventy-four universities were headed by women, and only two women headed the twenty-three COMUEs – communities of universities and institutions – and university associations. All the figures lead to the same unrelenting observation: women are underrepresented in the world of research and higher education. In addition, only 30 per cent of the National Research Agency's calls for projects are submitted by women, and women are less likely to be present in the university faculty – 21.8 per cent – than among lecturers – 33.1 per cent. I would add that these figures are terribly low compared to those of neighbouring countries. This amendment proposes once again to remedy this situation and to give concrete expression to what has been presented as the main cause of the quinquennium: equality between women and men.
ParlaMint-FR_2020-09-22-E2009.u512	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u513	Subject after subject, we have already adopted many amendments to the annexed report, which are in line with your wishes, Mrs Tolmont. Parity between women and men is indeed a major cause of the quinquennium and we will continue our efforts to achieve the goal. I would also like to welcome the commitment of Mrs Céline Calvez and Mr Gaël Le Bohec to parity. Your amendment is satisfactory, dear colleague. I request its withdrawal; Otherwise, my opinion will be unfavorable.
ParlaMint-FR_2020-09-22-E2009.u514	The meeting was suspended.
ParlaMint-FR_2020-09-22-E2009.u515	The meeting was resumed.
ParlaMint-FR_2020-09-22-E2009.u516	We come to amendments on the additional article after Article 1. I have before me three amendments, Nos 38, 56 and 65, which can be discussed jointly. Amendments Nos 56 and 65 are identical. I am already announcing that, on Amendment No 157, which will be called after the joint debate, the Republicans have requested a public vote. The vote is announced in the National Assembly. I call Mr Cinieri to support Amendment No. 38.
ParlaMint-FR_2020-09-22-E2009.u517	The research programming bill for the years 2021 to 2030 provides for the labelling of fifteen university innovation hubs – PUI. However, the attached report remains abstract as to the contours of this new organization. If this report does not provide for the creation of a new structure, it puts the risk of creating a one-stop shop for businesses, which would be to create an intermediary between institutions and the company, even though these relationships have proved their worth. In addition, this would be tantamount to an imbalance in an efficient ecosystem of partnership research, essential to major engineering schools.
ParlaMint-FR_2020-09-22-E2009.u518	I call Mrs Emmanuelle Anthoine to support Amendment No. 56.
ParlaMint-FR_2020-09-22-E2009.u519	It aims to clarify that the mission of the PUI label is, without creating a new structure, to organise the supply of knowledge and technology transfer, to fluidise public-private relations and partnerships, and to reduce the time taken for contracting and transfer. The arrangements for labelling are defined by decree in consultation with the relevant actors.
ParlaMint-FR_2020-09-22-E2009.u520	Mrs Valérie Bazin-Malgras has the floor in support of the identical amendment No. 65.
ParlaMint-FR_2020-09-22-E2009.u521	The attached report remains abstract as to the contours of the new organisation and, if this report does not provide for the creation of new structures, it puts the risk of creating a one-stop shop for businesses.
ParlaMint-FR_2020-09-22-E2009.u522	What is the Committee's opinion on the three amendments?
ParlaMint-FR_2020-09-22-E2009.u523	As the attached report makes clear, the institution of university innovation centres is not intended to create a new intermediary – "without the creation of a new structure" – but to strengthen links between institutions and companies, in particular by providing them with a single interactive portal, which will allow them to identify all the available skills and technologies on a site. I therefore express an opinion against these amendments.
ParlaMint-FR_2020-09-22-E2009.u524	What is the Government's opinion?
ParlaMint-FR_2020-09-22-E2009.u525	Same opinion.
ParlaMint-FR_2020-09-22-E2009.u526	I call Mr Patrick Hetzel to support Amendment No. 157.
ParlaMint-FR_2020-09-22-E2009.u527	It aims to insert, after Article 1, an article as follows: "Academic freedoms are a guarantee of the excellence of French research. Freedom of expression must be guaranteed, in all circumstances, for the benefit of teachers-researchers. » Academic freedoms are the guarantee of excellence in French research and teaching. However, their express inclusion in the law is lacking and their constitutional connection suffers from some well-known exceptions. That is why we hope that these freedoms will finally be enshrined in the law and, consequently, in the research code. This idea is normally the subject of a consensus between all the political formations, and to include it merely pays tribute to these researchers who participate in the influence of France. The President of the Conference of University Presidents told me this morning that the conference was extremely favourable to this amendment, in that it tends to emphasize the importance of academic freedoms.
ParlaMint-FR_2020-09-22-E2009.u528	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u529	Like you, Mr Hetzel, the committee sees academic freedoms as a fundamental principle. The independence and freedom of expression of teachers-researchers are recognized at the legislative level by article 57 of Act No. 84-52 of 26 January 1984 on higher education, known as the Savary Act, which was included in the Education Code in 2000, which states that "teacher-researchers, teachers and researchers shall enjoy full independence and freedom of expression in the performance of their teaching and research duties, subject to the reservations imposed by them, in accordance with academic traditions and the provisions of this Code, on the principles of tolerance and objectivity. » Since your amendment is satisfied, I invite you to withdraw it and, failing that, issue an unfavorable opinion.
ParlaMint-FR_2020-09-22-E2009.u530	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2020-09-22-E2009.u531	You have just referred to the Education Code, Mr. Rapporteur. However, it is in the research code that our amendment seeks, by parallelism, to include the same principle. That seems essential to me. Abundance of goods does not harm!
ParlaMint-FR_2020-09-22-E2009.u532	The wording you are proposing is not part of the research code!
ParlaMint-FR_2020-09-22-E2009.u533	I put to the vote Amendment No. 157.
ParlaMint-FR_2020-09-22-E2009.u534	The result of the vote is as follows: Number of voters 50 Number of votes cast 49 Absolute majority 25 For adoption 21 Against 28
ParlaMint-FR_2020-09-22-E2009.u535	We come to the registrants on Article 2. Mr Fabrice Le Vigoureux has the floor.
ParlaMint-FR_2020-09-22-E2009.u536	As far as the time horizon of this research programming is concerned, since yesterday we have heard on the benches of the opposition that it is too far away, and that we should catch up in two or three years the under-investment that has been suffering from research for decades. However, we must show a little intellectual honesty and recognise that, while this programming law provides for EUR 25 billion over ten years, it will also allow the implementation of very significant – and much expected – catch-up measures at the end of this quinquennium. By 2021, it is anticipated that no lecturer will be recruited less than twice the SMIC. The last time we implemented such a measure in France was in 1990: in a year we catch up with thirty years of permanent deterioration of the salaries of entry into the university career! By 2021, all lecturers and research staff will benefit from an increase of between 1000 and 1300 euros. It's been a long time since such a signal was sent – and this accelerator is only the beginning of a major career improvement plan. By 2021, basic funding for all laboratories was increased by 10% – and by 25% in 2023. By 2021, with the contribution of the recovery rate, the selection rate for projects submitted to the National Research Agency will finally exceed 20%. I recall that a few years ago, we were still only 11% – an absolutely discouraging rate for teams, which probably prevented some good projects from emerging. As early as 2021, thanks to the stimulus plan, the guarantees of student loans were increased by five times. By 2021, universities were finally eligible for the long-awaited major thermal renovation plan. As early as 2021, a recruitment plan of 5200 people, with positions of teacher-researcher, civil servants, State ceiling holders – I recall that we lost 3500 during the last quinquennium. Yes, we can both project over ten years to support research, which must be deployed over the long term, and make strong commitments in the very short term. [[Applause on several benches of the LaREM group]] After a decade of budgetary drought, which should lead us to a little humility on all benches, let us welcome the fact that the Government is finally taking matters into its own hands.
ParlaMint-FR_2020-09-22-E2009.u537	Mr Jean-Félix Acquaviva has the floor.
ParlaMint-FR_2020-09-22-E2009.u538	We agree with the positive aspects of this programming bill. The amount of the planned investment is high, but these 25 billion will be distributed over ten years.
ParlaMint-FR_2020-09-22-E2009.u539	It's too long!
ParlaMint-FR_2020-09-22-E2009.u540	This is tantamount to placing the responsibility for the implementation of your text on the governments that will follow you. Why don't you put the package in 2021? In this regard, we have not fully understood the Government's explanations and we do not think we are the only ones. As an unprecedented economic and social crisis unfolds – it has not yet really begun – a massive effort must be made to promote innovation and research, which play a key role in the recovery. Recurring funding should be secured in order to provide readability. It is also important to put an end to the precariousness and competitive financing of calls for projects. While the bill helps to raise wages, a gap will persist with other OECD countries. [[Applause on the benches of the LT group]] How can we guarantee this essential effort for economic and social redeployment and recovery? How can we strike a balance between competitive and recurrent financing? I am thinking in particular of small universities – my constituency is probably home to the smallest university in our country, but we have also mentioned overseas. This is the debate we have to conduct today, and I must say that we have some concerns as to whether we will be able to meet the challenges.
ParlaMint-FR_2020-09-22-E2009.u541	Mr Maxime Minot has the floor.
ParlaMint-FR_2020-09-22-E2009.u542	While France is still the world's sixth largest public and private investment in research, efforts elsewhere in the world are, among other factors, in the process of gaining ground in our country. There is unanimous agreement, so there is an urgent need to act. Thus, the only question that counts is whether the text before us today responds to the challenges and will make it possible to reverse this trend on a lasting basis. It proposes to increase the funds allocated to research. Of course, this is essential, but retaining a ten-year period seems questionable and unrealistic. That is why the Republican Group proposes to reduce the duration of the programming to seven years, in particular in order to take account of political and electoral realities. It should also be noted that the planned increases in appropriations are only significant from 2027 onwards. The text also proposes to raise the salaries of researchers. Yes, of course, when we know that these wages are 30% below the OECD average, a gap that partly explains the devitalization of French research and our inability to retain the talents that will be made tomorrow. The program bill is also intended to encourage the recruitment of researchers. Of course, we have to do this if we want to react to the erosion of the workforce, 10% over the last ten years, which can also explain a lower weight of France in international scientific publications and thus a decrease in its coverage. However, it is essential to strengthen not only public research but also private research. In this race, as in other fields, moreover, the state cannot do everything. In this regard, the programming bill is finally quite weak. However, it would be necessary to strengthen links between universities and companies. Finally, the text maintains a dichotomy between higher education and research, even though higher education plays a central role in research. [[Applause on several benches in the LR group]] To maintain France's scientific claims, our group has made many proposals. I hope that we will reach compromises to preserve our future.
ParlaMint-FR_2020-09-22-E2009.u543	Mrs Emmanuelle Ménard has the floor.
ParlaMint-FR_2020-09-22-E2009.u544	French research is not doing well, the phenomenon is not new. With great budget cuts, decade after decade, the leitmotiv has been for too long: "Draw on with the means of the edge! Unfortunately, the D system has its limits, as evidenced by the 2019 Index published by the prestigious journal Nature, where we see that the United States is once again in the lead and that China is continuing its breakthrough. France is sixth behind Germany, the United Kingdom and Japan. We could say that it's not so bad but it would be forgetting that France is the top 10 country that experienced the most marked decline with a 7.6% drop in performance. It would, however, be unfair to remain in this respect, as our country is also number 3 in mathematics, number 4 in physics and remains in a high position in space science, immunology, and microbiology. For the rest, unfortunately, things are more complicated. Another problem that is not unrelated to this decline is the brain drain. The situation is not new. A study had already revealed that between 2003 and 2008, of 400 young French researchers who went abroad, 57% still resided in their host country three years after their departure from France. How could it be otherwise when we know that, in the public, wages are between 2000 and 3000 euros per month on average and in the private sector, up to 4000 euros, far from the 136000 dollars a scientific researcher can earn on average in the United States? For some, this phenomenon is explained by the centralisation of research institutes, which gives the illusion that France is still in the race, whereas the world of research in fact lacks breath and dynamism. Evidence of this is that there are no new research centres in our country. Unfortunately, as we can see from Article 2, the low level of commitment authorizations granted to the National Research Agency is problematic – even though I do not deny that they are progressing.
ParlaMint-FR_2020-09-22-E2009.u545	Please close, Mrs. Ménard.
ParlaMint-FR_2020-09-22-E2009.u546	Reserve the most important budgets for the last four years of programming, while nothing says that promises will be kept, admit that this is not very convincing!
ParlaMint-FR_2020-09-22-E2009.u547	Mrs Danièle Obono has the floor.
ParlaMint-FR_2020-09-22-E2009.u548	Our colleague from the majority was very enthusiastic in presenting this programming law as a revolution. Perhaps he will have to say it louder because teachers and researchers, who were still mobilized yesterday, do not seem to share this vision. The EESC itself has criticized the text. All of this poses a credibility problem, especially, Madam Minister, that you removed credits when you arrived in 2017. "The Ministry of Higher Education, Research and Innovation's public accounts will be adjusted to 180 million payment credits," it was written in a statement from your Ministry at the time. With regard to the revalorisation of wages, it should be stressed that the 92 million planned are used to align wage contributions and to compensate for the disappearance of the additional pension. Moreover, you do not put an end to the process of precarisation, on which all the actors concerned alert you. It is only to see the mechanism of the chair of junior professor and the mission CDI. You even expect 15,000 additional contract workers. Under these circumstances, you will understand our doubts about this programming bill, which is far below what would be necessary in terms of means. The guidelines you have chosen do not seem to us to be in the general interest or to be up to the major challenges we face.
ParlaMint-FR_2020-09-22-E2009.u549	We come to the amendments. I call Mr Michel Larive to support Amendment No. 632.
ParlaMint-FR_2020-09-22-E2009.u550	Ten years to deploy programming is way too long. It is very strange to commit for years when your majority may no longer be in charge. You speculate on the work of your successors. Under this legislature, no shock is foreseen for public research, including within the framework of the stimulus plan. We therefore propose a doubling of the budget for higher education and research between 2021 and 2025. [[Rires on several benches]] In 2017, during the presidential campaign, we proposed a doubling of the budget for higher education and research in five years in our booklet entitled The choice of knowledge: ways to seek and study. I invite you to consult, Madam Minister... Excuse me, to consult him, of course!
ParlaMint-FR_2020-09-22-E2009.u551	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u552	You see, Mr. Larive, at the end of the session, everyone gets wrong... In 2020, the budget of the Ministry of Higher Education, Research and Innovation reached EUR 25.48 billion, making it the fourth state budget. In the Finance Act for 2020, a budget of EUR 13.6 billion was voted for higher education institutions and EUR 142.5 million was earmarked for specific funding of the student plan. In these circumstances, you will understand that the opinion of the committee is unfavourable.
ParlaMint-FR_2020-09-22-E2009.u553	What is the Government's opinion?
ParlaMint-FR_2020-09-22-E2009.u554	Unfavorable opinion. A few reminders. The aim of this programming law is to give visibility over the long term. In addition to the resources it foresees, €6.5 billion will be added as part of the recovery plan for the years 2021 and 2022 and a specific line dedicated to the energy renovation of university buildings. I confirm to you, Mrs Obono, that we are going to increase the number of doctoral contracts by 20%. We will work to increase the professional security of technicians, engineers, researchers and we will develop post-doctoral contracts. It is a very strong will of the Government and the presidential majority to do rather than say.
ParlaMint-FR_2020-09-22-E2009.u555	Mr Michel Larive has the floor.
ParlaMint-FR_2020-09-22-E2009.u556	All this is wonderful, but it's a matter of speculation since you may no longer be in power to apply this programming. Of the 25 billion you promise, we can only charge you the PLF 400 million for 2021. Let's face it, it's not much! We still have to wait to make sure that the budget lines match your wishes. If that is the case, it will mean that you have negotiated well with Bercy, and that will be a good thing for research. For the following years, it will be necessary to see: Finance bills vote and adjust annually. As Mrs Obono recalled, as soon as you arrived in 2017, you yourself removed 180 million credits that your predecessors had voted for...
ParlaMint-FR_2020-09-22-E2009.u557	I have before me ten amendments, Nos 101, 242, 130, 185, 412, 47, 70, 156, 259 and 141, which can be discussed jointly. Amendments Nos 130 and 185 are identical, as are Amendments Nos 47, 70, 156 and 259. On Amendment No 242, I have a request from the Socialist and Related Group for a public vote. On Amendment No 47, I have a request from the Group of the European People's Party for a public vote. Votes are announced in the National Assembly. Mrs Elsa Faucillon has the floor to support Amendment No. 101.
ParlaMint-FR_2020-09-22-E2009.u558	This amendment will indeed overlap with those of our colleagues, and because we have common doubts about the duration of the proposed budget path and the distribution of budgetary effort. Yesterday, the Economic, Social and Environmental Council, the EESC, adopted its contribution to this programming bill. This opinion, which was approved by 161 votes and 1 abstention, calls for EUR 6 billion to be allocated to research by the end of the quinquennium, i.e. to concentrate on the coming year. He also expressed the hope that Parliament would be able to respond to the urgency and provide researchers with the resources and the framework necessary for the full exercise of their mission. This is the conclusion of this contribution which I invite you to read, if you have not already done so, because it contains many proposals. As I said at the moment, Members from different groups have come to express the same wish to reduce the programming period and to concentrate the budgetary effort over the next two years. It is certainly a matter of ensuring that this programming is carried out, but not only. Some will have the absolute certainty that these commitments will be met, others will not, but the most important is not that appreciation by each of your commitments, minister, and our ability to enforce them, because, beyond that, there is now the need for a rapid investment shock in research. That is the main point of the amendment.
ParlaMint-FR_2020-09-22-E2009.u559	Mr Régis Juanico has the floor to support Amendment No. 242.
ParlaMint-FR_2020-09-22-E2009.u560	I have already had the opportunity to refer in detail to this amendment, which aims to correct the financial trajectory proposed by the Government and to achieve by 2027 the target of 1 per cent of GDP devoted to public research. It's about getting 6 billion more than the bill says: I'm not going back to that. On the other hand, Madam Minister, it is important for you to be able to enlighten the national representation on an essential point raised by Patrick Hetzel last night: yes or no, is the financing of this trajectory partly ensured by the reduction in the pension contributions of researchers, as it was the result of the discussions we had earlier this year about the late pension reform bill? This reduction was to be paid by the State on the socialised share of the salaries of researchers. The increase in wages you are presenting to us would then only be the mechanical consequence, amounting to EUR 5 billion a year. It is clear from the text that part of this sum would be paid in the form of an indemnification, another to the ANR budget, and another to the CIR. Again, minister, it is extremely important that you tell us clearly whether this pension compensation is part of the financial trajectory.
ParlaMint-FR_2020-09-22-E2009.u561	Yes!
ParlaMint-FR_2020-09-22-E2009.u562	That's the essential question!
ParlaMint-FR_2020-09-22-E2009.u563	In the joint debate we come to two identical amendments, Nos 130 and 185. Mr Jean-Louis Touraine has the floor to support Amendment No. 130.
ParlaMint-FR_2020-09-22-E2009.u564	In a forum already mentioned, published in Le Monde, five professors at the Collège de France say: "Like any bill, the multi-year research programming law contains weaknesses that the parliamentary discussion should correct. Here we are. This text is ambitious; We must welcome this ambition, but it is a pity that many researchers do not take ownership of it. Why not hear them when they call for earlier budgetary efforts? The most rewarded of the researchers present in this Chamber himself calls for shorter deadlines, i.e. the commitment of the amounts foreseen over seven years instead of ten. In its opinion on the text, the Council of State points out that "the budget programming period chosen – 2021-2030 – is particularly long and seems unprecedented in this respect for a programming law". Of course, there will also be the recovery plan. But, again, why not schedule the effort over seven years rather than ten years?
ParlaMint-FR_2020-09-22-E2009.u565	I call Mr Cédric Villani to support Amendment No. 185.
ParlaMint-FR_2020-09-22-E2009.u566	It is identical to the one Mr. Touraine has just brilliantly supported. I stressed in committee, and then in the Chamber during the general discussion, the importance of reducing the deadlines. The aim is to speed up the effort, to measure the essential nature of the research, especially in the post-covid context, to reassure the academic community, which is explicitly requested by the Conference of University Presidents. It is also a question of ensuring that the billions we are talking about will not have lost too much of their value, under the influence of inflation, in the coming years. Finally, it is a matter of getting as close as possible to the desired and desirable threshold, accepted by all, of 1% of GDP devoted to public research.
ParlaMint-FR_2020-09-22-E2009.u567	Amendment No 412 by Mr Julien Aubert is being defended. We are continuing the joint discussion with a series of four identical amendments. I call Mr Patrick Hetzel to support Amendment No. 47.
