ParlaMint-FR_2020-07-30-E1027.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-30-E1027.u498	Mrs Laurence Vanceunebrock has the floor to support Amendment No. 2154.
ParlaMint-FR_2020-07-30-E1027.u499	In line with the earlier amendments on late filiation, it aims to offer a solution to the mother who did not give birth in the event of a separation of the couple. I wonder, however, about the provision adopted in the special committee, which could, according to the interpretation given, provide an answer to the majority of the women to whom I refer. Thus, in the adopted wording, it is stated that a couple of women who used an MPA abroad before the publication of the text may make joint recognition before the notary. Since this is the initial project and it is a question of tracing the history of the family, can you confirm, Madam rapporteur, that the notion of "couple" in this article includes both women who were and still are in a relationship as well as those who were but no longer in a relationship? The term could, in my view, encompass both situations: what matters is the joint nature of the approach, that is, the fact that the two women go together before the notary – no matter whether they are still in a couple, divorced, pacsé, remarried or otherwise. One speaks of the couple that existed during the use of the AMP, without it being necessary that the two women always form a couple at the time of the enactment of the law. This question is essential for all mothers who conceived a child – for some a long time ago – and then separated and relived their lives, while remaining on good terms with their ex-partner. Since the difficulties of interpretation can lead to confusion with disastrous effects, I hope that this will be answered today. Such a clarification would largely respond to the request made in my amendment.
ParlaMint-FR_2020-07-30-E1027.u500	On Article 4, I am seized by the Republicans, the Republic on the move and IDU groups and independents of a request for a public vote. The vote is announced in the National Assembly. What is the opinion of the committee?
ParlaMint-FR_2020-07-30-E1027.u501	I confirm that the couple referred to in the text is the couple that exists at the time of the parenting project, and not when retroactive joint recognition takes place. Women may have stopped living together and even separated: what matters is that they were at the time a couple who founded a parenting project. Request for withdrawal; Failing that, adverse notice.
ParlaMint-FR_2020-07-30-E1027.u502	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1027.u503	I am committed to this again, as I did a few moments ago. Request for withdrawal; If not, reject the amendment.
ParlaMint-FR_2020-07-30-E1027.u504	Mrs Laurence Vanceunebrock has the floor.
ParlaMint-FR_2020-07-30-E1027.u505	I will trust you, Mr. Keeper of the Seals, and withdraw the amendment.
ParlaMint-FR_2020-07-30-E1027.u506	Do you also withdraw Amendment No 2153, Madam Commissioner?
ParlaMint-FR_2020-07-30-E1027.u507	Yes.
ParlaMint-FR_2020-07-30-E1027.u508	Amendment No 2208 by Mrs Michèle de Vaucouleurs is being defended.
ParlaMint-FR_2020-07-30-E1027.u509	I put to the vote Rule 4, as amended.
ParlaMint-FR_2020-07-30-E1027.u510	The result of the vote is as follows: Number of voters 80 Number of votes cast 77 Absolute majority 39 For adoption 62 Against 15
ParlaMint-FR_2020-07-30-E1027.u511	Further discussion was postponed until the next sitting.
ParlaMint-FR_2020-07-30-E1027.u512	Next meeting, tomorrow, at 9 a.m.: Further to the second reading of the bioethics bill. The meeting is adjourned.
