ParlaMint-FR_2020-07-30-E1025.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-30-E1025.u529	We feel that this subject inspires you more than others!
ParlaMint-FR_2020-07-30-E1025.u530	This is what this article wants to make possible in family dynamics. We are very committed to this, and therefore very opposed to the deletions of words contained in these amendments.
ParlaMint-FR_2020-07-30-E1025.u531	Mr Pierre Dharréville has the floor.
ParlaMint-FR_2020-07-30-E1025.u532	Thank you, Secretary of State, for your answer. Our logics diverge. This is a sensitive, complex issue, and I believe, Madam rapporteur, that I have approached it with my own sensitivity and in a very respectful way. Let's not play with that. I also do not think that there is any indignity in the current situation, particularly for the people concerned. It is a debate that we have had since the first reading and that continues. These are, I repeat, questions for everyone, depending on their psychic construction, as we all know. We will make a decision, after which it will apply.
ParlaMint-FR_2020-07-30-E1025.u533	I call Mr Thibault Bazin to support Amendment No. 857.
ParlaMint-FR_2020-07-30-E1025.u534	[[Laughs]] Yes, it is an amendment of consistency with our project!
ParlaMint-FR_2020-07-30-E1025.u535	Mr Bazin, take a microphone, think of the many people who watch our debates live: they don't hear you when you speak out of microphone, and can't grasp the substance of your remarks, which is a shame!
ParlaMint-FR_2020-07-30-E1025.u536	The amendment is simply being defended, Mr President.
ParlaMint-FR_2020-07-30-E1025.u537	What is the opinion of the committee?
ParlaMint-FR_2020-07-30-E1025.u538	Mr Bazin tells us that this is an amendment of consistency with the draft of the Group of the European People's Party:...
ParlaMint-FR_2020-07-30-E1025.u539	All right!
ParlaMint-FR_2020-07-30-E1025.u540	[[Applause on a few benches of the LaREM group]] ...I specify that it aims to exclude the unmarried woman from the possibility of receiving an embryo, which is down to the coherence of our own project. The opinion is therefore extremely unfavourable. We voted yesterday for access to the LDC for all women.
ParlaMint-FR_2020-07-30-E1025.u541	I call Mr Guillaume Chiche to support Amendment No. 406.
ParlaMint-FR_2020-07-30-E1025.u542	It is intended to remove the obligation to obtain the consent of the spouse of the person making a gamete donation. It is an amendment of consistency: only the donor must consent because he is master of his body and the products of his body; a third party does not have to intervene. This is a fundamental ethical principle for me. From what right could I refuse my spouse, who would have decided by altruism, to give oocytes, products of her body? As you have pointed out, the rapporteur, this bill does not create any confusion between the donor or the donor and a father or mother. Therefore, the person who wishes to give must be able to do so in an enlightened and perfectly independent manner. I would like to point out that our legislation is the only one in Europe to impose this double consent, which I ask for to be abolished.
ParlaMint-FR_2020-07-30-E1025.u543	What is the opinion of the committee?
ParlaMint-FR_2020-07-30-E1025.u544	I want to make things clear to those who will listen to our debates or read the transcript. In substance, I agree with you, Mr. Chiche. However, on the form, you have misread the text: paragraph 9 does not concern the consent of the spouse for a gamete donation, but the donation of an embryo by a couple, in which case the two members of the couple are concerned and must obviously give their consent. To the extent that you are wrong about the form, I suggest that you withdraw the amendment; If not, the opinion will be unfavourable.
ParlaMint-FR_2020-07-30-E1025.u545	I have before me two identical amendments, Nos 160 and 1482. I call Mr Patrick Hetzel to support Amendment No. 160.
ParlaMint-FR_2020-07-30-E1025.u546	Defended, due to scheduled legislative time.
ParlaMint-FR_2020-07-30-E1025.u547	I call Mr Le Fur to support Amendment No. 1482.
ParlaMint-FR_2020-07-30-E1025.u548	Defended, for the same reason.
ParlaMint-FR_2020-07-30-E1025.u549	What is the opinion of the committee on these two identical amendments?
ParlaMint-FR_2020-07-30-E1025.u550	They are intended to remove the donor's express consent in the event of an application for access to his or her identity and the subordination of the donation to the donor's consent to give his or her identity. These amendments go back to the reform we are proposing. It will no longer be possible, once the text has been adopted, to deny access to their personal origins to children from an MPA with third-party donors. We create a new right, taking into account the interests of the child, who needs to build his or her identity and personal narrative, as well as new family models and the development of genetic testing. You will therefore not be surprised that I am asking for these amendments to be withdrawn, otherwise the opinion will be unfavourable.
ParlaMint-FR_2020-07-30-E1025.u551	I call Mrs Emmanuelle Fontaine-Domeizel to support Amendment No. 1212.
ParlaMint-FR_2020-07-30-E1025.u552	[[Mrs. and Mr. members of the LaREM, MODEM, SOC, GDR, EDS and Agir ens groups stand up and applaud]] You see me moved to take the floor to defend the last amendment that I defended on my behalf. [[Smile]] I hope you will applaud so much for the amendment... I will never forget not only this bioethics bill, but also the hours spent in this House and in this great house of the National Assembly. Thank you all. [[Applause on several benches of the LaREM group]] The bill establishes the right of access to origins for the majority of the child, which is relevant to the prevention of intra-family conflicts between children and parents who still have parental authority. However, there is still a legal vacuum for emancipated minors born after an LDC: when parental authority ceases at 16 years of age, after authorization by the guardianship judge, it seems consistent that the emancipated minor can have access from that age to his or her origins, in order to build up himself or herself better.
ParlaMint-FR_2020-07-30-E1025.u553	It is not a practice to applause from the perch, but of course I join the applause of my colleagues. It is not customary to applaud the perch, but of course I join in the tribute of my colleagues. What is the opinion of the committee?
ParlaMint-FR_2020-07-30-E1025.u554	[[Applause on the benches of the LaREM, MODEM and Agir ens groups]] First of all, I would like to acknowledge the work done by MEP Emmanuelle Fontaine-Domeizel in our group, both on this and on others. She has done remarkable work and demonstrated a daily commitment, conviction to the soul and also an admirable state of mind during the crisis of the Covid-19. I recall that she is part of the health reserve and that she has constantly visited the field to help her neighbour. I had great pleasure sitting beside him on the benches of this assembly. Let her know she'll always stay in our minds. With regard to your amendment,...
ParlaMint-FR_2020-07-30-E1025.u555	Favourable opinion!
ParlaMint-FR_2020-07-30-E1025.u556	... allow me, my dear colleague, to explain to you what is bothering me. Since a child from an MPA obtains, by his majority, access to the donor's non-identification and identification data, I understand that it can be considered logical that a person recognized as an emancipated minor has the same right, because this status amounts to becoming a major earlier. Except that civil law provides that an emancipated minor has access only to certain acts that a major is entitled to perform. We discussed the possible opening of access to non-identifying and identifying data from the age of 15 or 16, as is the practice in some European states, but we felt that retaining the age of 18 was a more balanced choice. In order for the person to receive the information that will be given to him in good conditions, this age offers more guarantees, both in terms of psychological construction and the strength of the young person as well as in terms of family relations. I would add that the situations of emancipated minors are very different from each other and that access to an early majority sometimes occurs in a context of terrible upheavals. We therefore prefer to allow the person time to reach 18 years of age to be able to receive this information in the best possible conditions, like all people from an MPA. [[Smile]] I therefore call for the withdrawal of your amendment, which will give you a new opportunity to speak!
ParlaMint-FR_2020-07-30-E1025.u557	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1025.u558	I would also like to pay tribute, Mrs Fontaine-Domeizel, to your unwavering commitment, particularly in the fight against discrimination, particularly in the area of disability, on which you have been very invested in recent years and I would like to thank you very sincerely; I was delighted that we were fighting together and I have no doubt that we will have more to lead, be assured. In substance, the ungrateful task is also to ask you to withdraw your amendment, for the same reasons as those mentioned by the rapporteur, which are supported. From the age of 16 to 18, we all know that it is a turning point in life when the construction of identity is a rather important issue for most people. It therefore seems a bit premature to open access to children from an MPA to their origins from the age of 16. For all children, we prefer to keep the age of majority. Before you may adopt your proposal, wait for the next one, or rather the next bioethics laws, to allow time for the implementation of the provisions and for us to have the necessary step back on how children understand access to non-identifiable and identifiable data.
ParlaMint-FR_2020-07-30-E1025.u559	Mrs Emmanuelle Fontaine-Domeizel has the floor.
ParlaMint-FR_2020-07-30-E1025.u560	[[Laughs]] [[Applause on the benches of the LaREM, MODEM, Active ens, EDS and FI groups]] I have already been asked to withdraw from the House, and I am now being asked to withdraw my amendment! But, since you mentioned the health reserve, be assured that I do not withdraw from it: I am leaving next week in Guyana!
ParlaMint-FR_2020-07-30-E1025.u561	I have before me three amendments, Nos 695, 887 and 562, which can be discussed jointly. Mrs Agnes Thill has the floor to support Amendment No. 695.
ParlaMint-FR_2020-07-30-E1025.u562	I am not in favour of choosing the age of majority. My amendment seeks not to differentiate between access to non-identifiable data and the identity of the donor, nor to impose an age limit on access to such information. The aim is to give persons born to LDCs access to the identity of the donor and not only to non-identifying data. The principle of access to origins must be guaranteed for every child, whether born of a gift or not. It is a question of considering access to origins as a universal right for all those born of gift, otherwise there is real inequality between children, organised even before their birth. While it is legitimate to recognize the right of any individual born to a LDC not to wish to have access to information about his or her origins, he or she should not be deprived of that right. Even if this provision leads to a reduction in gamete donations, the right of the child must take precedence over the right of the child. Failure to remove the total anonymity of donors would fulfil the objective of reassuring recipients, whether they are couples or single women, as would donors themselves. The contracts they would sign would outweigh the identity concerns of the conceived child. The rights of this child would thus remain subordinate to the will of adults. Would children born to LDCs dare to ask for more and the same rights as other children? The answer that would be given to them would always be the same and guilty: "You are alive thanks to the LDC, your only right is to be grateful and thank us for it. » In Chapter I of Title I, on LDCs for All, the Bioethics Bill increases the number of situations in which children's rights will be objectively violated. Then, in chapter II, he consoles children born to LDCs by telling them that they may have access to their father's identity at the age of 18.
ParlaMint-FR_2020-07-30-E1025.u563	Oh!
ParlaMint-FR_2020-07-30-E1025.u564	Some will know this man, others will not, without any equality between the children. I want, once again, to say that we are not thinking here of the child who cannot have access to this information. Furthermore, article 3, paragraph 10, disregards children's quest for their origins until they reach the age of 18, knowing that the majority of children will depend on the goodwill of a third party. This is contrary to all international conventions on the rights of the child, which are based on human dignity and not on the will of a third party. This amendment is therefore intended to remove the majority criterion for access to the donor's identifying and non-identifying data.
ParlaMint-FR_2020-07-30-E1025.u565	Amendment No 887 by Mrs Emmanuelle Ménard is being defended. Mrs Florence Provendier has the floor to support Amendment No. 562.
ParlaMint-FR_2020-07-30-E1025.u566	I had heard the answers of the former Minister of Health at first reading and the reservations you have today. However, in the continuity of what has been said by some colleagues and in view of my constant concern to make the interests of the child a priority, it would be useful, if not desirable – and we can come back to it in the future – for a 16-year-old born of an MPA to have access to the donor's non-identifiable data – like what is being done in the Netherlands and Germany – especially if he or she goes to see a doctor alone on intimate matters. I will not repeat my introductory remarks in Article 3, but I am firmly convinced, as you have understood, that obtaining this information at the age of 16 would be structuring for the psychological construction of the person and could provide important medical information.
ParlaMint-FR_2020-07-30-E1025.u567	What is the committee's opinion on these three amendments?
ParlaMint-FR_2020-07-30-E1025.u568	I hear your proposal, Mrs Provendier; I've hesitated a lot myself. As I reminded Emmanuelle Fontaine-Domeizel, we discussed it at length at first reading and then in committee at second reading. The question arises all the more as other European states have looked at things differently. It turns out that this text, with the opening in France of the right of access to its personal origins, is already a cultural upheaval. The statements made on other benches in the Chamber are proof of this: this upheaval may affect some of them or question them... This lifting of the taboo, of the secret, on the origins constituting a great cultural change, we prefer to reserve access to this information to persons of age, all the more so, as the Secretary of State said, that it seems preferable to us for the psychological and identity building of children. In adolescence, many things can be passed through, so let the children born of AMP reach their 18th birthday before allowing them to complete their personal stories. On the other hand, I accept your proposal to consider this possibility again in the future. In future revisions of bioethics laws, with a little hindrance on this right of access to personal origins, we may have feedback from the first people who have had access to their personal origins and who will then tell us how things have happened and whether they would have needed this information earlier. In the end, we are building in stages and we are about to launch a first cultural change. I believe that we must defend it loud and clear, dignifiedly, because it is beneficial to all the families concerned and to the children who have become adults. That is why we should not rush into adopting the measures, so as not to destabilise this major construction, which is the lifting of the taboo on the origins. I therefore call for Amendment No 562 to be withdrawn; If not, the opinion would be unfavourable. Mrs Thill, I would like to say that you have not used the same arguments as Mrs Provendier at all. Your rhetoric hurts me for both families and donors. Besides, I don't know if you noticed, but you're only considering male donors, operating a pseudo-reference to the father. But aren't there women in France who give their oocytes? There are many gamete donors! Stop stigmatizing men by considering those who give as fathers. We will discuss this again during the examination of article 4, the donor is not the father of the child in any way.
ParlaMint-FR_2020-07-30-E1025.u569	We'll talk about it again!
ParlaMint-FR_2020-07-30-E1025.u570	This form of filiation has been prohibited since 1994 and will remain so for a long time. We have to put an end to this confusion. Every time you talk to her, you point her at her, you hurt these families, you hurt those kids! You don't have the right!
ParlaMint-FR_2020-07-30-E1025.u571	Oh!
ParlaMint-FR_2020-07-30-E1025.u572	[[Ms. Monique Limon applauds]] As we have already mentioned, there is obviously no opposition between the right of the child and the right to the child. This is still an ineptitude that should not be. The child is not an object, but a subject of law; We must therefore stop introducing these confusions. And since the donor is not the father, it is obvious that we will not give access to his identifying and non-identifying information without age conditions. On Amendment No 695, the opinion is very unfavourable.
ParlaMint-FR_2020-07-30-E1025.u573	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1025.u574	Mrs Provendier, I will reply to you what I have already said. We consider the age of majority as a guarantee that the person concerned will have the necessary maturity to understand all the consequences of the information to which he may have access. However, for the clarity of the debates, it is necessary to clarify that these requirements do not prevent the child from knowing the history of his/her conception throughout his/her minority, through the account that his/her parents may have made of it; That is the meaning of the provisions that we are about to adopt. I repeat, our will is to dedramatize, depassionate, devulpabilize these processes, so that a more natural and soothing discussion can take place between parents and the child. I add a second important clarification: at any age, in case of health need, the law already allows the doctor to obtain a certain number of data, in the interests of the minor. I agree with you and the rapporteur that it is important to take note for the future: as such, your amendment can act as an appeal amendment for the Members who will succeed you. However, at this stage, we do not think it appropriate to retain your proposal: wait for a step backwards. I therefore ask you to withdraw your amendment.
ParlaMint-FR_2020-07-30-E1025.u575	Mrs Florence Provendier has the floor.
ParlaMint-FR_2020-07-30-E1025.u576	I thank the rapporteur and the Secretary of State for their detailed explanations. I welcome this text, which gives young adults born to an MPA access to information about their origins. I therefore turn my amendment into an appeal amendment and withdraw it.
ParlaMint-FR_2020-07-30-E1025.u577	Mrs Emmanuelle Ménard has the floor for a point of order.
ParlaMint-FR_2020-07-30-E1025.u578	It is based on article 49. We have just had the perfect illustration of the fact that the non-attached Members are nothing in this House. We have a joint debate consisting of three amendments, answers are given to Mrs Provendier and Mrs Chill, and my amendment is completely ignored. It is nevertheless very good:...
ParlaMint-FR_2020-07-30-E1025.u579	You're not allowed to defend him, Mrs. Ménard.
ParlaMint-FR_2020-07-30-E1025.u580	[[Mrs. Agnes Thill applauds]] Mr President, I would like to see the amendments tabled by the non-attached Members accepted. We are present in the Chamber to examine them, so that they are not declared "unsupported". The least I think would be to get an answer. It would be very nice and show a minimum of respect for the non-attached, MPs as well as the others and elected like the others. Your attitude is perfectly contemptuous towards us!
ParlaMint-FR_2020-07-30-E1025.u581	She's right, Mr. President! The MODEM should respect the non-registered! There was a time when his deputies were themselves!
ParlaMint-FR_2020-07-30-E1025.u582	I understand your frustration, but be sure there is no contempt for you; It is simply the effect of the application of the regulation. And the rapporteur and the Secretary of State can speak to each of the amendments tabled.
ParlaMint-FR_2020-07-30-E1025.u583	I have before me two identical amendments, Nos 1644 and 2127. Mrs Tamarelle-Verhaeghe has the floor to support Amendment No. 1644.
ParlaMint-FR_2020-07-30-E1025.u584	It is based on the recommendations of the Conseil d'État and those of Professor Nathalie Rives, President of the Fédération française des CECOS. It seeks to amend article 3 to take into account the rights of the donor by allowing the donor to express his or her consent to access to his or her identity not at the time of the donation, but at the time when the child, who has become a major, makes the request. The rapporteur spoke about the taboo of origin. But, taboo, it's not about knowing the identity of the donor, it's about not giving the child information about his or her conception. What is behind the word "origin"? What is the origin? Is that my genetic identity? Isn't it the will, the commitment, the parents' plan to have a child? In this regard, I agree with our colleagues in the GDR Group: the bill is a contradiction because, at the same time insisting on the fact that the child is the child of the parents who have had the project and on the need to disclose the identity of the donor, it can lead to confusion about the method of filiation. As is well known, the scheme presents a major risk: to reduce the number of donations. To this, some respond that, after a certain period of time, donors return even more than before. But, as the CECOS explain, this argument is mainly based on the experience of Anglo-Saxon countries, where the collection of gamete donations by private banks follows very different rules. I therefore invite you to study the matter carefully. Finally, better account must be taken of the donor's right to privacy.
ParlaMint-FR_2020-07-30-E1025.u585	What about the child's right?
ParlaMint-FR_2020-07-30-E1025.u586	When a 20 - year - old and now 38 - year - old learns that a child from his or her gift asks to know his or her identity, many things have happened in his or her life in the meantime.
ParlaMint-FR_2020-07-30-E1025.u587	So what?
ParlaMint-FR_2020-07-30-E1025.u588	You have to think about it. Finally, waiting for the majority of the applicant child to give his or her consent also means allowing for a more informed decision. Whatever it is said, it can have consequences, including for a young person who, whatever the benevolence of his parents, can, like everyone else, at some point in his or her career, ask questions, feel the need to seek a parent. We really need to take into account the rights of the donor, and I warn you against the risk of greatly strengthening biological filiation.
ParlaMint-FR_2020-07-30-E1025.u589	Mr Pascal Brindeau has the floor to support Amendment No. 2127.
ParlaMint-FR_2020-07-30-E1025.u590	Defended, with the same arguments as Mrs Tamarelle-Verhaeghe.
ParlaMint-FR_2020-07-30-E1025.u591	What is the opinion of the committee on these two identical amendments?
ParlaMint-FR_2020-07-30-E1025.u592	Mrs Tamarelle-Verhaeghe, I register falsely against your arguments. What bothers me a lot is that you want to de-responsibility the adult, who has nevertheless consented to give in extremely clear conditions. We addressed this issue in the general discussion and had a small exchange with Mr. Le Fur. I am very committed to the ethics of accountability. The act of giving, even if it is a free, unselfish and anonymous gesture, involves responsibility to the society and to the recipients. The child who will come from this gift did not ask for anything at all. Everyone has a responsibility to him: the state, which organizes the MPA; parents, who are involved in the parenting project; the donor, who commits himself to the donation, under conditions determined by the company. To de-responsibility one of the actors, it seems to me that it is to de-responsibility them all. Who would we be if we placed children in front of people who were said to have the right to change their mind along the way, that it was not very serious, that it was not their responsibility. That seems impossible to me! Moreover, if we decided to go this way – which I do not wish to do – we would create a break in equality between children from major MPAs, because some of them could have access to non-identifiable data and others could not, which would be terrible! The State is there to lay down the conditions of responsibility. However, they are very clear to the donor: consent to transmit non-identifying and identifying data will be collected at the time of donation. The committee is therefore opposed to these amendments aimed at introducing a double consent which could defuse the responsibility of all actors towards the child.
ParlaMint-FR_2020-07-30-E1025.u593	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1025.u594	It is from the beginning that the donor expresses his informed consent, of which he knows all the consequences that he will have eighteen years later. As the child from the AMP becomes a major, the donor is not taken by surprise. It is true that in several countries there has been a decline in the number of donations. But, for the first time, donations resume. The donor profile is also evolving, but it has never led to the shortage you're suggesting abroad. From a collective point of view, your proposal poses a considerable problem of equality, since it amounts to organizing a break in equality between children. But let's put ourselves at an individual level. In previous debates, you have spoken a lot about the interests of the child – and I thank you for that, even if we do not necessarily reach the same conclusions. Well, from the child's point of view, it's a Chinese torture we're organizing here! First, he will be told that when he is 18, he will be able to access his origins, to know this important account for the construction of an identity, but he may not be able to do so. So the child will grow up, grow up, at the age of 18 he will take the initiative to have access to his origins, because he feels the need for it, and we will slam the door in his nose: while he has hoped for years to be able to dispose of this missing piece in his account, we will refuse it to him! From a collective point of view with regard to equality, from an individual point of view with regard to the development and development of the child, the Government is opposed to these amendments.
ParlaMint-FR_2020-07-30-E1025.u595	Mr Thibault Bazin has the floor.
ParlaMint-FR_2020-07-30-E1025.u596	We are dealing here with serious issues of consequences, both for society and for children from third-party donors and for donors. Although, as I recall, we are very attached to the principle of anonymity of donation, we might wonder to what extent it is possible to derogate from it to take into account the ill-being experienced by children from third-party donors who, more than twenty after birth, experience the need to access their origins, as we have seen during the hearings. We are here in an ethical questioning between two goods. Which one of the two should be given priority? Should the child's vulnerability be taken into account in its construction? Yes, everyone has to take responsibility, but is there not some inconsistency in this bill between section 3, which responds in some way to this request of children, and section 1, which removes the biological link?
ParlaMint-FR_2020-07-30-E1025.u597	That's right!
ParlaMint-FR_2020-07-30-E1025.u598	Mr Marc Le Fur has the floor.
ParlaMint-FR_2020-07-30-E1025.u599	I very much appreciated the words of our rapporteur. The gift of gametes, for a man as well as for a woman, involves a great deal, much more than the donation of blood or an organ, because these gametes will be decisive for the personality of the being that will come from it, and even if the donor never encounters the one that, in one way or another, it has generated. [[The rapporteur agreed.]] I am also sensitive to the fact that the rights of the child are finally being emphasized! Of course, the rights of the donor also exist, but those of the child are decisive. At 16, 18 years old, 25 years old, 40 years old, the search for origins can be a major concern for an individual, an obsession. If, in this legitimate search, one simply opposes a safe closed by any administration, one will not be able to hold for long. From this point of view, I still find you very timid, ladies and gentlemen of the majority. For my part, I was in favour of the amendments that have just been defended, including the one that was withdrawn, in favour of which we could very well have voted. [[The rapporteur applauds]] The search for origins is legitimate. There is no reason, unless there is an exception, to oppose it. Moreover, the technique will catch up with us because, whether authorised or not, genetic tests are carried out and will give everyone access to this information. Family secrecy may be legitimate, but the family secrecy guaranteed by the State is not: we do not have the right to object to any request as to the origin of each other. Let us evolve a little, let us stop worrying about the rights of adults, let us also think about the rights of the child, because, at 30, 40 or 45, we remain the child we have been.
ParlaMint-FR_2020-07-30-E1025.u600	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2020-07-30-E1025.u601	Madam rapporteur, I understand your argument. However, when you talk about the donor's responsibility, how far do you recognize this notion? We're always responsible to someone. What responsibility can one have for the child for whom one has been a donor? I fear that there will be legal frailty in this system because international law confers on the child, at some point, not only the right to know his or her descent, but also the right to have his or her filiation established. Don't we ever run the risk of dealing with litigation in this area? That is why I would like you to clarify the scope of this responsibility.
ParlaMint-FR_2020-07-30-E1025.u602	Mrs Marie Tamarelle-Verhaeghe has the floor.
ParlaMint-FR_2020-07-30-E1025.u603	I have heard your answers, Madam rapporteur and Mr Secretary of State, but my amendment does not imply any accountability. It concerns the rights of donors, that is, a real question. And I am not the only one defending them: it is certainly my amendment, but you should be aware that it takes up the proposal of the Council of State and is therefore based on legal arguments and evaluation. You talk about the importance and the need to know his identity. But non-identifiable data already provide important elements about genetic origin. Should we know the donor's person himself? With your proposals, a relationship could be established with this one, which raises a lot of questions. Let's compare with organ donations: they are absolutely anonymous. It is even a violation of the law to seek to know the donor. This prohibition is justified by the risk of dependence, of establishing a link in which the receiver would feel indebted – this for a simple organ, then more importantly for gametes. You say that there is no concern, that communicating the identity of the donor does not amount to establishing a filiation. But it is not enough to deny filiation so that nothing happens. It seems to me that the right of the donor must be taken into account. I regret that, while many of my amendments come from discussions with the President of the Fédération française des CECOS, Professor Nathalie Rives, the representatives of these organizations have never been heard. Finally, it is always said that there are no problems in the Anglo-Saxon countries. I invite you to see how donations go: you have to go through for-profit banks to access the gametes, which are banned in France, fortunately. Go check: the system there, according to representatives of the CECOS, is quite controversial.
ParlaMint-FR_2020-07-30-E1025.u604	The rapporteur has the floor.
ParlaMint-FR_2020-07-30-E1025.u605	First of all, I welcome Mr Le Fur for his excellent speech.
ParlaMint-FR_2020-07-30-E1025.u606	[[Smile]] And my speech, you don't greet her? I have good qualities, too!
ParlaMint-FR_2020-07-30-E1025.u607	I'll answer you later, Mr. Bazin. Mr Brindeau, you are asking me about the notion of responsibility. It is not legal to speak strictly, but ethical. The gesture of giving implies, it seems to me, an ethic of responsibility, because it engages, it has consequences. In this case, the donor, through his or her gesture, takes a responsibility: he or she will allow the major from this donation to access the non-identifiable and identifiable data. At the time of giving, one should be aware of this consequence, among others. Perhaps one day, a major living being will need elements of his genetic narrative, to build his identity narrative and not his family narrative – these are two different things. You are concerned about a contradiction with international law. But there will be no confusion of genders since the filiation of the children concerned will already be established and filiation with the donor will remain prohibited. It is already in Article 311-19 of the Civil Code; We intend to maintain this provision, and only modify the guarantees of secrecy. From this point of view, therefore, there is no risk. Mrs Tamarelle-Verhaeghe, because there is still some confusion, let me re-read article 16-8 of the Civil Code, concerning the anonymity of the donation: "No information identifying both the person who donated an element or product of his body and the person who received it can be disclosed. The donor cannot know the identity of the recipient or the recipient of the donor. In the event of a therapeutic need, only doctors of the donor and the recipient may have access to the information enabling the identification of the donor and the recipient. The ethical principles in force are therefore clear: the anonymity of the donation is absolute between the donor and the recipient. However, in the debate we are interested in, the recipient is not the child, but his parents. The child comes from the gift, it is a consequence, but he is not the guardian of it. Why then make him bear the consequences of the choice of adults? Thus, we maintain the general principle of anonymity of the gift, and the partial lifting of anonymity is carried out for the benefit of the child who became a major person, who is not a recipient and not responsible for the gesture of the adults who have chosen with full responsibility.
ParlaMint-FR_2020-07-30-E1025.u608	Amendment No 808 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2020-07-30-E1025.u609	Amendment No 1412 by Mrs Marie-France Lorho is being defended.
ParlaMint-FR_2020-07-30-E1025.u610	I have two identical amendments before me, Nos 163 and 1477. I call Mr Patrick Hetzel to support Amendment No. 163.
ParlaMint-FR_2020-07-30-E1025.u611	Defended, due to scheduled legislative time.
ParlaMint-FR_2020-07-30-E1025.u612	I call Mr Le Fur to support Amendment No. 1477.
ParlaMint-FR_2020-07-30-E1025.u613	Defended, due to scheduled legislative time.
ParlaMint-FR_2020-07-30-E1025.u614	Amendment No 2262 by Mrs Coralie Dubost is editorial.
ParlaMint-FR_2020-07-30-E1025.u615	I have before me a number of amendments, Nos 164, 860, 1860 and 1270, which can be discussed jointly. Amendments Nos 164, 860 and 1860 are identical. I call Mr Patrick Hetzel to support Amendment No. 164.
ParlaMint-FR_2020-07-30-E1025.u616	Its purpose is to focus on the consent of the donor's spouse, which must be taken into account. As our colleague Le Fur pointed out at the moment, children have the right to know their origins at some point, and it is essential to deal with this issue upstream, without which we move on to major difficulties. If the Government intends to oppose these amendments, we would really like to know why.
ParlaMint-FR_2020-07-30-E1025.u617	I call Mr Thibault Bazin to support Amendment No. 860.
ParlaMint-FR_2020-07-30-E1025.u618	Mr Secretary of State, I asked you the question earlier, but you did not answer it.
ParlaMint-FR_2020-07-30-E1025.u619	I was gonna do it!
ParlaMint-FR_2020-07-30-E1025.u620	Good! It is essential that the donor's spouse be able to express his or her consent because, eighteen years after the donation, when anonymity is lifted, its consequences can break into the home and break the peace of the household.
ParlaMint-FR_2020-07-30-E1025.u621	I call Mr Gosselin to support Amendment No. 1860.
ParlaMint-FR_2020-07-30-E1025.u622	A gamete gift is not an anonymous altruistic gift, far from it, it is not without consequences for families, far from it. It therefore appears essential that the spouse should also be placed at the heart of the arrangement.
ParlaMint-FR_2020-07-30-E1025.u623	Amendment No 1270 by Mrs Blandine Brocard is being defended. What is the committee's opinion on these amendments?
ParlaMint-FR_2020-07-30-E1025.u624	We are at the heart of the questions raised by Mr Bazin in his speech on Article 3. By these amendments, you seek the express consent of the donor's spouse at the time of the donation. I will reiterate my unfavorable opinion, because they put us at the heart of the confusion that you will repeat in Article 4, I think. What the donor gives is not a love, relationship or family story, but a strictly genetic story, linked to his gametes. Therefore, there is no need to seek permission from his or her spouse. This one has nothing to do with this gift, which is not part of a family history, but of a genetic narrative. Because this confusion must be definitively removed for the future, for the sake of donors, families that will come and children, my opinion is unfavourable.
ParlaMint-FR_2020-07-30-E1025.u625	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1025.u626	Mr Bazin, in 2011 – you were not elected here, I believe, but Mr Hetzel was –,...
ParlaMint-FR_2020-07-30-E1025.u627	No, no, no, no, no,
ParlaMint-FR_2020-07-30-E1025.u628	... the legislator has removed the notion of a couple-to-couple gift. If the spouse's agreement is maintained, the donor is effectively deprived of the freedom to maintain his or her gift, but also of the right, currently in force, to revoke his or her consent for gametes that have not yet been used. Your proposals would thus lead to a restriction of the licensor's rights, as you claim to defend them. Moreover, the question of maintaining the spouse's consent is reinforced by the evolution of society and the stability of couples. It seems to us necessary to adapt the gamete donation. I recall that French legislation was the only one in Europe to impose the collection of the consent of the other member of the couple for a gamete donation. If we adapt our right to limit express consent only to the donor, this does not prevent, in the logic of transparency that drives Article 3 and for the benefit of all the members of the family, discussions on this matter between the donor and his or her spouse – which may not be so 18 years later, incidentally.
ParlaMint-FR_2020-07-30-E1025.u629	That's anything but accessory!
ParlaMint-FR_2020-07-30-E1025.u630	That's right.
ParlaMint-FR_2020-07-30-E1025.u631	[[Smile]] I would like to point it out to the minister responsible for families!
ParlaMint-FR_2020-07-30-E1025.u632	You're absolutely right! In any case, for these reasons, I am against the amendments.
ParlaMint-FR_2020-07-30-E1025.u633	Mr Jean François Mbaye has the floor.
ParlaMint-FR_2020-07-30-E1025.u634	Yesterday, during the discussions on the post-mortem LDC, our friends of the group The Republicans argued that it should not be allowed, because of the pressure, the burden it would add. But that is precisely what you are advocating here by asking that the gift of gametes be subordinated to the express consent of the spouse!
ParlaMint-FR_2020-07-30-E1025.u635	It has absolutely nothing to do with it!
