ParlaMint-FR_2020-07-21-E1016.u1	The next item is the question to the Government.
ParlaMint-FR_2020-07-21-E1016.u490	You made the wrong amendment, Mr. Member.
ParlaMint-FR_2020-07-21-E1016.u491	What is the opinion of the committee?
ParlaMint-FR_2020-07-21-E1016.u492	Mr. Ciotti has not tabled Amendment No 7, but Amendment No 2, I will reply to it. I understand the logic behind you. In fact, we have discussed it extensively in the Committee on the Rules of Procedure. The difficulty we face, however, is that by making these criteria alternative rather than cumulative, we would face a fairly powerful front, namely the jurisprudence of the Constitutional Council. The latter, in its decision of 29 March 2018 on one of the four QPCs – priority issues of constitutionality – which we mentioned earlier, recalled that the cumulative nature of the criteria met a constitutional requirement. For reasons essentially related to respect for our fundamental law, I express a negative opinion.
ParlaMint-FR_2020-07-21-E1016.u493	What is the Government's opinion?
ParlaMint-FR_2020-07-21-E1016.u494	Same opinion.
ParlaMint-FR_2020-07-21-E1016.u495	Amendment No 7, defended, is also the subject of an unfavorable opinion by the committee and the Government.
ParlaMint-FR_2020-07-21-E1016.u496	I call Mr Fabien Di Filippo to support Amendment No. 23.
ParlaMint-FR_2020-07-21-E1016.u497	The Internal Security Code provides that closures of places of worship due to incitement to hatred, discrimination or violence, or apology or incitement to terrorism, "may not exceed six months". The amendment is intended to delete that reference. The reopening must not take place after six months: when the head of the terrorist hydra is cut, it must not be allowed to repel so easily. The reopening of a place of worship must only take place when the conditions of security and serenity allowing the resumption of religious practice in normal and safe conditions, for the faithful as well as for the French as a whole, are fulfilled.
ParlaMint-FR_2020-07-21-E1016.u498	What is the opinion of the committee?
ParlaMint-FR_2020-07-21-E1016.u499	Recall that the closure of places of worship is not the only measure that the administrative authority can take: the prohibition of an association and other provisions are possible, even if they must be reconciled with the broad means of control that exist at the judicial level. I can understand your position, except that it is very restrictive of freedoms. Again, we are entering a field clearly defined by the Constitutional Council. The latter considered on several occasions – notably in its decision of 29 March 2018 – that the six-month limitation of the closure period was one of the elements guaranteeing the reconciliation between administrative measures and the protection of individual freedoms. Therefore, this duration seems to me to be consistent with the needs of administrative action. Extending it would put us in a position of great fragility under constitutional law. Unfavorable opinion.
ParlaMint-FR_2020-07-21-E1016.u500	What is the Government's opinion?
ParlaMint-FR_2020-07-21-E1016.u501	Same opinion.
ParlaMint-FR_2020-07-21-E1016.u502	Mr Fabien Di Filippo has the floor.
ParlaMint-FR_2020-07-21-E1016.u503	I would remind the rapporteur that the first freedom is security.
ParlaMint-FR_2020-07-21-E1016.u504	It's not exactly the first...
ParlaMint-FR_2020-07-21-E1016.u505	A place of worship may, if the conditions are met, reopen before six months if the necessary has been done – the adoption of this amendment would in no way call into question this possibility. But if it appears, after six months, that the persons concerned – because they are not formed in association – have not been apprehended and resume their practices under the same conditions, you will be blocked by the mention, in the law, of the period of six months. It would, in my view, be much safer and more balanced to allow the administration to work over time. Perhaps the closure should not be possible ad vitam æternam, but a maximum period of six months, at the end of which the network can be reconstructed, seems to me extremely brief.
ParlaMint-FR_2020-07-21-E1016.u506	The Minister has the floor.
ParlaMint-FR_2020-07-21-E1016.u507	Of course we should not be naive – we can join you on this point – but also guarantee the freedom of worship of all believers on national soil, provided, of course, that they respect the rules of the Republic. If, after six months, threats were made again, if networks were reconstituted, if the elements that had led the Republic to use the administrative weapon which you have kindly provided to it reappeared, we would again pronounce the closure of the place of worship concerned. The experience of the Department of the Interior shows that, for the seven closures of places of worship under the SILT Act, the decision has been systematically challenged by those who have been subjected to these measures. The complainants have lost every time – from this point of view, administrative justice has not been lax. We have also found that the places have reopened, with new personalities at their head – it is a good thing that places of worship have done so in accordance with the laws of the Republic – and above all without resurgence, until now, networks or threats that have led to their closure. If such a situation were to occur, I would give very clear instructions and, I believe, conform to the spirit in which you defend your amendment: we would close the place of worship again. This does not pose any particular difficulties. The maximum period of six months seems to me compatible with respect for freedoms, as confirmed by the Constitutional Council, while allowing the Republic the possibility of defending itself if the practices it had wanted to stop were repeated.
ParlaMint-FR_2020-07-21-E1016.u508	I have before me five amendments, Nos 30, 31, 32, 33 and 36, which can be presented together. Mr Eric Pauget has the floor to support them.
ParlaMint-FR_2020-07-21-E1016.u509	In particular, I would like to draw your attention to Amendment No 31, which seeks to introduce the obligation for a place of worship to publicly post the notification of administrative closure to which it has been subjected. This practice exists in other areas of law, such as economic justice. I think it would be appropriate to extend it to this sector. Amendment No 33 seeks to create a daily financial penalty for failure to comply with an administrative closure decision. This provision is not provided for in the existing texts, even though it seems to me important to touch the purse of the institutions concerned. Finally, Amendment No 36 is intended to allow the confiscation of property in a closed place of worship.
ParlaMint-FR_2020-07-21-E1016.u510	What is the opinion of the committee?
ParlaMint-FR_2020-07-21-E1016.u511	Amendment No 30 concerns the possibility of extending the period of closure of a place of worship to 12 months in case of recidivism. First of all, I note that recidivism, in administrative matters, is a rather strange notion. Such a measure could still be considered, but I am not sure that it would be effective in practice. In fact, closing a facility of this nature for six months represents a rather serious fall. In addition, other provisions exist such as the dissolution of the association or, if necessary, the expulsion of the imam – this has already been done. The amendment would create a shaky legal situation for a reality that does not need it. Unfavorable opinion. I also express an opinion against Amendment No 31, which proposes the public display of the notification of closure. Amendment No 32 proposes that the quantum of the penalty should be increased in the event of a breach of the administrative closure obligation. In fact, there have been very few closures – seven – and, unless I am mistaken, none in 2020. This provision in a highly secure spirit therefore does not correspond to any reality. I would be happy to ask the minister for confirmation: have there ever been any concrete refusals to implement which would merit the heaviness of the criminal law? I don't believe it. None of the seven closures require such a requirement. Amendment No 33, which proposes a daily penalty payment, is of the same nature: it does not correspond to the reality that the police and the prefects meet on the ground. I also express an unfavorable opinion.
ParlaMint-FR_2020-07-21-E1016.u512	What is the Government's opinion?
ParlaMint-FR_2020-07-21-E1016.u513	In reply to the rapporteur's question, there are none. I will take the example provided to me by the department. The last closure was declared on 4 February 2019; It was Al-Kawthar in Grenoble. On January 14, 2019, an asset freeze was imposed against the manager and against the association managing the said mosque – I say mosque for lack of better. A house visit took place on 15 January 2019 and the ministerial expulsion order was taken on 12 July 2019. There is a perfect complementarity between services within the framework of the law that you passed, and I do not believe that there has been any particular difficulty. I myself once had to know about it – certainly by far – because the tax administration contributed to the inter-ministerial action carried out in my department, in Grande-Synthe, in a particularly complicated case. The current arsenal is sufficient and does not pose any particular legal difficulties.
ParlaMint-FR_2020-07-21-E1016.u514	Mr Eric Pauget has the floor.
ParlaMint-FR_2020-07-21-E1016.u515	Minister, you did not respond to the public posting of the administrative decision. It seems to me all the more important because it is practiced in other situations: when a trade is the subject of a court decision, it must display the closure decision. Why don't you accept it here?
ParlaMint-FR_2020-07-21-E1016.u516	The rapporteur has the floor.
ParlaMint-FR_2020-07-21-E1016.u517	Unfavorable opinion of the committee.
ParlaMint-FR_2020-07-21-E1016.u518	Why?
ParlaMint-FR_2020-07-21-E1016.u519	The Minister has the floor.
ParlaMint-FR_2020-07-21-E1016.u520	I'm told it's done. Publication is provided for in the text of the decree. If you are aware of the closures of mosques – always in quotation marks – imposed under the SILT law without the decrees being published, we will give an instruction to that effect; But they were, because the orders are public, like any administrative police decision. There is no legislative obligation, and I hope that my commitment will be enough for you.
ParlaMint-FR_2020-07-21-E1016.u521	Mr Eric Pauget has the floor.
ParlaMint-FR_2020-07-21-E1016.u522	The orders are published, but they are not posted on the location that is the subject of the closure decision. The difference is there.
ParlaMint-FR_2020-07-21-E1016.u523	The Minister has the floor.
ParlaMint-FR_2020-07-21-E1016.u524	I will gladly believe you if you have an example, but my services – please take into account my novelty in the function – tell me that they are both published and posted. I repeat that we will do so in the event of a new closure.
ParlaMint-FR_2020-07-21-E1016.u525	I have before me two identical amendments, No 2 by Mr Eric Ciotti and No 22 by Mr Fabien Di Filippo. Mr Eric Ciotti, who has already supported Amendment No. 2, has the floor.
ParlaMint-FR_2020-07-21-E1016.u526	He proposed to make alternative, rather than cumulative, criteria for issuing an MICAS, as their number had been relatively small in relation to the existing threat. Let me add a word on Amendment No 7, which I defended earlier without presenting it and which concerned the closure of places of worship. It was intended to extend the closure to places with a relationship with the person in charge of a place of worship. Indeed, it is often found that, if the place of worship in which people advocate hatred can be closed, they then continue their harmful trade and dangerous propaganda in other places. This provision would allow the closure to be extended to all places headed by a person advocating an ideology and a dangerous message for the Republic.
ParlaMint-FR_2020-07-21-E1016.u527	It's common sense!
ParlaMint-FR_2020-07-21-E1016.u528	Mr Fabien Di Filippo's amendment No 22 is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-21-E1016.u529	I understand the logic that you are addressing the issue, Mr. Ciotti. This is a substantive, real issue that we will probably have to resume in the discussion of the upcoming bill. However, your proposal calls for some further reflection. First, I am not sure what you mean by the term "connection link", which seems to me a little vague in terms of principles, especially in view of its possible criminal involvement. Secondly, I want to clarify that the term "place of worship" is not a real estate concept. It simply refers to the place where worship is carried out on a regular basis. Whether in a prayer room or elsewhere, administrative decisions are made with the same rigour. I am not entirely convinced that we need to go further, at the risk of over-clarifying our argument, and thus destroying it by pursuing a common objective. The concept was discussed, including in one of your reports on the SILT law; It deserves our interest but also requires a few complementary reflections. For this reason alone, the Commission is at this stage expressing an unfavourable opinion.
ParlaMint-FR_2020-07-21-E1016.u530	What is the Government's opinion?
ParlaMint-FR_2020-07-21-E1016.u531	We are confusing the two amendments, and I will try to answer both questions. First of all, you deplore the fact that there have not been many MICASs. There have still been 302 since November 1, 2018, for 302 different people, which is not negligible. With regard to places of worship, I agree with the rapporteur and I understand your reasoning, although I am not sure that he is legal. As the place of worship can be monitored or closed, an annex could serve as a refuge for those who wish to escape the law that we propose to extend; The Republic should therefore protect itself by extending to these "places of attachment", as you say, police devices equivalent to those authorized in the main places of worship. The great legal difficulty, because I am not sure that your amendment is in conformity with the law – in which case it would not help us – is that, as the rapporteur said very well, the place of worship is not designated by nature; It is the place where worship is practiced. In law, several possibilities were devised to frame it: the 1905 law, with a very special status; the 1901 law, with a simpler statute on which a discussion is likely to take place soon; and the absence of a legal declaration. Indeed, it is sufficient for several believers to meet somewhere and declare that it is a place of worship to make it a place of worship, no matter where it is. Your amendment, in addition to not being clear, is therefore redundant, because administrative closures of places of worship are already being carried out, which are not really so. The As Sounna mosque in Marseille was closed by decision of the police prefect of Bouches-du-Rhône on 11 December 2017; It was a place of a social lessor, whose lease we terminated. It was not a place of worship, but an annex, "of attachment," as you say. First, therefore, the law already allows you to intervene in the places you are targeting. Second, there is no definition of the place of worship, which is the place where believers worship. Perhaps this is a problem for the Republic, which we will have the opportunity to discuss again: four people who meet in a garage, in the annex of a building or at home, can create a place of worship. I therefore agree with the rapporteur's argument: your amendment is supernumerary and it would be unnecessary to adopt it.
ParlaMint-FR_2020-07-21-E1016.u532	I call Mr Ciotti to support Amendment No. 5.
ParlaMint-FR_2020-07-21-E1016.u533	It is intended to amend the provision that the person under house arrest is limited to a geographical area that may not be less than that of the city. The state of emergency law allowed for 12 hours of house arrest, compared to the nine hours originally foreseen, thanks to an amendment by my colleague Guillaume Larrivé and myself – twenty-four hours were impossible due to a principle of constitutionality. The SILT law has considerably weakened the scope of this measure, since it only provides for an obligation to point within the perimeter of a city; Its protective character has been greatly affected. I propose, by this amendment, to return to the previous situation, which was more relevant, more effective, and which offered our society a higher guarantee of protection.
ParlaMint-FR_2020-07-21-E1016.u534	What is the opinion of the committee?
ParlaMint-FR_2020-07-21-E1016.u535	We're no longer in a state of emergency.
ParlaMint-FR_2020-07-21-E1016.u536	Yes!
ParlaMint-FR_2020-07-21-E1016.u537	These are measures of common law and the common vision we must have. The Council of State was particularly clear in 2017: house arrest within the framework of MICAS is not only limited, but restrictive of freedom; In the light of this opinion, the Constitutional Council would probably judge, with a precise look at the law, that it is not in conformity with the Constitution. I understand your logic, but you also understand that we are in a common rule of law. Unfavorable opinion.
ParlaMint-FR_2020-07-21-E1016.u538	What is the Government's opinion?
ParlaMint-FR_2020-07-21-E1016.u539	Same opinion.
ParlaMint-FR_2020-07-21-E1016.u540	Mrs Brigitte Kuster has the floor.
ParlaMint-FR_2020-07-21-E1016.u541	Minister, I am speaking to you as a Member of Parliament for Paris. The amendment tabled by my colleague Eric Ciotti is particularly relevant here, because the scope of the municipality is too important. This may be a misunderstanding on my part, but do you find it legitimate to allow the movement of a person who is likely to commit dangerous or even terrorist acts on a large territory such as Paris?
ParlaMint-FR_2020-07-21-E1016.u542	The Minister has the floor.
ParlaMint-FR_2020-07-21-E1016.u543	[[Smile]] Unless I am mistaken, Mr Ciotti made another mistake between the explanatory memorandum and the body of the amendment. I cannot therefore reassure you about the city of Paris, because what he defended does not correspond to the text.
ParlaMint-FR_2020-07-21-E1016.u544	Yes: it concerns the territory.
ParlaMint-FR_2020-07-21-E1016.u545	I don't believe it. Mr Ciotti must have a problem with the figures, and Mrs Kuster bounces back on an amendment that is not the one he has tabled.
ParlaMint-FR_2020-07-21-E1016.u546	We didn't get out of the inn...
ParlaMint-FR_2020-07-21-E1016.u547	Mrs Brigitte Kuster has the floor.
ParlaMint-FR_2020-07-21-E1016.u548	Let us assume that the subject arises even if it is not that of the amendment, of which I understood that it relates to the perimeter. Can you, Minister, take into account our concern for Paris and draw the consequences for improving the system?
ParlaMint-FR_2020-07-21-E1016.u549	The Minister has the floor.
ParlaMint-FR_2020-07-21-E1016.u550	Perfectly. As I indicated at the beginning of the general discussion, we wish to extend the application of certain provisions of the SILT law, since the health crisis did not allow us to debate them in due course. A substantive debate will take place in a few weeks and we will then have the opportunity to discuss the subject of the city of Paris. I promise you I'll pay attention to it.
ParlaMint-FR_2020-07-21-E1016.u551	Mr Eric Ciotti has the floor.
ParlaMint-FR_2020-07-21-E1016.u552	We are talking about the same subject, Mrs Kuster and I, since I propose that you return to the previous text. Ms. Kuster legitimately challenges your proposal to extend the SILT provisions, in particular that of assigning a person whose dangerous character is proven to be within the perimeter of a city. A person who is the subject of a MICAS in Paris cannot therefore leave Paris and must report regularly to the Paris police services. For my part, I propose that you return to the previous situation: a maximum house arrest of twelve hours a day. You raise the risk of unconstitutionality, rapporteur. Let us take our responsibilities as legislators, but let us remember that the Constitutional Council had ruled on the constitutionality of the extension from nine to twelve hours of this assignment that we had decided. I don't think he's going back on his decision. [[Brigitte Kuster applauds]] On the other hand, if your argument were relevant, which I doubt, it would legitimize the proposal that I defended in the rostrum, namely to adopt a great constitutional law that would protect our society from terrorism through administrative detention or security detention measures, which I supported with the full support of Mr Darmanin a few years ago.
ParlaMint-FR_2020-07-21-E1016.u553	Absolutely!
ParlaMint-FR_2020-07-21-E1016.u554	The Minister has the floor.
ParlaMint-FR_2020-07-21-E1016.u555	[[Smile]] I am very pleased to remind you of your youth, Mr. Ciotti. You debated this text without me, since I was not in charge at that time. We cannot anticipate the decision of the Constitutional Council, but it is clear that it has validated the regime of house arrest because of the state of emergency, provided for by the Constitution and justified by exceptional facts, but by nature temporary. The Constitutional Council has consistently repeated this to the Government and Parliament: these twelve hours were justified by the state of emergency and cannot be applied in ordinary times. It does not seem fair to me, Mr Ciotti, to try to convince us that the Constitutional Council would validate the duration of twelve hours in ordinary time. The National Assembly used its right of amendment, but the Government was not in favour of that proposal.
ParlaMint-FR_2020-07-21-E1016.u556	I call Mr Fabien Di Filippo to support Amendment No. 21.
ParlaMint-FR_2020-07-21-E1016.u557	I hope, by the magic of this amendment, to put Mrs Kuster's words back at the centre of the debate and to allow you, Minister, to speed up the process that I want to believe sincerely and that you have initiated to strengthen the security situation in our country. This amendment concerns the scope of house arrest. Our colleague has explained this very well, the Code of Internal Security provides that the Minister of the Interior may compel the person, in this case a jihadist or terrorist potential, not to travel outside a given geographical area, which may not be less than the territory of the municipality and which allows the person concerned to pursue a family and professional life. This measure is aberrant in that it does not seem to me to be compatible with the safety of our citizens. Therefore, this amendment seeks to ensure that the geographical scope of house arrest may be less than the territory of a municipality, which may sometimes exceed several thousand square kilometres. The scope of the assignment could correspond to that of a district or even a borough, which would allow the individuals concerned to continue to exercise some of their freedoms within the limits of the threat they pose to their fellow citizens. I know, minister, that we could trust your services to ensure that they are accurate.
ParlaMint-FR_2020-07-21-E1016.u558	What is the opinion of the committee?
ParlaMint-FR_2020-07-21-E1016.u559	If I understand the meaning of your proposal, you want the law no longer to refer to any perimeter. However, we must maintain the balance between the need to prevent any breach of public order, to which we are committed, and the need to preserve privacy and professional activity. This problem also arises in the current circumstances of ordinary law. In accordance with our fundamental principles, it is therefore not possible to remove any limitation of the scope of this measure from the law. Unfavorable opinion.
ParlaMint-FR_2020-07-21-E1016.u560	What is the Government's opinion?
ParlaMint-FR_2020-07-21-E1016.u561	Same opinion.
ParlaMint-FR_2020-07-21-E1016.u562	Mrs Brigitte Kuster has the floor.
ParlaMint-FR_2020-07-21-E1016.u563	Forgive me for insisting, but the subject is very important. It is obvious that the term commune does not have the same meaning depending on whether it applies to a small town of 150 inhabitants or to a large agglomeration of 2 million inhabitants, such as Paris, Lyon or Marseille, in which an individual can easily disappear by melting into the population. The law has a real flaw here. I understand that we are not going to fill it tonight and that other opportunities would arise, but I do not understand that you do not recognize the difference between the possibility for dangerous individuals to walk freely in Paris or within small provincial villages.
ParlaMint-FR_2020-07-21-E1016.u564	Mr Fabien Di Filippo has the floor.
ParlaMint-FR_2020-07-21-E1016.u565	I do not seek to drastically restrict the freedoms of these individuals, but to make the scope of their assignment proportional to their danger. The concept of a commune has, in itself, a profound inequality.
ParlaMint-FR_2020-07-21-E1016.u566	I call Mrs Emmanuelle Ménard to support Amendment No. 12.
ParlaMint-FR_2020-07-21-E1016.u567	I think that the drafting of this amendment will agree with everyone. The SILT Act provides that persons who may commit an attack may be required to be assigned to a specific geographical area. The law now provides that this geographical area may not be less than the territory of the municipality. Mrs Kuster is right: being under house arrest in Paris or Marseille does not have the same meaning as being in Pézenas, Mende...
ParlaMint-FR_2020-07-21-E1016.u568	Or Aurillac!
ParlaMint-FR_2020-07-21-E1016.u569	It is necessary to specify this perimeter, if only in order not to create inequalities between people, since some could walk in a much wider area than others. This amendment therefore seeks to supplement the first sentence of Article L.228-2 of the Code of Internal Security with the words: "or a perimeter defined by a circle of a radius of 15 kilometres around the place of residence", which corresponds to the average size of a commune in France. I believe that you will only be able to endorse this pragmatic proposal, which has the merit of placing all the individuals concerned on an equal footing by no longer referring to the concept of a commune.
ParlaMint-FR_2020-07-21-E1016.u570	A radius of fifteen kilometers gives a commune larger than Paris!
ParlaMint-FR_2020-07-21-E1016.u571	What is the opinion of the committee?
ParlaMint-FR_2020-07-21-E1016.u572	I am not convinced by the pragmatism of this proposal and I do not know what these fifteen kilometres correspond to. The debate remains the same, and the committee's opinion is unfavourable.
ParlaMint-FR_2020-07-21-E1016.u573	I call Mr Pauget to support Amendment No. 37.
ParlaMint-FR_2020-07-21-E1016.u574	This amendment seeks to extend the reporting obligations of administrative control and supervision to the vehicles and means of communication of the person subject to this device. This proposal follows the comments of police officers and officers working in this area. The law is incomplete, since it does not require the persons concerned by these devices to declare their vehicles and means of communication, whereas these are the means of propagation used today.
ParlaMint-FR_2020-07-21-E1016.u575	What is the opinion of the committee?
ParlaMint-FR_2020-07-21-E1016.u576	Unfavorable opinion, for constitutional reasons that have already been mentioned.
ParlaMint-FR_2020-07-21-E1016.u577	I have before me two amendments, Nos 20 and 3, which can be discussed jointly. I call Mr Fabien Di Filippo to support Amendment No. 20.
ParlaMint-FR_2020-07-21-E1016.u578	Currently, beyond six months, the renewal of MICAS requires new elements. Only 14% of MICAS are extended beyond six months, and 9% after nine months, which does not correspond to the level of danger of the individuals concerned. This amendment therefore tends to remove the requirement for new or additional elements to extend MICAS.
ParlaMint-FR_2020-07-21-E1016.u579	I call Mr Ciotti to support Amendment No. 3.
ParlaMint-FR_2020-07-21-E1016.u580	This amendment tends to broaden the scope of MICAS by removing the requirement for new or additional elements for their renewal. Amendment No 4, tabled by Mr Cinieri, has the same purpose. Today, the framework for the measures available to us is extraordinarily restrictive, as evidenced by the provisions on the scope of house arrest or the requirement for new elements to renew an MICAS beyond six months. However, the danger of a person subject to a MICAS may be known to the intelligence services without any new evidence. We need to broaden the scope of MICAS and our amendments pursue this objective, which is to restrict the scope of house arrest, facilitate the renewal of MICAS or extend its application. These MICAS are indispensable tools, in particular to prevent the dangerousness of individuals who leave prison after a terrorist conviction or radicalized ordinary detainees. That is the purpose of Mrs Braun-Pivet's bill, but let us take advantage of the text we are examining today to broaden the scope of these MICAS. I confess that I do not understand your chilliness in this matter because these measures, without being the panacea because we could go further, are useful. I think we could all agree on the need to strengthen them. You will need tools to limit the danger of these individuals. Take advantage of these amendments!
ParlaMint-FR_2020-07-21-E1016.u581	What is the opinion of the committee?
ParlaMint-FR_2020-07-21-E1016.u582	We cannot fail to understand your arguments, dear colleague.
ParlaMint-FR_2020-07-21-E1016.u583	So accept our amendments!
ParlaMint-FR_2020-07-21-E1016.u584	I have no doubt that the police forces are faced with very heavy constraints – but I will leave it to the minister to address this matter if he wishes. The protection of individual freedoms requires certain obligations and this dilemma is at the heart of our debate, as it was during the consideration of Bill SILT. Forgive me for repeating myself, but let me remind you that the Constitutional Council, on two occasions dealing with a priority issue of constitutionality, has validated this fundamental provision for the balance of the SILT law. Infringement of individual freedoms must be limited and prolonged only if the need is proved. I am well aware of the cumbersome procedure for the police services. The constraints are real, but not insurmountable – attests to the number of MICAS pronounced. Of course, the more fateful the date of the deadline, the less frequent their renewal is, but it is normal: the police and the prefects have become aware that in some cases surveillance allows the initial pressure to be released. Let us not change the consistency of this set, except to see everything again in a few months.
ParlaMint-FR_2020-07-21-E1016.u585	I have before me a number of amendments, Nos 19, 11, 4, 18 and 38, which can be discussed jointly. Amendments Nos 4 and 18 are identical. I call Mr Fabien Di Filippo to support Amendment No. 19.
ParlaMint-FR_2020-07-21-E1016.u586	The maximum duration of MICAS is currently 12 months: the amendment is intended to remove any limitations on total duration. I believe that, in view of the dangerous nature of the individuals concerned, it is not normal, Madam Chair of the Committee, to require the production of new elements for the extension of the MICAS. We do not work in the wind: monitoring, investigation, spinning, dismantling of networks often involve controlling the individuals concerned for more than 12 months. It is not possible to ensure that they have returned to white doves in 12 months and that they can therefore resume their lives in complete freedom. From the beginning, you have been insisting very much, Mr rapporteur, on individual freedoms: there is a tendency to forget what kind of potentially terrorist activity this type of person is engaged in. Their level of danger is real. I would like us to defend above all here the freedom of our fellow citizens to move within the national territory in all safety and security.
ParlaMint-FR_2020-07-21-E1016.u587	I call Mrs Emmanuelle Ménard to support Amendment No. 11.
ParlaMint-FR_2020-07-21-E1016.u588	My amendment is more precise than that of Mr Di Filippo, whose words I agree with. It aims to increase the duration for which MICAS are pronounced from three to six months and proposes that they may be renewed by reasoned decision twice, for a maximum of six months and not more than three months. After a cumulative period of not more than six months but 18 months, each renewal is subject to the existence of new elements. The cumulative total duration of MICAS may not exceed 12 months, but three years, in the interests of maximum efficiency. Since MICAS are difficult and cumbersome to implement by law enforcement agencies, they must be able to renew them as easily as possible.
ParlaMint-FR_2020-07-21-E1016.u589	I call Mr Cinieri to support Amendment No. 4.
ParlaMint-FR_2020-07-21-E1016.u590	At present, the cumulative total duration of MICAS may not exceed 12 months, which seems insufficient in view of the dangerous nature of the individuals involved. This amendment therefore proposes to increase this period to 24 months. This provision is all the more justified since MICAS must be lifted if the conduct of the individual ceases to constitute a threat of particular gravity to public safety and order.
ParlaMint-FR_2020-07-21-E1016.u591	Amendments Nos 18 by Mr Fabien Di Filippo and 38 by Mr Éric Pauget are defended. What is the opinion of the committee on all these amendments?
ParlaMint-FR_2020-07-21-E1016.u592	Again, these amendments confront us with a constitutional problem, especially when they refer to a total absence of time limits, which is inconceivable under ordinary law. Mr Di Filippo, do not oppose one notion to another. This is a balance that the SILT law has allowed us to find and that we are trying to preserve. You have referred to prison leavers: we have a particular sensitivity to this question. I refer to the excellent bill tabled by the Chair of the Law Committee, which aims to strengthen the elements of coercion, control and surveillance that will be imposed on these people, of which none of us can doubt the danger. Opinions against all these amendments, which differ in their duration of extension of MICAS, or even propose the deletion of any time limit.
ParlaMint-FR_2020-07-21-E1016.u593	What is the Government's opinion?
ParlaMint-FR_2020-07-21-E1016.u594	Same opinion.
ParlaMint-FR_2020-07-21-E1016.u595	I call Mr Pauget to support Amendment No. 39.
ParlaMint-FR_2020-07-21-E1016.u596	Like Amendment No 37, it concerns the obligation to declare vehicles and means of communication.
ParlaMint-FR_2020-07-21-E1016.u597	I have before me two amendments, Nos 13 and 14, which can be presented together. Mrs Emmanuelle Ménard has the floor to support them.
ParlaMint-FR_2020-07-21-E1016.u598	Beyond a cumulative period of six months, making the renewal of MICAS subject to "the existence of new or complementary elements" is the risk of leaving a person unsafe for public safety and order without supervision. I have already explained this: the CAT report recalls how important the risks of recidivism of jihadists or persons convicted of terrorism are. It is therefore appropriate to make this renewal subject to the opinion of the legally competent magistrates who, advised by the intelligence services, can take the appropriate decisions. Amendment No 14 is an amendment of consistency.
ParlaMint-FR_2020-07-21-E1016.u599	What is the committee's opinion on these two amendments?
ParlaMint-FR_2020-07-21-E1016.u600	They seem to me to create a great complexity by confusing administration and the judiciary. You want to maintain administrative provisions, distilled with judicial provisions. On the one hand, there are administrative decisions, which are the subject of information from the public prosecutor and, on the other hand, the judicial decision. Moreover, we hope that most procedures, where necessary, will be judicialized. The current functioning is balanced, coherent and, we believe, effective. The committee is therefore against these two amendments.
ParlaMint-FR_2020-07-21-E1016.u601	I have before me four amendments, Nos 40, 41, 42 and 44, which can be presented together. Mr Eric Pauget has the floor to support them.
ParlaMint-FR_2020-07-21-E1016.u602	Amendment No 40 is intended to prohibit the public expression of a religious representative subject to a contact restriction. Amendment No 41 extends the duration of MICAS in the context of restricting relations between persons who pose a threat to public security. Amendment No 42 tightens penalties for violations of administrative and supervisory control measures. Finally, Amendment No 44 provides for an extension of the possibility of visiting and seizing the vehicles of the person subject to administrative control and surveillance measures.
ParlaMint-FR_2020-07-21-E1016.u603	What is the committee's opinion on these four amendments?
ParlaMint-FR_2020-07-21-E1016.u604	Unfavorable to all four.
ParlaMint-FR_2020-07-21-E1016.u605	What is the Government's opinion?
ParlaMint-FR_2020-07-21-E1016.u606	Same opinion.
ParlaMint-FR_2020-07-21-E1016.u607	Mr M'jid El Guerrab has the floor.
ParlaMint-FR_2020-07-21-E1016.u608	For some time now, I have been hearing a festival of restrictive proposals to lock up, stigmatize or display on four - by - three - metre signposts that a particular place of worship has experienced such or that type of preaching. Mr Ciotti, such measures are not effective. Closing places of worship at all times, leaving people in nature, seeking to abolish any limitation of duration, without any respect for the Constitution or secularism, will only cause the effect contrary to the one you seek. As we move towards 2022, we can already see the themes on which the right will seek to embroider. That's too bad. Today, you are stigmatizing a part of the population, Muslims. Stupidly, you're throwing them all in the same bag. Going to a mosque where radical preaching has been heard does not mean that you are radical yourself. On the other hand, the author of a radical sermon must be thrown into prison, locked up, because we are all against terrorism. Not all of these proposals are smart.
ParlaMint-FR_2020-07-21-E1016.u609	Mr Eric Ciotti has the floor.
