ParlaMint-FR_2020-07-28-E1022.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-28-E1022.u374	I put to the vote identical amendments Nos 172, 352, 441, 830, 1248 and 1636.
ParlaMint-FR_2020-07-28-E1022.u375	The result of the vote is as follows: Number of voters 121 Number of votes cast 113 Absolute majority 57 For adoption 22 Against 91
ParlaMint-FR_2020-07-28-E1022.u376	Amendment No 272 by Mr Maxime Minot is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-28-E1022.u377	He's unfavorable. The debate had already taken place on first reading: the custody of the seals of the time explained the importance of using the term "unmarried woman" rather than "single woman", with reference to the terminology of the civil code. This lexical choice opens up the possibility for spouses who do not know that their partner has resorted to an MPA not to recognize the child who came from it. In the case of a married couple, this formulation ensures that the presumption of paternity does not apply to the spouse. Legally, that's the right formula.
ParlaMint-FR_2020-07-28-E1022.u378	Mrs Annie Genevard has the floor to support Amendment No. 340.
ParlaMint-FR_2020-07-28-E1022.u379	The MPA is not a enforceable right. I would therefore like to amend the wording of paragraph 3 of Article 1 to recall that access to the MPA implies an authorization to take charge, given after the interviews provided for in Article L. 2141-10 of the Code of Public Health.
ParlaMint-FR_2020-07-28-E1022.u380	What is the opinion of the committee?
ParlaMint-FR_2020-07-28-E1022.u381	He'll be unfavorable. The MPA consists of various medical acts, which cannot be reduced to the issue of an authorisation. In specific cases, the doctor may of course consider that an additional period of reflection is necessary in the interests of the child, but this is not at all an authorisation scheme.
ParlaMint-FR_2020-07-28-E1022.u382	I have before me five amendments, Nos 1013, 1034, 1401, 1801 and 200, which can be discussed jointly. The identical amendments Nos 1013 by Mr Xavier Breton, 1034 by Mr Patrick Hetzel, 1401 by Mr Marc Le Fur and 1801 by Mr Philippe Gosselin were withdrawn.
ParlaMint-FR_2020-07-28-E1022.u383	Don't worry, isn't it because of the scheduled legislative time?
ParlaMint-FR_2020-07-28-E1022.u384	No, no, no, no, no, no, no, no, no, no, no, no, no, no,
ParlaMint-FR_2020-07-28-E1022.u385	Amendment No 200 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2020-07-28-E1022.u386	For the sake of the matter, it's because of the scheduled legislative time!
ParlaMint-FR_2020-07-28-E1022.u387	Amendment No 2202 by Mrs Annie Genevard is being defended.
ParlaMint-FR_2020-07-28-E1022.u388	I have before me five identical amendments, Nos 5, 133, 448, 1399 and 1798. Mr Xavier Breton has the floor to support Amendment No. 5.
ParlaMint-FR_2020-07-28-E1022.u389	Defended, because of the scheduled legislative time.
ParlaMint-FR_2020-07-28-E1022.u390	I call Mr Patrick Hetzel to support Amendment No. 133.
ParlaMint-FR_2020-07-28-E1022.u391	Defended, because of the scheduled legislative time.
ParlaMint-FR_2020-07-28-E1022.u392	Mrs Agnes Thill has the floor to support Amendment No. 448.
ParlaMint-FR_2020-07-28-E1022.u393	Defended, because of the scheduled legislative time.
ParlaMint-FR_2020-07-28-E1022.u394	Mrs Valentin has the floor to support Amendment No. 1399.
ParlaMint-FR_2020-07-28-E1022.u395	Defended, because of the scheduled legislative time.
ParlaMint-FR_2020-07-28-E1022.u396	Mr Gosselin, I imagine that Amendment No 1798 is in the same case?
ParlaMint-FR_2020-07-28-E1022.u397	That's right.
ParlaMint-FR_2020-07-28-E1022.u398	Amendment No 196 by Mrs Emmanuelle Ménard is not supported.
ParlaMint-FR_2020-07-28-E1022.u399	Because of the scheduled legislative time!
ParlaMint-FR_2020-07-28-E1022.u400	I have before me four amendments, Nos 487, 907, 1396 and 185, which can be discussed jointly. Amendments Nos 487, 907 and 1396 are identical. Mrs Marie-Noëlle Battistel has the floor to support Amendment No. 487.
ParlaMint-FR_2020-07-28-E1022.u401	This amendment of our group is the result of exchanges of views and joint work between members of the discrimination and LGBTQI-phobia study group around the world. Since the law of 18 November 2016 on the modernization of justice in the 21st century, trans persons can change the mention of their sex in the civil register without being made or sterilized. So a trans man can carry a child and give birth. Therefore, it is important to clarify that the change in the civil registration of sex does not constitute an obstacle to the achievement of an LDC: this is the subject of our amendment.
ParlaMint-FR_2020-07-28-E1022.u402	Mrs Caroline Fiat has the floor in support of Amendment No 907.
ParlaMint-FR_2020-07-28-E1022.u403	It is the result of the exchange of views and a joint trans-party work of the members of the group of discriminations and LGBTQI-phobias studies around the world. Article 1 opens the possibility for all persons who can and want to use medically assisted reproductive techniques; It's a matter of equality. However, we must not stop on the way: access to the technologies of LDCs should also be allowed to all persons capable of procreation, whether registered or not as women in the civil registry. The National Consultative Commission on Human Rights is also in line with this: it would not be appropriate to prevent or complicate parental projects, because of a breach of the law and a rigid conception of gender identity. Since 2016, gender change in civil status is no longer subject to proof of sterilization, so there are already cases of transgender men carrying a child without recourse to the LDC. Moreover, the LDC is already practised by heterosexual couples including a trans man, with a gamete gift, as with any other heterosexual couple. It would therefore be only fair to give this right to all those capable of procreation. Moreover, as the report of the Council of State points out, most European countries have not defined the identity of those who could design such a parenting project, so as not to create any further discrimination.
ParlaMint-FR_2020-07-28-E1022.u404	Amendments Nos 1396 by Mr Raphaël Gérard and 185 by Mrs Emmanuelle Ménard are defended.
ParlaMint-FR_2020-07-28-E1022.u405	Because of the scheduled legislative time!
ParlaMint-FR_2020-07-28-E1022.u406	What is the committee's opinion on these amendments under joint discussion?
ParlaMint-FR_2020-07-28-E1022.u407	All these amendments deal with gender identity and the possibility of giving access to the MPA to people who have changed their gender. These, as they have repeatedly explained during the hearings of the Special Committee, are exposed to what they perceive as serious discrimination: to repeat their terms, they feel that they are in the same situation as homosexuals half a century ago. We are hearing this difficulty, and I personally support these amendments, but the committee has delivered an unfavourable opinion.
ParlaMint-FR_2020-07-28-E1022.u408	What is the Government's opinion?
ParlaMint-FR_2020-07-28-E1022.u409	Of these four amendments, three go in one direction and the fourth in the diametrically opposite direction: if I understood correctly, the purpose of the first three is to clarify that the change of sex in civil status does not prevent access to the MPA, whereas that of Mrs Emmanuelle Ménard is intended to prohibit such access. The Government's argument in response is the same for all the amendments and its opinion is unfavourable. Access to the MPA is open to all cisgenre and transgender people. The law does not discriminate between them, so as not to create discriminatory treatment based on gender. As a reminder, since the law of November 18, 2016 of modernization of justice of the 21st century, proof of medical or surgical intervention is no longer required to change the mention of his sex and first name. Thus, in civil life, only the identity indicated in a person's civil status is taken into account, since it is a criterion as clear as it is objective. A change in civil status is a voluntary act independent of the actual medical evolution of the person, whether or not he is undergoing treatment. From now on, people born with a female reproductive system may, without having been operated on, have another gender identity recognized in the civil registry. It follows that a woman who has become a man in civil status, even having kept her female reproductive system, is a man; Therefore, he is also a man with regard to medical assistance in procreation. Under the bill, a man in the civil registry will not have access to the MPA alone, nor as a couple with another man. They may have access if they are in a relationship with a woman, the latter carrying the child after insemination or transfer of the embryo. Thus, access to a particular technique depends on the sex registered in the civil register at the time of the application. The current law already provides that gender change in civil status is not an obstacle as such to access to the LDC. It is therefore not appropriate, in our view, to repeat it. That is why we are against these amendments. The same applies to Amendment No 185.
ParlaMint-FR_2020-07-28-E1022.u410	Mrs Caroline Fiat has the floor.
ParlaMint-FR_2020-07-28-E1022.u411	I hear your answer, but, at present, transgender men can access the LDC until they go to the civil registry to request administrative paper; This simple administrative paper would prevent them from accessing it afterwards.
ParlaMint-FR_2020-07-28-E1022.u412	No!
ParlaMint-FR_2020-07-28-E1022.u413	You can tell me "no," but it's an administrative act.
ParlaMint-FR_2020-07-28-E1022.u414	It's a little more complicated than that!
ParlaMint-FR_2020-07-28-E1022.u415	This administrative act should not alter this possibility. On Mondays, I am entitled to it, and because on Tuesdays I went to make a change of civil status, I am no longer entitled to it: that's what you're saying. By this amendment, we allow these people to enter the LDC even if they have changed their civil status. Otherwise, you will block the process of transformation: people will no longer go to civil status, in order to maintain the possibility of access to the LDC; This will cause psychological blockage during transformation. I am sorry not to vote in favour of this amendment, because it is a request from the people concerned. They will no longer do so administratively for fear of not being able to access the LDC.
ParlaMint-FR_2020-07-28-E1022.u416	Mr Xavier Breton has the floor.
ParlaMint-FR_2020-07-28-E1022.u417	This is an opportunity to try to make it clear – but I'm not sure we will – between sex and gender. Sex is an objective, bodily reality; gender is a subjective reality of feeling. But we cannot do right from the feeling; the law is objective. The subjective is variable and random; It is respectable, but its place is outside the Chamber. [[Protests on the benches of the LaREM group]] Secretary of State, I listened to you, I tried to follow, but I had a lot of trouble. I remember the debates at first reading, in committee, during which everyone was lost: no one really understood what all this meant. Are they men who remain men, who become women, who are no longer men? No one understands anything about it anymore. Only activists – that 1% of the population who asked for the text to be included in an extraordinary session – are there. Who understands exactly what will happen with transgender men and their demands? Nobody understands anything!
ParlaMint-FR_2020-07-28-E1022.u418	It's only you who don't understand!
ParlaMint-FR_2020-07-28-E1022.u419	If you understand, take the microphone and explain it to me! Mrs Vanceunebrock, you who are active on social networks, you have not been heard for a minute since the debates began. Take the microphone! Explain to us, because we are applicants! I'd like to understand; I know I'm a bit of a backguard, a bit of a fool, but when I see, on a TV set, a man answers "But I'm not a man! to the host who greets him with a "Monsieur", I am as lost as the host...
ParlaMint-FR_2020-07-28-E1022.u420	Cartoon!
ParlaMint-FR_2020-07-28-E1022.u421	Explain all this to me, because I need to get to the page. The law doesn't understand what's going on.
ParlaMint-FR_2020-07-28-E1022.u422	It's you who don't understand!
ParlaMint-FR_2020-07-28-E1022.u423	You're totally lost, because the genre is completely subjective. Sex is an objective reality, whether you live in such or such a way, more or less easily. We build ourselves, during childhood and adolescence; Then we have the sexuality we want...
ParlaMint-FR_2020-07-28-E1022.u424	No, not that we want!
ParlaMint-FR_2020-07-28-E1022.u425	...which has nothing to do with this House. When I hear about homosexual couples, I don't know what that means; I only know same-sex couples. Right has nothing to do with sexuality, nothing to do with love. It only intervenes to avoid excesses, discriminations, injustices. It respects each other's privacy and is not based on temporary, transient, random feelings. [[Protests on the benches of the LaREM group]] Tell us very clearly what is behind these amendments, if not the will to demolish, to deconstruct the objective realities of the body, the family, the man and the woman. You denounce an ancestral patriarchal domination; Listen to your friend Alice Coffin and her delusions, you're in the same logic!
ParlaMint-FR_2020-07-28-E1022.u426	She's not our friend!
ParlaMint-FR_2020-07-28-E1022.u427	You have no anthropological anchor. You are there by the will of a minority who guides you and who does not even dare to take the microphone to take on his choices.
ParlaMint-FR_2020-07-28-E1022.u428	You're discriminating!
ParlaMint-FR_2020-07-28-E1022.u429	Once again, take the microphone! What is the difference between sex and gender? Sex is an objective reality, on which we can base our right; gender is a reality felt, which must be considered from the point of view of privacy and respect due to people. But relationships between people cannot be built on subjective, temporary, random relationships that can change.
ParlaMint-FR_2020-07-28-E1022.u430	It's to vomit!
ParlaMint-FR_2020-07-28-E1022.u431	[[Applause on a few benches of the LR group]] That's what makes us different. You're prisoners of a minority who's truncated.
ParlaMint-FR_2020-07-28-E1022.u432	Delicious!
ParlaMint-FR_2020-07-28-E1022.u433	Mr Thibault Bazin has the floor.
ParlaMint-FR_2020-07-28-E1022.u434	Through these amendments, you are asking, in a way, for access to the MPA for a man. With what consequences at birth? Would the man be a mother? I wonder. The Secretary of State is against these amendments, clinging to civil status. But is that enough to answer our questions? A transgender man who would still be a woman in civil status would therefore have access to the LDC, you confirm it to us, Secretary of State. What happens if the change in civil status occurs after the LDC but before birth? Would we be in a situation where a man is going to give birth?
ParlaMint-FR_2020-07-28-E1022.u435	It's happened before!
ParlaMint-FR_2020-07-28-E1022.u436	This is a serious question, with all that it assumes about filiation. I put it down because we did not study these elements in Article 4.
ParlaMint-FR_2020-07-28-E1022.u437	They're not elucubrations, they're a real subject.
ParlaMint-FR_2020-07-28-E1022.u438	Mr Guillaume Chiche has the floor.
ParlaMint-FR_2020-07-28-E1022.u439	I shall vote in favour of the same amendments and against that of Mr Ménard. It is important to ensure that all persons in a position to bear a child have access to the medical technique of reproductive assistance. The bill deals with the elimination of all discrimination: discrimination related to marital status, in the case of unmarried women; those related to sexual orientation, in the case of lesbian couples; Finally, as I think it is, those related to gender identity, with regard to transgender men. Mr Breton, after a little over 200 hours of debate in committee and plenary, at first reading and then again in committee at second reading, subjects such as the opening of the LDC to transgender men have already been discussed, and we have repeatedly explained to you the difference, not between gender and sex, but between gender identity and sex. Since 2016, this has been recalled, everyone can change their gender identity with the civil registry,...
ParlaMint-FR_2020-07-28-E1022.u440	Sex! The gender is not in the civil registry!
ParlaMint-FR_2020-07-28-E1022.u441	... without having to undergo a barbaric sterilization operation, as was required until then.
ParlaMint-FR_2020-07-28-E1022.u442	Look at your ID card, it is the word "sex" that is registered!
ParlaMint-FR_2020-07-28-E1022.u443	I would like to continue with my remarks.
ParlaMint-FR_2020-07-28-E1022.u444	Mr Breton, listen to the speaker; You will answer if you wish, since we are in TLP.
ParlaMint-FR_2020-07-28-E1022.u445	[[Applause on the benches of the EDS and FI groups]] Asking a transgender man, who wants to fully live the identity he feels, to make the corneal choice between, on the one hand, founding a family, transmitting his love, giving birth, in accordance with what his body allows him by resorting to medical assistance in procreation, and, on the other hand, living his gender identity fully, is not acceptable. The combination of the two seems to me to be fully compatible. It is necessary to rely on the management of parenting projects and the desire of those able to start a family by carrying a child. That is why I believe that transgender men must have full access to reproductive medical aid.
ParlaMint-FR_2020-07-28-E1022.u446	Mrs Cécile Rilhac has the floor.
ParlaMint-FR_2020-07-28-E1022.u447	Mr Breton, when you ask for explanations, have the decency to listen when Mr Guillaume Chiche provides them to you. There are women born with a woman's body. Then, when gender identity is created, they realize that their gender is male. After that, there is a whole process: these women were born women because they were arbitrarily assigned the female sex at birth, for physiological reasons; they have been imposed on them femininity while they are, inherently, male. This transformation, first of all psychological, will have to take place. Some people take on a new type by their majority – they cannot change their identity until they reach the age of majority, and changing their marital status is a very long process. In the same vein, men with a female genital system do not wish to transform it and become men; And, as Mr Chiche says very well, these people, who have the genitals to give birth, may have the desire to do so. Yes, they are men on paper, but their bodies are feminine and allow to be born. This may seem strange to you and transgender women make up only 1 per cent of the population, but they have the right to motherhood, fatherhood and procreation, since their bodies allow them to do so. [[MM. Guillaume Chiche and Mounir Mahjoubi applaud]] Finally, since we are looking at a text on bioethics, we could ask ourselves about neutral sex at birth: isn't that a solution?
ParlaMint-FR_2020-07-28-E1022.u448	Mrs Aina Kuric has the floor.
ParlaMint-FR_2020-07-28-E1022.u449	In my personal capacity, I will vote against these amendments. Women who wish to become men must not be able to give birth. We must assume the choice of changing identity, which is a choice of life. Couples of women and single women who decide to have children make a choice of life, as do women who decide to become men. (Applause from the Group of the European People's Party) – Mrs Blandine Brocard also applauds.)
ParlaMint-FR_2020-07-28-E1022.u450	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2020-07-28-E1022.u451	It can be understood that a person with female genitals at birth feels male and wishes to become male in the civil registry, which, in legal terms, is a change not in gender but in sex. The problem is not so much to allow or prohibit, expand or restrict access to a medical technique, the MPA, which allows a person with female genitals to give birth; the problem is related to civil status. Will this person be a father, since she wishes to have the male sex in the civil register, or will she be a mother, under section 311-25 of the Civil Code, since she has given birth? I am sorry, but the law cannot contemplate this development. Xavier Breton says it is not a matter of will, love or equal rights, but of reality and what life is. Your benevolence towards these people, whose gender identity, which is subjectivity, can be understood, must not lead you to enroll in the right to change sex. You can't give birth when you don't recognize yourself in your original female sex.
ParlaMint-FR_2020-07-28-E1022.u452	Mr Xavier Breton has the floor.
ParlaMint-FR_2020-07-28-E1022.u453	Mr Chiche, I respect your interventions and your consistency very much, but I cannot let you say that changing sex to marital status is a change in gender or gender identity: it is a change in sex! Although there has been no medical operation, civil status remains at the gender level. This is important because, I repeat, law can only be based on realities that we share, not sensations. If a tax is introduced on wealth, the people who pay it will not be those who feel rich, but those whose wealth reaches a certain level; If we take measures of restriction because of pollution, we retain a level of pollution, not a sensation of pollution. The objective elements are necessary to understand each other, while the feeling of each one prevents progress. If I address a colleague by saying "Monsieur" and he answers, "I am a woman! communication will be difficult for me, just as it will be if a woman tells me she is a man. And I'm not drawing any conclusions about the person. Some wish to deny sexual difference and otherness, they refuse any meaning to the notions of man and woman. This spirit, which the Government follows in a sheepish manner, is at the heart of the bill. Although the Government had shown modesty in gazelle, everything was written in the law, but it was unable to say no to individual whims. Each one has his own feeling: I completely respect the person born with a body of man who feels woman. However, the law cannot do anything for it, apart from combating discrimination, violence and injustice.
ParlaMint-FR_2020-07-28-E1022.u454	It's already done!
ParlaMint-FR_2020-07-28-E1022.u455	[[Applause on a few benches of the LR group]] There is no problem in carrying out these actions, but we are not going to adapt our right to these few people, and tell men who feel men and women who feel women that they are old bullies and conservatives. That's what's at stake! Let us return to objective realities that allow us to understand ourselves. When I meet a man, I say "Sir," and when I meet a woman, I say "Ma'am"; I respect each other and say no more or less. Some would like to deny this simple fact. But sexual otherness is the constitutive of our being, and we must welcome it as it is. It allows the exchange and development of cultures. These can create injustices and inequalities that must be fought, but we must not go so far as to deny the difference. You cannot articulate equality and difference; So, to get the first one, you deny the second one.
ParlaMint-FR_2020-07-28-E1022.u456	Mrs Agnes Chill has the floor.
ParlaMint-FR_2020-07-28-E1022.u457	I ask basic questions and distressing simplicity, because when I return to my constituency, I will have to be able to explain the text to its inhabitants. Mr. Chiche, I heard you say that trans men must have access to the AMP. Good. The simple and common-sense question, to which I must be able to answer if I am asked in my constituency, is: will they be father or mother? No one's answered yet. A neutral sex at birth? I want to hear everything we want, maybe it's the solution. But you still haven't answered the question: will this neutral person be a father or mother? What will I answer in my constituency at the end of the week?
ParlaMint-FR_2020-07-28-E1022.u458	We'll come and explain!
ParlaMint-FR_2020-07-28-E1022.u459	Mrs Emilie Chalas has the floor.
ParlaMint-FR_2020-07-28-E1022.u460	At this late hour and in the middle of this interesting debate, I would like to add two elements to our reflection. The first is that I can't agree to hear that being transgender, like being homosexual, would be a choice. One is born homosexual or transgender, one does not become homosexual; It's not a choice...
ParlaMint-FR_2020-07-28-E1022.u461	This can be a choice.
ParlaMint-FR_2020-07-28-E1022.u462	[[Caroline Fiat applauds]] ...and we're not going back. The second element relates to the fact that these men, who were women for civil status, have a uterus and can physically procreate. Let us be pragmatic: I am sure that some transgender people, who are men for civil status and women in their bodies, have already had, without accompaniment, children. I will vote in favour of these amendments.
ParlaMint-FR_2020-07-28-E1022.u463	Mrs Laurence Vanceunebrock has the floor.
ParlaMint-FR_2020-07-28-E1022.u464	Even if I am not lucky enough to be a minister, I will answer our colleague Xavier Breton and give him a little lesson, not in things, but in words. There is obviously a lack of vocabulary, which I regret, because we had heard, in a special committee and even from the fact-finding mission on the revision of the Bioethics Act – which Mr Breton chaired and whose rapporteur was Mr Touraine – from people who answered the question still raised by Mr Breton: what is the difference between sex, sexuality and gender? These three concepts are quite different. I don't need to draw, everyone knows what sex is. The same applies to sexuality, although its scope is often reduced to homosexuality and heterosexuality, while there are also pansexuals, bisexuals and other colors of sexuality. It is also necessary to avoid designing the genre in a binary way. In fact, there are non-binary people – a new term for your vocabulary, Mr. Breton – who are in an intermediate space, where neither one feels man nor woman. You mentioned the case of a person interviewed in an audio-visual program, who, arrested as a man, had made it clear that she was not one of them. Mr Lachaud's amendment, defended by Mrs Fiat, is interesting, as is that of Mr Gérard. It is important to distinguish between sex, sexuality and gender. [[Applause on several benches of the LaREM and MODEM groups]] Finally, I regret, Mrs Kuric, that you refused to vote in favour of these amendments; This is tantamount to denying a trans man the right to start a family, when it is already being done, as Mrs Chalas has just explained. Transgender families already exist and are being studied from cohorts – the rapporteur needs to know what I'm talking about. It is already proven – this will still displease our colleagues in the LR group – that children from these parents are, like other children, happy to live with their families.
ParlaMint-FR_2020-07-28-E1022.u465	Mr Guillaume Chiche has the floor.
ParlaMint-FR_2020-07-28-E1022.u466	I fully agree with what Mr Vanceunebrock has said. Mr Breton, my colleague, you are telling us that the law must correspond to the objective reality, but it is as follows: there are transgender men who give birth or who already have children, such as women, heterosexual couples, lesbian or single couples, who give birth or who already have children. I don't want to make any distinction between people who can carry children and who bring them to life. Such persons must have equal access to the medical technology of the LDC. That is why I will vote in favour of the three identical amendments, and obviously against that of our colleague Ménard. [[Applause on the benches of the EDS and FI groups as well as on some benches of the LaREM group]] Dear colleague Agnès Thill, if it is difficult for you to explain, in your constituency, the foundation of a family composed of a transgender man, invite me! I'll be happy to explain to your patients that a transgender man may be the father of a child.
ParlaMint-FR_2020-07-28-E1022.u467	I wish you courage!
ParlaMint-FR_2020-07-28-E1022.u468	Mr Marc Delatte has the floor.
ParlaMint-FR_2020-07-28-E1022.u469	We are part of an ethical process of reflection and the arguments of both are admissible. There could be more examples on this subject, which proves that the law does not answer all the questions. For having participated in the hearing of transgender people by the CCNE – the National Ethics Advisory Committee – I consider that we are facing an ethical shift here, that the amendments would cause a break in balance. As a doctor, I do not deny physiological realities, but I believe that we cannot respond to this request. As they say, anything technically possible is not ethically desirable. I shall therefore vote against the amendments.
ParlaMint-FR_2020-07-28-E1022.u470	Mr Xavier Breton has the floor.
ParlaMint-FR_2020-07-28-E1022.u471	I thank Mr Vanceunebrock for his distinction between sex, sexuality and gender. I know that I'm a conservative, that I'm taking time to understand, but I heard it. The question is which of these concepts we base our right. Sexuality has nothing to do with it: everyone has the sexuality he wants, as long as it is not based on violence or abuse. As far as gender is concerned, everyone does as he sees fit: a man who has a man's body and feels like a woman lives as he wants this state of affairs; As for a woman who feels like a man, she lives as she wants – or he lives as he wants, I don't know what grammatical genre applies anymore. On the other hand, sex is an objective reality, which allows us to find ourselves there. Since we are not in the club but in the Chamber, let us rely on sex, an objective body reality. Some resort to a medical operation to overcome it and become transsexual. I don't want to force those who have a different gender, but those who want the law to take notice of the change have to go so far. Indeed, society must impose a minimum requirement on the individual desire: the law is not meant to adapt to the desires and fantasies of each, otherwise we will have trouble following. My point is simply to ask what our right is based on: sex, sexuality or gender. Activists – the 1% that pushed the text to be tabled – introduced the notion of gender change, without taking into account physical or medical realities. In 2016, the previous majority, lacking anthropological landmarks, let it happen. The introduction of the concept of gender will lead us to legal impasses. If we don't talk about the same thing, we're unable to get along. The law is there to make statements, which they like or do not like, in order to speak a common language. Our right is based on sex, as a body reality; Let's go no further, no less than what he says.
ParlaMint-FR_2020-07-28-E1022.u472	The Secretary of State has the floor.
ParlaMint-FR_2020-07-28-E1022.u473	The debates are rich. To conclude before the vote, I would say first of all that we obviously respect everyone's choices and sensitivity in the Chamber, on this complex subject which affects the intimate sphere at the same time as it relates to several societal issues. The year 2016 has seen many advances, including the possibility of choosing to be a man or a woman and the respect of this choice through his registration in the civil register. However, with regard to access to the least developed country, the Government decided to keep the reference to civil status; I believe that this is a balanced position, found during the debates at first reading and in line with the commitment of the President of the Republic when he defended this draft revision of the bioethics law. I repeat, we are against the adoption of these amendments.
ParlaMint-FR_2020-07-28-E1022.u474	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2020-07-28-E1022.u475	The words of the Secretary of State reassure me. [[Mrs. Agnes Chill laughs]] Dear Guillaume Chiche, I am sure that you will be able to explain to an elector in the electoral district of Agnes Chill that a man with a female body feels like the father of the child from whom he has given birth, but you will not be able to explain it to the civil registrar of the town hall who will make the person who gave birth to the mother, whatever his type, in accordance with article 311-25 of the Civil Code.
ParlaMint-FR_2020-07-28-E1022.u476	In the Oise, they will understand very well!
ParlaMint-FR_2020-07-28-E1022.u477	If you want to adopt the choices you advocate, you will have to flatten the whole right of filiation. The status of mother will no longer be linked to the birth, but will result from an act of will...
ParlaMint-FR_2020-07-28-E1022.u478	That's their goal!
ParlaMint-FR_2020-07-28-E1022.u479	...no longer reserved to the transgender person but to any person who has expressed the will to become transgender. He may be a cisgenre man, who remains a man, who will declare that he wants to be the mother of his child, or those who wish to carry out a parental project with more than two.This would indeed constitute a civilizational and anthropological changeover, in addition to a legal changeover. You have understood that the civil code does not adapt to the measures you are defending. Of course and fortunately, the Government defends a line of wisdom – which the rapporteur does not share, I regret.
ParlaMint-FR_2020-07-28-E1022.u480	Mrs Aina Kuric has the floor.
ParlaMint-FR_2020-07-28-E1022.u481	[[Ms. Jacqueline Dubois applauds]] Mrs Chalas, when I speak of a "choice of life", I refer to the choice of starting a family and having a child. The bill allows single women and women's couples – lesbian couples – to make this choice by using the LDC to have a child. It therefore seems to me entirely justified that, in the context of this text, transgender men, who are men in view of their civil status, do not have access to it.
ParlaMint-FR_2020-07-28-E1022.u482	Mr Charles de Courson has the floor.
ParlaMint-FR_2020-07-28-E1022.u483	[[Smile on the benches of the LR group]] At first reading, during the examination in committee, the Minister of Solidarity and Health and the Keeper of the Seals were present. I asked what would happen if a woman, who had become a man without changing her reproductive system – I repeat the expression used by Mrs Buzyn – returned to France after having resorted to the LDC abroad: how would she be declared a civil status? This is the invention of the mother-father or the mother-father. Mrs. Buzyn told me that it was not possible. I told him that this was certainly not possible in France, but that abroad, if; She then turned to the guard of the seals, who did not know what to answer.
ParlaMint-FR_2020-07-28-E1022.u484	That's why she left!
ParlaMint-FR_2020-07-28-E1022.u485	I refer you to the discussions in committee at first reading: a whole series of colleagues were present, who can testify to this. Let us not vote for this amendment,...
ParlaMint-FR_2020-07-28-E1022.u486	Yes, I do!
ParlaMint-FR_2020-07-28-E1022.u487	... which would further exacerbate the problem – which will arise, anyway. [[Mr Secretary of State acquiesce]] Our rapporteur is in favour of this in his personal capacity. I said he's libertarian: when you're libertarian, anything is possible, and in three or four years, new questions will arise. In the meantime, follow the Government's opinion, which on this point is prudent, since the reservation referred to by the Secretary of State, if I have understood correctly, amounts to opposition.
ParlaMint-FR_2020-07-28-E1022.u488	Mrs Marie Tamarelle-Verhaeghe has the floor.
ParlaMint-FR_2020-07-28-E1022.u489	In this debate, we consider on each point the case of the person who wants a child. In this case, we refer to transgender people who feel the desire of a child. I hope that we consider the case of the child: what will be the prospects of a child born to a father who is a mother? With regard to its development and mental health, it is necessary to pay particular attention to the risk of confusion. In psychotherapy or psychoanalysis, you spend a lot of time clarifying situations to dissolve the confusion. In my view, the situation we are talking about is a major risk of confusion, harmful to the child's development, even if I fully understand the desire to conceive a child that a person can feel.
ParlaMint-FR_2020-07-28-E1022.u490	The rapporteur has the floor.
ParlaMint-FR_2020-07-28-E1022.u491	Regarding the future of these children,...
ParlaMint-FR_2020-07-28-E1022.u492	He has an answer to everything, the rapporteur!
ParlaMint-FR_2020-07-28-E1022.u493	... an answer has already been given in France...
ParlaMint-FR_2020-07-28-E1022.u494	Absolutely!
ParlaMint-FR_2020-07-28-E1022.u495	... in the study Myosotis, led by David Cohen and Agnes Condat.
ParlaMint-FR_2020-07-28-E1022.u496	How many cases were there?
ParlaMint-FR_2020-07-28-E1022.u497	They studied the psychoaffective development of children designed by AMP with a transgender father. They conclude that the gender identity of the parents has no effect on the development of the children and that transidentity is not a contraindication to parenthood. I'm referring to this study.
ParlaMint-FR_2020-07-28-E1022.u498	There you go!
ParlaMint-FR_2020-07-28-E1022.u499	Thank you for the rich debate. Further discussion was postponed until the next sitting.
ParlaMint-FR_2020-07-28-E1022.u500	Next meeting, this afternoon, at 3 p.m.: Further to the second reading of the bioethics bill. The meeting is adjourned.
