ParlaMint-FR_2020-07-30-E1026.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-30-E1026.u534	What is the opinion of the committee?
ParlaMint-FR_2020-07-30-E1026.u535	These various amendments have in common a desire to recast the law of filiation – Title VII of the Civil Code – by creating perfect equality between the different modes of heteroparental and homoparental filiation. This is not the choice in this bill because this bill does not propose to reform the law of filiation in general. We remain within the framework of a bioethics law and the mechanism we have retained draws the consequences of extending the LDC to all women without reshaping the entire law of filiation. This allows me to respond to colleagues in the Republican Group: no, we are not reshaping the whole right of filiation, as we are asked on the left benches. Mrs Battistel, your amendment is well worked out: you propose to extend the provisions of Article 311-20 of the Civil Code to all couples in a more general and comprehensive way; But if we did, we would have to introduce comaternity in the rest of Title VII, so amend, as you propose, articles 56 and 57 of the Civil Code, which would have far-reaching consequences. Personally, I am in favour of this, but not in this text and not without a democratic debate beforehand; You have to be able to talk about it. You have experienced it: what we do today, we can do because in 2013, you fought for marriage for all; We could not have done so today if the marriage for all had not been adopted before.
ParlaMint-FR_2020-07-30-E1026.u536	So the same goes for GPA?
ParlaMint-FR_2020-07-30-E1026.u537	It would be inappropriate to change the entire law of filiation without having a democratic debate. I understand that this measure is part of your political logic, but we want to respect the commitment made to the French – to allow the filiation for women's couples – only within the framework of the LDC with third-party donor, as proposed in the bill. In the same spirit, Mrs Obono, you are asking to extend state ownership to women's couples or same-sex couples in general; This goes much further than to draw the consequences of the provisions of the bioethics law. I will therefore give you an unfavorable opinion. This does not mean that I am against it in absolute terms, but within the framework of this text these provisions are not adapted and are similar to a legislative rider. Above all, I do not think they are useful in the case of the LDC: it takes years to prove state ownership before a judge; On the contrary, we want to allow filiation immediately upon the arrival of the child. This does not mean that the measures you propose will never be adopted in France, but they will not be adopted in the context of this text. I therefore suggest that the amendments be withdrawn; Failing that, adverse notice. As for Amendment No 1395, which was defended by Mrs Vanceunebrock, I am aware of a case of litigation in this situation in Montpellier, which is being dealt with. The subject is very particular and I expect to see how it will be dealt with by the judges. Access to the LDC for trans persons has not been retained in Article 1er and it is complicated to draw the consequences of a provision that has been rejected. For my part, I prefer to wait for the advice of the magistrates. The case is highly complex and I would be delighted to hear the seal keeper on the subject.
ParlaMint-FR_2020-07-30-E1026.u538	Oh, yes, we, too, look forward to it!
ParlaMint-FR_2020-07-30-E1026.u539	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1026.u540	Mrs Battistel, the Government is against your amendment No. 2156.
ParlaMint-FR_2020-07-30-E1026.u541	I'm not very surprised.
ParlaMint-FR_2020-07-30-E1026.u542	[[Smile]] Mr Chiche, the Government is against your amendment No. 409.
ParlaMint-FR_2020-07-30-E1026.u543	It's legal brevity!
ParlaMint-FR_2020-07-30-E1026.u544	That's right.
ParlaMint-FR_2020-07-30-E1026.u545	We prefer that to your political speech!
ParlaMint-FR_2020-07-30-E1026.u546	[[Applause on several benches of the LaREM group]] Mrs Vanceunebrock, I do not personally know Mr Raphaël Gérard, but I ask you to convey to him all my wishes for prompt recovery; I'd be glad to see him come back among you and meet him. The question of the establishment of filiation with respect to transgender persons goes far beyond that of the MPA; According to the Government, it has no place in the bioethics law. I suggest that you withdraw the amendment; If I don't, I'll be unfavorable. Finally, Mrs Obono, the Government is against your Amendment No 928, your Amendment No 930 and your Amendment No 931.
ParlaMint-FR_2020-07-30-E1026.u547	To say that, you could have sat down!
ParlaMint-FR_2020-07-30-E1026.u548	Mrs Elsa Faucillon has the floor.
ParlaMint-FR_2020-07-30-E1026.u549	Madam rapporteur, when you say that the disruption of the filiation that these changes would entail cannot be achieved in the bioethics law, you recognize, as we do, that the extension of the right to the LDC to all women was not really a matter of bioethics. We agree: it is an extension of an existing right, and although we are delighted to be able to vote on this provision today, we continue to believe that it does not have its place in a bioethics law. This framework prevents us from introducing changes that, without representing civilizational upheavals, are simply useful and to which we will be obliged to come, because being a family today does not mean the same thing as twenty years ago, much less than forty or sixty years ago. In a few years, maybe even before – hopefully! – what I support today and which corresponded to the initial position of the GDR Group, namely the extension of the common law, will in any case be adopted. For my part, I will, of course, vote for these amendments. In particular, I would like to ask my colleagues about Amendment No 930, because I do not see how it is problematic in the context of this text. You yourself say, Madam rapporteur, that biological likelihood does not exist in the civil code; Why not create a presumption of maternity for lesbian married couples, based on the presumption of paternity that exists in heterosexual married couples? We seem to share the belief that lesbian couples can start a family and the desire to recognize motherhood to both members of the couple. Once we have evacuated the biological resemblance, which is a history of the past, what prevents us from deciding that marriage, which exists today for homosexual couples, seals the fact that two women who make a child together automatically become mothers? I do not see what is opposed to this provision; In any case, we strongly hope for its adoption.
ParlaMint-FR_2020-07-30-E1026.u550	Thank you!
ParlaMint-FR_2020-07-30-E1026.u551	Mr Thibault Bazin has the floor.
ParlaMint-FR_2020-07-30-E1026.u552	The Senate's solution had the merit of not changing the foundations of our law of filiation and using existing rules in accordance with reality. It's not nothing, the reality, Mr. Keeper of the Seals, when you do law! Either the woman gives birth and becomes a mother by this means – mater semper certa is, since you want to make Latin – or she does not give birth and wants to establish a bond of filiation by the will alone. Our right offers this possibility through adoption. The mechanism of the Senate is serious: the mother giving birth consents to the adoption by the other woman of the child from the AMP; the woman who does not give birth undertakes to make an application for adoption, under penalty of being held liable, all with an accelerated and simplified procedure – to answer Mr Chiche. Mr. Keeper of the Seals, in law – and not in politics – how does this stronger system not suit you? Finally, in the chosen editorial, we talk about couples, plural. Doesn't that include men's couples? Isn't this way of talking about filiation, in new world mode, going to lead us to GPA? Don't worry, Mr. Keeper of the Seals!
ParlaMint-FR_2020-07-30-E1026.u553	Mr Guillaume Chiche has the floor.
ParlaMint-FR_2020-07-30-E1026.u554	Mr. Keeper of the Seals, with all due respect, I must confess that your attitude is ready to smile.
ParlaMint-FR_2020-07-30-E1026.u555	Smile!
ParlaMint-FR_2020-07-30-E1026.u556	It should not bring us into an awkward or even insulting situation for national representation.
ParlaMint-FR_2020-07-30-E1026.u557	No, no, no, no, no, no, no,
ParlaMint-FR_2020-07-30-E1026.u558	All right!
ParlaMint-FR_2020-07-30-E1026.u559	You say that law is brevity; I hear the idea and I could share it. But I do not participate in the work of this House on dense subjects that have been mobilizing us for many months, sometimes long years, to be given voting instructions by saying to me: "Mr Chiche, unfavorable opinion". I'm waiting for a few explanations.
ParlaMint-FR_2020-07-30-E1026.u560	Welcome to the opposition!
ParlaMint-FR_2020-07-30-E1026.u561	Since we are in scheduled legislative time – the sovereign decision of the Conference of Presidents that I respect – and I belong to a minority group, I am trying to save my speaking time by not basically presenting all my amendments and assuming that you have read them and that you can give me an answer.
ParlaMint-FR_2020-07-30-E1026.u562	All right!
ParlaMint-FR_2020-07-30-E1026.u563	In this case, my amendment does not concern the method of establishing filiation for women's or heterosexual couples, but the filiation for couples with transgender men. It is on this point that I would have liked to have an answer. Finally, Mr Keeper of the Seals, the rapporteur, I understand that you do not intend to undertake a major reform of filiation in this text. However, work on the revision of bioethics laws began more than a year ago, resulting in dozens of hours of hearings and consultations and hundreds of hours of discussions in the Assembly and the Senate. Much of the discussion and work focused specifically on filiation. We don't come here, either, with desires or impressions. My colleagues in the Republican Group are making proposals on intra-family adoption, while other colleagues have voted for the early declaration of universal will. The Government has evolved and is now proposing an establishment of filiation through childbirth and early joint recognition. Together with a few colleagues, I myself have worked on a proposal for recognition through childbirth, on the one hand, and consent to donation, on the other. [[Patrick Hetzel and Xavier Breton applaud]] These subjects are dense, I think you have understood them; They are enlightened by the work done in our assembly, in the upper chamber and in civil society. They deserve more detailed answers than simple voting instructions. I'd like to thank you for your answer.
ParlaMint-FR_2020-07-30-E1026.u564	Mrs Annie Genevard has the floor.
ParlaMint-FR_2020-07-30-E1026.u565	[[Applause on many benches in the LR group]] Mr Keeper of the Seals, the rapporteur, take on board the fact that, contrary to what you say, you are changing the law of filiation, and in particular Title VII of the Civil Code, for two very simple reasons to recall: you renounce sexual otherness and want filiation to be based on will. If this is not a profound upheaval of Title VII, I don't know what it is!
ParlaMint-FR_2020-07-30-E1026.u566	Mrs Caroline Fiat has the floor.
ParlaMint-FR_2020-07-30-E1026.u567	[[Mr Pascal Brindeau applauds]] It seems that some kind of competition has been launched. Although I did two years of Latin in college – I greeted my teacher at the time – I would find it nice for you to translate your Latin phrases, because I was a little attentive student during these courses. I come to Amendment No 930 and to the presumption of parenthood. While we keep talking about equality in this House, I do not see how I can explain to a couple of women that the presumption of parenthood applies to married heterosexual couples, but not to theirs, even if they are married. There's something illogical about that. As Elsa Faucillon said very well, this point may not have been included in the bioethics law, even though we are delighted that it is. And since it is there, it is enough to adopt this amendment to correct this lack. How will you explain to married couples who come to see you in your ridings that this right is reserved for married heterosexual couples? The reasoning is valid for Amendment No. 931: why would a heterosexual couple be entitled to have filiation established by the recognition of the child by the other parent, but not a homosexual couple? The motto "Freedom, Equality, Fraternity" is written on the frontons of all our town halls. It is this principle of equality that drives the changes made by this text. I therefore invite you to read carefully these two amendments, Nos 930 and 931, which are aimed precisely at ensuring equality between heterosexual and homosexual couples. I wouldn't understand that we're refusing that equality. Mr. Keeper of the Seals, could you explain to me what you are disgusted with in these amendments? And if you do it in Latin, I'd like the translation.
ParlaMint-FR_2020-07-30-E1026.u568	Mrs Laurence Vanceunebrock has the floor.
ParlaMint-FR_2020-07-30-E1026.u569	[[Smile]] Madam rapporteur, you say that you do not consent to speak on filiation unless we draw the consequences of extending the benefit of the AGP to women's couples. Well, we're exactly in that case! We are speaking here to a couple of women, one of whom, having been a man, is a trans woman – I know, by saying this, that I will lose some people on my left.However, since 2016, the law no longer obliges transgender people to carry out a medical sterilization. They can also keep their gametes and use them in the intramarital setting. I therefore have no reason to withdraw Amendment No 1395, which, in particular, draws the consequences of extending the benefit of medical assistance to women's couples in connection with the establishment of filiation.
ParlaMint-FR_2020-07-30-E1026.u570	The rapporteur has the floor.
ParlaMint-FR_2020-07-30-E1026.u571	If I understand correctly, Mrs Vanceunebrock, you are considering a LDC without a third-party donor, that is, with two mothers, one of whom is trans-governing. In this case, there is no filiation for the trans mother.
ParlaMint-FR_2020-07-30-E1026.u572	That's it!
ParlaMint-FR_2020-07-30-E1026.u573	In this text, we open the LDC with third-party donors to women's couples. It is the existence of a third-party donor that makes it possible to establish the child's filiation for both mothers. However, in the case you refer to, there are no third-party donors – indeed, heterosexual couples who do not use a third-party donor do not go through consent to the donation either. I say it without embarrassment and out of intellectual honesty: this is a blind spot, already revealed by the existence of the case that I mentioned and which is being treated in Montpellier. This blind angle also shows that we are not in the process of upsetting the whole of Title VII because, in order to resolve this case, we would have to include in it, in general, the co-ordinarity or co-parentality.
ParlaMint-FR_2020-07-30-E1026.u574	No, no, no, no, no, no, no,
ParlaMint-FR_2020-07-30-E1026.u575	No, because the problem is solved by adoption!
ParlaMint-FR_2020-07-30-E1026.u576	It is also for this reason that I reject your amendments: we have the strict consequences of opening up the LDC with third-party donors to women's couples, in terms of filiation. Instead of covering the whole of Title VII, the scope is limited to this provision of Article 311-20 of the Civil Code, which already applies to heteroparent families using a LDC with third-party donor, in order to secure filiation in such a case. In 1994, the question arose for heterosexual couples: how can we ensure that the father who consents to the gift is not, one day, challenged in his fatherhood by the donor who wishes to intervene? With article 311-19 of the Civil Code, we have forever locked the filiation between the donor and the child, in order to secure the father. Now, we want to do the same for women's couples by applying an exceptional system, derogating from Title VII, to women's couples using a LDC with third-party donors. It is not on the occasion of the opening of access to the LDC to all women – including LDCs with third-party donors for women's couples – that we will change the whole of Title VII.
ParlaMint-FR_2020-07-30-E1026.u577	You could fix it all at once!
ParlaMint-FR_2020-07-30-E1026.u578	[[Applause on a few benches of the LaREM group. – Mr Brahim Hammouche also applauds]] You also insist on state ownership, while we have all done the same hearings. By the way, I find it a little inflated to blame us for not working on filiation, when we did more than 200 hours of audition and we met a lot of law professors who had very different opinions than those you mentioned. I cannot hear that we have not worked on filiation.
ParlaMint-FR_2020-07-30-E1026.u579	You're the one who said it!
ParlaMint-FR_2020-07-30-E1026.u580	No. I said that we were not rewriting Title VII and that we were not making a complete reform of the law of filiation, but I never said that we had not worked on filiation.
ParlaMint-FR_2020-07-30-E1026.u581	Yes, you did!
ParlaMint-FR_2020-07-30-E1026.u582	As far as state ownership is concerned, if it is to regularize the LDCs that would have been carried out by women's couples before the adoption of this text, we have found a solution in special committee, which is good news. At first reading, I had defended on this issue a retroactive amendment and a little bit of a legal haircut, but I had nothing else.
ParlaMint-FR_2020-07-30-E1026.u583	It was scandalous to arrive with this amendment at the last minute.
ParlaMint-FR_2020-07-30-E1026.u584	With the chancery, we found better. As from the Special Commission, the text now provides that, for LDCs made prior to adoption, it will be possible to make some sort of retroactive early joint recognitions, and thus to regularize the situation. For, let us repeat, state ownership is not a satisfactory device. The keeper of seals has answered you on the subject, by translating to you the Latin, Mrs Fiat: the name, the reputation and the way you treat the child, for several years. This is not necessarily satisfactory, because it is very complicated to support state ownership with evidence. The mechanism found in the special committee is much more secure for families, and I think it answers your basic problem.
ParlaMint-FR_2020-07-30-E1026.u585	I'm not talking about state possession, I'm talking about presumption!
ParlaMint-FR_2020-07-30-E1026.u586	Mr Xavier Breton has the floor.
ParlaMint-FR_2020-07-30-E1026.u587	The rapporteur said that there was indeed a "death angle" for transgender women to use as an expression. Mr. Keeper of the Seals, how are you going to treat him? The summary of Mr Gérard's amendment No. 1395 points out that "women who have self-conservated their semen" will not be able to establish their method of filiation because of the obligation of third-party donors. We are therefore well aware of the existence of a blind spot and the exclusion of transgender women from this system. Mr. Keeper of the Seals, can this lead you to question the introduction into our law of the concept of gender, which leads to impasses like this one and which denies body reality by relying solely on subjectivity? I imagine that the magistrates have to pull their hair in the face of such complicated cases and the rapporteur sends them back the responsibility of enlightening us. We come to inextricable situations. So what is your position on the introduction of the concept of gender in our law, which causes legal impasses and blind spots?
ParlaMint-FR_2020-07-30-E1026.u588	It is Mr. Keeper of the Seals who has the floor.
ParlaMint-FR_2020-07-30-E1026.u589	On this issue, Mr President, I should like to inform you that the Court of Cassation is due to issue a judgment very shortly, which will enlighten us all.
ParlaMint-FR_2020-07-30-E1026.u590	So what?
ParlaMint-FR_2020-07-30-E1026.u591	So, like everyone else, I await the decision of the Court of Cassation that will be binding on all of us.
ParlaMint-FR_2020-07-30-E1026.u592	You're very careful!
ParlaMint-FR_2020-07-30-E1026.u593	[[Exclaims on several benches of the Republicans Group. - Mr. Brahim Hammouche applauds]] I am not careful, but I respect the jurisprudence of the Court of Cassation, which must intervene.
ParlaMint-FR_2020-07-30-E1026.u594	But we are the legislators!
ParlaMint-FR_2020-07-30-E1026.u595	Mrs Laurence Vanceunebrock has the floor.
ParlaMint-FR_2020-07-30-E1026.u596	Madam rapporteur, when you asked me if there was an established filiation with the transgender mother, I quickly replied 'no', but, in fact, the answer is 'yes'. Why would that be impossible? We are in the presence of a couple of married or unmarried women who use the couple's genetic material to have a child. I do not understand why we cannot establish filiation in this family. We open the LDC to all women and this couple who, a few years earlier, would have been considered a male-female couple, is, even if the notion of gender seems to be a problem for the opposition, a couple of women – we no longer talk about gender – with a child, to whom we could grant filiation. That is why I am maintaining my amendment. I would, however, like you to bounce back on this issue of filiation.
ParlaMint-FR_2020-07-30-E1026.u597	Mrs Danièle Obono has the floor.
ParlaMint-FR_2020-07-30-E1026.u598	The rapporteur, as well as the associations, we do not say that state ownership is the panacea. This modality, accessible to heterosexual couples, remains in our law and allows us to respond to particular situations. We ask that this tool be used by homosexual couples in particular situations. It will not be the panacea, but given the history and trajectory of these couples, it will be useful. This is a very concrete request of the associations, because the situation of these couples does not fit into the other boxes that would allow them to establish filiation. It's as simple as that. As for the law of filiation, it has, in fact, been somewhat shaken, as has been said. A law could have been devoted to the LDC and worked in parallel, or in a second phase, on filiation, which would have made it possible to move things forward more quickly, but a different choice was made. Indeed, by dedicating the LDC in 1994, the law of filiation had already begun to change. All we are asking today is to translate the expansion of the LDC into a new evolution of filiation, which would not prevent, moreover, the preparation of a large law on filiation in order to take even more account of situations. In any event, it is not contradictory to change the law of filiation today by means of this bioethics bill. This evolution is even the direct consequence of the text. Mr. Keeper of the Seals, I did not do any law, nor any Latin – only Greek! – but I know that, while case law can be useful in supporting Members' proposals, Parliament's task is precisely to write the law and do law, and in doing so, to help the courts and magistrates to resolve the difficulties they face because of lack of case law. So the answer you have just given us is a little short. Instead of waiting for the judgments of the Court of Cassation, we must take matters into our own hands and take decisions here. In any case, this is what is expected of a seal guard, who must give direction to magistrates rather than wait for case law.
ParlaMint-FR_2020-07-30-E1026.u599	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2020-07-30-E1026.u600	Mr. Minister of Justice, I am doubly shocked by your response. You are guard of the seals and the legal end: the hierarchy of norms, that should tell you something! It happens that the National Assembly is, together with the upper chamber, one of the two fora where one has to do the right. You say you wait for the judgment of the Court of Cassation when you have, in the past, fought the magistrates on several occasions! This means, in other words, that it is the case law of the Court of Cassation that will prevail and that it is the judges who will do the right. No! It's up to us to say the right.
ParlaMint-FR_2020-07-30-E1026.u601	That's right!
ParlaMint-FR_2020-07-30-E1026.u602	We're not in the United States!
ParlaMint-FR_2020-07-30-E1026.u603	[[Claims on several banks of the LaREM Group]] We would like you to speak on this. You can't get away from such a question! By returning your answer to the Greek calends, you show, alas, once again, that you have not yet entered the skin of the seal keeper!
ParlaMint-FR_2020-07-30-E1026.u604	Mr President, give the minister the floor so that he can answer!
ParlaMint-FR_2020-07-30-E1026.u605	The minister responds if he wishes. I don't want to force him to do it. We shall now proceed to the vote on these amendments.
ParlaMint-FR_2020-07-30-E1026.u606	[[Rires on the benches of the GDR and FI groups]] Aren't we waiting for the decision of the Court of Cassation?
ParlaMint-FR_2020-07-30-E1026.u607	I put to the vote Amendment No. 2156.
ParlaMint-FR_2020-07-30-E1026.u608	The result of the vote is as follows: Number of voters 82 Number of votes cast 79 Absolute majority 40 For adoption 10 Against 69
ParlaMint-FR_2020-07-30-E1026.u609	I put to the vote Amendment No. 930.
ParlaMint-FR_2020-07-30-E1026.u610	[[Smile]] For or against equality?
ParlaMint-FR_2020-07-30-E1026.u611	Nice try!
ParlaMint-FR_2020-07-30-E1026.u612	[[Laughs]] I would have said it in Latin, but I don't know Latin!
ParlaMint-FR_2020-07-30-E1026.u613	The result of the vote is as follows: Number of voters 85 Number of votes cast 83 Absolute majority 42 For adoption 8 Against 75
ParlaMint-FR_2020-07-30-E1026.u614	I have before me four identical amendments, Nos 1181, 1204, 1494 and 2043. Mr Xavier Breton has the floor to support Amendment No. 1181.
ParlaMint-FR_2020-07-30-E1026.u615	He's forbidden. [[Applause on several benches in the LR group. – Mrs Emmanuelle Ménard also applauds]] Mr. Keeper of the Seals, you certainly now understand better why we wanted this text to be discussed at the beginning of the year. This would have allowed us to deepen his examination and to master all the subtleties of it.
ParlaMint-FR_2020-07-30-E1026.u616	Amendments Nos 1204 by Mr Patrick Hetzel and 1494 by Mr Le Fur are being defended. I call Mr Thibault Bazin to support Amendment No. 2043.
ParlaMint-FR_2020-07-30-E1026.u617	He's forbidden. We are, however, waiting for answers!
ParlaMint-FR_2020-07-30-E1026.u618	What is the opinion of the committee on these identical amendments?
ParlaMint-FR_2020-07-30-E1026.u619	Unfavorable opinion.
ParlaMint-FR_2020-07-30-E1026.u620	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1026.u621	[["Ah!" on several benches of the LR group]] Let's do a little straight. [[Smile on the benches of the commission. – Protests on the benches of the LR group]] When we have read together the provisions of articles 371-4, 60, 348-3, 373-2-9 and 375-5 of the Civil Code, you will understand why the Government is against these amendments.
ParlaMint-FR_2020-07-30-E1026.u622	The floor is to Mr Thibault Bazin, who is probably not satisfied with this answer...
ParlaMint-FR_2020-07-30-E1026.u623	Mr. Keeper of the Seals, you're making fun of us! You are clearly disrespectful of our debate!
ParlaMint-FR_2020-07-30-E1026.u624	You're never satisfied!
ParlaMint-FR_2020-07-30-E1026.u625	[[Applause on several benches in the LR group]] It's not serious!
ParlaMint-FR_2020-07-30-E1026.u626	You're not in an amphi or a courtroom, you're in the National Assembly!
ParlaMint-FR_2020-07-30-E1026.u627	Give us Mrs. Belloubet!
ParlaMint-FR_2020-07-30-E1026.u628	You're looking for him, you've found him!
ParlaMint-FR_2020-07-30-E1026.u629	The meeting was suspended.
ParlaMint-FR_2020-07-30-E1026.u630	The meeting was resumed.
ParlaMint-FR_2020-07-30-E1026.u631	Mr Thibault Bazin has the floor for a point of order.
ParlaMint-FR_2020-07-30-E1026.u632	It is based on article 58. For the sake of clarity and the proper conduct of our debates, when you invoke a litany of articles, these should correspond to what is discussed in the discussion. Our amendments dealt with the best interests of the child; you have quoted us various articles about the residence or the decision to change first name that had little to do with the text. The best was still the last, article 348-3, on consent to adoption: finally, you are moving in our direction!
ParlaMint-FR_2020-07-30-E1026.u633	I have before me four identical amendments, Nos 743, 790, 1493 and 1697. Mr Xavier Breton has the floor to support Amendment No. 743.
ParlaMint-FR_2020-07-30-E1026.u634	Defended – I say no more because of the scheduled legislative time.
ParlaMint-FR_2020-07-30-E1026.u635	I call Mr Patrick Hetzel to support Amendment No. 790.
ParlaMint-FR_2020-07-30-E1026.u636	Defended, because of the scheduled legislative time.
ParlaMint-FR_2020-07-30-E1026.u637	Identical Amendments Nos 1493 by Mr Marc Le Fur and 1697 by Mrs Annie Genevard are being defended.
ParlaMint-FR_2020-07-30-E1026.u638	Amendment No 1144 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2020-07-30-E1026.u639	Mrs Emmanuelle Ménard has the floor for a point of order.
ParlaMint-FR_2020-07-30-E1026.u640	On the basis of Article 49. I am taking the floor for a moment to explain to Mr. Keeper of the Seals why I am not presenting my amendments: it is of course not because I do not want to do so, but because I am a Member who is not registered and because, for the discussion of this text, the Conference of Presidents decided to grant, in whole and for all, thirty minutes of speaking time to all Members who are not registered, so that, since Tuesday at 22 hours, I can no longer present my amendments – to my great regret, because I would very much like to discuss with you various principles that they defend.
ParlaMint-FR_2020-07-30-E1026.u641	I have before me two identical amendments, Nos 865 and 1309. I call Mr Thibault Bazin to support Amendment No. 865.
ParlaMint-FR_2020-07-30-E1026.u642	In the interest of the legibility of the law by the citizens, we consider it unnecessary and inappropriate to move articles 310 and 358 of the Civil Code. What's the point in your eyes, Mr. Keeper of the Seals?
ParlaMint-FR_2020-07-30-E1026.u643	Amendment No 1309 is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-30-E1026.u644	[[Applause on several benches of the LaREM group]] First of all, I would like to remind you, in a calm manner and for the proper conduct of our debates, that the families concerned are watching us. Members of the Republican Group welcomed the arrival of the seal guard; Now they shun him when he bothers to answer them. This does not contribute to the quality of the debate and is not honourable about the families who follow it. I would like to see the tone of our discussions in the special committee, which I very much appreciate having with you, gentlemen.
ParlaMint-FR_2020-07-30-E1026.u645	We don't beat him up, we ask him questions!
ParlaMint-FR_2020-07-30-E1026.u646	As far as the amendments are concerned, as we have already said, Articles 310 and 358 of the Civil Code are not simply repealed, but moved at the beginning of the Code, in principle. Mrs Ménard, you complain about the scheduled legislative time from the point of view of the non-attached, but you still have the freedom to create a group. Why are these articles important? Because they say that all children enter their parents' family. It is fundamental, and it is therefore happy and welcome that this mention appears at the beginning of the code, for all families. Why did you want to delete it? Think of grandparents: would they want to be deprived of these grandchildren who enter their families? The new article is therefore of course principal; It is a very good thing that it appears from the beginning of the code, after the one that was drafted for marriage for all, and remains consistent with the logic of the definition of the family in the civil code. Unfavorable opinion.
ParlaMint-FR_2020-07-30-E1026.u647	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1026.u648	Section 6-2 of the Civil Code, introduced by the bill, allows the proclamation in one place, at the beginning of the code, that all filiations are equal. Similarly, the Code of Criminal Procedure sets out the main principles at the beginning, such as the Criminal Code. The repeal of Articles 310 and 358 of the Civil Code is a matter of harmonization: it is not a matter of repeating a principle of equality already affirmed in Article 6(2). Unfavorable opinion.
ParlaMint-FR_2020-07-30-E1026.u649	All right!
ParlaMint-FR_2020-07-30-E1026.u650	That's an answer!
ParlaMint-FR_2020-07-30-E1026.u651	Mr Xavier Breton has the floor.
ParlaMint-FR_2020-07-30-E1026.u652	The rapporteur gave us a lesson in morality at the moment.
ParlaMint-FR_2020-07-30-E1026.u653	No!
ParlaMint-FR_2020-07-30-E1026.u654	If you ask questions and wait for answers, it's chahuter, we'll continue to chahuter. While we deal with the legal core of the system, the establishment of filiation, and amendments are defended on both sides, the Government's only responses are "opinion" or "opinion"...
ParlaMint-FR_2020-07-30-E1026.u655	No!
ParlaMint-FR_2020-07-30-E1026.u656	[[Applause on the benches of the LR group. – Mrs Agnès Thill and Mrs Emmanuelle Ménard also applaud]] ... when they are not ironically quoting a series of articles which, as Mr Bazin pointed out, have nothing to do with the question asked: you will understand that this can fuel the chahut.
ParlaMint-FR_2020-07-30-E1026.u657	I have before me a number of amendments, Nos 408, 357 corrected, 1182, 1205 and 1162, which can be discussed jointly. Amendments Nos 1182 and 1205 are identical. Before giving the floor to Mr Guillaume Chiche in support of Amendment No 408, I should like to inform you that, on this amendment, I have a request for a public vote before the Ecology Democracy Solidarity Group. The vote is announced in the National Assembly. Mr Chiche, you have the floor.
ParlaMint-FR_2020-07-30-E1026.u658	This amendment seeks to establish perfect equality, from the point of view of the method of establishing filiation, between heterosexual couples who use the LDC with third-party donors and lesbian couples who use the same practice under the same conditions. It is a question of establishing filiation, for the woman giving birth, through childbirth, and, for her spouse – on the model of what already exists for heterosexual couples – by a recognition by presumption of comaternity, when there is a marriage, or on presentation of proof of consent to the donation, systematically carried out in a LDC with third-party donor. Madam rapporteur, I understand that in your personal capacity you were in favour of this provision, but that this bill would not be the right legislative vehicle, or that the timing of the parliamentary agenda would be wrong. Given the expectation of the bill, that of strict equality between all female cisgenres from the point of view of access to the LDC, we will have to explain why the method of establishing filiation in a lesbian couple differs from that of a heterosexual couple. Is Article 4 not intended to resolve this issue? I therefore wish that instead of referring it to a later debate, to a possible major reform of filiation, we would have responded immediately by securing the filiation of all children born in LDCs, in a perfectly equal and identical manner, regardless of the type of couple and family.
ParlaMint-FR_2020-07-30-E1026.u659	Mrs Annie Genevard has the floor to support Amendment No. 357 as corrected.
ParlaMint-FR_2020-07-30-E1026.u660	By introducing into Title VII of Book I of the Civil Code provisions using the term "recognition" to describe an implausible filiation – two women who cannot claim, in concert, to be the mothers of the child – the bill will inevitably provoke litigation. However, the conviction of France by the European Court of Human Rights in the Mandet v. France judgment of 14 January 2016 made it very clear that the primacy of the best interests of the child necessarily led to its filiation being established in relation to biological truth. [[Applause on a few benches of the LR group]] In order to avoid a judicial challenge to filiation – you see that I care for you, ladies and gentlemen – the amendment tends to replace the term "recognition" with the term "declaration", which is less legally responsible, to refer to the act carried out by the couple of women.
ParlaMint-FR_2020-07-30-E1026.u661	All right!
ParlaMint-FR_2020-07-30-E1026.u662	Identical Amendments Nos 1182 by Mr Xavier Breton and 1205 by Mr Patrick Hetzel are being defended, as well as Amendment No 1162 by Mrs Emmanuelle Ménard. What is the opinion of the committee?
ParlaMint-FR_2020-07-30-E1026.u663	For my part, Mrs Genevard, I would like to refer to this development from the first reading, which replaces the term "declaration" with "recognition". Indeed, this term makes it possible to draw much closer to equality of methods of establishing filiation between homoparental families to which we allow access to the GPA with third-party donors and heteroparental families, who benefit from a greater diversity of methods of establishing filiation. With regard to drawing the strict consequences of opening up the LDC with third-party donors to women's couples, it seemed to me more appropriate and relevant to move closer to the terminology of Title VII of our Civil Code. Your attempt to hijack the Mandet decision has not escaped me.
ParlaMint-FR_2020-07-30-E1026.u664	No, no, no, no, no, no, no,
