ParlaMint-FR_2020-07-31-E1030.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-31-E1030.u534	[[Rumeurs on many benches of the LR group]] Mr Guillaume Chiche has the floor.
ParlaMint-FR_2020-07-31-E1030.u535	I will be very brief, ladies and gentlemen, and even if no one believes me any more when I announce it, I will try to be... I would like to congratulate the rapporteur: she has been working hard since the first reading on complex issues, and one can only regret having to examine them every seven years. It is not only important to shorten this gap, but I am not going to follow the rapporteur and I am in favour of creating a permanent delegation. National representation must take account of all developments in bioethics in the long run and in the long run.
ParlaMint-FR_2020-07-31-E1030.u536	Of course, it's obvious!
ParlaMint-FR_2020-07-31-E1030.u537	We have discussed many topics and the various members of the Government have promised us feasibility studies and expertise. Well, a permanent delegation would be appropriate to follow this work. That is why I will vote for the amendments under joint discussion.
ParlaMint-FR_2020-07-31-E1030.u538	Mr Xavier Breton has the floor.
ParlaMint-FR_2020-07-31-E1030.u539	I too would like to thank the rapporteur for her efforts. However, it seems to me premature to abdicate from the Senate, in any case before the Joint Joint Committee meets. I hear that this is a back-up solution, but, I insist, it seems premature to resort to it at this point in the discussion. We must have the ambition to create a parliamentary delegation and not just a more or less permanent information mission that will be drowned in the midst of all the others. I repeat that we must have a real ambition, one that we share with our colleague, Touraine, beyond our fundamental differences. Again, you cannot avoid this issue with a fallback solution, even if we may ultimately have to resolve it. In any case, we must assume this requirement which we must carry out very high. That is why I will not withdraw my amendment. And if Mr Mbaye's then mine and his identical ones are rejected, I will vote for Mr Touraine's.
ParlaMint-FR_2020-07-31-E1030.u540	Amendments Nos 568 and 561 by Mrs Marie-France Lorho are defended.
ParlaMint-FR_2020-07-31-E1030.u541	I have before me three identical amendments, Nos 124, 301 and 1635. Mr Xavier Breton has the floor to support Amendment No. 124.
ParlaMint-FR_2020-07-31-E1030.u542	Bills for the revision of bioethics laws must be subject to general states of bioethics, but the scheme was bypassed in the previous legislature, and bills for legislation have radically changed the law, especially in the field of embryo research, without any general states having been brought together. I do not rule on the substance, but, on the form, a certain requirement is required: bills must, like bills, be the subject of prior debate in the public. We must not be afraid of the debate. The majority has just refused us the creation of a parliamentary delegation because they wanted to continue doing their little business between government, central administration and a few deputies. We had very good moments of debate this week. The more open the debate, the more demands it has and the higher its level. The submission of legislative proposals to the states-general would help to prevent the Government from putting pressure on the deputies to adopt legislation without the advice of the Council of State and without public light. Ethics calls for a democratic requirement.
ParlaMint-FR_2020-07-31-E1030.u543	Mr Patrick Hetzel's identical amendments No 301 and Mr Marc Le Fur's amendments No 1635 were defended. What is the Committee's opinion on the three identical amendments?
ParlaMint-FR_2020-07-31-E1030.u544	Unfavorable opinion. Any draft law on ethics and societal issues arising from advances in knowledge is submitted to the general states of bioethics. It would seem excessive to me that the legislative proposals benefit from the same mechanism. During these general states, all citizens of all territories are called upon to participate in a long-term debate: it is an organization that has a cost and mobilizes energies. We could not do so on all the legislative proposals concerned, knowing that they are free and very numerous. The cost of such an approach would be excessive. Since you want to see a debate on the proposed legislation, Mr Breton, I hope that your political group will accept that the Conference of Presidents will create a permanent fact-finding mission that will allow us to study them in detail.
ParlaMint-FR_2020-07-31-E1030.u545	Amendments Nos 783 by Mrs Emmanuelle Ménard and 564 by Mrs Marie-France Lorho, which may be the subject of a joint debate, are defended.
ParlaMint-FR_2020-07-31-E1030.u546	Amendments Nos 565 by Mrs Marie-France Lorho and 902 by Mrs Emmanuelle Ménard are defended.
ParlaMint-FR_2020-07-31-E1030.u547	Mr Philippe Berta has the floor to support Amendment No. 434.
ParlaMint-FR_2020-07-31-E1030.u548	It is intended that Parliament retain the opportunity to decide on the composition of the list of organizations in the research and health sectors represented on the National Ethics Advisory Committee.
ParlaMint-FR_2020-07-31-E1030.u549	What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1030.u550	Unfavorable opinion. The Special Committee believes that flexibility should be maintained in the composition of the lists, which in particular allows for the proper application of the principle of parity between women and men.
ParlaMint-FR_2020-07-31-E1030.u551	What is the Government's opinion?
ParlaMint-FR_2020-07-31-E1030.u552	In the absence of a withdrawal, the Government would be opposed to the amendment, for the same reasons as those set out by the rapporteur. There is a need to maintain flexibility, which is possible in the exercise of regulatory authority, in order to adapt the composition of the CCNE to emerging issues.
ParlaMint-FR_2020-07-31-E1030.u553	Mr Xavier Breton has the floor.
ParlaMint-FR_2020-07-31-E1030.u554	I would like to stress the importance of the amendment. There has been a change in the composition of the CCNE in the previous legislature, which was intended to reorient it completely – its positions expressed in its opinions have changed radically, which has not been without some credibility problems. It seems to me better that the list of agencies represented in the list falls under the law rather than leave the government with an ethical armed arm, as we felt.
ParlaMint-FR_2020-07-31-E1030.u555	The rapporteur's amendment No 2267 is a co-ordination amendment.
ParlaMint-FR_2020-07-31-E1030.u556	Amendment No 566 by Mrs Marie-France Lorho is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1030.u557	Unfavorable opinion!
ParlaMint-FR_2020-07-31-E1030.u558	What is the Government's opinion?
ParlaMint-FR_2020-07-31-E1030.u559	Because it aims to eliminate parity within the CCNE, the Government is against the amendment.
ParlaMint-FR_2020-07-31-E1030.u560	Amendments Nos 787 by Mrs Emmanuelle Ménard and 567 by Mrs Marie-France Lorho are defended.
ParlaMint-FR_2020-07-31-E1030.u561	Mr Philippe Berta has the floor to support Amendment No. 435.
ParlaMint-FR_2020-07-31-E1030.u562	It aims to place the Biomedicine Agency under the dual supervision of the Minister responsible for health and the Minister responsible for research. Our discussions this afternoon have shown us the value of this approach.
ParlaMint-FR_2020-07-31-E1030.u563	All right!
ParlaMint-FR_2020-07-31-E1030.u564	What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1030.u565	Unfavorable opinion. The Agency for Biomedicine is intended to have the Ministry of Health as its trustee. A double tutelage would only make things more complex.
ParlaMint-FR_2020-07-31-E1030.u566	What is the Government's opinion?
ParlaMint-FR_2020-07-31-E1030.u567	Same opinion, for the same reasons. I would add that several representatives of the State and ministries sit on the Board of Directors of the Agency for Biomedicine, in particular representatives of the Ministry responsible for research, which allows them to participate in the work and guidance of the Agency for Biomedicine without the need to impose a second tutelage on it.
ParlaMint-FR_2020-07-31-E1030.u568	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2020-07-31-E1030.u569	That's a shame! INSERM, the National Institute of Health and Medical Research, works very well in the same sector under dual supervision. Look at what happens in the case of a number of research organizations! In calling for the amendment to be rejected, Mr Secretary of State, you are against interdepartmental work. It shows you're staying in silos. I repeat: it's a shame.
ParlaMint-FR_2020-07-31-E1030.u570	Amendment No 1125 by Mr Thibault Bazin is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1030.u571	Unfavorable.
ParlaMint-FR_2020-07-31-E1030.u572	What is the Government's opinion?
ParlaMint-FR_2020-07-31-E1030.u573	Since the amendment is satisfied, I request that it be withdrawn; Failing that, unfavorable.
ParlaMint-FR_2020-07-31-E1030.u574	Mr Bazin, the Secretary of State tells you that your amendment is satisfactory; Are you removing it?
ParlaMint-FR_2020-07-31-E1030.u575	I'm holding it.
ParlaMint-FR_2020-07-31-E1030.u576	The rapporteur's amendment No 2268 is drafting.
ParlaMint-FR_2020-07-31-E1030.u577	Amendment No 903 by Mrs Emmanuelle Ménard and Amendments Nos 1126 and 1169 by Mr Thibault Bazin are being defended.
ParlaMint-FR_2020-07-31-E1030.u578	Amendment No 1211 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2020-07-31-E1030.u579	Amendment No 784 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2020-07-31-E1030.u580	Amendment No 1429 by Mr Pierre Dharréville is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1030.u581	Unfavorable opinion. The special committee has twice voted in favour of a more frequent revision of the bioethics law by setting a maximum period of five years while the amendment aims to restore the maximum period of seven years.
ParlaMint-FR_2020-07-31-E1030.u582	What is the Government's opinion?
ParlaMint-FR_2020-07-31-E1030.u583	As at first reading, the Government relies on the wisdom of the Assembly.
ParlaMint-FR_2020-07-31-E1030.u584	Mr Pierre Dharréville has the floor.
ParlaMint-FR_2020-07-31-E1030.u585	We are proposing an alternative arrangement, supplemented by other amendments, rather than a reversal.
ParlaMint-FR_2020-07-31-E1030.u586	There's a sense of floating!
ParlaMint-FR_2020-07-31-E1030.u587	Amendments Nos 530 by Mrs Marie-Noëlle Battistel, 1430 by Mr Pierre Dharréville and 785 by Mrs Emmanuelle Ménard are defended.
ParlaMint-FR_2020-07-31-E1030.u588	The rapporteur's amendment No 2269 is drafting.
ParlaMint-FR_2020-07-31-E1030.u589	Amendments Nos 1213 and 1214 by Mrs Emmanuelle Ménard are defended.
ParlaMint-FR_2020-07-31-E1030.u590	Several colleagues are inscribed on this last article. Mr Marc Le Fur has the floor.
ParlaMint-FR_2020-07-31-E1030.u591	[["August 1st! » on many benches]] [[Applause on the benches of the LR group]] [["But no! »on the benches of the LaREM group]] [[Protests on the benches of the LaREM group]] We are coming to the end of our discussions. It's three o'clock in the morning, it's July 1st... It's August 1st, but I'm not tired of defending my convictions, trust me! It is August 1st and we are finishing the examination of a text whose history will remember that it took place in particularly rocky conditions. As we have said, we are being deprived of a solemn vote on such an important matter. This debate comes at the heart of the summer, when our fellow citizens have other concerns, the disease threatens our country, the economic situation is the one we know and the difficulty is growing every day.
ParlaMint-FR_2020-07-31-E1030.u592	Everyone's already on vacation!
ParlaMint-FR_2020-07-31-E1030.u593	This debate in the middle of the summer, we owe it to a decree to summon the President of the Republic; It'll be held back!
ParlaMint-FR_2020-07-31-E1030.u594	That's right!
ParlaMint-FR_2020-07-31-E1030.u595	Only the President of the Republic may set the agenda of the National Assembly at this special session. [[MM. Dominique Potier and Frédéric Reiss applaud]] What more will we have? I have had the privilege of participating in several debates on bioethics laws and I consider that when we had MM rapporteurs. Leonetti or Claeys – both of them created a very interesting and stimulating dialectic – we were better equipped to address these issues. I regret that we were not able to benefit from the same dialectic because the subject passes through and divides the population – hence national representation.
ParlaMint-FR_2020-07-31-E1030.u596	It was better before!
ParlaMint-FR_2020-07-31-E1030.u597	Despite these stumbling conditions, I consider – and I think I'm not the only one – that at times in the debate, we have been able to rise. Even though our own groups were divided on some key issues, I believe we have been able to weigh the terms, progress in our exchanges and even listen to each other. [["But no! » on the banks of the MODEM group]] What should be retained on the merits? The child without a father, in a society where the father is already largely less or even evacuated; the open door to the GPA. From this point of view, the keeping of seals has not reassured us, far from it, by insisting that GPA is legal in the countries where it is practised, even for French couples, we had to ensure that it was transcribed in our country. This is another step that prepares us for what you probably won't do during this term, because the public will forbid you, but for what some of you will try to do during the next term. I also note that we have made little progress on the search for origins, despite the efforts of our rapporteur – whom I welcome. We could have gone further in this area. The search for origins is legitimate, but in view of the evolution of the law, it will mainly concern children born after the enactment of the law, who will take the step in eighteen, nineteen or twenty years. It seems to me important to note that a number of articles have led to significant drifts. Thus, Article 17 introduced this transgression, which we see as chimera and transgenesis of embryos. This poses real risks for today, but especially for tomorrow. We're afraid we've crossed several boundaries, we told you and told you again. I regret that, under somewhat surprising conditions – a simple amendment in the middle of a debate – we have expanded the conditions for medical termination of pregnancy. The debate was very brief and I fear that the adoption of this measure has led to considerable changes. Little satisfaction, however: thanks to the efforts of each other – our group alone would not have been enough – we have escaped a series of excesses in preparation, especially in the field of IPR-A. Its enlargement, it seems to us, would have pushed towards a form of eugenics, opening risky doors. I am pleased that many groups have helped to avoid this drift. These are the few things I wanted to stress. For all these reasons – the speaker in our group will express it better than I do in the context of explanations of vote – I will vote resolutely against this second reading, which takes place under such unfortunate conditions.
ParlaMint-FR_2020-07-31-E1030.u598	Mrs Coralie Dubost has the floor.
ParlaMint-FR_2020-07-31-E1030.u599	I will talk about Article 34 exactly the same way as Mr Le Fur, focusing on the substance of his provisions... [["Mr. Leonetti! » on the benches of the LR group]] Mr Le Fur, I'm sorry I'm not Leonetti – no more than any of us. I think, however, that we have put all the necessary care, research, attention and work in our consideration of this bill. Our ministers have been working on the text for more than two years; After the general statements of bioethics and the first reading that took place soon a year ago, it was a good thing to finish this special session precisely on this law. [[Exclaims on the benches of the LR group]] [[Mr. Roland Lescure applauds]] I'm sorry, but I can't let you say that this text left the way for the child without a father; What was made possible this week in this House is the family without complexes, it is the child loved and assumed, it is the search for origins for all – and not only for children who will be born after the enactment of the law. Indeed, in Article 3, we have introduced this possibility for children already from MPA. This text has also made possible the filiation for all, with for red line the GPA, which remains prohibited.
ParlaMint-FR_2020-07-31-E1030.u600	It will come!
ParlaMint-FR_2020-07-31-E1030.u601	It's not a red line, you know that!
ParlaMint-FR_2020-07-31-E1030.u602	In conclusion – I just wanted to correct the false statements – it is a law of progress that marks the end of a taboo and an opening for society as a whole.
ParlaMint-FR_2020-07-31-E1030.u603	Progressism!
ParlaMint-FR_2020-07-31-E1030.u604	[[Applause on the benches of the LaREM and MODEM groups]] We have completed the discussion of the articles. On the bill as a whole, I have a request for a public vote before the Republic on the move and IDU and independent groups. The vote is announced in the National Assembly.
ParlaMint-FR_2020-07-31-E1030.u605	Now, you will understand why Mr. Le Fur, the fine connoisseur of the Rules of Procedure, intervened on Rule 34... We come to the explanations of personal vote. I have three motions before me pursuant to Rule 49 (16) of the Rules of Procedure; I can no longer accept others since we have voted on Rule 34. The three speakers registered – MM. Patrick Hetzel, Maxime Minot and Xavier Breton will be able to speak for two minutes each.
ParlaMint-FR_2020-07-31-E1030.u606	I want to make a point of order!
ParlaMint-FR_2020-07-31-E1030.u607	Of course, Mrs Ménard, I am sure that it is for a point of order that you are asking for the floor...
ParlaMint-FR_2020-07-31-E1030.u608	Mrs Emmanuelle Ménard has the floor for a point of order.
ParlaMint-FR_2020-07-31-E1030.u609	Rule 49, paragraph 16, of the Rules of Procedure states that each Member may speak after the vote on the last article of the text – that is, now – for an explanation of personal vote. I therefore ask that we also have two minutes to speak.
ParlaMint-FR_2020-07-31-E1030.u610	No, Ms Ménard, "after the vote"...
ParlaMint-FR_2020-07-31-E1030.u611	"After the vote on the last article" means "after the vote on the last article".
ParlaMint-FR_2020-07-31-E1030.u612	It's not before!
ParlaMint-FR_2020-07-31-E1030.u613	It's not before, so I'm asking for the two minutes.
ParlaMint-FR_2020-07-31-E1030.u614	I cannot give you the date of this decision, but for the purpose of applying this rule, the Conference of Presidents has decided, from the thirteenth legislature, that explanations of personal votes should be recorded in advance before the vote on the last article.
ParlaMint-FR_2020-07-31-E1030.u615	This is not stated in the rules of procedure.
ParlaMint-FR_2020-07-31-E1030.u616	[["Give him two minutes! » on the benches of the LaREM group]] Indeed, a mention should have been made, but I stand by what was decided by the Conference of Presidents. I note your claim and will forward it to the conference, but... The problem is not the two minutes of Mrs Ménard, but the inflation of the floor: after Mrs Ménard, others will want to speak...
ParlaMint-FR_2020-07-31-E1030.u617	The problem is, it's in the rules and you're changing the rules!
ParlaMint-FR_2020-07-31-E1030.u618	[["Yes! » on the benches of the LaREM group]] If everyone agrees to stick to the two minutes for Mrs Ménard, I agree and we will ask President Ferrand to clarify in the Rules of Procedure what has been decided by the Conference of Presidents. But I won't take any more inscriptions.
ParlaMint-FR_2020-07-31-E1030.u619	Thank you, Mr. President.
ParlaMint-FR_2020-07-31-E1030.u620	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2020-07-31-E1030.u621	As we come to the end of this text, I regret to note that a series of red lines have been crossed, as I feared. I'll give you a few of them. The measures adopted result in a so-called less ethical research; We have discussed it and I will not go back in detail on this point. The explanations of the keeper of the seals yesterday morning showed that the Government would do nothing to prevent French citizens from using GPA abroad; This could trivialize the phenomenon. The third problem is the legal DIY which profoundly transforms the law of filiation and which removes the reference to man in the civil code. I also regret the openness to commodification with the self-conservation of oocytes without medical reason. Remember: when we discussed this point with Mrs Buzyn, she herself indicated that it was a guard and that we should not take this direction. You crossed that red line. [[Applause on a few benches of the LR group]] Finally, you swept away the contributions of the Senate. I am particularly struck by an deletion: you have removed an emblematic formula, "no one has a right to the child. That says it all. I'm sad for the children of France!
ParlaMint-FR_2020-07-31-E1030.u622	Mr Maxime Minot has the floor.
ParlaMint-FR_2020-07-31-E1030.u623	[[Applause on a few benches of the LaREM and MODEM groups]] Here we are: the final vote on second reading will take place in a few moments. First of all, I would like to thank my political group for allowing me to express my vision of things, even if it was dissident within it. This is no surprise: I will vote for this text. During the examination of the text, I sometimes jumped off my bench or took my head in my hands because the debates were rich and passionate. I keep a few disappointments: the removal of the opening of the blood donation to homosexual men or the enlargement of the IPR-A. Nevertheless, I am pleased to see the extension of the LDC to all women, which will put an end to situations of disorder and injustice, and bring a measured and humane solution to a difficult problem of our time. [[Applause on the benches of the LaREM, MODEM, IUD-I, SOC, GDR and FI groups as well as on some benches of the LR group]] Colleagues, in favour of this text or not, let us be proud – I insist on this term – to have led this debate. For my part, I am proud to have participated from the first to the last second.
ParlaMint-FR_2020-07-31-E1030.u624	Mr Xavier Breton has the floor.
ParlaMint-FR_2020-07-31-E1030.u625	This second reading should be reviewed. On the bottom, two visions have come together, both coherent and respectable: one is based on the will of the individual when the other is based on objective realities, in particular body realities. We defend the unity of the person. In our view, the family is not something that one makes according to his will, but that one welcomes; Others think of it in a more contractual way. What matters is that these conceptions were able to express themselves and confront each other. However, I regret the formal conditions of the debate. First of all, this issue is not our country's priority: we are facing an upsurge in the health crisis; the economic crisis looks terrible; It is a shame to divide ourselves – even in this case for good reasons – while we should come together to achieve economic and social cohesion. Evidence of the secondary nature of the subject: the President of the Republic did not say a word about it in his television intervention of 14 July, nor did the new Prime Minister in his general policy statement. So there is a sort of shameful silence on the part of the executive on this issue. Second, we have been more in frontal opposition than in a logic of discussion, particularly with regard to the Senate. Those who were there in 2011 during the revision of bioethics laws will remember a desire to improve the text during the shuttle. This time, the Senate's proposals were completely evacuated to keep only the majority's ideas in the assembly. It is regrettable that there has not been this search for balance, dear to colleagues such as Jean Leonetti or Alain Claeys. [["The time has passed, Mr. Chairman! » on several benches]] On the government side, I thank the Secretary of State, Adrien Taquet, who has been present for many hours and who has held his role. On the other hand, I regret the absence of ministers who were there at first reading: Agnès Buzyn who, with his doubts but also his consistency and expertise, brought a great deal; Nicole Belloubet, the keeper of the seals, for her demand. The new ministers obviously did not bring the text to the level that it deserved. I thank those who report that I have exceeded my speaking time at the end of a debate that deserved much more.
ParlaMint-FR_2020-07-31-E1030.u626	[[Smile]] It's Mr. Lescure's fault! He'll know why I'm saying that. Mrs Emmanuelle Ménard has the floor.
ParlaMint-FR_2020-07-31-E1030.u627	Thank you, Mr. President, for allowing me to speak because I will not hide my emotion from you tonight. In a few minutes, you will pass a law that already escapes you, that will move us from one world to another, from wisdom to some kind of drunkenness. What has been true for millennia is going to be upset by a lie organized here by your fault, ladies and gentlemen. This lie is to make children believe that they can be born of two women and unfortunately without a father. To consolidate this lie, you have chosen to transform, from floor to ceiling, the right of filiation. What about this strange conception of human nature where human embryos are manipulated as if they were just a bunch of cells? What about this conception of the legislator who should endorse certain scientific practices – I am of course thinking of animal-human chimeras – when, on the contrary, we should strictly supervise them? We will remember this law, not because it raises our nation, but because it triggers a terrible ethical decadence where finally no principle can be founded since in your eyes they are all relative. I am thinking here of the best interests of the child who has been denied, to the point that we have had surreal discussions about mother-fathers or mother-fathers, without you asking yourself for a second – I insist – what it meant for a child to have a man as a mother or vice versa. What happened here this week is not worthy: debates during which some were confined to silence; amendments that we have not been able to defend; Most often, a lack of response limited to contempt. [[Xavier Breton applauds]] So no, definitely, it is not a law of love as you claim, but rather the consecration of the desire of the child, of the right to the child, until I free myself from common sense to satisfy the desires and desires of some, and I will not vote for it!
ParlaMint-FR_2020-07-31-E1030.u628	Mr Gilles Le Gendre has the floor.
ParlaMint-FR_2020-07-31-E1030.u629	[[Applause on the benches of the LaREM and MODEM groups]] Ladies and gentlemen, I must say that I am particularly pleased that it is at the end of this long week and on such an essential text, which I am speaking before you for the last time in this House, in my capacity as chairman of the running Republic Group. [["Yes! on many benches of the LR group. – "No! » on many benches of the LaREM group]] [[Same movements]] [[Same movements]] Did we have a debate in catimini? Have we had a sloppy debate? Did we have a heated debate? By no means! ("Yes! » on many benches of the LR group.) Anyone in this House is in good faith, and we are all, must recognize that we have had a very high quality debate over these five days and five nights.
ParlaMint-FR_2020-07-31-E1030.u630	It's self-satisfaction!
ParlaMint-FR_2020-07-31-E1030.u631	I include all the Members of this House. We have understood from the outset that this sequence would be more like a first reading than a second reading, which may have disturbed some of them during the work in the special committee and in the Chamber. But it was for good reasons. It is often said that the Constitution should only be amended with a trembling hand; We can apply the same adage when talking about bioethics. Indeed, during this whole second reading sequence, we all had, collectively, the shaking hand because we never wanted to lose the opportunity to deepen debates on a subject which, par excellence, lends itself to questions, doubts and, where appropriate, changes of opinion and strong differences within our respective groups. It is healthy, inherent in this matter, however it may be. Ultimately, we have achieved a balance between the progress that science allows us to make and the ethical requirements that we all defend. That balance, Mr. Le Fur, we got it. I am therefore very surprised that, like other colleagues in your group, throughout this debate, you wanted to make it appear that we wanted to move away from this balance, when, precisely, the objective of our parliamentary group was to constantly get closer to it and to return to it when temptations existed on both sides to move away from it. Our Assembly may be particularly proud of this week of debates, of the balances we have achieved with this text. [[Applause on the benches of the LaREM and MODEM groups]] At the end of this discussion, I would particularly like to thank the chairman of our special committee, Mrs Firmin Le Bodo. [[Same movements]] I would also like to thank the six rapporteurs who took turns in this debate. In their diversity, they have been a reflection of the sensitivities of our entire assembly; They have advanced our debate and have enlightened it with great accuracy, commitment and conviction. I thank the ministers, often many at the same time on the bench. [[Same movements]] I thank the presiding officers, especially the last who led our debates over a very long period of time. [[New applause on the benches of the LaREM and MODEM groups]] The La République on the move will vote with pride in favour of this text. We are particularly proud to have supported this text for more than two years, which will continue its legislative path for a few more months. In any event, there can be no doubt that we will have introduced into the law of our country essential societal progress for our fellow citizens and for our fellow citizens. On this, I wish you all an excellent holiday.
ParlaMint-FR_2020-07-31-E1030.u632	Mr Thibault Bazin has the floor.
ParlaMint-FR_2020-07-31-E1030.u633	In the midst of the summer torpor, while the French were more concerned about the economic and social crisis that was engulfing, the Government had tried to pass without noise its draft revision of bioethics laws, which deeply divided French society. Far from the search for the claimed unity, we had a hidden debate. We can regret these poor conditions, without hindsight on the ethical issues posed by the health crisis, in particular in terms of resource scarcity and attention to vulnerabilities. In spite of this, the Republicans Group has mobilized strongly during this debate to avoid this new world off the ground. In vain at the moment, because, on the merits, all the contributions of the Senate have been wiped out without regard. There was no consensus search by the majority. That's too bad. The second reading version of the National Assembly is even worse than the initial government version. It contains new market drifts: the experimental extension of gamete management to for-profit centres; The double speech of the keeper of the seals that renounces to deter our compatriots from going to rent the body of women abroad. It contains new transhumanistic drifts: the confirmed possibility of soon creating transgenic embryos, artificial gametes for research purposes, chemeric embryos. Finally, the Minister of Health gave an ambiguous speech on the possibilities of expanding the IPR-A based on the progress of the PHRC. New eugenic drifts are not completely excluded. [[Applause on many benches in the LR group]] These are the reasons why a very large majority of our group will oppose this very worrying project. We hope that the Senate will correct the deviations envisaged, otherwise we will remain in this long night of bioethics.
ParlaMint-FR_2020-07-31-E1030.u634	Mr Brahim Hammouche has the floor.
ParlaMint-FR_2020-07-31-E1030.u635	At the end of the second reading discussion of this bioethics bill, I would like once again to welcome the commitment of all groups on these issues, and I welcome the quality of our discussions. I would also like to welcome the progress made in this text: the opening of the LDC to women's couples and unmarried women; progress in the donation and conservation of gametes; access to origin and the right of persons born in a LDCs to access certain non-identifiable data and the identity of the donor; the many advances in researching and guiding practices that are more respectful of common ethical principles of respect for the integrity and dignity of the person. I am thinking of one of my professors, Claude Huriet, a nephrologist, who was at the origin, in 1988, of the first laws of protection of persons in the context of biomedical research. These few topics reflect the variety of our discussions on these bioethical laws. Others, who remain under discussion, will feed the next texts: diagnostics, in particular IPR-A; genetic tests; research on embryos. We defend an ethic where doubts are a force, where the humanistic advances of science are all the more legitimate as they are real and effective, as they relieve human suffering, as they describe man and his human condition and as a means of improving it. We defend an ethic where listening to questions of meaning has allowed us to weave the meaning of our answers. The possibilities offered by science question our relationship to the world, to ourselves in our personal consciousness, and to others in our collective ethic. These questions will continue. These debates have also enabled us to realize the incredible speed at which scientific discoveries are being made, which means that our assembly can secure these developments as much as possible in their surface and depth extension. In this context, it is necessary to come back to these issues faster than before, so that our country will remain among the first in this field. In our Republic, we must keep a French ethical model where everything that is technically possible is not ethically desirable. At this end of debates, where we have addressed real and beautiful stakes on nature, culture, species, man and his being, I can only quote this great thinker of ethics that was Baruch Spinoza. To open up horizons of hope and progress, he wrote: "Nothing can be more consistent with the nature of a thing than individuals of the same kind, and consequently nothing can be more useful to man to preserve his being and enjoy reasonable life than man himself when reason leads him. » [[Applause on the benches of the MODEM and LaREM groups]] For all these reasons, therefore and on account of this, the members of the Democratic and Related Group will support the vast majority of this amended, enriched and appropriate bill.
ParlaMint-FR_2020-07-31-E1030.u636	Mrs Marie-Noëlle Battistel has the floor.
ParlaMint-FR_2020-07-31-E1030.u637	At the end of our work, I would like to thank all of you, ladies and gentlemen, for the quality of our debates, for our sometimes very divergent exchanges of views, and for sharing our doubts. By a very large majority, the members of the Socialist and Related Group are proud tonight to be able to contribute to the adoption of this bill, which enshrines the LDC for all women and allows for many advances, whether it be organ donation or IMG. However, we have some regrets, in particular about filiation, which is still not in conformity with common law, and about the setbacks, in relation to the progress made by the Special Committee, in relation to the matching of phenotypic characters, the donation of the blood of homosexuals and the IPR-A. We also regret that only three of our amendments adopted by a large majority in the special committee were retained in open session – including one by the rapporteur from our group, Hervé Saulignac. Finally, like other groups, we regret the absence of a solemn vote. [[Applause on the SOC, LaREM, FI, MODEM and LR benches]] However, what we will be holding this evening is that all women in France will now be able to benefit from the LDC. This text is a law of progress, a great step forward!
ParlaMint-FR_2020-07-31-E1030.u638	Mrs Valérie Six has the floor.
