ParlaMint-FR_2021-06-09-O1297.u1	The next item is the continuation of the discussion of the bioethics bill (No. 3833, 4222).
ParlaMint-FR_2021-06-09-O1297.u350	Colleagues, the subject is important enough for you to listen to your respective arguments.
ParlaMint-FR_2021-06-09-O1297.u351	That's not an argument.
ParlaMint-FR_2021-06-09-O1297.u352	It's not up to you to judge, Mrs. Bergé.
ParlaMint-FR_2021-06-09-O1297.u353	Once again, psychosocial distress is not legally defined. How do we judge that a woman is in this situation, and is that all we have to offer her? Finally, the boundary between GVI and GMI will be very difficult to see, if not invisible, until the last month. The membrane of the uterus, I repeat, will be the only boundary between what is legal and what constitutes infanticide.
ParlaMint-FR_2021-06-09-O1297.u354	Oh, there!
ParlaMint-FR_2021-06-09-O1297.u355	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2021-06-09-O1297.u356	Medical professor Emmanuel Sapin, a specialist in fetal surgery at the CHU in Dijon, has published a forum based on his medical practice: he considers it problematic to medically diagnose psychosocial distress. For him, the subject is too vague for medical practice to be secure and to prevent the doctor from being legally attacked for the decision he has taken. The reference to psycho-social distress is thus tainted by legal uncertainty, not to mention that it is based on a feeling. Professor Sapin recognizes that women's expressions of distress must be heard: but his medical practice makes him say that they are often calls for help, which require attention and benevolent listening to help the woman and help her find a solution to an ill-being and a situation that she considers desperate. We are here to write the law: I warn you about the danger of including in it a concept that remains unclear from a medical and legal point of view.
ParlaMint-FR_2021-06-09-O1297.u357	Mrs Sylvia Pinel has the floor.
ParlaMint-FR_2021-06-09-O1297.u358	I will support these amendments, which seem to me to provide important clarification and clarification. This has been said: interpretations and questions differ among health care staff and centres. In the face of differences of interpretation and practice, it is our responsibility as legislators to clarify things, without leaving a vacuum. That is why I believe it is appropriate to adopt these amendments, as we have done before, before the Senate deletes the corresponding provisions. It is important to provide such clarifications so as not to give health care personnel their free will. I have listened to you, as always, with great interest, rapporteur...,
ParlaMint-FR_2021-06-09-O1297.u359	Thank you, ma'am.
ParlaMint-FR_2021-06-09-O1297.u360	...but I note a contradiction in your remarks. You say that health workers are able to appreciate psychosocial distress, but at the same time you explain that adopting this provision would not be appropriate, because the definition of psychosocial distress is not clear. You have not convinced me: that is why I will support these amendments.
ParlaMint-FR_2021-06-09-O1297.u361	The rapporteur, Mr Jean-Louis Touraine, has the floor.
ParlaMint-FR_2021-06-09-O1297.u362	As the rapporteur, the Secretary of State and Mrs Pinel have rightly pointed out, IMGs are already being carried out for psychosocial reasons. The main problem is the disparity in practices between the centres, depending on the subjective interpretation of the teams. In all cases, the decision must be taken by a multidisciplinary team of at least four persons specializing in these medical activities. So it's not taken lightly. However, while at least four people are involved, interpretations differ from one centre to another, as the law is not sufficiently precise. We cannot allow this blurry to persist or leave women at random, since they are now being treated in one way in one city and another elsewhere. This provision at the previous reading was intended to eliminate these disparities and to ensure homogeneity within the national territory. We simply suggest, as with all other sections of the bill, that the text adopted at second reading be reinstated. It would be curious, when it comes to taking into account the very great psychosocial distress, that we are not sensitive to the situations of women and doctors who are making medical interruptions of pregnancy – while, for the rest of the bill, we have reinstated the approved articles at second reading.
ParlaMint-FR_2021-06-09-O1297.u363	Mrs Sereine Mauborgne has the floor.
ParlaMint-FR_2021-06-09-O1297.u364	I think – and I quote Professor Israel Nisand here – that reacting to an IMG is always difficult. We must focus on the plight of women, because it is clear that, in the case of an IMG, they are in distress, but the legal definition of the amendments proposed to us is too vague with regard to psychosocial distress, as the rapporteur pointed out. [[Applause on a few benches of the LaREM group]] I would like to mention here Boris Cyrulnik, whom I had the chance to listen again this Saturday afternoon in my town of Cogolin. In his report on the first 1000 days, he urges us to collectively protect women in distress during their pregnancy: he brings a positive vision of motherhood, of the fight against the stress of pregnant women, especially through the care of the multidisciplinary teams specialized in our country.
ParlaMint-FR_2021-06-09-O1297.u365	The rapporteur, Mr Gérard Leseul, has the floor.
ParlaMint-FR_2021-06-09-O1297.u366	Of course, every effort must be made to protect pregnant women. But, in reality, as the rapporteur reminded us, although his reasoning was somewhat tautological, the indications for which there is an IMG are in 23% psychological and in 7% psychiatric. The role of the legislator is to be clear and to re-establish, as rapporteur Touraine said, the text resulting from the second reading. Mr rapporteur, we must not be in denial of reality, and I welcome the Government, which, in its great wisdom, allows all political groups to decide freely whether or not to bring the law into line with reality.
ParlaMint-FR_2021-06-09-O1297.u367	I put to the vote identical amendments Nos 602, 814 and 973.
ParlaMint-FR_2021-06-09-O1297.u368	The result of the vote is as follows: Number of voters 119 Number of votes cast 114 Absolute majority 58 For adoption 40 Against 74
ParlaMint-FR_2021-06-09-O1297.u369	I have before me two identical amendments, Nos 815 and 974. Mr President, ladies and gentlemen, I should like to Jean-Louis Touraine, rapporteur, to support Amendment No 815.
ParlaMint-FR_2021-06-09-O1297.u370	The aim is to replace the requirement of a physician who is a member of a multidisciplinary prenatal diagnostic centre with a physician qualified in gynaecology-obstetrics of motherhood who has received the patient or a doctor from an institution authorized to perform abortions. This is necessary in order for the decision to be made informed – knowledge of the woman in question and the conditions of termination of pregnancy for comparable distress. This improved management of the medical teams present for the decision-making and implementation of MGIs will allow for fewer disparities from one centre to another.
ParlaMint-FR_2021-06-09-O1297.u371	The rapporteur, Mr Gérard Leseul, has the floor to support Amendment No. 974.
ParlaMint-FR_2021-06-09-O1297.u372	We have the second opportunity to adopt this provision. In order for you to understand the scope of our proposal, I stress that the reality described by the rapporteur Eliaou is very different from one territory to another. There is a real injustice, since the quality of reception and decision is not the same according to the territory in which one lives. Unfortunately, I believe that reception may be more open in urban centres than in rural centres. It seems to me essential to restore a proper territorial balance.
ParlaMint-FR_2021-06-09-O1297.u373	I have before me several amendments, Nos 1389, 723, 300, 517, 676, 760, 830, 1016, 1129, 1491 and 1524, which can be discussed jointly. Amendments Nos 300, 517, 676, 760, 830, 1016, 1129, 1491 and 1524 are identical. Amendments Nos 1389 by Mr Thibault Bazin and 723 by Mrs Emmanuelle Ménard, and identical amendments Nos 300 by Mr Patrick Hetzel, 517 by Mr Xavier Breton, 676 by Mr Fabien Di Filippo, 760 by Mr Philippe Gosselin, 830 by Mrs Agnes Thill, 1016 by Mrs Anne-Laure Blin, 1129 by Mrs Valérie Six and 1491 by Mr Marc Le Fur are defended. Mr Julien Ravier has the floor to support Amendment No. 1524.
ParlaMint-FR_2021-06-09-O1297.u374	The aim of these identical amendments is to incorporate a reflection period of one week before confirmation of a wish to terminate pregnancy, of course, apart from medical emergencies, so that there is no danger to the future mother.
ParlaMint-FR_2021-06-09-O1297.u375	I have before me four identical amendments, Nos 301, 519, 724 and 1492. I call Mr Patrick Hetzel to support Amendment No. 301.
ParlaMint-FR_2021-06-09-O1297.u376	Article 20, paragraph 5, is intended to partially terminate a multiple pregnancy. Beyond the medical risks caused by such a practice, this gesture has serious psychological consequences for the unborn child. That is why we propose this amendment to paragraph 5.
ParlaMint-FR_2021-06-09-O1297.u377	Identical amendments Nos 519 by Mr Xavier Breton, 724 by Mrs Emmanuelle Ménard and 1492 by Mr Marc Le Fur are defended. What is the opinion of the committee?
ParlaMint-FR_2021-06-09-O1297.u378	Mr Hetzel, I understand your argument, but I want to make it clear that such an IMG is carried out within a period of 12 weeks and that it is practiced with a view to preventing disasters that may occur in the mother. The IMG is therefore maternally oriented. You know perfectly well that gemella pregnancies can lead to a number of pathologies, including in women who had none before, and who end up with gravidic toxaemia or high blood pressure. It is in this context that a voluntary termination of partial pregnancy is proposed.
ParlaMint-FR_2021-06-09-O1297.u379	Amendment No 725 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2021-06-09-O1297.u380	Mrs Emmanuelle Ménard has the floor for a point of order.
ParlaMint-FR_2021-06-09-O1297.u381	It is based on Rule 49(1) of our Rules of Procedure. Madam President, it is midnight twenty-five and it seems, in view of the small number of amendments that are still under discussion, that you intend to complete the examination of this text. I would therefore like to know whether we will actually conclude our consideration of this bill tonight.
ParlaMint-FR_2021-06-09-O1297.u382	I would be in favour of extending the sitting to complete consideration of the text tonight, unless the majority of you are hostile to it.
ParlaMint-FR_2021-06-09-O1297.u383	I have before me seven identical amendments, Nos 303, 521, 735, 1018, 1130, 1390 and 1495. I call Mr Patrick Hetzel to support Amendment No. 303.
ParlaMint-FR_2021-06-09-O1297.u384	The aim is to delete paragraph 7 of article 22. When a person wishes to change sex, it is not conceivable that his previously preserved gametes can be used after a change of sex. Depending on the marital status, a person is of one sex or another: at some point, situations must be secured.
ParlaMint-FR_2021-06-09-O1297.u385	Mr Julien Ravier has the floor to support Amendment No. 521.
ParlaMint-FR_2021-06-09-O1297.u386	Like Mr Hetzel, I think we need to clarify things. If you change sex, you can't keep giving the gametes of your old sex. I want you to clarify, because we lose ourselves: the French are waiting for us on subjects like this.
ParlaMint-FR_2021-06-09-O1297.u387	Identical amendments No 735 by Mrs Emmanuelle Ménard and No 1018 by Mrs Anne-Laure Blin are defended. Mr Pascal Brindeau has the floor to support Amendment No. 1130.
ParlaMint-FR_2021-06-09-O1297.u388	This is a sensitive issue which, too, touches the heart of ethics. When there is a change in sex, we assume that the person does not recognize himself in what his previous sex was. We can't be both men and women.
ParlaMint-FR_2021-06-09-O1297.u389	Yes, that's possible.
ParlaMint-FR_2021-06-09-O1297.u390	We can imagine all the psychological constructions of course, but, on the social and the legal level, it becomes very complicated. And if we have to open up this kind of possibility, then the law has little more to do with these issues that still affect the human, the conception, the life, the way our societies organize themselves.
ParlaMint-FR_2021-06-09-O1297.u391	Identical Amendments Nos 1390 by Mr Thibault Bazin and 1495 by Mr Marc Le Fur are being defended. What is the opinion of the committee?
ParlaMint-FR_2021-06-09-O1297.u392	Unfavorable.
ParlaMint-FR_2021-06-09-O1297.u393	What is the Government's opinion?
ParlaMint-FR_2021-06-09-O1297.u394	Unfavorable.
ParlaMint-FR_2021-06-09-O1297.u395	No explanation!
ParlaMint-FR_2021-06-09-O1297.u396	Amendments Nos 734 and 736 by Mrs Emmanuelle Ménard are defended.
ParlaMint-FR_2021-06-09-O1297.u397	Mrs Danièle Obono has the floor to support Amendment No. 606.
ParlaMint-FR_2021-06-09-O1297.u398	It is intended to ensure that persons who have made changes to their sex status are not prevented by discriminatory behaviour from reusing their gametes when they wish to do so. Mr Brindeau, yes, we can be men and women, we can be neither, we can be on the spectrum of gender identities, which is very fluid. This should not constitute discrimination and prevent anyone from bringing up and reusing their gametes.
ParlaMint-FR_2021-06-09-O1297.u399	What is the opinion of the committee?
ParlaMint-FR_2021-06-09-O1297.u400	As I said in committee, this amendment is satisfied in paragraph 7. Unfavorable opinion, therefore.
ParlaMint-FR_2021-06-09-O1297.u401	What is the Government's opinion?
ParlaMint-FR_2021-06-09-O1297.u402	The amendment is satisfied. I therefore ask for his withdrawal. Failing that, unfavorable notice.
ParlaMint-FR_2021-06-09-O1297.u403	Mr Julien Ravier has the floor.
ParlaMint-FR_2021-06-09-O1297.u404	I am pleased that you have presented this amendment as a satisfactory one, because it allows us to reflect again on this issue. You clearly explain to us that today, a man can give his gametes, and thus somehow be a father, then, tomorrow, change sex, reuse his gametes and become a mother. Thus, children will be allowed to be born without a father and fathers will also be allowed to become mothers. Where are we going?
ParlaMint-FR_2021-06-09-O1297.u405	Amendment No 111 by Mrs Emmanuelle Ménard, which would delete Article 23, is in defence.
ParlaMint-FR_2021-06-09-O1297.u406	Amendment No 1479 by Mrs Elsa Faucillon is being defended.
ParlaMint-FR_2021-06-09-O1297.u407	Amendments Nos 112 and 114 by Mrs Emmanuelle Ménard are defended.
ParlaMint-FR_2021-06-09-O1297.u408	I have four identical amendments before me, Nos 304, 522, 1019 and 1496. I call Mr Patrick Hetzel to support Amendment No. 304.
ParlaMint-FR_2021-06-09-O1297.u409	It aims to maintain the current drafting of the Public Health Code. Indeed, the list of fifteen persons and ministries responsible for appointing a number of persons is now explicitly included, in order to ensure the plurality of the bodies represented. One such person is appointed by the Prime Minister, another by the keeper of the seals, another by the minister responsible for research, and so on for the ministers responsible for industry, social affairs, national education, labour and health respectively. It is important to ensure this diversity without referring to a regulatory provision to establish this list. It is in fact up to the law to clarify this in order to ensure the diversity of the composition of this council.
ParlaMint-FR_2021-06-09-O1297.u410	Amendments Nos 522 by Mr Xavier Breton, 1019 by Mrs Anne-Laure Blin and 1496 by Mr Marc Le Fur are defended. Mrs Laëtitia Romeiro Dias, rapporteur of the Special Committee, has the floor to give the Committee's opinion.
ParlaMint-FR_2021-06-09-O1297.u411	Unfavorable. As explained in the previous two readings of the text and in its examination in committee, the measure we have taken is a measure of flexibility. In addition, your argument involves confusion: what is included in the health code gave an indication of who was named, not who was named. Moreover, in order to ensure the proper application of the principle of parity, which is a new element, it is easier to refer to the regulatory order.
ParlaMint-FR_2021-06-09-O1297.u412	I have before me three identical amendments, Nos 305, 524 and 1497. I call Mr Patrick Hetzel to support Amendment No. 305.
ParlaMint-FR_2021-06-09-O1297.u413	Mr Secretary of State, I understand that you are against it, because it is the Government that has the hand. On such matters, it is important for Parliament to play its role, and that is why, as is currently the case, it would be interesting for the law to explicitly maintain the presence of a member of the Academy of Sciences, a member of the National Academy of Medicine, a representative of the Collège de France and the Institut Pasteur, four researchers belonging to the body of researchers holding INSERM and two research teachers from the hospital-university sector. All this makes sense, while the reference to the regulations does not guarantee diversity. Moreover, Parliament will have no control, even if the control does not relate to appointments as such, which are the responsibility of the Government, because the distribution is entirely by the Government. I don't think that's wise. We have to think about things over time and it would therefore be desirable to avoid hazards. That is also the role of the law.
ParlaMint-FR_2021-06-09-O1297.u414	Amendments Nos 524 by Mr Xavier Breton and 1497 by Mr Marc Me Fur are being defended. What is the opinion of the committee?
ParlaMint-FR_2021-06-09-O1297.u415	For the same reasons, disagreeable opinion, with a view to the proper application of the principle of parity, to which I am committed.
ParlaMint-FR_2021-06-09-O1297.u416	Mrs Emmanuelle Ménard's amendment No 115 is being defended.
ParlaMint-FR_2021-06-09-O1297.u417	I have before me five identical amendments, Nos 306, 526, 585, 1020 and 1498. I call Mr Patrick Hetzel to support Amendment No. 306.
ParlaMint-FR_2021-06-09-O1297.u418	The evaluation carried out by the Biomedicine Agency must, of course, take into account the results of medical and scientific studies and research carried out abroad on the specific risks currently caused by the use of LDC techniques. Again, it would be prudent to do so: it would obviously be a safeguard.
ParlaMint-FR_2021-06-09-O1297.u419	Amendments Nos 526 by Mr Xavier Breton, 585 by Mr Philippe Gosselin, 1020 by Mrs Anne-Laure Blin and 1498 by Mr Marc Le Fur are defended. What is the opinion of the committee?
ParlaMint-FR_2021-06-09-O1297.u420	The precision you want to make does not seem necessary to me. The Biomedicine Agency is, of course, always based on the state of art, or rather, in this case, on the state of scientific knowledge. In addition to being unnecessary, I do not believe that the proposed clarification falls within the scope of the law. Unfavorable opinion.
ParlaMint-FR_2021-06-09-O1297.u421	What is the Government's opinion?
ParlaMint-FR_2021-06-09-O1297.u422	I would like to reassure Mr Hetzel: the Agency for Biomedicine reads scientific studies beyond our borders. The amendment seems to be satisfactory and I therefore request that it be rejected. Otherwise, reject.
ParlaMint-FR_2021-06-09-O1297.u423	Identical Amendments Nos 307 by Mr Patrick Hetzel, 527 by Mr Xavier Breton, 586 by Mr Philippe Gosselin, 1021 by Mrs Anne-Laure Blin and 1499 by Mr Marc Le Fur are being defended.
ParlaMint-FR_2021-06-09-O1297.u424	Amendments Nos 308 by Mr Patrick Hetzel and 595 by Mr Philippe Gosselin, which could be the subject of a joint debate, were defended.
ParlaMint-FR_2021-06-09-O1297.u425	Amendments Nos 1391, 1394 and 1393 by Mr Thibault Bazin are defended.
ParlaMint-FR_2021-06-09-O1297.u426	Mr Pascal Brindeau, on Rule 31.
ParlaMint-FR_2021-06-09-O1297.u427	I would like to refer briefly to the questions raised by our colleagues, Philippe Dunoyer and Philippe Gomès, on article 31, which deals, inter alia, with the authorization given to the Government to adapt, within 18 months, the measures contained in this draft law, in particular to New Caledonia. Our colleagues are wondering about the scope of the measures involved in these future adaptations to New Caledonia and, more broadly, to the communities of the Pacific. Can you, Secretary of State, tell us a little more and give information to our colleagues in New Caledonia?
ParlaMint-FR_2021-06-09-O1297.u428	I have before me six identical amendments, Nos 113, 309, 528, 762, 1022 and 1500, to delete Article 31. Amendments Nos 113 by Mrs Emmanuelle Ménard and 309 by Mr Patrick Hetzel are defended. Mrs Anne-Laure Blin has the floor to support Amendment No. 528.
ParlaMint-FR_2021-06-09-O1297.u429	The purpose of this section is to make decisions through ordinances, but legislators are quick to make all the necessary legislative provisions. In this case, orders are not really necessary, hence the proposal to delete this section.
ParlaMint-FR_2021-06-09-O1297.u430	Amendments Nos 762 by Mr Philippe Gosselin, 1022 by Mrs Anne-Laure Blin and 1500 by Mr Marc Le Fur are defended.
ParlaMint-FR_2021-06-09-O1297.u431	Amendment No 14 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2021-06-09-O1297.u432	Mrs Caroline Fiat has the floor.
ParlaMint-FR_2021-06-09-O1297.u433	In accordance with the first paragraph of Rule 101 of our Rules of Procedure, which states that "before the start of explanations of vote on all drafts and proposals, the Assembly may decide, at the request of the Government or a Member, that a second debate on all or part of the text shall be held", I request that Amendment No. 593 be put to the vote.
ParlaMint-FR_2021-06-09-O1297.u434	Madam President, does the special committee accept this request for second deliberation?
ParlaMint-FR_2021-06-09-O1297.u435	Faithful to the constructive spirit that has always reigned in the special committee, I authorize the second deliberation.
ParlaMint-FR_2021-06-09-O1297.u436	Pursuant to Rule 101 of the Rules of Procedure, we shall proceed to a second debate on Rule 7b.
ParlaMint-FR_2021-06-09-O1297.u437	On Amendment No 1, I have received a request for a public vote from the La France group. The vote is announced in the National Assembly. Mrs Caroline Fiat has the floor to support it.
ParlaMint-FR_2021-06-09-O1297.u438	[[Conversation sounds]] I will not abuse my speaking time, because I have already spoken to you about the importance of this amendment, which concerns the bodies given to science. The subject is complicated enough for us to talk about it in peace, ladies and gentlemen! Unfortunately, we have heard a lot of talk about it since Monday, but our amendment had already been tabled at first reading, long before the former president of the Paris-Descartes University was detained. Questioned this Tuesday by La Croix, our Minister of Higher Education and Research, Frédérique Vidal, said: "We have seen how much we lack regulation and legislation regarding the donation centres of the body. The only existing law dates from 1887. She added: "The bioethics bill, currently under review, will allow us to recast all of these regulations. His comments were echoed in Le Monde. [[Mrs. Danièle Obono applauds]] If I got angry just now – and I'm sorry – it's a good thing to say that it's not a question of buying the bodies, that we have to discuss with the families what will be made of the donations, but the amendment that we Members of the nation want to put to the vote tonight – and I thank you, Madam Chairman of the Special Committee, for having accepted this request – tends to make it clear that the bodies given to science are treated with "respect and dignity".
ParlaMint-FR_2021-06-09-O1297.u439	What is the opinion of the committee?
ParlaMint-FR_2021-06-09-O1297.u440	I gave the committee's opinion on this amendment last night: it was unfavorable. Now you are quoting statements made in the press by Mrs Vidal, and you do not seem satisfied with the answer given by Article 7b, which I think is relatively clear. I cannot judge the work of the special committee and the discussions we have had together in the Chamber; In my personal capacity, I will rely on the wisdom of the House.
ParlaMint-FR_2021-06-09-O1297.u441	What is the Government's opinion?
ParlaMint-FR_2021-06-09-O1297.u442	Mrs Fiat, what is the origin of Article 7b? It was introduced into the text by means of an amendment tabled by the Government, precisely to regulate the donation centres of bodies. That is exactly what Minister Vidal has just said. A report had just been submitted to him with a view to preparing the Order-in-Council under section 7 ter of the bill, and it was on that occasion that she spoke on the matter. This report makes initial, provisional recommendations, detailed in the press release and article you cited. I recall that the respect for mortal remains is already enshrined in the law, and that did not prevent the scandal that you mentioned. So we need to go further, in dignity and not in controversy – that's not what you're doing. Article 7 ter, introduced in the text at the initiative of the Government, therefore makes it possible to regulate what has not been so for decades. I repeat: that was the point made by the minister that you referred to, and that of Article 7b as it stands, which I ask you, ladies and gentlemen, to confirm by rejecting Amendment No 1.
ParlaMint-FR_2021-06-09-O1297.u443	Mrs Caroline Fiat has the floor.
ParlaMint-FR_2021-06-09-O1297.u444	One can explain that bodies do not buy themselves, that gifts must be regulated legally, but this does not say that the bodies given to science must be treated with "respect and dignity"! Whatever you say, I assure you that the text does not speak of respect or dignity, and that is why it is necessary to adopt this amendment, which aims to protect the bodies and to specify that they must be treated with "respect and dignity".
ParlaMint-FR_2021-06-09-O1297.u445	I put to the vote Amendment No. 1.
ParlaMint-FR_2021-06-09-O1297.u446	The result of the vote is as follows: Number of voters 111 Number of votes cast 101 Absolute majority 51 For adoption 87 Against 14
ParlaMint-FR_2021-06-09-O1297.u447	Thank you!
ParlaMint-FR_2021-06-09-O1297.u448	On the bill as a whole, I have an application for a public vote before the IDU and independent group. The vote is announced in the National Assembly. We have completed our review of the clauses of the bill.
ParlaMint-FR_2021-06-09-O1297.u449	I have before me several requests for explanations of personal vote. In accordance with Rule 49, paragraph 16, of our Rules of Procedure, the time allotted is two minutes per speaker. Mrs Anne-Laure Blin has the floor.
ParlaMint-FR_2021-06-09-O1297.u450	[[Exclaims and laughs on the benches of the LaREM group]] As we come to the conclusion of this new reading of the bioethics bill, I would first like to return to the conditions for organizing the debate. I very sincerely believe that they have not been soothed because, all of us here may not know, at the same time as we were examining this text in the House, the special committee to examine the bill that reinforces the principles of the Republic and combats separatism was meeting. So many of us have had to go back and forth between the two and, whether you like it or not, it undermines the quality of the debates. [[Exclaims on the banks of the LaREM Group]] Even though the review of the bioethics bill began several months ago, this new reading has been somewhat hasty: we were able to notice last week in committee, and this week in session, that you absolutely wanted to move forward on a forced march. You have been relatively closed to all of our proposals. Of course, we will not go back to the conditions of the discussions around the LDC, and your refusal to consider that there is a biological reality, that of male-female otherness. We will also not return to the door that you leave open to the GPA, although we have repeatedly alerted you. Many French people ignore the provisions of this text, which will, however, profoundly upset the filiation of children and our families. Personally, I wanted to tell you again, because all French families will be truly affected by the provisions of the text.
ParlaMint-FR_2021-06-09-O1297.u451	Mrs Emmanuelle Ménard has the floor.
ParlaMint-FR_2021-06-09-O1297.u452	Pandora, the first human woman born of clay, brought in her luggage a box that Zeus had formally forbidden her to open. It contained all the evils of humanity, including madness, deceit and pride. After three readings of the text, and despite some 1539 amendments tabled, but rarely defended because of your conception of democratic debate,...
ParlaMint-FR_2021-06-09-O1297.u453	Oh, there...
ParlaMint-FR_2021-06-09-O1297.u454	... this Pandora's box is now open in great measure because of you, apprentices false God, you who believe you above everything – common sense, real, our carnal nature, but above all, and this is the most serious, of the best interests of the child, child that, in order to realize your desires as adults, you are instrumentalizing, a child who does not ask for anything from anyone but who, by your fault alone, will be deprived of a father. Beyond the vertigo of a cold and thoughtful decision that you take, it is indeed an ethical shipwreck that you trigger. How else can you name your too many transgressions: LDCs for all women, animal-man chimeras, the destruction of 12,000 human embryos, the overhaul of the law of filiation, even to make a child believe that it can be born of two women, impossibility for children from a LDC to carry out a paternity search? This text binds my bowels: behind an alleged equality between adults, it merely creates discrimination between children and denies the place of the father. But everything is fine, since you call it a love text! Except that it is not about love, but the only desire of adults to have a child, a dry, icy desire, insensitive to the rights of the toddler. Once again, I will therefore vote against the bill.
ParlaMint-FR_2021-06-09-O1297.u455	Mr Julien Ravier has the floor.
ParlaMint-FR_2021-06-09-O1297.u456	First of all, I am proud to have, together with several of my colleagues, defended my convictions during this third reading. Our convictions are neither religious nor philosophical, but guided by political values, often legal, a little moral as well. However, I have a great deal of regret and disappointment: our positions are opposed and totally irreconcilable, particularly with regard to the best interests of the child. By allowing the AMP to single women or women's couples, you will completely destructure the interests of the child. Indeed, this amounts to authorizing the birth of children by science, without a father. By seeking to combat discrimination between adults and by giving in to the desire for the right to the child, you will create discrimination and inequalities between unborn children, since some will be born in single-parent families, whose difficulties are well known today. On the other hand, we know that, by ricochet, this will open up the right to the GPA: if women's couples have the right to use the GPA, tomorrow, men's couples will also demand it in the name of the right to the child. GPA is therefore, of course, the next step and, as such, the provisions of the text seem even more unacceptable to us. Our positions are also irreconcilable with regard to the self-conservation of gametes, which distorts the foundations of the gift, as well as the lifting of the anonymity of the donor: no donor will want to give his gametes any more for fear that a child, at eighteen years of age, will come to tell him that he is his genetic father, and to have to assume him. So you're planning a gamete shortage. We are opposed, again, to research on embryos, and in particular chimeras. While bioethics laws were the greatness of France, as they allowed the most vulnerable to be respected, you are transforming protective laws into progressive and dangerous laws.
ParlaMint-FR_2021-06-09-O1297.u457	Mrs Caroline Fiat has the floor.
ParlaMint-FR_2021-06-09-O1297.u458	[[Applause on the benches of groups FI, LaREM, Dem, Agir ens and IDU-I]] I do not know how many times the Members of the House of Commons of La France insoubted themselves in their requests for second deliberation, at the last moment, on an amendment to which we were opposed. I would therefore like to thank the chairman of the special committee for having agreed to put to the vote our amendment on the donation of bodies and all the Members who have adopted it. This is my first victory in the Chamber, and I am really moved by it. I often fight for our elderly, and winning, at least for our deceased, is a great victory. Much is being heard about this bill, and I wanted to speak to say that I agree with the majority – what a night! [[Applause on the benches of the groups FI, LaREM, Dem and Agir ens]] Now we're really going to have to get out of the schematics. There are now families founded by a mother girl, a young father, two dads, two moms, a dad and a mom; older parents, younger parents. What a society we have created! It's 2021: we have to get out of the schematics and live with our time. Sincerely, nothing will have made me more happy than hearing a six-year-old boy who was going to play at his boyfriend's, and to whom I was talking to tell his mom, answer me, hilare: "You'll have a lot of trouble, he's got two dads. I admit I was a little offended at first. And then what? Let's live in our time! Life is beautiful and I will be delighted to vote for this bill!
ParlaMint-FR_2021-06-09-O1297.u459	Mr Marc Delatte has the floor.
ParlaMint-FR_2021-06-09-O1297.u460	We come to the end of a long journey that has lasted almost two years. Everyone was able to express their certainty, their doubts as well. This bioethics bill speaks of life and its fragility; It speaks of solidarity, justice, fairness, dignity, progress in our knowledge and the hopes they raise. Petri of humanity, it gave rise to a high-level debate, with mutual respect: all of you have appropriated the text. [[Applause on the benches of the LaREM group]] Inevitably, tensions between the intimate and the collective have emerged. We were not exempt from it. On the other hand, we are proud to give thousands of women access to reproductive health care, to carry out their parenting project, to affirm that one is always the son, the daughter of someone – of the one who has conveyed his love to you. We are proud to allow those waiting for a transplant to hope. We are proud to build a more fraternal society and to express our gratitude to the research community by offering it, in accordance with ethical principles, a suitable legal framework. On behalf of the La République group, I repeat: let us maintain confidence in the future, in humanity. This bill illustrates this attitude and we will vote in favour of it.
ParlaMint-FR_2021-06-09-O1297.u461	Mr Patrick Hetzel has the floor.
