ParlaMint-FR_2021-07-06-E1003.u1	The next item is the question to the Government.
ParlaMint-FR_2021-07-06-E1003.u376	I have before me an amendment, No 28, which is the subject of two identical sub-amendments, Nos 36 and 27. The Secretary of State has the floor to support Amendment No. 28.
ParlaMint-FR_2021-07-06-E1003.u377	It seeks ratification of the ordinance on the merger of the autonomous port of Paris and the major seaports of Le Havre and Rouen into a single public establishment called HAROPA. With this merger, we are fully in line with the Government's new national port strategy. We will thus strengthen the competitiveness of our ports and win back market shares in the ports of the North European row, while developing innovative solutions in terms of logistics and ecological and digital transition. In order to ratify the ordinance of 19 May 2021 adopted on the basis of the law of orientation of mobilitys and which has created the large sea ports of the Seine Axis, I thank you for voting this amendment.
ParlaMint-FR_2021-07-06-E1003.u378	Mr Paul Christophe, in support of Subamendment No 36, to Amendment No. 28.
ParlaMint-FR_2021-07-06-E1003.u379	This sub-amendment is proposed by my colleague Agnès Firmin Le Bodo. As you recall, Madam Secretary of State, on June 1, 2021, the autonomous port of Paris and the major seaports of Le Havre and Rouen merged into a single public establishment. The governance of this river-sea harbour complex named HAROPA is determined by the ordinance 2021-614 of 19 May 2021. This text, however, has made the representation of the companies present until then at the port of Paris disappear from the governance, even though the presence of an employer's organization would enrich the strategic analysis of the development of port places. The sub-amendment therefore seeks to reintroduce a representative of a professional maritime and port federation at the Seine Axis.
ParlaMint-FR_2021-07-06-E1003.u380	Mrs Valérie Six has the floor to support the identical sub-amendment No 27.
ParlaMint-FR_2021-07-06-E1003.u381	I will supplement Mr Christophe's remarks by stating that the alleged risk of a conflict of interest which has been mentioned does not exist, because the organisations represent and federate multiple professions and, in all the bodies in which they sit, the professional organisations protect themselves from the risks of conflict of interest. In addition, many large national infrastructures involve the private sector in their management. It therefore seems very important to include in the supervisory board of HAROPA at least one representative of a professional shipping and port federation established throughout the territory of the new river-sea port.
ParlaMint-FR_2021-07-06-E1003.u382	What is the opinion of the committee?
ParlaMint-FR_2021-07-06-E1003.u383	As you know, the governance of HAROPA has been the subject of many exchanges with port actors and elected officials. Representatives of professional federations are not integrated into this governance, due to potential conflicts of interest. In fact, we are following in this respect the recommendation of the Court of Auditors, which had raised the risk of conflict of interest in the event of integration of professional federations. You will note, however, that the issue of economic development is well taken into account, as four qualified personalities have been integrated into the supervisory committee in order precisely to inform the decisions that can be taken. One of them will also be called upon to preside over HAROPA. In addition, changing governance now would also delay the launch, which would be detrimental to such a beautiful project.
ParlaMint-FR_2021-07-06-E1003.u384	What is the Government's opinion?
ParlaMint-FR_2021-07-06-E1003.u385	These provisions have been subject to a point of vigilance on the part of the Court of Auditors. The risk of conflict of interest has been identified and the model that we adopt today has been established at the balance and has been the subject of numerous exchanges with port actors and elected representatives. This model is identical to that of the composition of instances in large seaports. By reopening this debate, we would risk delaying the implementation of the project. Unfavorable opinion, therefore, on the two sub-amendments.
ParlaMint-FR_2021-07-06-E1003.u386	I call Mr Chenu to support Amendment No. 8.
ParlaMint-FR_2021-07-06-E1003.u387	You will note the political depth of this amendment: since 2015 has passed, an updated deadline would be more appropriate. The purpose of the amendment is to fix it.
ParlaMint-FR_2021-07-06-E1003.u388	What is the opinion of the committee?
ParlaMint-FR_2021-07-06-E1003.u389	Mr Chenu, your amendment proposes to amend the first sentence of the V of Article L. 212-1 of the Environmental Code, which refers to the date of 22 December 2015 as the deadline for achieving the good condition of the water bodies laid down in Article 4.1 of Directive 2000/ 60/EC of the European Parliament and of the Council of 23 October 2000 establishing a framework for a Community policy in the field of water. However, the targets are not to be achieved every year, but are expected to be achieved by 2015. Thus, even if I understand the objective of your amendment, it is not provided for in the directive and therefore it cannot appear in the code that the achievement of the objective of good water condition must be assessed every year. As your amendment does not correspond to the framework or timetable of the obligations imposed by the directive, I will give an unfavourable opinion.
ParlaMint-FR_2021-07-06-E1003.u390	What is the Government's opinion?
ParlaMint-FR_2021-07-06-E1003.u391	The Water Framework Directive sets out objectives and methods to achieve them: this good state of the water, with an obligation of result and deadlines staggered according to three deadlines in 2015, 2021 and 2027, 2015 being the first year in which good ecological condition was expected, with a possibility of derogation from this deadline and a delay to a later period for the achievement or relaxation of the objectives, provided in particular that exemptions are justified – which may be the case, for example, for reasons of technical feasibility, natural conditions or disproportionate costs. The deadlines therefore remain well set for 2015, 2021 and 2027. Unfavorable opinion, therefore.
ParlaMint-FR_2021-07-06-E1003.u392	Amendment No 9 by Mr Sébastien Chenu is being defended.
ParlaMint-FR_2021-07-06-E1003.u393	The rapporteur has the floor to support Amendment No. 22.
ParlaMint-FR_2021-07-06-E1003.u394	It draws the consequences of the adoption of an amendment in committee.
ParlaMint-FR_2021-07-06-E1003.u395	The Secretary of State has the floor to support Amendment No. 32, which sets out the additional rule after Rule 32.
ParlaMint-FR_2021-07-06-E1003.u396	Directive (EU) 2020/2184 of the European Parliament and of the Council of 16 December 2020 on the quality of water intended for human consumption imposes new obligations, in particular on preventive risk management, from the protection of water resources to consumers' taps. We must therefore introduce legislation in the Public Health Code and, where appropriate, in other codes, before the expiry of the transposition period, i.e. before 12 January 2023. Water intended for human consumption, because it has, and is likely to have, the origin of any type of water body, has a direct connection with the environment and the quality of it. The amendment is therefore intended to introduce a new section in Chapter IV of the Bill, which deals with provisions relating to environmental protection and information. This article provides that the Government is authorized to take by order measures within the scope of the Act aimed at transposing the Directive of 16 December 2020 on the quality of water intended for human consumption, including its delegated and implementing acts. The article also states that the order must be made within 12 months of the publication of the law.
ParlaMint-FR_2021-07-06-E1003.u397	On identical amendments Nos 4 and 7, I have a request for a public vote before the Libertés et Territoires Group. The vote is announced in the National Assembly.
ParlaMint-FR_2021-07-06-E1003.u398	Mr Hubert Wulfranc has the floor to support Amendment No. 1, which deletes the Rule.
ParlaMint-FR_2021-07-06-E1003.u399	Article 36 seeks to ease the reporting obligations of investment firms in the creation of new financial instruments and thus to relax the rules governing derivatives, particularly on raw materials. The logic of the article, which aims at an important field, seems to be to liberalise further the faculties of the market in order to revive the economy, by removing the legal constraints that currently exist. This logic is not new, since it has been assumed since the 1980s. For our part, we consider – and it is not new either – that the increase in financial activity does not lead to an increase and a deployment of the real economy. On the contrary, in our view, deregulation leads to an increase in financial instability, which can violently penalise the real economy – the 2008 crisis has demonstrated this. Through the provisions of Article 36, you seem to be falling back – if you ever got out of it – into the tracks that led to the 2008 crash. You are proposing to take by order measures to encourage the creation of new uncontrollable derivatives, which cannot be regulated: we propose to exclude this possibility. In addition, refusal to use orders is a marker.
ParlaMint-FR_2021-07-06-E1003.u400	What is the opinion of the committee?
ParlaMint-FR_2021-07-06-E1003.u401	Your amendment is intended to delete Article 36, and it seems to me that you are opposed to this Article in two ways.
ParlaMint-FR_2021-07-06-E1003.u402	First of all, as you just said, you are against the use of prescriptions. However, in this case it is necessary because the deadline for transposition left to the Member States is particularly short: indeed, if it is on average two years, it is only nine months. On the other hand, you are opposed to the substance of the directive, because you consider that it is likely to deregulate financial markets. On this point, let me reassure you: the aim is absolutely not to reduce the information transmitted to national and European supervisors, but, as Europe tries to revive its economy, to simplify certain procedures to facilitate the mobilisation of markets. I would like to mention two examples: firstly, the directive provides for a reduction in the information obligations imposed on certain service providers. Thus, instead of systematically presenting a cost-benefit analysis of each change in financial instrument, such providers would only be required to do so at the request of their clients. However, this change would be limited to professional customers, and would therefore not affect private investors. Thus, an obligation becomes a simple possibility. Secondly, the Directive provides for the simplification of certain rules on providers in the field of the search for issuers, if the latter concerns undertakings with a capitalisation of less than EUR 1 billion. The aim then is to facilitate SMEs' access to capital markets. As you can see, therefore, there is no question of deregulation, but of simplifying certain procedures. As such, I will express an unfavorable opinion.
ParlaMint-FR_2021-07-06-E1003.u403	What is the Government's opinion?
ParlaMint-FR_2021-07-06-E1003.u404	Indeed, while Directive 2021/ 338 of 16 February 2021 merely makes technical adjustments to the 2014 Directive on markets in financial instruments to facilitate the mobilisation of capital for financing, contrary to what you fear, it does not constitute a vehicle for deregulation of the market: it simply aims to recalibrate certain obligations applicable to financial actors, which have proved costly without providing additional protection to savers. Furthermore, the timetable referred to by the rapporteur for an opinion obliges us to take these steps without delay. Consequently, the opinion was unfavourable.
ParlaMint-FR_2021-07-06-E1003.u405	Mr Thibault Bazin has the floor.
ParlaMint-FR_2021-07-06-E1003.u406	Madam Secretary of State, I would like to ask you about the desire to legislate by order. I understand that it is necessary to go quickly, but since the accelerated procedure has been initiated on this text, why not include directly in the law the technical adjustment devices that you are referring to? That would reassure us, for we never know how far legislation can go by order. I therefore wonder more about the form than the substance: passing a law to codify the arrangements requested, rather than legislating by order, would reassure our colleagues.
ParlaMint-FR_2021-07-06-E1003.u407	Mr Hubert Wulfranc has the floor.
ParlaMint-FR_2021-07-06-E1003.u408	First of all, I would like to thank the rapporteur for her opinion, the Secretary of State and our colleague Bazin, for wanting to reassure us: this is always welcome!
ParlaMint-FR_2021-07-06-E1003.u409	But it didn't work!
ParlaMint-FR_2021-07-06-E1003.u410	[[Smile]] No, it didn't work! Why? I'm not a bad guy and I'm not looking for contradiction at all costs, but when I'm told about financial derivatives, easing, simplification – the lexical field is always very much provided in this matter! – I cannot help but point out, like other colleagues, the risks that this entails, which have already been verified, since these are derivatives that triggered the 2008 crisis – it is not a reproach, but only a state of affairs. However, we have barely recovered from this first crisis, before sinking again into the one we are experiencing today. If I hear your explanations and understand your logic, it is not ours: therefore, we are maintaining this deletion amendment.
ParlaMint-FR_2021-07-06-E1003.u411	I put to the vote Rule 36.
ParlaMint-FR_2021-07-06-E1003.u412	The result of the vote is as follows: Number of voters 75 Number of votes cast 66 Absolute majority 34 For adoption 57 Against 9
ParlaMint-FR_2021-07-06-E1003.u413	I have before me three amendments, Nos 16, 4 and 7, which can be discussed jointly. Amendments Nos 4 and 7 are identical. I call Mr Guy Bricout to support Amendment No. 16.
ParlaMint-FR_2021-07-06-E1003.u414	It aims at re-establishing a provision adopted in the Senate, which was abolished in committee in the National Assembly, which nevertheless made it possible to relax the conditions for access by local authorities to participatory financing. In fact, if the general code of local authorities provides that they may benefit from income from a participatory financing project for the benefit of a public cultural, educational, social or solidarity service, this field appears too limited in view of the variety of projects that can be financed, which may affect areas such as energy transition, medico-social, sport or housing. By comparison, banking actors can operate in all areas of competence of local and regional authorities. In addition, a restrictive interpretation of the administration creates doubt about the possibility of raising funds by issuing bonds, even though institutional investors are showing a new interest in such instruments, in a context where government bonds are issued at rates close to zero. In order to facilitate the diversification of the sources of financing of local and regional authorities, we therefore believe that it is necessary to re-establish this measure and to open up bond financing for projects that can be financed to all public services.
ParlaMint-FR_2021-07-06-E1003.u415	On the bill as a whole, I have a request for a public vote before me by the La République on the move. The vote is announced in the National Assembly. Mrs Chantal Jourdan has the floor to support Amendment No. 4.
ParlaMint-FR_2021-07-06-E1003.u416	It is intended to re-establish paragraph 2 in the language of the Senate. In its current wording, paragraph 2 excludes the possibility for local and regional authorities to use bond financing through a crowdfunding platform. By adopting this wording, the commission thus returned to a progress achieved during the examination of the text in the Senate. While institutional investors are showing a new interest in crowdfunding and local elected officials are calling for the possibility of using it, the Senate had found it useful to remove legal uncertainty in order to confirm the possibility for communities to resort to obligations in the context of crowdfunding.
ParlaMint-FR_2021-07-06-E1003.u417	Mr François-Michel Lambert has the floor to support Amendment No. 7.
ParlaMint-FR_2021-07-06-E1003.u418	It is identical to the previous one. That the same idea should be defended on various benches, especially those of the majority, must also challenge us: there is indeed a problem and, in order to solve it, a common will to go further than the Government proposes by amending the wording adopted in committee to return to the text resulting from the work of the Senate. I would point out that the upper chamber represents the local and regional authorities, which are directly subject to the provision which we wish to restore. Our proposal is in line with those of candidate Emmanuel Macron, who, in 2017, wanted to free France from the carcans of the administration. Minister Macron had worked hard on a law that today bears his name, which would not have borne the constraints that the administration of the now-President wants to impose today. We must trust the French, the entrepreneurs and the local elected representatives: this is the meaning of my amendment. First of all, it is a matter of harnessing with intelligence the increased financial resources of our compatriots – according to some estimates, an additional 200 billion would sleep in their lower wool – and directing them effectively, especially towards the territories. It is then a question of learning the lessons of the health crisis, during which it was in the territories, by local elected officials, that immediately operational arrangements were deployed, but not to the extent of what could have been – because of the carcan, the vertical steering of our Republic, far from being truly decentralized. Finally, it is a simple, effective measure that will respond to the desire of local elected representatives to have resources commensurate with the stakes, to the wish of the French to invest at the local level. Let us find the spirit of the Senate, that is, of the upper chamber, and adopt these identical amendments!
ParlaMint-FR_2021-07-06-E1003.u419	What is the committee's opinion on these amendments under joint discussion?
ParlaMint-FR_2021-07-06-E1003.u420	They aim to open up to the obligator the financing of the participatory projects of the local authorities: in other words, they could issue bonds, through platforms, without the control of the public accountant. As you said, this openness would have the advantage of giving access to a source of finance other than the banking sector. I therefore see his interest, even though the rates offered to the communities by the banks are currently very low. First of all, it should be remembered that bond crowdfunding is already open to communities, on one condition: that they pass through a revenue management. This mechanism is particularly burdensome for small projects financed by loans and grants; for large projects, which require a more ambitious financial structure, revenue management can be a useful safeguard. However, the question arises as to the possibility for a platform not to manage financial flows through its payment service providers, where a revenue authority is responsible. We need to make sure: I hope that the exchanges on this subject will continue between the platforms, the Bercy teams and the Autorité des marchés financiers. Beyond these technical aspects, there is a real political question. Through this use of the obligator, it is no longer the administration or companies located in the territory of the community that would be called upon to finance projects, but the institutional funds. We are talking here about projects worth several million euros, where the support of the territories would represent only a tiny part of the funds raised by the community. Is that the meaning we want to give to community participatory funding projects? Again, should they not be supported in the first place by the inhabitants, by the enterprises of the territory, by those whom such a project directly concerns and who believe in it? On the other hand, will institutional funds invest everywhere in France, including in land-locked territories, which are unattractive, in difficulty? I may be wrong, but I fear the emergence of inequalities between the communities that could benefit from this funding and those, especially in rural areas, that could not. On the other hand, it is important to open up to legal persons the possibility of granting loans to the communities, a measure which I will defend in a few moments, because it is the object of my amendment No. 24: by responding to the real expectations of the communities, it will enable companies in a territory to be mobilised as part of projects which directly concern them. Finally, participatory financing projects derogate from a fundamental principle of public finances: the non-allocation of revenue to expenditure. Investors would fund a specific project and receive a specific commitment from the community. What happens if such a project, representing millions, which is carried out over years, is diverted or even abandoned as a result of technical difficulties or a change in political majority? They could turn against the elected ones. Bank financing does not have this drawback. For all these reasons, the conditions under which the obligator would meet the purpose of the participatory projects are not met. Opinion against all these amendments.
ParlaMint-FR_2021-07-06-E1003.u421	What is the Government's opinion?
ParlaMint-FR_2021-07-06-E1003.u422	Some of these amendments suggest that a territorial community could currently make only partial use of crowdfunding. In the rule of law, that is not true: if it creates a revenue management, it is entirely possible for it to subscribe to a participatory loan or a participatory obligation. I have mentioned in my opening remarks the few exceptions to this rule: for six years, by way of derogation, this collection is allowed without the creation of a government when the project it aims to finance falls within the cultural, educational, social or solidarity sectors. With regard to the request to extend the exemption to all sectors, she expressed a concern that the Government could hear, but it should begin by excluding the Regalian sectors. In addition, we remain committed to the protection of revenue authorities. The proposed measure would pose a real risk to community leaders: in situations such as a bond issue, which collects up to €8 million, they are exposed. Therefore, giving them the possibility of bond waivers would not be relevant. On the contrary, accounting governance is a widely used method of management in the public sector. It requires only a constituent instrument and a nominative act. In addition to this simplicity, it offers guarantees, since the administrator is personally and financially responsible for the custody, preservation and handling of these public funds – a precaution to which it can be considered sensitive. This protective mechanism is therefore in the interest of communities. Moreover, the bond lever would not solve their financial difficulties: it has no obvious interest in crowdfunding, for which the rates would be higher than those of banks. Therefore, this opinion is unfavourable to all of these amendments.
ParlaMint-FR_2021-07-06-E1003.u423	Mr Thibault Bazin has the floor.
ParlaMint-FR_2021-07-06-E1003.u424	These amendments nevertheless have the merit of initiating the debate on crowdfunding, which is now growing, and while there is an issue of financing projects in sectors which are hardly supported or supported. In these circumstances, there is no shortage of interest in innovative financing methods. You say that it would be better to retain the control of a revenue authority: on the other hand, you did not mention the disadvantages of it or the advantages of crowdfunding. You say that banking agencies offer low rates: that's true, but that may not be the case in a few years. With regard to the link with the enterprises and inhabitants of the territory concerned, there are places in France which, by runoff, would benefit from the development of their neighbourhood: one cannot oppose participatory financing enabling a community to see those around it prosper, because it may have an interest in the creation of no more epidemic, for once, but economic households. Again, the measure provided for in these amendments is of interest to such strategies. Senate wisdom had created a place for audacity: you who often offer us experiments, why don't you try one in this matter, in order to regulate the device positively?
ParlaMint-FR_2021-07-06-E1003.u425	Mr François-Michel Lambert has the floor.
ParlaMint-FR_2021-07-06-E1003.u426	With all due respect to the rapporteur and to the Secretary of State, I would like to return to a number of points that they have raised. I started working on crowdfunding more than five years ago, under the previous legislature: the first bill that I tabled – in fact, co-signed by many colleagues, including the draftsman, if I remember correctly – was dedicated to it. We should begin by stressing the extreme difficulty of the dialogue of representatives, whether with the administration of Bercy or with Participatory Financing France (FPF), the association of professionals of the sector: our exchanges are at a standstill. Then, you talk about limits, especially regarding governance: once again, it would be better to return to the spirit of an already distant time, that of the 2017 presidential campaign, where an agile France was advocated, liberated and trusted. It was not that spirit that inspired your opinion. However, the Court of Auditors has expressed the need for a variety of sources of funding at the local level: it is waiting for us on this point, and we will not be able to respond to its appeal if we do not restore the drafting of the Senate. Madam draftsman, you are referring to the inequality of the territories: it is certain that mobilisation would be more important in some than in others, but this inequality already exists, and should not prevent those who can do so from moving forward. You mention the risk that a project will be diverted from its objective by a change of political majority, but the next budget that we will adopt, and above all the financing and borrowing launched by the state at the beginning of 2022, will be honoured by the new majority that may succeed you: far from being new, this situation presents itself regularly. You are speaking, like the Secretary of State, of high amounts, that is to say of a few million: I dare recall that the surplus of savings made by the French as a result of the crisis amounts to 200 billion, which we would like to be able to mobilise in the service of the territories, of the reconstruction, of a new model of development!
ParlaMint-FR_2021-07-06-E1003.u427	I'm going to ask you to conclude, dear colleague.
ParlaMint-FR_2021-07-06-E1003.u428	I'll close, Mr. President. Finally, you say that the current rates are low. We need to get out of banking technology, although I have less control of it than other areas, and more generally of this technical discourse that is offered to us constantly. What I feel is the mobilization of citizens at the local level.
ParlaMint-FR_2021-07-06-E1003.u429	We have to close.
ParlaMint-FR_2021-07-06-E1003.u430	May I finish, Mr. President?
ParlaMint-FR_2021-07-06-E1003.u431	Go on.
ParlaMint-FR_2021-07-06-E1003.u432	The provisions we are proposing would allow our fellow citizens, if they wish, to abandon their debt obligations to a community, which a bank will never do.
ParlaMint-FR_2021-07-06-E1003.u433	I put to the vote identical amendments Nos 4 and 7.
ParlaMint-FR_2021-07-06-E1003.u434	The result of the vote is as follows: Number of voters 83 Number of votes cast 77 Absolute majority 39 For adoption 23 Against 54
ParlaMint-FR_2021-07-06-E1003.u435	The rapporteur for an opinion, in support of Amendment No. 24, has the floor.
ParlaMint-FR_2021-07-06-E1003.u436	This amendment, to which I have already referred, aims to open up the possibility for legal persons to contribute to the participatory financing of projects of local and regional authorities. It also plans to exclude regalian missions from the scope of these projects when they are financed through a platform, without revenue management. On the first point, I had indicated in the Finance Committee my interest in the enlargement proposed by the Senate. Projects in most public services should be affected by this possibility of financing through loans and donations without a revenue management. We have secured the continuation of this enlargement, which I welcome. On the other hand, I have understood the reluctance regarding the legitimate missions, including the police and law enforcement functions, which we are moving away from the open field. It is a measure of common sense: these core missions must be carried out by communities in all circumstances, without the support of the public. At present, only donations can be made by legal persons. All actors – people, associations, companies, communities – can only receive loans from natural persons. It seems to me crucial that the companies in the territory can participate in projects that make sense for them, as they do for all the inhabitants. This would be particularly true in certain areas such as tourism and economic development. This is a strong demand from communities. Of course, this will increase, to some extent, the amount of funding for projects.
ParlaMint-FR_2021-07-06-E1003.u437	What is the Government's opinion?
ParlaMint-FR_2021-07-06-E1003.u438	I thank you, the rapporteur for her opinion, for having heard the Government's vigilance on the regal missions. We are, of course, in favour of easing this situation. As regards the possibility for legal persons to finance projects for the participative financing of local and regional authorities through loans, the opening of participative financing will soon be open to all actors, thanks to the entry into force of the European Regulation concerning it in November. This will only apply to commercial activities. The adjustment of French national law to these new rules next autumn will be an opportunity to examine the opening of participatory loans by legal persons, including for non-commercial activities. To the extent that the vote on the amendment would open up this possibility to the benefit of local and regional authorities in advance of a revision of the regulations to come very soon, the Government is relying on the wisdom of the Assembly.
ParlaMint-FR_2021-07-06-E1003.u439	Mr Hubert Wulfranc has the floor.
ParlaMint-FR_2021-07-06-E1003.u440	My reaction is hot: in terms of management, I have been taught the following rule: "Who pays, decides. »
ParlaMint-FR_2021-07-06-E1003.u441	That's good!
ParlaMint-FR_2021-07-06-E1003.u442	In this power given to legal persons and companies to be able to abound, through large loans, I see a thread at the foot of local elected officials and communities! We should go back to the assassination, not of Henri IV, but of Crédit local de France, and to the successive weakening of public structures allowing the local authorities to assume their responsibilities in terms of investment and the realization of projects, in order to find such proposals, which, in my opinion, amount to handcuffs to the elected representatives on the orientations of projects and on the projects themselves.
ParlaMint-FR_2021-07-06-E1003.u443	Mr François-Michel Lambert has the floor.
ParlaMint-FR_2021-07-06-E1003.u444	The amendment does not address the expressed needs, as the crowdfunding loan is an instrument whose regulatory limits – maximum investment of EUR 2000 per person, maximum duration of borrowing of seven years, maximum amount of 1 million – do not match the number of community projects or market practice – several million euros for a period of 15 to 20 years. We will therefore continue to let crowdfunding play in the small pool, when banks, in a monopolistic situation, play in the Olympic pool without being hindered by citizen engagement. The amendment also expresses the wish to exclude the platforms from the community debt market, in disregard of Order No. 2014 -_559 of 30 May 2014 on crowdfunding, the aim of which was precisely to create a derogation from the banking monopoly and the French and European principles of free competition. The majority defends free competition, except when it is precisely against banking monopolies, through the citizens. Finally, it seems inappropriate to provide for a decree to lay down the main characteristics of these loans. When it comes to local and regional authorities and about such specific and technical elements, I repeat, I prefer the original wording, that of the Senate.
ParlaMint-FR_2021-07-06-E1003.u445	The draftswoman has the floor to support Amendment No. 25.
ParlaMint-FR_2021-07-06-E1003.u446	It aims to remind and clarify the obligations of intermediaries in participatory financing in the fight against illegal taking of interests of elected officials. The extension of the use of crowdfunding without the intervention of the public accountant – which we have just voted for and I am delighted about – can lead to situations of illegal taking of interests of elected officials, without their knowledge. This could be the case for a close friend of an elected official who subscribes to the community an interest-bearing participatory loan: he would gain a financial advantage from the community, which can be considered an indirect advantage for the elected official, without any malignant will on his part. In the rule of law, crowdfunding platforms are already subject to obligations to prevent conflicts of interest. The amendment is intended only to clarify and recall the obligations of vigilance and prevention of platforms in this regard, with a view to protecting elected officials.
ParlaMint-FR_2021-07-06-E1003.u447	What is the Government's opinion?
ParlaMint-FR_2021-07-06-E1003.u448	The Government strongly supports strengthening the vigilance obligations of crowdfunding platforms, including those criminal risks, specific to the handling of public funds and incurred by elected officials and local authorities. This obligation already exists with regard to crowdfunding platforms, but I believe that it needs and deserves to be stressed, at a time when the law will allow local and regional authorities to make more flexible use of crowdfunding, without creating revenue governance, but with a simple mandate agreement given to the funding platforms. This provision is therefore likely to raise their awareness and receives a very favourable opinion.
ParlaMint-FR_2021-07-06-E1003.u449	The Secretary of State has the floor to support Amendment No. 39.
ParlaMint-FR_2021-07-06-E1003.u450	Its aim is to anchor the explanation given earlier on the timetable, which is very tight. We wish to broaden the scope of the authorisation to legislate by order to adapt the national legal framework applicable to crowdfunding, with a comprehensive and legible legal framework from next November, the date on which the European regulation on this subject will enter into force. The Government therefore retains the drafting of the authorization as amended by the Senate, but completes it, in order to be able to make all the adaptations, simplifications and coherence that are required by this entry into force. In addition to the changes necessary for the application of the new scheme, the legal framework of the national scheme which will remain should be amended in order to maintain a legal environment for the continuation and development of their activities for the benefit of the actors involved in crowdfunding, borrowers and other lenders and platforms.
ParlaMint-FR_2021-07-06-E1003.u451	What is the opinion of the committee?
ParlaMint-FR_2021-07-06-E1003.u452	In the bill introduced by the Government before the Senate, the scope of the order was particularly broad. In all honesty, we can frankly understand the will of the Senate to restrict it. The three axes specified by the Senate are also relevant: they are therefore retained, whether they are the supervision of participatory financing activities, the possibility of making civil agricultural companies eligible for participatory financing projects or the submission of online pools to measures to prevent money laundering and the financing of terrorism. The Government wished to go further, without returning to the very broad initial scope. The three additional empowerment axes are precise and allow for the full transposition of the European Regulation. Favourable opinion.
ParlaMint-FR_2021-07-06-E1003.u453	Mr François-Michel Lambert has the floor.
ParlaMint-FR_2021-07-06-E1003.u454	I am not going to read the explanatory and rather technical text that I had prepared: I just want to call the attention of my colleagues who will vote on the amendment. If you vote in favour, you will give the Government, through the ordinances, the opportunity to tighten up, not to open up crowdfunding by giving it a breath. That's the big stake! This amendment was not necessary: it is very far from the confidence that we must have in the local elected representatives and that we must give to the territories, and in the first place to the French who are in these territories and who want to invest in projects concerning their daily lives. In the spirit of Bill 3DS, if I am not mistaken as an acronym for differentiation, decentralization, differentiation and simplification – ex-4D – you must also think that we do not have to go through ordinances when we deal with subjects that release – or not – local communities and elected officials, in this case on participatory funding. That is why I call for a vote against the amendment.
ParlaMint-FR_2021-07-06-E1003.u455	We come to Articles 2 to 4, 8, 11, 15, 18, 25, 27, 30, 33, 34, 35, 37 to 40 and 42 which have been the subject of the legislative procedure in committee. In accordance with Rule 107(3), paragraph 4, of our Rules of Procedure, I shall put to the vote all the articles adopted under this procedure.
ParlaMint-FR_2021-07-06-E1003.u456	Mr François-Michel Lambert has the floor for an explanation of vote.
ParlaMint-FR_2021-07-06-E1003.u457	In any bill, one can see the glass half full or half empty. The Liberties and Territories Group sees the glass half full and will vote in favour of the bill.
ParlaMint-FR_2021-07-06-E1003.u458	Oh! Bravo, Mr. Lambert!
ParlaMint-FR_2021-07-06-E1003.u459	I put the whole bill to the vote.
ParlaMint-FR_2021-07-06-E1003.u460	The result of the vote is as follows: Number of voters 87 Number of votes cast 82 Absolute majority 42 For adoption 81 Against 1
ParlaMint-FR_2021-07-06-E1003.u461	The next item is the debate on the draft law on the protection of children (No 4264, 4307).
ParlaMint-FR_2021-07-06-E1003.u462	The next speaker is the Secretary of State for Children and Families.
