ParlaMint-FR_2021-07-13-E1009.u1	The next item is the question to the Government.
ParlaMint-FR_2021-07-13-E1009.u363	Mr Ugo Bernalicis has the floor.
ParlaMint-FR_2021-07-13-E1009.u364	To extend my remarks in defence of the motion to reject, I want to deal with individual administrative control and oversight measures. I remember our debates fairly well when we created them in 2017. We first considered a text for the sixth extension of the state of emergency. We must recall where we come from, that is to say, the state of emergency declared after the attacks of 2015. The state of emergency originated in the 1960s – and we remember what it was used for at the time. The system was modified during the previous legislature to be better adapted to the struggle you are pursuing, and we were of course told: "Don't worry, the state of emergency is only used in an emergency! » We were later told that it could not be extended indefinitely – without that, it was no longer an emergency. The measures concerned have therefore begun to be transferred to ordinary law. This is the case with the famous MICASs for which re-visit clauses have been provided in order to reassure all parliamentarians who felt that we were still going a little far by including arrangements which were the subject of extraordinary situations in the common law. At the time, many of you said, "We'll see in two years if these measures are useful! Two years later, we are told that it works, even if we are not formally demonstrated, and we are now in the process of endorsing the incorporation into our positive law of these individual administrative control and supervision measures in a definitive way. However, I challenge anyone among us who does not belong to the parliamentary intelligence delegation to give a serious, substantiated and concrete opinion on these MICAS.
ParlaMint-FR_2021-07-13-E1009.u365	It's an obsession with him!
ParlaMint-FR_2021-07-13-E1009.u366	Fortunately, some, especially home visits, are still subject to the supervision of the judge of freedoms and detention, who, despite his status, has only a few elements to decide on – he draws up an opinion on the only white notes. I also remember that in 2017 we were a number on our benches alerting you about the cement maker Lafarge who was suspected of collaborating with Daech, which we have the evidence today. Libération has just published an article explaining that the DGSE – Directorate-General for External Security – had warned the executive in 2014 during the previous legislature. We are talking about the same cement manufacturer who, while we were discussing the SILT law in the Chamber, was in the process of renovating the Assembly's court of honour, for our dishonor to all. The fight against terrorism is sometimes strange: one is much less diligent when it comes to monitoring a cement worker who does business than when it comes to monitoring people who are suspected of being potentially dangerous. An extreme energy is devoted to dealing with the latter, going even, which is a sort of outcome of the processes you have put in place, until you send questionnaires to universities to detect weak signals. Teachers, university presidents or security officials are asked basic questions: do you know anyone who lets their beard grow or refuses to shake hands with women? But even if a person does none of this, it is added, the absence of any sign of radicalization can be a sign of radicalization if the person practices the art of concealment – the taqiya. Like that, we're dressed for the winter: everyone can be a terrorist. Look what you're doing! With these methods, I believe that we produce ourselves those who are radicalizing and who are moving away from the Republic. I hope that none of them will ever act, but we must ask ourselves about the atmosphere in which this type of measure spreads suspicion, this poison, against our compatriots, especially those of Muslim faith, since it is the religion that is always mentioned at first glance when it comes to the fight against terrorism, because many terrorist acts have been committed in recent times by Salafist jihadists. Before the MICAS, were we unable to fight terrorism, were we deprived and disarmed, did the intelligence services not exist, did they not act? Of course, they were working, they were even performing their mission properly because they were foiling attacks. I therefore call for a minimum of reason, and I ask colleagues not to let themselves – like the frogs plunged into cold water that do not escape before they die scrambled because they have caused the temperature to rise gradually – by passing from one measure to another, as if all this were normal. No! In the end, it is the rule of law that takes a blow.
ParlaMint-FR_2021-07-13-E1009.u367	Mrs Karine Lebon has the floor.
ParlaMint-FR_2021-07-13-E1009.u368	As the terrorist threat persists, the Group of the Democratic and Republican Left reiterates its unwavering commitment to act firmly against terrorism with respect for the separation of powers and the protection of fundamental rights. While everyone is fully aware of the reality of the terrorist phenomenon and of the need to prevent attacks, it is essential, more than ever in this troubled period, to maintain the balances of our rule of law in order to strengthen and not weaken the entire democratic edifice. Since 2015 and the establishment of a state of emergency, we have constantly recalled our deep commitment to the fundamental principles of our rule of law, and warned against the risk of the continued use of exceptional devices. Unfortunately, this bill confirms our concerns. It comes after a multiplication of security laws, derogating from ordinary law, passed without a genuine prior assessment of the existing arrangements, without any real assessment of their necessity or effectiveness. In this way, you ask us to sustain them by strengthening the administrative police mechanisms resulting from the SILT law, which are themselves derived from the state of emergency. I would point out that the GDR Group strongly opposed the SILT law, a law on the normalisation of the state of emergency, in agreement with all human rights associations, many experts, as well as international organisations and independent administrative authorities. At that time, we warned about the risks and the drifts of the trivialization of emergency measures that would undermine the rule of law and the exercise of fundamental freedoms. In coherence, we are now opposed to the sustainability of these exceptional arrangements. We are still wondering about the usefulness of these measures to tighten up the repressive and administrative arsenal on the fight against terrorism, even though our legislation on this subject is already substantial. We are also opposed to the sustainability and expansion of the experimental measures of the 2015 Intelligence Act, which allows automated monitoring of the network by algorithms. The extension of the powers conferred on intelligence services, the unreserved legitimization of highly intrusive investigative methods, the vague definition of the situations justifying the use of these methods and the lack of monitoring and redress mechanisms do not guarantee the proportionality of the measures of intrusion into the private sphere with regard to the aims pursued. In addition, with regard to the sensitive issue of access to public archives, let us recall the terms of a letter sent to the Prime Minister on 15 June by the National Consultative Commission on Human Rights: "access to archives is a right of constitutional value recognized to every citizen on the basis of article 15 of the Declaration of Human and Citizens' Rights and this right must also be guaranteed under the constitutional principles of free expression and independence of researchers. It is necessary beyond this, in the name of the knowledge of the political history of France, which demands the truth about it, but also because it is likely to contribute to the reconciliation of memories, or even may be the condition. » We thus share the concerns expressed by archivists, historians and lawyers with respect to section 19 of this bill and then call for its amendment following the decision of the Council of State on July 2. The Conseil d'État found the general interministerial instruction No. 1300 on the protection of the secrecy of national defence illegal, which for several years has blocked access to public archives classified as secret defence for more than fifty years. The cancellation of this classification procedure must therefore be fully taken into account in the bill. In the end, today, as we did yesterday, we consider that our rule of law cannot become accustomed to violations of fundamental rights and freedoms or accept as a collateral effect the abuses and abuses caused by these derogations. [[Mr Bernalicis applauds]] While it is essential to act firmly against terrorism, respect for the separation of powers, respect for individual freedoms and their control must have no loopholes. In contrast to this logic, we believe that human and material resources should be created to act by improving and strengthening intelligence services, by strengthening cooperation between services, with our European and international partners, by working on the ground with a local police force as close as possible to the population and daily observers present in numbers, as close as possible to the most vulnerable audiences.
ParlaMint-FR_2021-07-13-E1009.u369	Mr Pacôme Rupin has the floor.
ParlaMint-FR_2021-07-13-E1009.u370	Since 2015, the terrorist threat has been painfully imposed on us, as long as it has changed its face and several pieces of legislation have made it possible to draw the consequences to ensure the security of our fellow citizens while guaranteeing their fundamental freedoms, be it the 2015 intelligence law or the 2017 SILT law. These mechanisms have been evaluated and monitored several times by our colleagues in the Law Commission, which has helped inform the preparation of this bill. The reality unfortunately reminds us regularly that the threat is strong and allows us to see also the self-sacrifice of the state and our services, which have foiled attacks every month – 36 since 2017. Our legal arsenal must give them the means to do so in accordance with our fundamental values, especially as the threat constantly changes: what is called the endogenous threat mutates with a reflux of the projected threat and an intensification of the autonomous threat, very delicate to understand. It is therefore intended to improve the means of counter-terrorism and intelligence, with the support of the majority as a whole. We have been close to an agreement in the Joint Joint Committee and we wish to continue this joint work with the Senate to adopt a text that should aim at the broadest consensus. That is why several amendments made by senators were accepted by the commission. On the other hand, we have come back to the original version of the balance between Articles 3 and 5. Article 3 thus reinforces individual administrative control and surveillance measures, the MICAS, by allowing the extension, by way of derogation and in very specific cases, of the surveillance of individuals released from prison and sentenced for terrorism, up to a total and maximum period of 24 months, with renewals not exceeding three months and subject to justification. We wanted to retain the Senate's editorial clarifications regarding the justification of residence and the consideration of the family life of the persons concerned. With regard to intelligence, most of the Senate's contributions have been retained, in particular with regard to provisions on research and development, assistance from telephone operators, the role of the National Intelligence Technology Control Commission or information on cybercrime. On the exchange of information between services, the rapporteurs wished to draw the consequences of the Constitutional Council's decision to review article 7. We have therefore produced a robust, efficient and proportionate text, the result of extensive work by both chambers. It will provide the necessary resources for our services to protect our citizens while preserving fundamental rights. The La République group is in the process of voting in favour of this bill.
ParlaMint-FR_2021-07-13-E1009.u371	Mrs Sandra Boëlle has the floor.
ParlaMint-FR_2021-07-13-E1009.u372	After the failure of the Joint Joint Committee last Friday, we met on the eve of 14 July for a new reading of the draft law on the prevention of terrorist acts and intelligence. Tomorrow, the city of Nice will commemorate the five years of the terrible attack that struck it. Tomorrow, on the Champs-Élysées, municipal police officers from the city of Nice will march. Among them, some intervened to stop the murderous madness of the Islamist terrorist of Notre-Dame Basilica in Nice on October 29, 2020. It is to the victims that our thoughts go at these times when we are again legislating to protect our fellow citizens. Since the various attacks that have struck our country at regular intervals, all, collectively, irrespective of majorities and governments, have tried to respond in the best possible way to these moving, changing and complex threats. This bill has two main objectives: on the one hand, to protect our fellow citizens by extending the provisions of the SILT Act, which, though imperfect, still have the merit of existing; and, on the other hand, to protect our citizens by extending the provisions of the SILT Act. on the other hand, to draw all the consequences of the Constitutional Council's censorship of the law introducing security measures against the perpetrators of terrorist offences at the end of their sentence, of which the Chairperson of the Law Commission was at the origin and which we had supported. The rapporteurs reminded us yesterday in committee, and this afternoon again, many agreements were reached with our colleagues in the Senate, including on the intelligence side. However, there is still considerable disagreement on the measures provided for in articles 3 and 5 relating to the fight against terrorism, both administratively and judicially. The disagreement, of course, does not concern the absolute need to implement specific provisions but rather the definition of them. On the MICAS, and on the follow-up at the end of their sentences of persons convicted of certain acts of terrorism, the National Assembly and the Senate were unable to reach a satisfactory agreement. We take note of that. Yesterday, the Law Commission reinstated the drafting of articles 3 and 5. As it has done for almost all the texts concerning the fight against terrorism and intelligence, the LR Group voted for your text at first reading. Éric Ciotti, who was our spokesperson at this first reading, recalled this position of our group, while fearing that the bill that you are proposing to us today is insufficient and does not fully respond to the issues that he claims to solve. We agree with the provisions of the bill, but, in conscience, we are telling you again: the text is not up to the threat.
ParlaMint-FR_2021-07-13-E1009.u373	Mrs Sophie Mette has the floor.
ParlaMint-FR_2021-07-13-E1009.u374	Security is at the heart of our citizens' concerns and it is our responsibility to act to ensure it. But it is also necessary to put our action in a balanced and proportionate framework. It was precisely this dual imperative that guided us throughout the drafting of this text. This threat is real and we must take it into account more than ever. The National Anti-Terrorism Prosecutor's Office and the DGSI estimate that 15 to 20 per cent of those who will be released from prison are still dangerous. Out of a total of 250 people who will soon be released, fifty are highly likely to reoffend. We cannot lower the guard against such a risk. We have, I believe, struck the right balance between preserving our freedoms and strengthening the security of our fellow citizens – between a terrorist threat that is evolving and using new communication and encryption tools, and the means we can give our intelligence services to ensure the objective of detecting and preventing attacks that could be carried out on our territory. We have also struck a balance between the redemption and reintegration of the terrorists who have served their sentences, and the necessary follow-up of those who still pose a threat to our society. Many points of agreement were reached with the Senate, including the experiments provided for in the SILT Act. Let us not forget: these devices have helped to foil nearly 36 attacks since 2017. Moreover, their proper application by the State services has confirmed their proportionality. We must therefore maintain these provisions, which have proved to be effective, before they expire in a few days. While there have been points of convergence with our honourable senators, there have also been points of divergence on important measures. That is why yesterday, in the Committee on Laws, we supported the rapporteur's amendments aimed at re-establishing the wording adopted at first reading by our House. The dem group was satisfied with the restoration of the 24-month period applicable to MICAS for those convicted of terrorism who were released from prison. This is a strong and necessary measure for effective monitoring of the most dangerous individuals. I would point out that Blandine Brocard, spokesman for our group, defended at first reading an amendment aimed at creating a new category of security measures in order to distinguish situations. We are therefore aware of the legal questions, the constitutional concerns that may arise from this provision. Let us not assume, however, that the judge is opposed: let us assume our role as legislators, discuss the appropriateness of the measures we adopt to protect our fellow citizens, and let the Constitutional Council, if it is seized of it, assess the wisdom of our debates and the conformity with the Constitution of the provisions we adopt. They are legitimate, necessary and proportionate. We are also pleased with the re-establishment of the judicial measure for the prevention of terrorist recidivism and reintegration, as drafted at first reading in the Assembly. The wording adopted in committee is a satisfactory compromise between the need to prevent terrorism and the preservation of freedoms. Finally, I would like to say that the Group of the European People's Party supported the provision introduced in committee to take into account the recent decision of the Constitutional Council on the transmission of information between administrative authorities and intelligence services. This new provision will make it possible to better protect the personal data of the French and to regulate the activity of intelligence, without hindering it. Therefore, ladies and gentlemen, despite the disagreements at the CMP, we are confident that we will be able to adopt a balanced, protective text for our fellow citizens that takes into account the relevant additions of senators. For these reasons, the dem group did not wish to table any amendments and will vote on the text as proposed by the Law Committee.
ParlaMint-FR_2021-07-13-E1009.u375	Mrs Marietta Karamanli has the floor.
ParlaMint-FR_2021-07-13-E1009.u376	The bill we are discussing this evening at second reading is a piece of legislation with a variety of security and intelligence purposes. On the one hand, it reviewed the provisions of the domestic security and counter-terrorism laws, several of which had been adopted on an experimental and provisional basis. On the other hand, it aims to update, if I may say so, the intelligence law by taking into account satellite and 5G telephone networks, but also to go further, by means of algorithms for the identification of websites. On the other hand, it adopts the principle of a judicial measure to prevent terrorist recidivism and to reintegrate former criminals on charges of terrorism. At the same time, it aims to extend the exchange between intelligence services and the retention periods of data by operators. Finally, it lays down new conditions for the declassification of archives provided for in the 2008 Act. This is the fifteenth law in ten years, which contains, as a principal and subsidiary measure, provisions to prevent and supplement the legislative arsenal designed to combat terrorism. While terrorism has changed, it seems that the expansion of new measures is still lagging behind those that could better protect us. Let us say from the outset: the prevention of acts of terrorism is a highly legitimate objective. It remains to be seen whether the measures under discussion are effective and, above all, whether they will be effective. Indeed, the evolution of the terrorist threat translates into the commission of acts committed by individuals alone claiming a cause, without an organization having prepared them, and thus difficult to identify. On this bill, which is a real patchwork of safety – I am referring to this ancient art of sewing together falls of various fabrics to compose a new work – I will make five observations. The first concerns the breakdown of this text in relation to the 2017 law. Article 1 of the Act provides for the continuation of sections 1 to 4 of the SILT Act, or the Internal Security and Counter-Terrorism Act of 31 October 2017. However, while the Act allowed home visits, the definition of the scope of protection and the exercise of individual administrative supervision measures, it itself generated its counterpart by making them experimental. As our colleagues in the Senate have said, while such provisions may be useful when their use is limited, they are nevertheless derogatory and must remain exceptional. This is the very essence of the limits placed on individual freedoms: they must remain derogatory and their use must be democratically controlled. Therefore, these measures should only be allowed on a case-by-case basis and their extension should remain subject to Parliament's vote as many times as necessary. My second point concerns the establishment of a judicial measure to prevent terrorist recidivism and reintegration. Despite the precautions taken, the proportionate nature of the device to be implemented remains uncertain, even in this version diminished safety measures. Let me turn to my third point: with regard to the expansion of the field of intelligence and the use of new techniques, our honourable senators have had the wisdom to allow only experimentally the use of algorithms for the URL, again on behalf of measurement, reversibility and evaluation. The will of the presidential majority is not, unless I am mistaken, to maintain this guarantee. My fourth observation relates to the length of time the connection data are stored. I believe that the path taken by other European states just as committed as France in the fight against terrorism and just as concerned about the effectiveness of their police and intelligence services would deserve more attention. In any event, the case, which appears to be settled, is not so much that it is, and it will be necessary to return to this issue. It is now imperative that an independent authority authorize the political authority to use such data collection techniques. Finally, my last observation concerns the archives, about which the eminent lawyer Guy Braibant wrote that there is no history, no administration, no republic without archives. The 2008 Act reaffirmed the fundamental principle of the free communication of public archives, to which only limited derogations may be opposed by nature. The text before us therefore challenges the principle of the 2008 law by placing the burden of proof of communicability on readers and archives services. As I let him hear a few moments ago when talking about patchwork, the various elements that form this text mix interesting falls, but also others, darker. This text, which seems to be part of the legislative continuity, breaks on essential points with what made the internal security laws balanced. There is malignity to mix things in this way and to break with principles that bind security and individual freedoms. Given these reasons, it will be up to each of the members of our Socialist and related group to position themselves on this text.
ParlaMint-FR_2021-07-13-E1009.u377	Mr Thomas Gassilloud has the floor.
ParlaMint-FR_2021-07-13-E1009.u378	For more than a year, the health crisis has invaded the media, but also the daily lives of our compatriots. However, a number of dramatic events have reminded us that the terrorist threat is still present. In addition to the jihadist risk, the intelligence services are also concerned about the rise of other radicalities – political, conspiracyist, survivalist or conspiracyist. This bill, we must recall, is not circumstantial. The measures proposed for inclusion in the common law have been tested and evaluated for several years. The compass of this bill, which the Action Together group supports, is to give our administration and our judicial institution the means to protect our fellow citizens. Our group is also very proud that the intelligence part of this text is carried by one of its members, Loïc Kervran, whose expertise I think I can say is unanimously welcomed. At first reading in the National Assembly, the work had been fruitful: more than eighty amendments had been adopted in committee and the work of the three groups of the majority had led, inter alia, to the adoption of an amendment which would make it possible to increase the penalties for breaches of the obligations of the security measures created by article 5 of the draft law. The Group of the European People's Party also welcomes the introduction, by way of an amendment to the Assembly, of Article 17a, which extends the tasks and prerogatives of the parliamentary delegation to intelligence, which was set up in 2007 and whose work, which is fundamental to our democracy, must be encouraged. With respect to this article, I would like to commend the work of the Senate, stating that the recommendations and observations made by the RPD to the President of the Republic and the Prime Minister would no longer be transmitted, but presented to the Speaker of each assembly. The more solemn character resulting from this substitution will, I hope, have more than semantic effects. We know that the critical points of disagreement between the two chambers relate mainly to articles 3 and 5, on the modalities for the follow-up of persons convicted of terrorist acts and persons released from detention. Our two assemblies agree on the urgent need to ensure effective follow-up of this public: it is on how the building is operating. With regard to Article 3 and the sustainability of MICAS, as well as the possibility of extending their maximum duration from one to two years, we adopted yesterday in the Committee on Laws an amendment by rapporteur Raphaël Gauvain to retain the amendments made by the Senate aimed, on the one hand, at the clarification of the justification of the domicile and, on the other hand, at taking into account the family life of the person concerned in the context of the prohibition of being in direct or indirect contact with certain persons named by name. Nevertheless, the vote on this amendment also restored the possibility, deleted by the Senate at first reading, of extending the maximum duration of these MICAS to 24 months for persons sentenced to deprivation of liberty for a period of more than five years for offences of a terrorist nature. Since MICAS is of proven effectiveness and can be taken quickly and under the ex post control of the administrative judge for radicalised individuals, it seems essential to be able to pronounce them for twenty-four months. The Senate proposed to limit the admirable period of supervision to one year, while strengthening the safeguards introduced by section 5. However, as the Chair of the Law Committee said at the CMP last Friday, we cannot support the Senate's proposed section 5, which involves judicial oversight measures that are too restrictive and more numerous than those voted and censored in 2020. That is why we have also adopted in the Committee on Laws an amendment aimed at re-establishing Article 5 in the version of the National Assembly, i.e. allowing the introduction of a new security measure aimed at preventing recidivism and ensuring the reintegration of persons convicted of certain acts of terrorism. [[MM. Raphaël Gauvain and Loïc Kervran, rapporteurs, as well as Sophie Mette, applaud]] The balance between the protection of public health and respect for fundamental rights is still difficult to find. The drafting by the Government and largely amended by Parliament today seems to us to be satisfactory. That is why the Group of the European People's Party will be voting on the text before us today as a matter of responsibility.
ParlaMint-FR_2021-07-13-E1009.u379	Mr Meyer Habib has the floor.
ParlaMint-FR_2021-07-13-E1009.u380	The UDI-I Group, too, deeply regrets that the Joint Joint Committee did not succeed, firstly because we do not have time to wait for the protection of our fellow citizens, and secondly because this failure again makes us look at this text in haste, whereas constructive dialogue should take place on such crucial subjects. It is all the more a pity that, in the end, our two assemblies are of course committed to the aims of this text. In fact, the CMP could have resulted in most of the articles, including those that perpetuate the individual administrative control measures of the SILT law, essential for the fight against these cancers, namely terrorism, Islamism and jihadism. They are used wisely and remain, as you know, very effective. Our group therefore obviously supports them. With regard to article 5, on the follow-up of persons convicted of terrorism upon their release from prison, we have already validated the principle, which I understand to have crystallized the bulk of the CMP's disagreements. I hope that the drafting that will eventually emerge from our debates will be operational and not censored by the Constitutional Council. We remain, I must say, somewhat dubious in view of the ambivalence of Article 19, which makes some public archives more accessible, but considerably restricts access to some others. For the rest of the articles, we validate the version of the National Assembly, which we believe is more appropriate to the scale of the challenge we still have to face. Our opinion remains, moreover, the same as at first reading. This text contains useful measures to combat terrorism. Unfortunately, as we have seen, the threat remains. It is diffuse and serious, and requires our full attention so that we can devote all the necessary resources to it. We believe, moreover, that, as I have said for seven or eight years, we must stop cutting our hair in four: the deprivation of nationality, at least for binationals, the prohibition of return to national territory for individuals who have stayed on terrorist operations grounds, or even administrative detention, are measures that should at last be really studied, because they are effective. With regard to intelligence provisions, we always call for great vigilance. Beyond the very technical processes, it is the intentions that matter, and we must therefore ensure that the systems introduced are strictly supervised, preventing any misuse of their use. This is an important point, but of course we do not dispute the objective of empowering our intelligence services to deal with new threats and, above all, to provide us with devices adapted to technological change. As you have understood, the UDI-I Group will vote for this text, although sometimes the majority is deaf to some of our amendments. On the eve of 14 July and in a somewhat deserted Chamber because of the holidays of tomorrow, I would like, with your permission, Mr President, to have a thought for the victims – because I am thinking only of them. It is not too much to recall the memory of the victims of the attack that targeted the Ozar Hatorah school in Toulouse – Aryeh, Jonathan, Myriam and Gabriel – the military Chennouf and Legouad, of Montauban, the victims of the 2015 attack on Charlie hebdo – Charb, Wolinski, Cabu and the others – the victims of the Hyper Cacher, police officer Clarissa Jean-Philippe, Aurélie Châtelain, and Hervé Cornara, beheaded in Saint-Quentin-Fallavier. I will not be able to list one by one, because there are too many of them, those who have been victims of the Attentive of the Bataclan, but I am thinking of them, the victims of the terraces of Paris, and their families. I am also thinking of the police officers in Magnanville and, of course, on the eve of 14 July, of the attack on the Promenade des Anglais, of which I will not be able to list all the victims either. I'm thinking of Father Hamel of Saint-Étienne-du-Rouvray. I am thinking of the Louvre bombing, the attack on the Saint-Charles station, Sarah Halimi, who was also killed in 2018. I'm thinking of our hero, Colonel Beltrame, killed in Trebes. I'm thinking of Mireille Knoll and his family. I am thinking of the victims of the Paris police prefecture, the victims of the Colombes bombing, the victims of Romans-sur-Isère and Conflans-Sainte-Honorine. I think, like all of you, of Samuel Paty and his family. Of course, I am thinking of the victims of Nice Cathedral, but also of Stephanie Monfermé, police officer in Rambouillet. I could have also mentioned DJ Selam or our compatriot Esther Horgen, and I probably forgot about it again. In these moments of unity, a few minutes from our national holiday, I think only of them: all our thoughts, all our laws, all our attention must be directed only towards them.
ParlaMint-FR_2021-07-13-E1009.u381	The general discussion is closed.
ParlaMint-FR_2021-07-13-E1009.u382	Before calling in the committee's text the articles of the bill on which the two assemblies have not been able to reach the same text, I would like to inform you, ladies and gentlemen, that we are currently questioning the various groups on the conduct of the proceedings. I am prepared to finish the examination of the text at this sitting, but I ask the various groups represented in the Chamber to express their views directly or indirectly. The Deputy Minister, who was consulted, and the Chair of the Law Committee, did not object to this, but I would like the group's overall agreement. This solution, however, requires that the presentation of the amendments remain concise.
ParlaMint-FR_2021-07-13-E1009.u383	[[Smile]] Mrs Marietta Karamanli has the floor to support Amendment No. 1. She's gonna prove to us that we can go fast.
ParlaMint-FR_2021-07-13-E1009.u384	First of all, Mr President, I would like to inform you that my group accepts your proposal. By this amendment, the Socialist and Related Group wishes to reinstate a provision adopted by the Senate, which provided, as a reservation, the following wording: "The implementation of these verifications can only be based on criteria excluding any discrimination of any kind between persons. » As I pointed out earlier, the aim was to ensure that the powers of the authorities were regulated within the security perimeters.
ParlaMint-FR_2021-07-13-E1009.u385	What is the opinion of the committee?
ParlaMint-FR_2021-07-13-E1009.u386	Disadvantaged, for two reasons: first, criminal law already provides that controls cannot be discriminatory. In addition, introducing this provision into the law would suggest that controls are, by their nature, discriminatory. I therefore ask you to withdraw the amendment; Failing that, adverse notice.
ParlaMint-FR_2021-07-13-E1009.u387	I call Mrs Karine Lebon to support Amendment No. 41 to delete the Rule.
ParlaMint-FR_2021-07-13-E1009.u388	The scope of this measure is very broad and goes beyond the objective of preventing and combating terrorism. In addition, the notion of "locals dependent on the place of worship" is unclear. We therefore propose to delete the article.
ParlaMint-FR_2021-07-13-E1009.u389	What is the opinion of the committee?
ParlaMint-FR_2021-07-13-E1009.u390	Unfavorable opinion. As part of the evaluation of the SILT Act with the chairman of the commission and our colleague Éric Ciotti, we had found, through the eight decisions that had been taken, that the premises dependent on places of worship were diverted from their use in order to prevent the closure of a place of worship, and at that time welcomed the practice of worship. That is why we recommended that the notion of "places dependent on the place of worship" be included in the law – a recommendation widely shared by the Senate, by the way.
ParlaMint-FR_2021-07-13-E1009.u391	What is the Government's opinion?
ParlaMint-FR_2021-07-13-E1009.u392	Same opinion.
ParlaMint-FR_2021-07-13-E1009.u393	Mr Ugo Bernalicis has the floor.
ParlaMint-FR_2021-07-13-E1009.u394	The article is particularly vague: it is not clear what the dependent places are and it is not known how they are circumscribed. This could lead to disputes before the competent courts. Today, the Code of Internal Security already allows the dissolution of de facto associations and the attainment of the objective you are aiming for. It is clear, therefore, that you are focusing on the religious aspect that would underlie the transition to the terrorist act, even though we know, after many analyses, that religion is only one of the triggers of the transition to action, sometimes even marginal – I will not mention all the solitary wolves that have been committed without having any connection with the active and regular attendance of a place of worship where statements to commit terrorist acts would be required. Terrorist ambitions can also be prosecuted at the judicial level.
ParlaMint-FR_2021-07-13-E1009.u395	Mrs Marietta Karamanli has the floor to support Amendment No. 2.
ParlaMint-FR_2021-07-13-E1009.u396	As we have already pointed out, our disagreement with the MICAS did not concern the extension of their duration from twelve to twenty-four months, but, as our honourable senators have pointed out, the fact that these measures restricting freedom taken directly by the administrative authority are, in a way, outside the constitutional principle of non-retroactivity of the criminal law. They thus appear to be a new sanction. Other topics have been pointed out by legal professionals, and we regret that they are included in the text. We therefore propose the deletion of paragraphs 6 and 7 of article 3.
ParlaMint-FR_2021-07-13-E1009.u397	What is the opinion of the committee?
ParlaMint-FR_2021-07-13-E1009.u398	I am afraid you have not defended the right amendment, dear colleague. Amendment No. 2 was intended to replace the words "takes account" with the words "respect" in paragraph 5. In any event, we have already had this discussion several times, at first reading and again yesterday in a new reading, and the opinion is unfavourable.
ParlaMint-FR_2021-07-13-E1009.u399	What is the Government's opinion?
ParlaMint-FR_2021-07-13-E1009.u400	Same opinion.
ParlaMint-FR_2021-07-13-E1009.u401	Mrs Marietta Karamanli has the floor.
ParlaMint-FR_2021-07-13-E1009.u402	Indeed, Mr President, I was wrong: I defended Amendment No 4, which will come right after, instead of Amendment No 2.
ParlaMint-FR_2021-07-13-E1009.u403	I have before me three amendments, Nos 42, 36 and 4, which may be submitted to a joint debate. Mrs Karine Lebon has the floor to support Amendment No. 42.
ParlaMint-FR_2021-07-13-E1009.u404	Recall that the individual measures of administrative control and supervision, which, from a terminological point of view, have succeeded the house arrest provided for by the state of emergency, are decided by the Minister of the Interior, after he has informed the prosecutor of the Republic of Paris. The criteria for MICAS – the existence of substantial grounds for believing that a person's behaviour poses a particular threat to public safety and order – that justify restrictions on important freedoms are unclear, difficult to establish and control. The threat may not be proven or characterized, while important restrictions on the freedom to come and go are decided. Article 3 perpetuates and reinforces these measures. Thus, the measure of house arrest, or more precisely the prohibition of movement outside a specified perimeter which may not be less than the territory of the commune, could be accompanied by a prohibition to appear in one or more specified places within that perimeter, in which an event which, by its magnitude or particular circumstances, is exposed to a risk of terrorist threat is taking place. Above all, the total cumulative duration of the bonds that can be ordered under this framework will be increased from twelve to twenty-four months. In this regard, it should be recalled that in its opinion of 21 April 2021, the Council of State considered that the proposed prolongation raised "a constitutional difficulty, without sufficient proof of its effectiveness". In addition, he pointed out that the Constitutional Council had included in its assessment of the constitutionality of MICAS the fact that their duration was limited to 12 months. We therefore wish to delete the subparagraphs providing that the maximum duration of the monitoring measures is increased from 12 to 24 months.
ParlaMint-FR_2021-07-13-E1009.u405	I call Mr Bernalicis to support Amendment No. 36.
ParlaMint-FR_2021-07-13-E1009.u406	It is also intended to delete the subparagraphs increasing the duration of MICAS from 12 months to 24 months. First of all, we are opposed to MICAS in principle, because we believe that these measures are disproportionate in the light of the common law and other administrative initiatives, even those controlled by the judge of freedoms and detention. Moreover, as my colleague Karine Lebon has just pointed out, a decision of the Constitutional Council on a priority issue of constitutionality (QPC) has validated the constitutionality of the scheme, but only because the measures did not exceed 12 months. It was assumed that any longer period would expose the device to censorship. Obviously, you like to see your texts censored – it is your right, after all, unless it is a deliberate strategy aimed at pushing the Constitutional Council as far as possible into its entrenchments, one law after another, hoping that it will end up passing! This clearly works, since the jurisprudence of the Constitutional Council and the Council of State is increasingly permissive with regard to exceptions to ordinary law. That is why, by these amendments, we are seeking not to worry you, but to oppose these administrative measures affecting people whose dangerousness is only suspected, without any concrete proof being given. Otherwise, the situation would be judicare, and things would be much simpler. I do not want my country, our country, to become a State that allows the executive to take such disproportionate measures that violate individual freedoms.
ParlaMint-FR_2021-07-13-E1009.u407	Ladies and gentlemen, you have asked me to consider an extension, and I am very much in favour of it, but this will not be possible if the amendments are so lengthy, especially if they are identical amendments or if they give rise to a joint debate – if only out of respect for those Members of the House who also need to have certainties. Twenty-eight amendments remain to be considered: I will try to finish the text, but if the will for us to finish the text soon after twenty hours does not emerge, I will be forced to adjourn the sitting. Amendment No 4 by Mrs Marietta Karamanli is being defended. What is the opinion of the committee?
