ParlaMint-FR_2019-09-26-E2014.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2187, 2243).
ParlaMint-FR_2019-09-26-E2014.u329	I have before me two identical amendments, Nos 1441 and 1533. Amendment No 1441 by Mrs Emmanuelle Ménard is being defended. Mr Xavier Breton has the floor to support Amendment No. 1533.
ParlaMint-FR_2019-09-26-E2014.u330	I want to defend him in particular. It is intended to clarify that the MPA cannot be implemented through gametes purchased abroad. We know that there will be a shortage of gametes, which will lead to tensions and the creation of a reproductive market. The argument that this practice is already prohibited by law is not admissible, since you considered it necessary earlier to recall the principle of non-discrimination in order to make it clear. In this context of scarcity, we wish to prevent any possibility of purchasing gametes abroad, which would be contrary to the principle of free donation.
ParlaMint-FR_2019-09-26-E2014.u331	What is the opinion of the committee on these two identical amendments?
ParlaMint-FR_2019-09-26-E2014.u332	You wish to prevent the importation of gametes into France. However, your concern is already largely satisfied, since the import of gametes from abroad is subject to an authorisation from the Agency for Biomedicine and must also comply with the ethical criteria laid down by French law, in particular free of charge. Of course, your request probably goes a little further, because you would probably want to ban the import of free gametes collected under the same conditions as in France, if necessary just across the border. But, in reality, it is already forbidden – which is what matters – to carry out any marketing, any importation of gametes that would not have been collected free of charge or that would be targeted, for example on the basis of genetic criteria. The fears that you might harbour are not likely to come true, because our right is very strict in this matter: there will be no import of gametes other than those produced under the strict ethical conditions imposed by French law. I therefore express an unfavorable opinion on the amendments.
ParlaMint-FR_2019-09-26-E2014.u333	Mrs Marie-Noëlle Battistel has the floor to support Amendment No. 1727.
ParlaMint-FR_2019-09-26-E2014.u334	Over the course of the auditions, each of us discovered, I suppose, elements that were not known or familiar to him. For my part, I learned that a pairing was carried out upstream of the MPAs, taking into account, in particular, the physical characteristics of the parents. However, several people interviewed told us that they had not been informed beforehand and that they had learned much later. After internal reflection and discussion, our group felt that it should be mandatory to seek the views of future parents on whether or not to proceed with a matching prior to the attempt at AMP.
ParlaMint-FR_2019-09-26-E2014.u335	What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2014.u336	I fully understand your intention, Mrs Battistel, especially since many of us have supported a measure to that effect. Given the current organization of the CECOS, matching is not easy to achieve when the demand for MPA comes from people from a minority ethnic group in our country. Therefore, these people have to wait much longer than others for their request to be met. But some of them have nothing but excessive pairing – I would remind you that the pairing done by CECOS takes into account morphotype, carnation and blood type. This goes against those concerned: by trying to help parents by making sure that their child born by a third-party donor has some resemblance to them, we sometimes go too far, which prevents the achievement of the AGP. It is important to correct this harmful situation. The choice must be left to the parents: some want partial matching; Others do not want to do so and make their wish to have a child first, even if it does not resemble them perfectly. I fully understand the meaning of your amendment, but I suggest that you withdraw it, because the recommendations on matching will have a greater place in Article 1a. Moreover, they can be even more comprehensive. They will in any case take up exactly the idea that you are defending: leave the choice to the family, whether it is a heterosexual couple, a homosexual couple or a woman alone.
ParlaMint-FR_2019-09-26-E2014.u337	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2014.u338	According to their good practice, CECOS must propose pairing to couples. But, obviously, some of them do not. I suggest that you ask the Biomedicine Agency to include in the information guide provided to families that the choice in this matter is theirs. This will clarify whether or not they have the right to accept pairing, whether it cannot be carried out in a systematic manner without their agreement. I invite you, too, to withdraw your amendment.
ParlaMint-FR_2019-09-26-E2014.u339	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2019-09-26-E2014.u340	Consideration of this amendment is an opportunity to raise a highly sensitive issue. I would like to quote from an interview given by Professor Testart. In the early debates surrounding the revision of bioethics legislation, a newspaper asked him the following question: "CECOS are among the targets of your anger. Why? » He said, "I've been fighting them for thirty years because I think it's a lobby that completely hides its practices, and influences the law through the relays of influence that they have everywhere. They are for me the pioneers of the new eugenics that I regret. The practice of the LDC is probably France's best-controlled medical specialty, except for CECOS and sperm donation. » "In fact, they are the only ones responsible for the child's genetic origin since donations are still anonymous, and they have to choose donors well and then pair each with a recipient. On what criteria? No one knows, except for the resemblance to the social father. And the Biomedicine Agency, supposed to ensure transparency of practice, has never looked into this. However, CECOS are necessarily tempted to modify their selection criteria according to genetic discoveries, in order to obtain the "best" baby possible. It's freezing. » Our speaking time is limited, and I really find it a pity that we cannot go into further debate on these important issues, which would require clarification from the Government. We would like to know what can be done to ensure that ethical rules are strictly observed.
ParlaMint-FR_2019-09-26-E2014.u341	Mr Charles de Courson has the floor.
ParlaMint-FR_2019-09-26-E2014.u342	It's an old debate, minister. As for your proposal, it does not hold: it is not in the information guide that the principles should be included; we need to legislate to determine them and you need to take a text defining the conditions of application that apply to all CECOS. Otherwise, practices may be very different, which can pave the way for the most complete eugenics. It is absolutely necessary to regulate things. CECOS, which are financed entirely from public funds, cannot be left to define their own rules. It is up to Parliament to fix them, and to you to specify them.
ParlaMint-FR_2019-09-26-E2014.u343	Mrs Marie-Noëlle Battistel has the floor.
ParlaMint-FR_2019-09-26-E2014.u344	If I have understood your answer, Mr rapporteur, the amendment is wrong: it should be linked to Article 1a. Maybe it's possible to put him back in the right place. In any case, we were not informed that it did not correspond to the content of Article 1. Minister, I hear your proposal to include in the information guide that the choice is up to the parents. So they will know that they have a say. And if their opinion is not sought, they will be able to ask if and how a match will be made. However, the approach may not be systematic, particularly if the guide has not been read. I therefore agree with Mr de Courson that the rule should be included in the law and that information should be widely disseminated. We are open to a further discussion on this subject during the discussion of Article 1a, but it hinders us, as it stands, to withdraw the amendment.
ParlaMint-FR_2019-09-26-E2014.u345	I call Mr Charles de Courson to support Amendment No. 1346.
ParlaMint-FR_2019-09-26-E2014.u346	I have already made a broad statement of the problem earlier, and you have not really answered me, minister. From a technical point of view, thanks to the cryogenization of the oocytes, we could now adopt a position similar to that of Germany, i.e. prevent the creation of supernumerary embryos. You mention some particular cases in which you need them, but you have to eliminate this category. Can you tell me what the legal status of supernumerary embryos is, minister? I can also ask the rapporteur the same question. I would be curious to hear your answer: is it a good? Is it a person? What's that?
ParlaMint-FR_2019-09-26-E2014.u347	What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2014.u348	I had the impression that Mr de Courson wanted to make this issue a singular colloquium with the minister, but as a last resort he called me, asking for legal advice. But I'm not a lawyer! Let us return to your amendment, my dear colleague, on which our opinion is unfavourable. Its application supposes, in what you are right, to reduce the approximately 220,000 supernumerary embryos, the number of which is unreasonable. As the minister said, the self-conservation of oocytes offers hope; Several solutions will spontaneously reduce the excessive production of supernumerary embryos. On the other hand, burning the steps, as you and others suggest, could turn against women. You propose, as some countries do like Germany, to practice only the conservation of oocytes, never embryos, and to merge in vitro, whenever necessary, oocytes and sperm. But this sometimes results in women being forced to undergo more ovarian stimulation. I assure you that if the centres in LDCs have a small number of embryos in advance, in order to be able to make a second or third attempt – each one has only 20% chances of success, and unfortunately we have to repeat the operation – it is for the benefit of women and not for pleasure. Doctors would prefer to make fewer attempts and obtain a positive result from the outset. As long as we do not make sufficient progress in embryo research, and we do not rule out non-viable embryos, re-implanted in large numbers for nothing, with painful consequences for women, that will be the price to pay. The articles of Title IV will make progress in this direction; I hope you will support us to expand embryo research and allow us to focus on the conservation and use of viable embryos – not those that have no chance of developing. Indeed, of all those who are frozen, about 220000, half are probably carrying such chromosomal anomalies that they have no chance of ever becoming fetuses.
ParlaMint-FR_2019-09-26-E2014.u349	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2014.u350	The oocyte freezing technique has been allowed since 2011 and has increased by 80% – this is a technique that is developing and expanding. However, the results of in vitro fertilizations from ovocal vitrification are twice as good as those from fertilizations from embryo thawing, with about 8% of pregnancies occurring, compared with 15% to 16% in the second case. Until the results are comparable, it will be difficult to completely abandon one technique for the benefit of the other. However, research is progressing on methods of freezing and thawing oocytes; Maybe in a few years, we won't need to freeze embryos. For now, we're not here. I am therefore against the amendment.
ParlaMint-FR_2019-09-26-E2014.u351	Mr Thibault Bazin has the floor.
ParlaMint-FR_2019-09-26-E2014.u352	Mr rapporteur, if all your amendments were adopted, I would be even more worried about the world we are building for tomorrow!
ParlaMint-FR_2019-09-26-E2014.u353	I'd say the same thing about you!
ParlaMint-FR_2019-09-26-E2014.u354	But we're really worried!
ParlaMint-FR_2019-09-26-E2014.u355	The conjugation of your wishes for the AGP, for research and for screening nourishes my concern, which arises from my convictions. This does not detract from the respect I owe you; I am struck by your plans, even though I recognize their consistency and your sincerity. In reply to the Minister's earlier remarks on double donation in the absence of medical necessity, I would like to say that it seems obvious to me that most beneficiaries will choose this possibility, but there is a possible drift. [[Minister and rapporteur acquiescent]] We discuss the articles one after the other, but we must consider the cocktail of the whole text, as well as its potential effects. We ask ourselves what Article 1 contains, what Article 14 contains, but we must imagine the result of their conjugation – what you do easily. Some would like to see the extension of the IPR. It is their right, but we see that it is possible to control during IVF elements that escape in the case of insemination. The double donation ban is an additional protection against eugenic drift. Fortunately, this will not be done by all, but the temptation exists to select embryos, a selection that insemination makes much more difficult since at least one of the two gametes does not pose a problem.
ParlaMint-FR_2019-09-26-E2014.u356	I have before me two amendments, Nos 1980 and 1445, which can be discussed jointly. Mrs Blandine Brocard has the floor to support Amendment No. 1980.
ParlaMint-FR_2019-09-26-E2014.u357	My reflection is in keeping with our discussion of supernumerary embryos. I would like to add two arguments. First, we need to think about families faced with a difficult choice as to the future of these embryos; They do not know whether they should opt for destruction or donation to research. Secondly, we can fully understand the need for a stock of embryos for research. We all agree that this stock is important, as it amounts to more than 220000. However, research needs less and less of these embryos, because we are moving towards research into embryonic stem cell lines, which are of much greater interest. I am beginning to hear your arguments, Madam Minister, about the rate of evolution of oocyte thawing techniques, but we must ensure that these supernumerary embryos are quickly removed.
ParlaMint-FR_2019-09-26-E2014.u358	I call Mrs Emmanuelle Ménard to support Amendment No. 1445.
ParlaMint-FR_2019-09-26-E2014.u359	He's forbidden.
ParlaMint-FR_2019-09-26-E2014.u360	What is the committee's opinion on these amendments for joint discussion?
ParlaMint-FR_2019-09-26-E2014.u361	He's unfavorable. I hate having to take an embryology class and act differently than just a member of Parliament. Nevertheless, it must be stressed that what you and Mr. Bazin fear in the case of in vitro fertilization is nothing more than what nature itself does whenever embryos are formed by a woman and her husband and are removed without the knowledge of the woman: half of them are not viable and will not implant in the uterus. Only, in the laboratory, the selection of nature does not operate. How to copy nature? We will have the opportunity to return – on that day, Mr Bazin will listen to the explanation. If we follow your proposal, Mrs Brocard, women should be told that the chances of success of each in vitro fertilization are no longer 18% or 19%, but 9%, and instead of making four attempts on average, they will make eight. Medically and humanly, we cannot impose this on women who have already had a painful journey of the combatant. The amendments anticipate a future which we all dream of, and which we hope will be as close as possible. But today, without a sufficient number of embryos to ensure a good chance of getting the desired child – only 60% – the woman will be subjected to terrible constraints. It would therefore be wiser to abstain for a few years from similar proposals until the success rate of IVFs reaches more than 30 or 40%.
ParlaMint-FR_2019-09-26-E2014.u362	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2014.u363	Same opinion.
ParlaMint-FR_2019-09-26-E2014.u364	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2019-09-26-E2014.u365	Our colleague Charles de Courson referred to this: the Germans have a very strict practice in this field, and we see that it works. The argument that the prohibition on the design of supernumerary embryos would create new problems is therefore not valid. Germany's choice is probably linked to its very painful history, but I regret that we were not trying to be more parsimonic in the use of embryos, when it is not necessary. An embryo is still the beginning of a life.
ParlaMint-FR_2019-09-26-E2014.u366	Mr Philippe Berta has the floor.
ParlaMint-FR_2019-09-26-E2014.u367	The Germans are linked to their history, but the Swiss wanted to copy their model: it was a obvious failure, they are now returning to the initial practices.
ParlaMint-FR_2019-09-26-E2014.u368	Why?
ParlaMint-FR_2019-09-26-E2014.u369	The minister has the floor.
ParlaMint-FR_2019-09-26-E2014.u370	Two references have been made to the German model, so I would like to clarify the national representation in this respect. The Germans have a much more rigid regulation than ours, a consequence of their history. In particular, they banned the donation of oocytes. This is why many German couples go abroad because they do not have access to medically assisted procreation in case of infertility of the woman. In Germany, the success rate in MPA is very low. The French system is therefore more effective, conceived in the interests of all couples: the rate of birth per puncture is better, there are fewer multiple pregnancies and fewer miscarriages. We therefore do not wish to take an example of the German system.
ParlaMint-FR_2019-09-26-E2014.u371	Mrs Blandine Brocard has the floor.
ParlaMint-FR_2019-09-26-E2014.u372	Mr rapporteur, since you seem to share our wish to overcome the supernumerary embryos, do you not think that we could under-amend the amendments by stating that they define a goal to be achieved within four to five years?
ParlaMint-FR_2019-09-26-E2014.u373	The rapporteur, Mr Jean-Louis Touraine, has the floor.
ParlaMint-FR_2019-09-26-E2014.u374	You are optimistic; let us leave to those who will be in charge of the next revision of the law of bioethics the care to decide. I cannot anticipate – the specialists themselves do not – the date when the success rates of IVFs will improve substantially. These have been practiced for more than forty years – Louise Brown celebrated her fortieth anniversary last year – and the results have improved very little. Yes, I hope that the next decade will see the improvements expected, but I dare not comment on a date. So let us not decide today when we can allow ourselves to significantly reduce the number of supernumerary embryos. Be confident, however, Mrs Brocard – because I understand your concern – that the simple authorization of the use of self-conservation of oocytes will naturally encourage this reduction.
ParlaMint-FR_2019-09-26-E2014.u375	Mrs Brocard, would you like to correct your amendment in order to introduce a deadline? It would be possible to add to the amendment the sentence "This provision applies from 2025, or..."
ParlaMint-FR_2019-09-26-E2014.u376	The presiding officer really has a jupitian side.
ParlaMint-FR_2019-09-26-E2014.u377	I give you a pole, it's up to you to seize it: how long do you want to register?
ParlaMint-FR_2019-09-26-E2014.u378	I would like to correct the amendment. The provision should apply from 2025.
ParlaMint-FR_2019-09-26-E2014.u379	2025, then.
ParlaMint-FR_2019-09-26-E2014.u380	[[Smile on the benches of the LR group. – Mr Guillaume Chiche, Mrs Agnes Thill and Mrs Coralie Dubost also smile]] Mr President, you should co-sign the amendment as long as you are there.
ParlaMint-FR_2019-09-26-E2014.u381	I do not cosign anything, I simply write the corrections that are requested of me. This is the logic of this work; It's about clarifying things.
ParlaMint-FR_2019-09-26-E2014.u382	Identical amendments No 647 by Mrs Marie-France Lorho and No 1535 by Mr Xavier Breton are being defended.
ParlaMint-FR_2019-09-26-E2014.u383	Amendment No 1442 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2019-09-26-E2014.u384	I call Mr Dharréville to support Amendment No. 2053.
ParlaMint-FR_2019-09-26-E2014.u385	The purpose of this amendment is to consolidate the arrangements provided for in Articles 1 and 16 on the fate of embryos in the event of the death of one of the members of the couple. We were upset by the original arrangement; Fortunately, the discussions in committee seemed to be moving in the right direction and suggesting a common position. We discussed these issues earlier: the disappearance of a relative is a difficult time, especially when it is necessary to choose whether or not to continue a LDC... We propose that each year, at the time when the couple is consulted to determine whether they are maintaining their parenting project, they should also be asked about the fate of embryos in the event of the death of one of their members, and be able to agree that, where appropriate, the embryo should be given to reception or research. In the event of the death of a member of the couple, it will therefore be the will of the upstream couple that must be respected, unless the surviving member revokes his consent. The preservation of embryos will then be terminated. Finally, if there is still disagreement among the members of the couple as to the fate of the embryos, the preservation of the embryos will be terminated in the event of the death of one of its members.
ParlaMint-FR_2019-09-26-E2014.u386	What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2014.u387	This amendment was rejected at the meeting held under Rule 88 of the Rules of Procedure, but I personally consider it to clarify the situation. He tends to give parents a greater place, to involve them better in future decisions, so that I rely on the wisdom of the congregation.
ParlaMint-FR_2019-09-26-E2014.u388	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2014.u389	The amendment, which must be read with Amendment No 2054, which will be discussed in Article 16, provides for changes to the current law. Today, in the event of the death of a member of a couple engaged in a path of reproductive medical assistance, it is up to the surviving member to make his decision as to the future of the embryo, which, as a result of the spouse's death, is no longer part of the parental project. I have heard in the Special Committee your willingness to amend this mechanism to ensure that the surviving member is not solely responsible for this decision. This is a delicate issue, which must be addressed without dimming the parenting project unnecessarily, since the cases of the spouse's death are fortunately very rare. The amendment seems to me to strike a balance. It allows the two members of the couple to decide, at the annual consultation, whether to maintain their parental project concerning the fate of embryos, in the event of the death of one of the spouses. They will be able to decide calmly if they wish, in this case, to have their embryos welcomed by another couple, or by an unmarried woman, or to be the subject of a search. The surviving member will always retain the opportunity to revoke his or her consent – there is no reason to deny it. It seems to me that this amendment is balanced. I am therefore in favour of it.
ParlaMint-FR_2019-09-26-E2014.u390	Bravo!
ParlaMint-FR_2019-09-26-E2014.u391	Amendment No 2128 by Mr Raphaël Gérard is being defended.
ParlaMint-FR_2019-09-26-E2014.u392	Mr Raphaël Gérard has the floor to support Amendment No. 2130.
ParlaMint-FR_2019-09-26-E2014.u393	This amendment should please our colleague Thibault Bazin, since it goes back to the current obligation of women's couples who include a transgender woman who has retained sperm prior to her transition, to resort to the sperm of a third party donor – while gametes are available within the couple. I have already had several times the opportunity to quote the work of Laurence Hérault, who found that CECOS still often imposed vasectomy on transgender women, in accordance with a transsexual principle that seems to go back to the 19th century. The aim is to prevent cases where CECOS would force women's couples to resort to a third-party donor, while gametes are available within the couple.
ParlaMint-FR_2019-09-26-E2014.u394	What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2014.u395	I personally support this amendment. The Commission, for its part, rejected it.
ParlaMint-FR_2019-09-26-E2014.u396	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2014.u397	Your amendment proposes to extend the joint recognition scheme to women using an MPA with their own gametes. As you know, of course, procreation requires an ovoyte and sperm, so two women cannot procreate without the intervention of a third-party donor. Although your amendment does not make it clear, in reality it is intended to allow for the medical assistance of a couple of women, one of whom was previously a man, who would have changed their sex in civil status, while maintaining their male reproductive apparatus and keeping their gametes. It therefore tends to allow transgender filiation. I would remind you that the only cases of transgender filiation that we know did not involve recourse to the AGP. However, the amendment deals only with the MPA. You know, MP, the Government's position on this matter – we discussed it this morning – that people who have taken legal action to change gender must be treated, under the law, as being of their new sex declared to civil status. For these reasons, I am against your amendment.
ParlaMint-FR_2019-09-26-E2014.u398	Mrs Danièle Obono has the floor to support Amendment No. 2285.
ParlaMint-FR_2019-09-26-E2014.u399	The aim of this amendment is to prevent excessive hormonal stimulation during procedures for reproductive health care. Currently, hormonal stimulation is common in LDC protocols, including when infertility is not ovarian, which is generally the case in female couples. We are then faced with infertility of the couple and not of the couple's wives. This amendment concerns women who use artificial insemination, whether with their spouse's sperm or with a donor's sperm, and is intended to assure them that they will be able to choose the degree of medicalization of the process in which they engage. Currently, insemination protocols usually involve hormonal treatment for women prior to insemination itself, with the aim of stimulating the ovaries to obtain more oocytes than in a conventional ovarian cycle. The goal is therefore to maximize the chances for the couple to conceive a child. While this can be entirely beneficial, it is not always necessary. For example, the usefulness of ovarian stimulation for a person who ovulates in a non-pathological way or even releases more oocytes than the average can be questioned. Indeed, infertility can be linked exclusively to man without this protocol being revised. Women's infertility problems may not affect their ovulation. This is particularly the case for lesbian couples who do not have individual fertility problems a priori. Hormonal treatments are not anodized, their daily intramuscular administration is painful and side effects are numerous and feared by patients. We therefore propose, in accordance with the principle of free and informed consent of the patient, that women should have the opportunity not to consent at this stage of the protocol when it is not dictated by medical necessity, without disturbing or hindering their care by the medical profession. The amendment, I would like to point out, is the result of a proposal for family planning, which we are taking up again.
ParlaMint-FR_2019-09-26-E2014.u400	What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2014.u401	Mrs Danièle Obono, it may be considered that your amendment is already satisfied, since in theory it is forbidden for any doctor to do unnecessary ovarian stimulations, i.e. not required for the procreation or treatment of the woman. In practice, some cases are probably exceptions. This question, however, concerns the relevance of care. As you know, extensive work on a very large number of care has been undertaken with a view to monitoring and codifying good practice. All irrelevant acts – currently estimated at about 30% of medical acts – must be tracked, denounced, framed and eliminated, as they are painful for the sick and costly for social security. This enterprise has been growing for several years, almost a decade. It is up to the professionals to define the rules between themselves, and then the control organisations to ensure that these rules are followed properly and that there is no excess. I do not see, however, how the legislator could make a medical prescription. I therefore ask you to withdraw this amendment and to forward your and family planning information to the Biomedicine Agency, or regional health agencies, when you have been notified of irrelevant prescriptions.
ParlaMint-FR_2019-09-26-E2014.u402	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2014.u403	I will only add one comment to the rapporteur's remarks. Indeed, your amendment deals in full with the issue of good clinical practice and is in essence satisfied by the law, since a doctor cannot do anything other than respect them. I just want to reassure you that, apart from the supervision by the centres, which issue authorisations and ensure that good practice is respected, the Biomedicine Agency exercises annual control and is able to identify deviant centres. A centre where in vitro fertilisation – and thus, to answer to Mr Bazin, embryo manufacturing – would be far too frequent, or a centre where the number of ovarian stimulations would be much higher than the national average would be immediately monitored by the Biomedicine Agency, would be subject to control and should justify its practices. In fact, all this is being examined very closely. Moreover, it is not necessary to include in the law an issue that is relevant to the acts, since it is not a legislative level. It is up to the doctor to determine what is the right technique for each patient. Unfavorable opinion.
ParlaMint-FR_2019-09-26-E2014.u404	Mrs Danièle Obono has the floor.
ParlaMint-FR_2019-09-26-E2014.u405	I maintain our amendment, which is similar to an appeal amendment. It is not, of course, a question of telling practitioners what they should do, but we want patients to benefit from good practices; the existence of cases of excessive stimulation is established. The amendment follows on from the evidence gathered by the family planning and through hearings that we have conducted. The legislator must provide guarantees in this area and better regulate practices. That is why we propose adding this indication in order to hasten the end of the acts imposed without the consent of the patients, mentioned by the rapporteur.
ParlaMint-FR_2019-09-26-E2014.u406	[[At 19:30, Ms. Annie Genevard replaced Mr. Marc Le Fur in the Chair]]
ParlaMint-FR_2019-09-26-E2014.u407	Mr Xavier Breton has the floor.
ParlaMint-FR_2019-09-26-E2014.u408	I would like to go back to the argument that medical procedures are appropriate, put forward by the Minister and the rapporteur. They say they want to track down inappropriate medical procedures; How do they justify the use of reproductive medical assistance by a fertile heterosexual couple, who do not need a medical act? How do they justify, for these couples, the lifting of the criterion of infertility found?
ParlaMint-FR_2019-09-26-E2014.u409	The minister has the floor.
ParlaMint-FR_2019-09-26-E2014.u410	I understand your question, but it is hard to see how the legislator would force the AMP centres to track down the ability or desire to sleep together among the members of a couple. Couples report to be infertile after a year; AMP centres verify that they have no sterility problems and that their infertility is not a medical reason. But we are beyond the relevance of the acts – a concept that refers to the adaptation of a medical protocol to a clinical situation. As we know, many couples do not manage to have children naturally for psychological reasons. Once a child is born with reproductive medical assistance, they become capable of procreation alone, but without the AMP, this trigger does not occur. We cannot therefore eliminate the possibility of using the LDC for couples who declare themselves to be infertile. In any case, this criterion will disappear from the law once the text has been passed.
ParlaMint-FR_2019-09-26-E2014.u411	Mr Xavier Breton has the floor.
ParlaMint-FR_2019-09-26-E2014.u412	Minister, I understand that you are embarrassed to answer us. Today, this criterion of infertility – which may not be pathological – exists, since it is necessary to have evidence of infertility in order to initiate the procedure of the MPA. From the moment there is no longer a medical dimension, how can the criterion of relevance of medical procedures be applied to the MPA? This is a medical procedure, or you have to change the name of medical assistance to procreation! How can this criterion be applied, whereas the couple has another means, which does not require intervention and does not commit any budgetary means? In my view, the criterion of relevance is hampered by the opening of the LDC to fertile heterosexual couples.
ParlaMint-FR_2019-09-26-E2014.u413	I have before me a series of identical amendments, Nos 24, 343, 567, 890 and 1444. Mr Xavier Breton has the floor to support Amendment No. 24.
ParlaMint-FR_2019-09-26-E2014.u414	He's forbidden.
ParlaMint-FR_2019-09-26-E2014.u415	I call Mr Patrick Hetzel to support Amendment No. 343.
ParlaMint-FR_2019-09-26-E2014.u416	Until 2013, the law clearly prohibited embryo research. The 2013 Act changed legislation, making embryo research possible after authorisation by the Biomedicine Agency. Today, article 1, paragraph 11, which we wish to delete, provides that parents may consent to medical research on supernumerary embryos, which raises ethical questions. As a matter of caution, the intended device should be removed in order not to encourage research on embryos and embryonic cells, especially since, as many researchers point out, there are now other possibilities: research on IPS cells – induced pluripotent strain cells –, cord cells and non-embryonic strain cells.
ParlaMint-FR_2019-09-26-E2014.u417	I call Mr Gosselin to support Amendment No. 567.
ParlaMint-FR_2019-09-26-E2014.u418	My amendment is based on the same spirit and I agree with Mr Hetzel's arguments on alternative research. There is another difficulty: the responsibility for parent research is placed on the part of parents, who are not researchers and do not necessarily have all the technical elements in hand. In order to give an informed, comprehensive and relevant opinion, it is necessary to understand all the ins and outs of the process. It's not an offence for anyone to say that you can be embarrassed when you're offered this possibility: so, do you want to advance the research? Yes, of course! Do you want to allow other parents to have a different life or prevent children from contracting a particular disease? I'm not saying that scientists or caregivers are putting pressure on parents – it would be a bad trial of intent – but they're not specialists, so drifts are possible. The amendment also seeks to avoid them.
ParlaMint-FR_2019-09-26-E2014.u419	I call Mr Thibault Bazin to support Amendment No. 890.
ParlaMint-FR_2019-09-26-E2014.u420	Defendant!
ParlaMint-FR_2019-09-26-E2014.u421	I call Mrs Emmanuelle Ménard to support Amendment No. 1444.
ParlaMint-FR_2019-09-26-E2014.u422	Defended as well.
ParlaMint-FR_2019-09-26-E2014.u423	What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2014.u424	Mr. Hetzel summarized the evolution of our bioethics laws. In 1994, the first bioethics law provided for a large number of prohibitions: organ transplants with a living donor were only allowed between first-degree parents; embryo and strain cell research was prohibited; opportunities to use the LDC were very limited, etc. The laws that followed – 2004, 2011, 2019-2020 – go back to some of these prohibitions because experience shows that with timely supervision, some steps can be taken without undermining fundamental ethical values or opposing the interests of the people concerned. This is a natural evolution, in which embryo research is part of it. It was forbidden until one was sure to be able to supervise it perfectly; But there was something unusual about being able to do research on the fetuses and newborns, but not on the embryos.
ParlaMint-FR_2019-09-26-E2014.u425	We don't suppress the fetuses and newborns to do research!
ParlaMint-FR_2019-09-26-E2014.u426	But we don't remove embryos for that, Mr. Breton!
ParlaMint-FR_2019-09-26-E2014.u427	To do research on the embryo, it must be removed.
ParlaMint-FR_2019-09-26-E2014.u428	No, we're working on embryos for destruction; No embryos have ever been manufactured in our country for research purposes.
ParlaMint-FR_2019-09-26-E2014.u429	Maybe, but that's the consequence.
ParlaMint-FR_2019-09-26-E2014.u430	No, among the supernumerary embryos – about 220,000 in the freezers – some are donated to other couples for reproductive purposes, and a few others are researched during the first 14 days of development, before being destroyed.
ParlaMint-FR_2019-09-26-E2014.u431	They are therefore well removed. Assume it!
ParlaMint-FR_2019-09-26-E2014.u432	Some research is also carried out on unviable fetuses, under very controlled conditions. All this is done with a very strict control that many countries are resenting. I think it is normal to apply the same rules to the embryo as to the human foetus. If one wants to overcome the difficulties mentioned – too many supernumerary embryos in freezers, too little success of in vitro fertilization – it is important to know the initial stages of development. And to know them, there is no other way than observational research or research on the first days of embryonic development. There must be no excessive fear of scientific research. Centuries ago, our ancestors were very shocked the first time doctors performed autopsies, the first time we studied blood circulation. It was then transgressions; but we would not have the current level of medicine if the anatomo-clinical method of understanding the damage that a disease produces on an organ had not developed. In the same way, we will not progress in procreation if we forbid any research on the embryo.
ParlaMint-FR_2019-09-26-E2014.u433	What is the Government's opinion?
