ParlaMint-FR_2019-09-27-E2016.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2187, 2243).
ParlaMint-FR_2019-09-27-E2016.u417	Since we are talking about healthy people who do not suffer from infertility, we must ensure that reproductive medical assistance changes its name.
ParlaMint-FR_2019-09-27-E2016.u418	Infertility is not a disease!
ParlaMint-FR_2019-09-27-E2016.u419	I stress the pain that couples who suffer from infertility can feel, even if they fail to detect it biologically: it can also have psychological causes. In this case, it is a medical suffering that deserves to be dealt with by national solidarity. How can one imagine today that in the name of the principle of solidarity, one takes care of a person who suffers from infertility, even psychological, and a person who is not sick at the same level? That would be particularly shocking. I'd like you to discuss, for example, with doctors who are being controlled and reprimanded when they put a drug on the wrong side of the bizone orderer. How will you explain to them that you want to repay acts that are not related to any illness? We need a little consistency. If you want your law to pass whatever happens, if you trample on the idea that the management of the AMP is based on the fact that infertility is considered a pathology, a difficulty that health insurance can help families, assume it! But please change your name and make sure that the management is not at the same level, if only out of fairness.
ParlaMint-FR_2019-09-27-E2016.u420	We must not stand in solidarity, to be fair...
ParlaMint-FR_2019-09-27-E2016.u421	Mrs Aurore Bergé has the floor.
ParlaMint-FR_2019-09-27-E2016.u422	First of all, it seems to me that the LDC has never been able to cure infertility.
ParlaMint-FR_2019-09-27-E2016.u423	But nobody says that!
ParlaMint-FR_2019-09-27-E2016.u424	[[Applause on a few benches of the LaREM group]] The LDC, which is now open to heterosexual couples, provides support to those who suffer from infertility by providing them with access to a medical technique, but it does not provide treatment for infertility. Secondly, the LDC remains a medical act, carried out in a medical setting, accompanied by a medical evaluation on which we have returned a great deal. It is legitimate for a accompanied medical act to be reimbursed. [[Anne-Christine Lang applauds]] Moreover, you have returned to the argument of fraternity, on the very basis of what makes our fraternity and our social security. If we were to pay back, thanks to social security, only those acts on which we have a favourable social judgment, I would be worried about what could be upholstered tomorrow! Fortunately, we are reimbursed for everything we have legislated, considering that a medical act deserved to be reimbursed. I'm sorry, but the reimbursement doesn't depend on the social judgment that we're dealing with a medical act. We believe that from the moment we open the LDC to all women, this right must be effective.
ParlaMint-FR_2019-09-27-E2016.u425	This has nothing to do with it!
ParlaMint-FR_2019-09-27-E2016.u426	[[Applause on many benches of the LaREM group]] The LDC is not a censoring right depending on the level of your income. The LDC is for everyone, and it's for everyone!
ParlaMint-FR_2019-09-27-E2016.u427	[[At twelve o'clock, Annie Genevard replaced Marc Le Fur in the Chair]]
ParlaMint-FR_2019-09-27-E2016.u428	Mr Eric Coquerel has the floor.
ParlaMint-FR_2019-09-27-E2016.u429	Ladies and gentlemen, a right cannot exist without ensuring everyone's access to this right. Otherwise, there is a breach of equality and the advantage is given to the worst of privileges: the one who has money can afford this right, not the one who does not.
ParlaMint-FR_2019-09-27-E2016.u430	Like today!
ParlaMint-FR_2019-09-27-E2016.u431	These amendments are therefore contrary to the general interest and the will expressed by the legislator, and this is a first argument against the reimbursement of the AGP. Second argument: we waited a long time before the Veil law was really working for all. Under the Roudy Act, some women were reimbursed 100% of a voluntary termination of pregnancy. It was a law of 2013 that pushed logic to the end. Let us avoid taking the same path today, having to wait several years before re-establishing equality. As long as we agree on the inclusion of all women in the right to the LDC, let us make a comprehensive and truly effective law. The third, a little more complex theme: obviously, infertility can, at times, be a disease, but not being able to have a child is a fatal disease. The current LDC is a right granted to persons who, medically, cannot have a child. The least developed country for all had a similar logic: in the name of the principle of equality, it was necessary to ensure that every woman, including a couple with another woman, could have a child. [[Applause on a few benches of the LaREM group]] Therefore, it is the republican principles that lead us to repay the LDC for all and vote against the proposed amendments.
ParlaMint-FR_2019-09-27-E2016.u432	Mr Guillaume Chiche has the floor.
ParlaMint-FR_2019-09-27-E2016.u433	It is simply necessary to return to what social security is: its universalist logic is that one contributes according to its means and that one perceives it according to its needs. Key principles were mentioned, including solidarity and fraternity. They must be fully involved in this medical practice of the MPA. Each of us, I remind you, is contributing for devices that he does not benefit from. Let us take the example of the women of lesbian couples, many of whom are talking about: they contribute, like all of us, to the reimbursement of the contraceptive pill, but they do not need it. No one would propose to return to this care by social security... Finally, one of the reasons for expanding access to reproductive health care is that some women travel abroad to make use of it. In doing so, they take risks to their health and to the health of their future child. Multiplying travel to Portugal, Spain or the Netherlands, at the same time as attempts are made, is dangerous for the mother and the child. By giving these women a right that is not formal, but real, social security will help to secure their situation. [[Applause on a few benches of the LaREM group]] I therefore call on you, ladies and gentlemen, to vote against these amendments.
ParlaMint-FR_2019-09-27-E2016.u434	Mrs Elsa Faucillon has the floor.
ParlaMint-FR_2019-09-27-E2016.u435	I support the main arguments against these amendments which have been developed. I welcome the extension of the LDC to all women, and I hope that the related rights will be voted on. As much as I can imagine that some are opposed to the opening of the LDC to all women, I am shocked by the fact that it can exist without reimbursement, which causes a break in equality. Among the reasons why I am in favour of extending the LDC, even if not the main one, is the fact that women are now putting themselves at risk by making artisanal inseminations. If we advance to the LDC for all without reimbursement, these situations could continue. [[Applause on a few benches of the LaREM group]] As for Ms Boyer's opposition between heterosexual couples who resort to the LDC and lesbian couples, I believe that it is completely unfounded. I believe that heterosexual couples who have benefited from the LDC feel deeply indebted for being able to benefit from it. This right has made them happy and, I believe, more generous towards others. They are certainly in solidarity with married women and happy that they will now be able to access the LDC.
ParlaMint-FR_2019-09-27-E2016.u436	Mr Marc Le Fur has the floor.
ParlaMint-FR_2019-09-27-E2016.u437	First of all a point of procedure and timetable. This morning we are dealing with issues relating to public money, which require arbitration between different expenses. But there is a specific moment in our parliamentary calendar to deal with it: the review of the PLFSS. The decision before us should therefore, for obvious reasons, be included in the PLFSS.
ParlaMint-FR_2019-09-27-E2016.u438	That's right!
ParlaMint-FR_2019-09-27-E2016.u439	On the other hand, we are at a time when many things are being denied to our compatriots, where they are being asked to make a great deal of effort. I am thinking of simple things, such as the reimbursement of transport.
ParlaMint-FR_2019-09-27-E2016.u440	He's right!
ParlaMint-FR_2019-09-27-E2016.u441	This considerable money – 20,000 euros for a LDC that is coming to an end – could we not put it elsewhere? And in this regard, I asked the minister yesterday about this point, but without success, what is the amount spent on fighting infertility? Perhaps you could give me an answer, Secretary of State. What financial provisions are provided for a major plan to combat the various forms of infertility affecting women and men?
ParlaMint-FR_2019-09-27-E2016.u442	We can stop the pesticides!
ParlaMint-FR_2019-09-27-E2016.u443	We are also, it must be stressed, at a time when homeopathy is being refused to our compatriots. It was you first, Secretary of State, who used this argument, so let's go to the end.
ParlaMint-FR_2019-09-27-E2016.u444	No!
ParlaMint-FR_2019-09-27-E2016.u445	Mr. Hetzel started it!
ParlaMint-FR_2019-09-27-E2016.u446	I am surprised by the number of people who come to me to tell me that they are shocked by this measure. Homeopathy, however, cost very little! We are told that its cost was disproportionate to its benefits, and that it had little more than a placebo effect.
ParlaMint-FR_2019-09-27-E2016.u447	She's decharged everywhere else!
ParlaMint-FR_2019-09-27-E2016.u448	The placebo effect results from human psychology. But ask the veterinarians or organic farmers who use homeopathic veterinary medicine: they will all say that it has an objective effect on the animal!
ParlaMint-FR_2019-09-27-E2016.u449	Yes, it's called the memory of water...
ParlaMint-FR_2019-09-27-E2016.u450	[[Smile]] Forgive me, my dear colleague, you are certainly very learned, but not veterinary!
ParlaMint-FR_2019-09-27-E2016.u451	Just a biologist...
ParlaMint-FR_2019-09-27-E2016.u452	In any case, the fundamental issue is that disease must be distinguished from desire. Whether legitimate or not, each one will judge according to his or her conscience, the desire is the act of an individual or a couple. There is therefore no reason for any national solidarity to manifest itself. Disease, on the other hand, requires solidarity, more today than yesterday, and more tomorrow than today. As soon as there is disease or suspicion of disease, there is a need for support resulting from solidarity.
ParlaMint-FR_2019-09-27-E2016.u453	What about the IVG?
ParlaMint-FR_2019-09-27-E2016.u454	[[MM. Hetzel and Bazin applaud]] For all these reasons, I think it is better to postpone the decision to the debate on the imminent PLFSS.
ParlaMint-FR_2019-09-27-E2016.u455	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2019-09-27-E2016.u456	Those who spoke against the amendments tell us that they would cause injustice. This is exactly the opposite in reality: injustice is extension. We're denying the existence of an enditude. Let's go back to the essentials: two women cannot procreate. It's a biological reality. As we try to erase this reality, it makes sense, if we are not to create injustice, to have the LDC taken over for women's couples through national solidarity. But the fundamental, philosophical question is that we no longer accept finitude. Unrighteousness, in truth, is to ignore what should be imposed upon us. The very fact that we do not accept it leads us into amazing debates. Some play demiurges, as if the biological dimension could be erased. That is why you cannot say that our amendments are unfair. It is your approach that needs to be questioned. The real ethical questions, you try to avoid them.
ParlaMint-FR_2019-09-27-E2016.u457	Mrs Emmanuelle Ménard has the floor.
ParlaMint-FR_2019-09-27-E2016.u458	I was surprised by one of your arguments, Mr. Rapporteur. You said there was nothing shocking that medications or care that don't work well were not reimbursed. Indeed, it has been rightly recalled that the use of the LDC is a course of action for the combatant. It's complicated, it's difficult and the success rate is very low: the generally accepted rate is 12%, sometimes a little more. According to your logic, which is not mine, the LDC should therefore be completely deflated. Moreover, and although the majority have little consideration for its opinion, I cannot help but quote the National Academy of Medicine, which considers that "the funding of this personal societal choice through health insurance is not consistent with the tasks assigned to it. It is true that it is only the National Academy of Medicine...
ParlaMint-FR_2019-09-27-E2016.u459	Mr Raphaël Gérard has the floor.
ParlaMint-FR_2019-09-27-E2016.u460	Mr Hetzel's comments are interesting, but very philosophical. One can indeed wonder about the enditude, but I prefer to focus on the reality of the daily lives of gay couple women and single women who, today, to run their parenting project, are forced either to go abroad, which implies means – hence discrimination by money – or to have sex with a man, since gametes are indeed necessary – there is the idea of enditude again! I don't know how you describe an unwanted sexual relationship. For me, this is rape. How can you justify, moreover, that women, lesbians or alone, in order to carry out their child's project, are now using more or less correct networks to provide themselves with male gametes, with all the health risks that this implies and have been identified? For these various reasons, I believe it is necessary to accompany these women and to secure their journey. Finally, I wonder about your vision of pregnancy. It does not seem to me that this is an illness, and yet it is taken care of by the medical system and national solidarity.
ParlaMint-FR_2019-09-27-E2016.u461	She's connected to health!
ParlaMint-FR_2019-09-27-E2016.u462	So we all agree: pregnancy is not a disease. It may be interesting to ask about enditude, but I think it is more important to recognize the reality of women's everyday situations.
ParlaMint-FR_2019-09-27-E2016.u463	I put to the vote identical amendments Nos 76, 1940 and 2571.
ParlaMint-FR_2019-09-27-E2016.u464	The result of the vote is as follows: Number of voters 56 Number of votes cast 54 Absolute majority 28 For adoption 11 Against 43
ParlaMint-FR_2019-09-27-E2016.u465	Amendments Nos 2158 and 2159 by Mrs Blandine Brocard are defended.
ParlaMint-FR_2019-09-27-E2016.u466	I call Mr Thibault Bazin to support Amendment No. 916.
ParlaMint-FR_2019-09-27-E2016.u467	I withdraw it, as I will withdraw point 913, in favour of my amendment No 1839. This one was inspired to me, I must confess to you who was my muse, by Mrs. Buzyn.
ParlaMint-FR_2019-09-27-E2016.u468	Oooh!
ParlaMint-FR_2019-09-27-E2016.u469	[[Smile]] We'll tell him!
ParlaMint-FR_2019-09-27-E2016.u470	In the light of the comments made by the Minister in committee, it is a matter of drafting clarification as to the treatment of infertility. As she said, the text we are looking at is not intended to change the current rules for dealing with this treatment. The wording should therefore be adjusted so as not to leave room for any ambiguity on this point.
ParlaMint-FR_2019-09-27-E2016.u471	I have before me a number of amendments, Nos 2157, 2239, 1839, 50, 373 and 913 which can be discussed jointly. Amendments Nos 50, 373 and 913 are identical. Amendment No 2157 by Mrs Blandine Brocard is being defended. I call Mr Thibault Bazin to support Amendment No. 2239.
ParlaMint-FR_2019-09-27-E2016.u472	He's forbidden.
ParlaMint-FR_2019-09-27-E2016.u473	You have the floor, Mr Bazin, to support Amendment No. 1839.
ParlaMint-FR_2019-09-27-E2016.u474	I defended him a few moments ago.
ParlaMint-FR_2019-09-27-E2016.u475	Amendment No 50 by Mr Xavier Breton is being defended. I call Mr Patrick Hetzel to support Amendment No. 373.
ParlaMint-FR_2019-09-27-E2016.u476	Because of the scheduled legislative time, I will only say "defended".
ParlaMint-FR_2019-09-27-E2016.u477	Amendment No 913 was withdrawn by Mr Bazin.
ParlaMint-FR_2019-09-27-E2016.u478	What is the committee's opinion on these amendments?
ParlaMint-FR_2019-09-27-E2016.u479	Disfavorable to all amendments except No 1839, for which the opinion is favourable.
ParlaMint-FR_2019-09-27-E2016.u480	Excellent!
ParlaMint-FR_2019-09-27-E2016.u481	The committee is therefore opposed to the amendments which tend on the one hand to reverse the social security coverage of the AGP for all and, on the other hand, to cast doubt on the appropriateness of taking care of the diagnosis and treatment of sterility. I would like to recall the noble philosophy that led to the establishment, in October 1945, of our system of national solidarity, prepared by the National Council of the Resistance: everyone contributes according to his means and receives according to his needs. This is exactly what this is about: if a couple, at some point, needs to treat sterility, the treatment will be taken care of; If the same couple needs an AMP to compensate for an impossibility of procreation, it will also be taken care of. It is the declination of the same initial philosophy, which must lead us together, in solidarity, to accept that the treatment and compensation of infertility, whatever the cause, be taken over and the treatment and compensation of infertility. I would also like to respond to the opinion of the National Academy of Medicine. It is one of the opinions that has been expressed, and it is quite respectable; The Council of State, which directs us to take over the scheme through social security, as well as the National Ethics Advisory Committee and all the other bodies that we have consulted. I would then like to clarify one point: currently, the support for the MPA amounts to EUR 300 million. The AGP for all represents an additional 15 million.
ParlaMint-FR_2019-09-27-E2016.u482	Maybe 40!
ParlaMint-FR_2019-09-27-E2016.u483	More than 15 million, since the preparatory treatments followed by women undertaking an MPA are already taken care of. Only the cost of the AMP operation itself, which some were going to obtain abroad so far, remains. This additional cost is indeed EUR 15 million. We all want solidarity, and I do not question your goodwill, ladies and gentlemen; But, I repeat, we must realize that there is a continuum between the treatment of sterility and that of its compensation by the AMP – for all. Finally, Mrs Boyer, who is no longer there, invoked the need to interview doctors; But that's what we did throughout the auditions! I remind you of what Professor Frydman and Professor Nisand have told us, and many others that we have heard: they not only encourage us to guarantee this overall support – of all these MPAs, for all women – but they have already begun to anticipate! The solidarity I was talking about involves professionals. [[Smile]] I will conclude by saying, if they allow me this little teasing, to Mrs Genevard and Mr Le Fur, who defend homeopathy – and that is their strictest right – that a really very diluted sperm will not be very effective...
ParlaMint-FR_2019-09-27-E2016.u484	[[Smile]] My position at the perch prevents me from answering you, Mr. Rapporteur, but I would like to... What is the Government's opinion on these amendments?
ParlaMint-FR_2019-09-27-E2016.u485	[[Smile]] Same opinion, for the same reasons – except perhaps the last... This is not acceptable to all the amendments, except for Mr Bazin's 1839. Mr. Member, I will pass on your good memory to the minister and I assure you that you should meet her at the bench of the Government this afternoon!
ParlaMint-FR_2019-09-27-E2016.u486	Thank you!
ParlaMint-FR_2019-09-27-E2016.u487	At her request, I would like to provide some details on what is covered by sickness insurance today and what it will cover tomorrow; I think you had an exchange with her in committee on this. This involves the diagnosis and treatment of fertility – i.e. curative treatments of pathologies that can cause infertility, such as the repermeatisation of a tube – and, within the framework of the MPA, stimulation treatments and acts of gamete sampling, insemination and in vitro fertilization. I would also remind you that, for each patient, the actions taken are determined by decision of the health insurance fund, on the basis of the medical protocol established by the doctor and on the advice of the medical inspection department. Your amendment provides a drafting clarification that is desirable in order to fully understand what the law provides for in respect of sickness insurance, hence this favourable opinion.
ParlaMint-FR_2019-09-27-E2016.u488	I have before me several identical amendments, Nos 51, 374, 813, 849 and 1454. Mr Xavier Breton has the floor to support Amendment No. 51.
ParlaMint-FR_2019-09-27-E2016.u489	Because of the scheduled legislative time, I will simply say that it is defended.
ParlaMint-FR_2019-09-27-E2016.u490	I call Mr Patrick Hetzel to support Amendment No. 374.
ParlaMint-FR_2019-09-27-E2016.u491	Because of the scheduled legislative time, defended.
ParlaMint-FR_2019-09-27-E2016.u492	Mrs Brigitte Kuster has the floor to support Amendment No. 813.
ParlaMint-FR_2019-09-27-E2016.u493	For the same reason: defended.
ParlaMint-FR_2019-09-27-E2016.u494	I call Mr Thibault Bazin to support Amendment No. 849.
ParlaMint-FR_2019-09-27-E2016.u495	Because of the scheduled legislative time, defended.
ParlaMint-FR_2019-09-27-E2016.u496	I call Mrs Emmanuelle Ménard to support Amendment No. 1454.
ParlaMint-FR_2019-09-27-E2016.u497	Because of the scheduled legislative time, defended.
ParlaMint-FR_2019-09-27-E2016.u498	I have before me several identical amendments, Nos 53, 375, 914 and 1568. Mr Xavier Breton has the floor to support Amendment No. 53.
ParlaMint-FR_2019-09-27-E2016.u499	[[Protests on several benches of the LaREM group]] Because of the scheduled legislative time, we are obliged to say only 'defended', but it is not because we do not have time to defend our amendments that we must simply reply 'unfavorable opinion'! You chose the scheduled time procedure.
ParlaMint-FR_2019-09-27-E2016.u500	It was the Conference of Presidents who chose it!
ParlaMint-FR_2019-09-27-E2016.u501	And your group president agreed!
ParlaMint-FR_2019-09-27-E2016.u502	[[Same movements]] [[Applause on the benches of the LR group]] This procedure prevents us from going to the bottom of things. On a subject as important as bioethics, we are therefore obliged to count our time. Our amendments are nevertheless defended, that is to say, they remain relevant. Take the time to answer it. It is not because you have muzzled Members by preventing them from defending their amendments, as we will see from next week, that you must not answer!
ParlaMint-FR_2019-09-27-E2016.u503	Call Christian Jacob if you're not happy!
ParlaMint-FR_2019-09-27-E2016.u504	I call Mr Patrick Hetzel to support Amendment No. 375.
ParlaMint-FR_2019-09-27-E2016.u505	Defended – but its relevance remains, as Xavier Breton said!
ParlaMint-FR_2019-09-27-E2016.u506	I call Mr Thibault Bazin to support Amendment No. 914.
ParlaMint-FR_2019-09-27-E2016.u507	Given the scheduled legislative time: defended.
ParlaMint-FR_2019-09-27-E2016.u508	Amendment No 1568 by Mrs Agnes Thill is being defended. What is the committee's opinion on these amendments?
ParlaMint-FR_2019-09-27-E2016.u509	Unfavorable. If I have not said anything more about the previous amendments, it is that, like these, they say again arguments to which we have already answered. In order to avoid being redundant, I abstained from repeating that we have chosen to take full and comprehensive responsibility for the scheme through social security. I can understand that those who are against the extension of the AGP for all would at least like it not to be reimbursed, but I assume that even they do not want to create a disparity of treatment according to the resources of the women concerned. There are therefore two reasons why we do not accept these identical amendments: the first is because we have decided on the MPA for all; The second is that from the moment it exists, we cannot introduce a differentiation based on money.
ParlaMint-FR_2019-09-27-E2016.u510	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2016.u511	Unfavorable opinion. Mr Breton, we have nothing to do with the debate. You know very well that it is not the Government that determines the conditions for the debate in this House. The choice of scheduled time was made unanimously in the Conference of Presidents.
ParlaMint-FR_2019-09-27-E2016.u512	We weren't there! But we're here, in the Chamber!
ParlaMint-FR_2019-09-27-E2016.u513	Go back to President Jacob if these terms don't suit you! [[Mrs. Martine Wonner applauds]] In line with what the rapporteur has just said, I understand that opponents of the text are trying, through various channels, to question a number of provisions, including a central provision, and that is obviously their right. The only amendments on which I do not allow myself to reply in substance are generally amendments which have already given rise to lengthy discussions since the beginning of the examination of this text. We have already spent hours and hours on the great provisions of this text, and that is quite normal – discussions of great quality. In all sincerity, be convinced of this, so I do not think it necessary to go back to it every time.
ParlaMint-FR_2019-09-27-E2016.u514	A simple clarification, Mr Secretary of State: at the Conference of Presidents, no vote determines a majority or unanimity on the way in which texts are examined.
ParlaMint-FR_2019-09-27-E2016.u515	Very good precision!
ParlaMint-FR_2019-09-27-E2016.u516	Everyone agreed! You're playing with words!
ParlaMint-FR_2019-09-27-E2016.u517	It was just a little clarification that wasn't meant to be a debate. Mr Guillaume Chiche has the floor.
ParlaMint-FR_2019-09-27-E2016.u518	[[Exclaims on the benches of the LR group]] Ladies and gentlemen, the Republicans do not see malice, but I would like to remind you that your group is the one with the greatest speaking time, eleven hours and forty-five minutes in total, more than that of our group, La République en marche.
ParlaMint-FR_2019-09-27-E2016.u519	The Government's speaking time is unlimited!
ParlaMint-FR_2019-09-27-E2016.u520	You have all the time to present your amendments and we take all the time to answer them.
ParlaMint-FR_2019-09-27-E2016.u521	I call Mr Yannick Favennec Becot to support Amendment No. 1245.
ParlaMint-FR_2019-09-27-E2016.u522	The opening up of medical assistance to procreation will have financial, sociological or even medical consequences. It would therefore seem appropriate to try to measure the impact of this law in reproductive health centres within each territory. This will allow us to have a clear picture of the situation year after year, whether it is the evolution of the applications or the treatment reserved for them. In this way, we will be able to know in practice how many applications have been abandoned, rejected, postponed and agreed upon by the multidisciplinary clinicobiological teams, and not only the number of acts carried out as is the case today. We are therefore asking for annual reports, the value of which would be to promote greater territorial equity, because today the practices of the centres vary too much from one territory to another. In addition, the lack of follow-up on applications prevents a thorough study and thus does not contribute to improving our techniques or to understanding why our country is not making progress in reproductive health care. The creation of a national roster from the centres' reports would help to harmonize their practices but also improve our knowledge, in particular to combat infertility.
ParlaMint-FR_2019-09-27-E2016.u523	What is the opinion of the committee?
ParlaMint-FR_2019-09-27-E2016.u524	I agree very much with that objective, but the amendment is satisfactory, since every year the Biomedicine Agency brings together all the data you are referring to, my dear colleague, and that they are accessible. You can receive them if you ask for them. I invite you to withdraw the amendment.
ParlaMint-FR_2019-09-27-E2016.u525	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2016.u526	The amendment is already satisfied with Article L. 2142-2 of the Public Health Code. In the absence of a withdrawal, the opinion would be unfavourable.
ParlaMint-FR_2019-09-27-E2016.u527	Mr. Favennec Becot?
ParlaMint-FR_2019-09-27-E2016.u528	I'm withdrawing it, Madam President.
ParlaMint-FR_2019-09-27-E2016.u529	I call Mrs Emmanuelle Ménard to support Amendment No. 2410.
ParlaMint-FR_2019-09-27-E2016.u530	Defended, because of the time schedule.
ParlaMint-FR_2019-09-27-E2016.u531	What is the opinion of the committee?
ParlaMint-FR_2019-09-27-E2016.u532	He was satisfied with Rule 1, paragraph 47, which was the result of an amendment adopted in committee. The Institute for Research and Documentation in Health Economics will present a study on the extension of the MPA. I would point out in passing that the necessary appropriations would be required for this purpose. Unfavorable opinion.
ParlaMint-FR_2019-09-27-E2016.u533	On Article 1, a request for a public vote is being submitted to the Group of the European People's Party (La République en marche). The vote is announced in the National Assembly. Mrs Tamarelle-Verhaeghe has the floor to support Amendment No. 2544.
ParlaMint-FR_2019-09-27-E2016.u534	This is a precise amendment. Since the committee decided that an evaluation report covering all the provisions of Article 1 would be submitted to Parliament in 2025, it is proposed that it be "before 31 December".
ParlaMint-FR_2019-09-27-E2016.u535	What is the opinion of the committee?
ParlaMint-FR_2019-09-27-E2016.u536	The amendment adopted in committee provided that the report should be submitted by 2025 at the latest. This amendment specifies that it will be before 31 December 2025: favourable opinion.
ParlaMint-FR_2019-09-27-E2016.u537	I have before me two amendments, Nos 673 and 918, which can be discussed jointly. Amendment No 673, of which I am the author, is being defended. I call Mr Thibault Bazin to support Amendment No. 918.
ParlaMint-FR_2019-09-27-E2016.u538	[[Smile]] Given the impact of the provisions of this bill, in particular this section, and the resulting increase in demand for gametes from third-party donors, we should move the report forward to 2023 rather than 2025, so that we can possibly correct the shooting – if I may.
ParlaMint-FR_2019-09-27-E2016.u539	What is the committee's opinion on these two amendments?
ParlaMint-FR_2019-09-27-E2016.u540	We wish to remain in the field of feasibility. The enactment of the law in 2020, followed by the time required for the drafting of implementing decrees, possible guides to good practice and various other measures, surely does not allow an evaluation as early as 2021, as proposed by Mrs Genevard's amendment. In 2023, this could only be a pre-report. Isn't it better to have a real evaluation, starting from several full years? This would make it possible to make any corrections – and there will certainly be – knowingly. I therefore propose to remain at the end of 2025.
ParlaMint-FR_2019-09-27-E2016.u541	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2016.u542	Same opinion.
ParlaMint-FR_2019-09-27-E2016.u543	I have before me two amendments, Nos 917 and 1638, which may be submitted to a joint debate. I call Mr Thibault Bazin to support Amendment No. 917.
ParlaMint-FR_2019-09-27-E2016.u544	The potential cost of the extended MPA is discussed. I therefore propose to supplement paragraph 47 by providing that the assessment planned for 2025 also includes the budgetary impact of this extension, bearing in mind that it is not possible today to estimate the number of single women who will apply for an MPA tomorrow and that there may be more IVF compared to inseminations since the text removes the prohibition of double donation of gametes.
ParlaMint-FR_2019-09-27-E2016.u545	Amendment No 1638 by Mrs Agnes Thill is being defended. What is the committee's opinion on these amendments?
ParlaMint-FR_2019-09-27-E2016.u546	The opinion was unfavourable because the current wording satisfied those amendments, including the arguments put forward by Mr Bazin. Indeed, the evaluation includes of course medical procedures and their modalities, but also a budgetary evaluation. It is not necessary to clarify this.
ParlaMint-FR_2019-09-27-E2016.u547	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2016.u548	Same opinion.
ParlaMint-FR_2019-09-27-E2016.u549	Mr Xavier Breton has the floor.
ParlaMint-FR_2019-09-27-E2016.u550	However, it is important to focus on the budgetary dimension of these provisions: this is one of the points on which the impact assessment is clearly a little short, particularly with regard to the extension of medical assistance to procreation to male-female couples outside the criterion of infertility. We can see that this extension was added at the last moment: as much as there is a societal demand for women's couples and single women, so much the extension to all male-female couples without the need for a medical reason questions us. I remember very well that in the context of the fact-finding mission, when the criterion of infertility was being lifted, the chairman of the National Ethics Advisory Committee himself told us that this criterion should not be lifted for male-female couples. However, it has been deleted, but no impact assessment, including a budget, is available, hence the interest of Mr Bazin's amendment, which would make it clear. For the good legislative work, and for the subsequent follow-up of the text, it is important to stress its budgetary aspect. That is why it is absolutely necessary to vote in favour of this amendment.
ParlaMint-FR_2019-09-27-E2016.u551	Mr Pacôme Rupin has the floor.
ParlaMint-FR_2019-09-27-E2016.u552	I find it difficult to understand why the speakers The Republicans question social security coverage. You have always defended, ladies and gentlemen, and rightly so, a proactive family policy, and therefore assistance to families through the care of various costs related to children. On this point, we fully agree. This text, however, is an increase in the number of children and even an increase in the birth rate! That is why we should all be proud to have in our country a system of solidarity that enables the LDCs to be taken over.
ParlaMint-FR_2019-09-27-E2016.u553	I put to the vote Rule 1, as amended.
ParlaMint-FR_2019-09-27-E2016.u554	The result of the vote is as follows: Number of voters 75 Number of votes cast 72 Absolute majority 37 For adoption 55 Against 17
ParlaMint-FR_2019-09-27-E2016.u555	We come to a number of amendments on the additional article after Article 1. I have before me a number of amendments, Nos 1191, 805 and 1815, which can be discussed jointly. Amendments Nos 805 and 1815 are identical. I call Mr Thibault Bazin to support Amendment No. 1191.
ParlaMint-FR_2019-09-27-E2016.u556	[[Smile]] A little restraint, ladies and gentlemen: we are only in Article 1, and there are thirty-two of them in the text! But I understand your joy, which is up to my concerns... The amendment is not allowed, Madam President.
ParlaMint-FR_2019-09-27-E2016.u557	Amendment No 805 by Mr Le Fur is being defended. I call Mrs Emmanuelle Ménard to support Amendment No. 1815.
ParlaMint-FR_2019-09-27-E2016.u558	It is intended to clarify in the law that recipients of AME – state medical aid – will not be eligible for support from the LDC.
ParlaMint-FR_2019-09-27-E2016.u559	What is the opinion of the committee?
ParlaMint-FR_2019-09-27-E2016.u560	I reassure Mr Bazin, who has great concerns, and Mrs Ménard. Minister Agnès Buzyn had already assured, in a special committee, that the basket of care proposed under the AME did not include acts related to the LDC. I myself have carried out checks: article L. 251-2 of the Code of Social Action and Families draws up a positive list of expenses covered under the AME, which does not contain the realization of the medical aid for procreation. Your request is therefore satisfied, unfavorable opinion.
ParlaMint-FR_2019-09-27-E2016.u561	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2016.u562	The same opinion, for the reasons set out by the rapporteur.
ParlaMint-FR_2019-09-27-E2016.u563	Mr Thibault Bazin has the floor.
ParlaMint-FR_2019-09-27-E2016.u564	As a result of scheduled time, I did not wish to extend the discussion. However, this amendment is different from the one that was tabled in committee, since I have taken into account the remarks made by the minister. In 2011, a decree effectively excluded the AMP from the care offered to AME beneficiaries, as a report from the General Finance Inspectorate had pointed out that AME beneficiaries had been able to see their AMP taken over.
ParlaMint-FR_2019-09-27-E2016.u565	It's now corrected.
