ParlaMint-FR_2019-09-25-E2012.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2187, 2243).
ParlaMint-FR_2019-09-25-E2012.u239	[[Smile]] As I indicated earlier, we can all have deep convictions. Personally, by working at night in EHPAD – a residential institution for dependent seniors – I was lucky enough to be able to take time with patients. I remember, in particular, a resident to whom I told about my life course and my difficulties, and who had yelled at me by explaining that in 1938 she had given birth to a premature baby – to six months of pregnancy – weighing four kilograms. At the time, many women gave birth to premature children because of the need to be married, and the pregnancy officially began at the time of marriage. This lady told me about her life, and she also explained to me that her husband was far from perfect, that she had been a little beaten – but that she might have been looking for him – and that many years later she had wondered if he would not have been better for her child than she would have raised him alone. At this pre-war time, however, his child would have been marked with a horrible word: he would have been a bastard. No mother wants her child to grow up with this ignoble stigma. Listening to our debates tonight, I wonder if, in 2019, we have really evolved. The company has certainly changed, but it has not done so since last year. It is the same for all, for a long time, except that it has often been necessary, in the past, to hide and ensure that his family corresponds to the stereotypes dictated by society. Today, in 2019, I want to believe that stereotypes can change and that a child can be born from a single mother if she decides to give her life and all her love. [[Exclaims on the benches of the LR group]] It is really a particular subject, and it is the great difference that exists in our society between men and women: a man can be a father up to 95, 100, 105, 110, 115 years old; The woman knows that at some point, the famous biological clock is running.
ParlaMint-FR_2019-09-25-E2012.u240	Is Professor Touraine okay?
ParlaMint-FR_2019-09-25-E2012.u241	It may make you smile, but it is still a fundamental fact of life. A woman thinks, at some point, I can give love, but maybe my biological clock will stop me. We wonder what these children will say and do, they say we don't have twenty years of hindsight. But all you have to do is walk around, talk to people: we know examples. Parents did not wait for this bill to have children. I quote the case of a woman who said to herself, seeing the time pass – she had completed long studies, obtained a job – that she did not want to marry the first man who came to have a life arranged according to the norms of society: to marry, to build a house, to have children. But she had love to give and the desire to have a child to whom she would bring as much as possible to prepare her for a beautiful future. As several testimonies prove, women have done things that they had not decided, finding themselves in a dramatic situation, living almost like rape.
ParlaMint-FR_2019-09-25-E2012.u242	One speaker per group!
ParlaMint-FR_2019-09-25-E2012.u243	[[Applause on the benches of the FI group. – Mrs Sonia Krimi also applauds]] It's 2019. Whether for or against this reality, a woman may have a child, including a couple formed with another woman. All situations must be taken into account, bearing in mind that, in the last century, women who had been pregnant with a bastard in their belly have led so-called normal lives so as not to be judged because of a distance from stereotypes.
ParlaMint-FR_2019-09-25-E2012.u244	Mrs Frédérique Dumas has the floor.
ParlaMint-FR_2019-09-25-E2012.u245	My colleague Mr Aurore Bergé has pointed out that there are several legitimacys, and I thank him for that. She also pointed out that, of course, this law was not intended to say what was right and what was wrong, but that it was a law of bioethics. But this term contains the notion of ethics, which means that we are here to discuss the limits that we want to set, without it being tantamount to saying that some are right and others are wrong. But this obliges us to take positions, in my opinion, based on our convictions.
ParlaMint-FR_2019-09-25-E2012.u246	All right!
ParlaMint-FR_2019-09-25-E2012.u247	[[Exclaims on FI banks]] There are few studies on the issue of women alone – unlike that of the LDC for women's couples. Psychiatrists have been quite unanimous – Boris Cyrulnik, for example, has developed some arguments. I would like it to be considered, according to his convictions, that these reflections are of no interest. But it bothers me that we can say that they are false, that we must not amalgamate. When you talk about women who are alone with a child because it's a situation they've been through, it's you who's making a mix! When you say, Madam Minister, Mr. Rapporteur, that these women have thought about their project, that everything has been very studied, I agree with you, of course, but how does this give assurance that everything will go well after that for the child?
ParlaMint-FR_2019-09-25-E2012.u248	Please!
ParlaMint-FR_2019-09-25-E2012.u249	In the same way, you pointed out that many couples, heterosexual as well as homosexual, wanted to have a child. So far, it has never ensured, for anyone, that it would go well after that! No one can tell what happens next. You say we don't have to make a difference between families, but you yourself note that the mere fact that a single woman has a project means that everything will go well. How can you assure him?
ParlaMint-FR_2019-09-25-E2012.u250	And in the straight guys, how do you guarantee it?
ParlaMint-FR_2019-09-25-E2012.u251	[[Applause on several benches in the LR group. – Mrs Emmanuelle Ménard also applauds]] I think it's neither better nor less good for a woman alone, but in either case, we have no certainty. This government often puts science in the forefront when it makes a decision. In this case, most studies of neuropsychiatrists indicate that difficulties may arise. I think it's good to take this into account. On the other hand, we are told that foreign examples do not count. I have already heard this argument in the Prime Minister's mouth about public audiovisual, so I'm used to it. Throughout the evening, however, we heard members of the majority say that it was because foreign countries had allowed the LDC that we were obliged to do so. You can't say everything and the opposite!
ParlaMint-FR_2019-09-25-E2012.u252	Mr Yannick Kerlogot has the floor.
ParlaMint-FR_2019-09-25-E2012.u253	I do not claim to deny access to the LDC to women alone, as was said earlier. But I would like to express my doubts on the basis of my professional experience. Teacher of schools and head of nursery school for twenty years, I try to project – which is not an easy and serene exercise – into the head of one of these children born thanks to the LDC open to women alone. At the age of three or four, perhaps later, this child will become aware of his uniqueness. For if my information is good, this measure will make possible 2000 to 3000 additional births in our country, which is very few. Some of these children will be born in a homoparental family, with two referents – a model I believe – while others will not have that chance. Today I do not have the guarantee that these children will be able to be given the full and complete answers that will enable them to accept naturally the fact of having been conceived from the choice of a single reference. Finally, when we look at the adoption procedures, I wonder why there are no more women alone who see their project succeed. Unless I'm mistaken, the family councils don't give them spontaneous and easy adoption.
ParlaMint-FR_2019-09-25-E2012.u254	Mrs Marie Tamarelle-Verhaeghe has the floor.
ParlaMint-FR_2019-09-25-E2012.u255	I would like to point out that it is sometimes more difficult to say no that yes. We are trying to share with you our reservations about extending access to the LDC to single women. I would find it a pity that this position is seen as a back-up position, because the stakes are not there. It is not that we do not want to move forward, but we are concerned about the willingness to give a child the best chance for his or her future. I repeat to the minister the respect and admiration I have for her, but we understand this issue very differently. On the one hand, it is said that women will take risks, put themselves in danger because of a child's desire – at that time, therefore, reason does not law – and at the same time it is said that these women conceive the prospect of having a child in a reasonable way, thought, to ensure the right conditions for the child's care. Some paradoxes are a little hard to understand! [[Applause on the benches of the LR group. – Mrs Liliana Tanguy also applauds]] Similarly, I register falsely against the idea that this measure is intended to protect men, because I believe that a man, as much as a woman, must be responsible for the risks associated with his fertility. When a man has a relationship with a woman, he or she must be responsible for the consequences that may result. Contraception is not only about women, it is also about men. It seems important to me to make it clear that it is not for women to wear everything. Finally, there is often a relationship between the conception of the child by LDCs and the issue of adoption. I would like to point out that these are not the same situations. In the case of adoption, the child has already been conceived and is waiting for a home. The design of a child upstream is not the same approach. On the other hand, if I am not mistaken, adoption by single parents, and single women, is a measure that was taken after World War I, when many orphans needed to be welcomed at a time when many men were no longer there and women were present.
ParlaMint-FR_2019-09-25-E2012.u256	A million orphans!
ParlaMint-FR_2019-09-25-E2012.u257	[[Applause on the benches of the LR and UDI-I groups as well as on a few benches of the LaREM group]] It is important to recontextualize and not mix everything. So these are some elements to inform this decision. I appeal, of course, to the respect of everyone in the opinions he defends.
ParlaMint-FR_2019-09-25-E2012.u258	Mr Brahim Hammouche has the floor.
ParlaMint-FR_2019-09-25-E2012.u259	I would like to go back to some of the things I have heard, particularly with regard to the issue of single parenthood. I want to remind my colleagues who reduce everything to the somatic dimension that there is also a psychic life. Not everything is limited to the body, not just through it. The body can also be imagined, psychic or symbolic.
ParlaMint-FR_2019-09-25-E2012.u260	The Moral Lesson Donors of MODEM!
ParlaMint-FR_2019-09-25-E2012.u261	These are not moral lessons, I am referring to what I have heard. Words say much more about those who pronounce them than they think! There is no parallelism between the situation of families that become single parents and that of single women who start a family – a scenario that takes place in the other direction. Therefore, we must not make any misconceptions. [[Michèle de Vaucouleurs applauds]] Finally, what is more beautiful than allowing a woman who lives in solitude to move to the stage of concern and to pass on certain values while untiring herself from her past to project herself towards a future? As has been said, it is not a question of building but of trying to protect and recognize. The recognized routes are secure. Nothing is more fundamental for a child than being able to grow up in a safe family, recognized as such by society. I will not finish without quoting Albert Camus, an exciting writer: "You don't know that alone, we never are! And that everywhere the same weight of future and past worries us. Care is at the heart of this project to extend the LDC to so-called single-parent families.
ParlaMint-FR_2019-09-25-E2012.u262	Mrs Valérie Boyer has the floor.
ParlaMint-FR_2019-09-25-E2012.u263	I would like to say how much I understand and share the desire of a child, even when one is alone. I have been – and still is – active in medically assisted reproduction, within the framework of this mandate and precedents, and also as a professional before becoming a Member of Parliament. I know that you are very attentive to what you call destinies, since a mission on this issue has even been created under the auspices of Boris Cyrulnik. So I wonder, not about single parent families, whose difficulties have been mentioned, such as successes, sufferings and joys. My question is: Is it for the state to replace a parent? Is it up to the community to take responsibility, as if the state created pupils? Is it in the best interests of the child to ensure that he or she has no parental reference? Is it good for him to be born without that father he'll be looking for? My colleague referred to Albert Camus, who was a child of a single woman and suffered from it all his life – references to this suffering are found throughout his work.
ParlaMint-FR_2019-09-25-E2012.u264	He's done fine, though!
ParlaMint-FR_2019-09-25-E2012.u265	[[Applause on a few benches of the LR group]] I would like to invite you, on behalf of the precautionary principle, to be cautious about the ethical issues that concern us, because we are talking about the most fragile, the most vulnerable, the smallest.
ParlaMint-FR_2019-09-25-E2012.u266	Mrs Marie-Noëlle Battistel has the floor.
ParlaMint-FR_2019-09-25-E2012.u267	I would add a few words to say that our group, although obviously respecting all the positions and paths of everyone, will reject these amendments for a number of reasons. The first is that, since the beginning of the discussion of the text, we have assumed the opening up of new rights for women, whether alone or in a couple. On the other hand, since the right to adoption was open to single women, one might wonder why they would be denied the right to bring a child into the world themselves.
ParlaMint-FR_2019-09-25-E2012.u268	Exactly!
ParlaMint-FR_2019-09-25-E2012.u269	Women can also be trusted, and they can say that in the journey of the project they mature with reflection and courage, they do not decide lightly.
ParlaMint-FR_2019-09-25-E2012.u270	What about the men?
ParlaMint-FR_2019-09-25-E2012.u271	There is no decision on a lead from a LDC: women who have matured and completed such a project must be trusted. Let us be a little careful, too, about certain statements made by the child psychiatrists, even if I obviously do not question them. In their offices, they are dealing with a number of special cases which would be abusive to make generalities or to draw shortcuts. Many children are not going to consult the child psychiatrists, simply because they are well. The malaise exists in some, certainly, but, I repeat, let us refrain from generalizing. [[Applause on several benches of the SOC and LaREM groups]] For all these reasons, we will reject these amendments.
ParlaMint-FR_2019-09-25-E2012.u272	The next item is Mr Joachim Son-Forget, after which we shall proceed to the vote.
ParlaMint-FR_2019-09-25-E2012.u273	There are, in a way, two ways of seeing things. Many of us tend to see future children born in LDCs as potential victims. I know the identity quest that an adopted child may have, since I am one, and the questions that my wife may have asked when she was very young, her mother having found herself widowed, at the age that I am today, following the death of her husband, who died of a heart attack, with two daughters in her care. I know, in my foreground, the questions that we ask ourselves in such a case and also know the difficulty of the identity search, while telling me, sometimes, that we have not gotten away with it so badly. The other way of looking at it is to consider that the potential victims are not the children born in LDCs, but the others: the children who, in the near future, will be born naturally; These children who will be able to blame their parents, in a few years, for having been conceived according to the laws of chance, when others have been able to be selected, therefore born with the best skills and benefit from the best biotechnological changes. Do you know that it is already possible, today, to form embryos with three genetic heritages, as was the case in the United States in 2016 by combining the nuclear DNA of both parents and the mitochondrial DNA of a donor? Do you know that it is also possible to create artificial gametes? Models exist in fact from mouse-strain cells: who tells us that these realities will not, tomorrow, be those of man? Who will be the victims then? Children born naturally or children born in LDCs, or all these children together?
ParlaMint-FR_2019-09-25-E2012.u274	These developments do not concern amendments, Mr Son-Forget.
ParlaMint-FR_2019-09-25-E2012.u275	[[Applause on a few benches of the LR group]] Have we, today, asked the questions fairly broadly?
ParlaMint-FR_2019-09-25-E2012.u276	I put to the vote identical amendments Nos 15, 114, 334, 593, 729, 885, 1100, 1616, 1691, 2541 and 2570.
ParlaMint-FR_2019-09-25-E2012.u277	The result of the vote is as follows: Number of voters 132 Number of votes cast 120 Absolute majority 61 For adoption 39 Against 81
ParlaMint-FR_2019-09-25-E2012.u278	Further discussion was postponed until the next sitting.
ParlaMint-FR_2019-09-25-E2012.u279	Next meeting, this morning, at nine o'clock: Further discussion of the bioethics bill. The meeting is adjourned.
