ParlaMint-FR_2019-07-16-E1013.u1	The next item is the question to the Government.
ParlaMint-FR_2019-07-16-E1013.u418	Mrs Marie-George Buffet spoke in the general debate.
ParlaMint-FR_2019-07-16-E1013.u419	This bill, originally devoted to various provisions relating to the organization of the Olympic and Paralympic Games of 2024, was substantially amended by a government amendment to consolidate by law the National Sport Agency created by Order-in-Council. It is a surprise that I consider rather positive because this amendment will finally allow the National Assembly to debate and decide on the very principle of the National Sports Agency. Agree, Madam Minister – and you have said so – that this creation constitutes a upheaval of the French sports model, the consequences of which will be important. This would have deserved a debate in this House on the assessment of the current model, marked by the sharing of public service missions between the State and the sports movement, but also on the future of the ministry, its officials, their missions – I will come back to that. Article 1 establishing the reserved lanes before and during the Games of 2024 invites us to follow a narrow path and to arbitrate between efficiency and respect for the inhabitants and the inhabitants. I regret the removal of the obligation, introduced by the Senate, of strict proportionality in the establishment of reserved channels. Indeed, we must assure the people concerned that they will be able to make their daily journeys under acceptable conditions – I insist on this point, knowing the traffic conditions in Seine-Saint-Denis. The GDR Group therefore proposes the reintroduction of the Senate drafting. However, we support this article, as it is necessary for the Olympic and Paralympic teams to move peacefully from one site to another. There can be no reason why recovery times should be cut short by the dread of traffic. There is also a need to ensure the safety of the sites and therefore the traffic of emergency vehicles. Beyond reserved routes, the underlying issue is that of daily transport. The Games must be an opportunity to develop the network of infrastructures in the territories concerned. There lies the whole issue of the respect of deadlines by the Grand Paris Express. In Seine-Saint-Denis, we are fighting to get, instead of the Charles-de-Gaulle Express, a real bridge between Paris and the Roissy airport, a complete renovation of the RER B, which makes the same journey while serving the cities of our department. It is essential that the State, contractors and contractors act in a concerted manner with elected officials and the public to minimize the impact of the works and developments related to the Games. That is, I think, the objective of the OCOGOP. I said in the preamble, and you also said, Madam Minister, the most important provision of the bill is the legislative consolidation of the new National Sport Agency. Once again, Parliament is somewhat mistreated. Many colleagues have discovered the agency's project in the press. The Government then asked Parliament to vote, during the discussion of the 2019 finance bill, on the transfer of the taxes allocated to the CNDS to the Agency, although it did not yet exist. Following the remarks made by the Council of State, this article is being debated. On the form, the functioning of this IPTF, of an unprecedented nature, continues to appear fragile in legal terms. But my main opposition concerns the substance of the text, because it is the very future of public sports policies in our country that is being played out. Indeed, the State entrusts the Agency with tasks as important as the development of high-level sport and professional sport, the construction and maintenance of structural sports equipment, the development of sport for all – I add "and all" because this is not included in the text – throughout the country, the reduction of inequalities of access or the development of activities adapted to persons with disabilities: in doing so, it deprives itself of its greatest prerogatives in terms of sports policy. That the State abandons its missions is a matter of concern. This is accompanied by the dismantling of the Ministry of Sports for many years. The budget, like its staff, is constantly falling. The administration of youth and sports was drowned in the administration of social cohesion before, in part, being attached to the educational centre, already in charge, of the universal national service – SNU. Trades and missions are no longer valued. The same applies to the plan to transfer STCs to federations: today, thanks to the mobilisation of these officials, discussions are open – as you said – and the threat of an application to STCs of section 28 of the Civil Service Act is lifted. I welcome this, because if we separated officials responsible for defending public sports policies, it would be the very meaning of public action in this sector that would be called into question. Staff status guarantees their impartiality and freedom in the service of athletes. The latter know better than anyone and I hope that their voice and that of the CTS will be heard to the end. We will soon begin the budgetary debate. Many of us will, I hope, be vigilant about the deflation of taxes and the budget allocated to the department. Finally, I have defended in committee an amendment aimed at achieving parity on the Agency's board of directors. It was voted – I thank all my colleagues who supported it. However, I was told that the board of directors had already been set up, which is undeniable, and that it would be difficult to find enough qualified women to represent the sports movement. Let us not fall again into these old ways of saying that parity is too complicated to set up, that we would not find enough women! These arguments are out of date, as evidenced by the introduction of parity in various elections.
ParlaMint-FR_2019-07-16-E1013.u420	Bravo!
ParlaMint-FR_2019-07-16-E1013.u421	When the law wants it, when it is clear and uncompromising, parity is achieved. Your comments at the moment, Minister, seem to confirm that the equality obligation of the board of directors will be included in the law. The message thus sent to women who are active in the sports movement would be very positive. Colleagues, I also invite you – you have spoken about it, Madam Minister – to ratify as soon as possible the orders of 11 July and 19 December 2018 transposing into domestic law our obligations relating to the fight against doping. These depend on our ability to organize the Games and, more generally, major sporting events in France. Indeed, we must be exemplary in this area and comply with the World Anti-Doping Code. Alerted by the French Anti-Doping Agency (AFLD), I have tabled an amendment allowing these ratifications. He was found inadmissible because he was considered a horseman – but the Government can still deposit him. Disciplinary procedures must be secured very quickly and we must ensure that everything is put in place to ensure that athletes who cheat and put their mental and physical integrity at risk are confused. You know my involvement in the fight against doping, in my view a question of values and public health. It would be disastrous to relax our efforts in this area, as technological and medical developments force us to adapt constantly. The GDR Group will support the ratifications of the various ordinances, while continuing to oppose the establishment of the National Sport Agency in this form and with these prerogatives, because we are deeply convinced that the State must not abandon its tasks. Sport is a right which, like every right, must be guaranteed by the State, in partnership of course with the sports movement and local and regional authorities. It is not by weakening the position of the State that the capacity of other actors for action is increased. How can we ensure that all people have access to sport, how can we break down the barriers that stand before it, whether gender, generational, social, territorial or disability-related, how can we strengthen associative structures by promoting volunteering and taking responsibility, how can we fight over-harbouring and ensure that ethics are respected if the State is not involved? We must quickly and collectively answer all these questions. From this perspective, our country needs a strong Ministry of Sport, with sufficient human and financial resources, without which other interests that the public interest may dominate in the field of sports practice. [[Applause on the SOC benches and on many benches in the LR group]] You have announced, Madam Minister, a law for 2020. Let us therefore undertake substantive work involving parliamentarians and all the actors and actors in the world of sport, as well as the elected representatives in their diversity, with a view to drawing up, all together, a major law on sport and sport practice which will enable us to set a clear course for public action in this field. It is indeed time to consider sport as a social issue, therefore a political issue, and not as a simple adjustment variable.
ParlaMint-FR_2019-07-16-E1013.u422	Mrs Stéphanie Atger has the floor.
ParlaMint-FR_2019-07-16-E1013.u423	First of all, I would like to acknowledge the joint work of the department, the rapporteur and the administration: it has enabled, within a constrained framework, the drafting of a bill that is in everyone's interest in the preparation of the Olympic and Paralympic Games of 2024. In five years, in fact, France will host the world's largest sporting event – five years in which we will continue a determined work, which must lead to the proper organization of a party our country has the secret, a hundred years after hosting its first Olympic Games, more than twenty years after organizing the World Cup of Football, a few years after the European Cup of Nations and shortly after the Women's World Cup. This event is a wonderful economic opportunity for our country, along with an acceleration in the modernization and development of its infrastructure. On the one hand, with more than 11 million spectators expected, the potential for tourist and economic benefits is considerable: for memory, and as a reference, 2.8 million tickets had been sold for the World Cup football in 1998, and 2.4 million for the Euro 2016. On the other hand, the Olympic and Paralympic Games organised in France, it is the strong assurance to accelerate the transformation and development of our territories, notably the Île-de-France region, the Seine-Saint-Denis department, the city of Paris, but also other cities that will host events, such as Marseille. The economic benefits of the event could amount to more than 10 billion euros, and the number of jobs generated could reach 250,000. Thanks to all these factors, opportunities and spin-offs, this festival must allow the emergence of cohesion between all the territories and among all the French. To that end, an appropriate legal framework should be put in place. The bill that we are considering, after its first reading in the Senate, is part of an expanded legislative framework, as it is framed in two structural texts in time: the March 2018 Olympic and Paralympic Games Act of 2024 – a text that my colleague Aude Amadou, whom I salute for her work, was a rapporteur – and the future sport bill, which is expected to be introduced in the first half of 2020. This text therefore consolidates an important legal framework, justified by the nature of the event. The ratification of the Order of March 20, 2019, relating to reserved lanes and traffic police for the Olympic and Paralympic Games of 2024, is a cornerstone of this building. The creation of channels for the movement of delegations and athletes is essential to ensure the smooth running of the event. On the other hand, France is given a major opportunity to develop its sport model in a sustainable manner. That is why we support the inclusion in this bill of the creation of the National Sport Agency, the aim of which is to enable our country to strengthen its sporting capabilities. It is indisputable that sport widely disseminates values of inclusion, which allow our nation to take shape by identifying itself with its champions and champions. It is enough, to convince yourself, to mention the World Cup of Women's Football organized in France a few weeks ago, and the true popular success that accompanied it. In the collective imagination, this success was an important step, which frees us even more from some persistent conservatism. The Agence nationale du sport is, in the long term, a new model of governance for French sport, a model based, after broad consultation and thanks to its status as a public interest group, on a more flexible and truly collegial functioning. Within it, the state, communities, the sport movement and the economic world will be able to make effective progress towards a harmonious and beneficial success for both amateur and high-performance sport. The mission of the National Sport Agency to develop sport practices is essential to achieve the goal of sport practice for all across the country. It also offers the opportunity to develop high performance by accompanying sports federations in their quest for excellence, particularly with a view to the Olympic and Paralympic Games of 2024. We have been demanding on the balances of governance, which, as we have pointed out, must be at the service of the public good. First of all, in order to combat the under-representation of women in sport, we have included in the law the obligation to seek parity between women and men on the board of directors of the Agency. This measure will therefore be effective on 1 January 2020. We have also remained vigilant about the effective control of the State by Parliament. Parliamentarians will sit on the Agency's board of directors, as well as on its territorial bodies. Control tools such as the signing of objective agreements with the State, the intervention of the Court of Auditors and a Government Commissioner consolidate the Agency's relationship with all actors. [[Applause on the benches of the LaREM group]] Thus defined, the model of the National Sport Agency will, I am sure, facilitate a kind consultation between all the players.
ParlaMint-FR_2019-07-16-E1013.u424	Mr Maxime Minot has the floor.
ParlaMint-FR_2019-07-16-E1013.u425	"The Olympic Games in Rome have humiliated our youth in the face of the world. It is in these terms that almost sixty years ago, MP Hervé Laudrin spoke of his indignation in this House. Let us dare to awaken the painful memory of this year 1960, which saw the French delegation return from the Olympic Games in Rome without any gold medal. Deprived of significant state support, struck with misfortune, she had failed to shine in gold under the Roman Olympic flame. This indignation again threatens our youth, which, however, gathers, ever more enthusiastic, around ever more diverse sports practices, and despite the talent and determination of our athletes. As the effervescence of the last major sporting rendezvous falls only a year after the winning Men's World Cup, a few days after the beautiful course of our footballers, will we be able to gather again behind our athletes who, as you know, Madam Minister, need the support of a whole people to triumph? Will our country abandon the pride of having become a reference for the organization of major international competitions? Finally, are we going to be able to honour the French hopes of success, and thus keep our position as a great sports nation in the world? There are many concerns in this regard, as we begin our consideration of this bill. Three of its defects are distinguished by their severity: centralization, blur and precipitation. Centralization, in the first place, is a dangerous trend, which hardly moves ahead veiled. In this regard, I want to alert the national representation, as I had done during the discussion of the law of 26 March 2018 on the organisation of the Games, on the risk of traffic lanes reserved for accredited vehicles. Paris must not become an impenetrable bunker; Paris must not run the risk of asphyxiation. On the contrary, the capital must remain accessible to those – and I am thinking here of many people in the Oise – who will continue to drive there to work.
ParlaMint-FR_2019-07-16-E1013.u426	All right!
ParlaMint-FR_2019-07-16-E1013.u427	The French, and not only the Parisians, must be, not spectators, but actors in a project that will be a collective success on the sole condition that they join and participate in it. The woman who preceded you, the minister, shared that vision. Oise, for example, has the hope of welcoming foreign delegations to the Games. The departmental council has therefore committed itself to participate, to the tune of 20 million euros, in the transformation of its sports infrastructure. Tony Estanguet, received today in Beauvais and Cauffry, in my constituency, can testify to this. It is the effort of all who will make the victories even more beautiful. Remember the explosions of happiness in the four corners of France, the euphoria and popular joy, the magnificent reunion of a country with its athletes. Sport must never be the exclusive property of a city, but a party for all and everywhere. On the village squares, on the boulevards of the cities, in unison and in choir, we celebrate the unity of a people that some illustrious triumphantly awakened. Finally, what about the Agency's territorial declination? The choice of the regional prefect as a territorial delegate appears contradictory. Indeed, this measure recentralises, in a way, the Agency's machinery, which runs counter to shared governance at national level. On the contrary, the various stakeholders must have the guarantee that governance will be truly shared, both at national and territorial level. On this point, the Senate's text appears to be balanced. To challenge it would be contrary to the expectations of proximity to all actors and the French. The double speech that the Government has sometimes been able to make, for example on the STCs – which you mentioned in your opening remarks, Madam Minister – speaking of establishing greater proximity with actors that it also refuses to listen to, would no longer be acceptable here than elsewhere. On this point, territorial conferences, to which communities must be closely associated, will be carefully scrutinized. As far as the STCs are concerned, the provisions on the NSA remain very silent, while the reform of the Government is criticized on all sides. I therefore propose to re-introduce the mention of STCs in the text, as the Senate had wished, and I have tabled an amendment to that effect, which I hope will be adopted. The second cause for concern is the vagueness surrounding Article 3, on the establishment of the National Sport Agency. This provision raises many questions; We also hope that our discussions will allow us to respond, at least in part, to this in order to reassure the sports movement. On this subject, two points need to be clarified in my view so as not to make the ANS an entity with imperfect workings and with the appearance of frightening nebula. On the one hand, funding risks creating, internally, an unbalanced balance of power. The state, the only ANS funder – up to 350 million euros – holds 60% of the voting rights on the board of directors, compared to only 30% for the sports movement and the local authorities, who finance sport in France to the tune of almost 13 billion euros each year, and 10% for the college of representatives of economic and social actors. On the other hand, the status chosen, that of a grouping of public interest, is the subject of appeal on the part of many trade unions, and it runs counter to the recommendations of the Council of State, which instead advocates that of a public administrative establishment. Such precariousness, denounced by the administrative judge, seems contrary to the stated objective and organically weakens the Agency, including in the exercise of its tasks. The third concern, perhaps the strongest, is that of haste. Although an evolution of our sport model is laudable and expected, it cannot be done in haste. We are concerned that the Government here has no other intention but to reform, in response and in urgency, as it has done on many occasions.
ParlaMint-FR_2019-07-16-E1013.u428	Indeed!
ParlaMint-FR_2019-07-16-E1013.u429	The lack of consistency in the bill, which combines two measures, the only common point of which is to deal with sport, justifies our fears. Besides, like many of my colleagues, I wonder about the Agency's sustainability and the fate of the Department of Sport. By entrusting the new agency with missions that have so far been the responsibility of the Ministry of Sport, it is likely, de facto, to distort it, and gradually reduce it as a skin of grief. Such a decline, in all probability, suggests, in view of the many and vast competences of the NSA, the imminent disappearance of this ministry and the collapse of the Government's resolute action in favour of sports practice.
ParlaMint-FR_2019-07-16-E1013.u430	That's right!
ParlaMint-FR_2019-07-16-E1013.u431	Indeed, the Ministry of Sport should not become an empty shell, reduced to a representational function. It is useful to coordinate, to instil a dynamic, to anticipate needs, we are all convinced of it here. To find a purpose, the Ministry of Sport must first be at the service of a long-term vision. But emergency cannot emerge a clear strategy – hence our fears. What vision of sport does the Government defend? And what will tomorrow be the sport policy that he will entrust to the Agency?
ParlaMint-FR_2019-07-16-E1013.u432	That is the question, indeed!
ParlaMint-FR_2019-07-16-E1013.u433	The ANS, which will eventually have about 60 agents, will have to focus on two targets: on the high performance side, a goal of eighty medals at the 2024 Olympic Games in Paris; on the development of practices, an additional 3 million practitioners, also by 2024. Despite the laudable intentions of the text, does the Agency have no other purpose than to become a vulgar catalyst of performance? On the contrary, we believe that sport policy must contain within it everything that sport has the most noble to offer. Sport is also, let us recall, an incredible vector of social mix and a decisive means of education based on essential values, including self-exceeding, a taste for effort and sharing. I therefore call on the Government not to forget this equally important aspect of French sport. And if you are considering, in the weeks or months to come, a great text to reform and develop sports practice, why are you submitting us today only to the first floor of this legislative rocket? Don't confuse speed with precipitation. This text has the merit of opening the debate in Parliament on the future of sport in France; but, before considering giving this new agency the means to function, reassure national representation on the actual intentions of the Government. Laura Flessel, who preceded you at this ministry, was committed to maintaining dialogue and working towards consensus.
ParlaMint-FR_2019-07-16-E1013.u434	Exactly!
ParlaMint-FR_2019-07-16-E1013.u435	Because we are not opposed to change: the stakes are changing, the expectations are changing too. But it must not be at the expense of a common global view of the world of sport, which is essential for the living of sport in our territories. We hope, Madam Minister, that the Government and its majority will show foresight, wisdom and open-mindedness...
ParlaMint-FR_2019-07-16-E1013.u436	It would be a scoop!
ParlaMint-FR_2019-07-16-E1013.u437	[[Vif applause on the benches of the LR group]] ...by supporting our proposals. Let us resonate again in this Chamber the words of Pierre de Coubertin: "Every difficulty encountered must be an opportunity for further progress. »
ParlaMint-FR_2019-07-16-E1013.u438	That's sports!
ParlaMint-FR_2019-07-16-E1013.u439	Mrs Nadia Essayan has the floor.
ParlaMint-FR_2019-07-16-E1013.u440	The bill on the establishment of the National Sport Agency and various provisions relating to the organization of the Olympic and Paralympic Games of 2024 is an important step in the preparation of the Games and, consequently, of the athletes who will participate in these magnificent competitions. Thanks to this text, we can see the effects of the first decisions on the Olympic Games that will take place in France in five years' time. The request made by the Conseil d'État in its opinion was anything but trivial, since it felt that the title of the text should be rewritten to bring it into line with its content by expressly mentioning the National Sports Agency. The purpose of Article 1 is to ratify the Order of 20 March 2019 which allows the Government to reserve, between 1 July and 15 September 2024, lanes or portions of lanes for the use of vehicles accredited by the Organizing Committee for the Games, as well as safety and emergency vehicles. The Senate has made various amendments to the order, including clarifying certain provisions by guaranteeing, for example, proportionate use of this device. We share the concern to obstruct traffic as little as possible. It is obvious that efforts will have to be made to ensure the complementarity of the various means of transport: road transport, public transport or even inland waterway transport. Article 2 deals with disputes relating to urban planning, planning and land control operations necessary for the preparation and smooth running of the Games. Article 3 raises the most questions and concerns. For our part, we have had the opportunity to support the creation of the National Sport Agency, created by a Constituent Convention approved by decree of 20 April 2019. This agency must enable us to strengthen our sports capabilities. It is essential for the development of high-level sport, which we must value with a view to the preparation of the Games. However, the Agency will also have to integrate sport for all, in all its dimensions, since it is one of our country's major public policies. We have shown in committee our interest in sport for all through our amendments. We also stressed the local and territorial dimension of the sport project. The creation of the regional conferences on sport, provided for in the text, reassures us even if these structures will have to prove their effectiveness. Their missions will also need to be complemented by provisions aimed at better integration of all into sports practice. We are aware of the challenges of regular sport activity and want to take advantage of the opportunity to improve it by looking for new audiences and helping them overcome their difficulties. Sport is just as much a vector of social ties as a means of getting to know one another better – that is, its importance. We believe that the National Sport Agency should be a public interest group: it is the structure most capable of meeting the objectives set for it. In order to operate, the Commission will need resources commensurate with its missions. However, honourable senators have highlighted weaknesses in this area. While funding of €350 million was announced, far from the 400 million that the sports world considers necessary, only €300 million is actually planned. It is therefore important to respond clearly to all those who are concerned about the means available to the Agency. In addition, given the scope of the ANS's powers, we are many to question the role of the Ministry of Sport in the future. In addition, the emphasis placed on high-level sport, which can be justified, is not without concern as to the place of amateur sport that may not be as supported by the ministry as it is today.
ParlaMint-FR_2019-07-16-E1013.u441	That's not true.
ParlaMint-FR_2019-07-16-E1013.u442	Many of us insist on this point that amateur sport should not be dissociated from high-level sport. The two go together, one for access by the greatest number to the benefits of sport, the other for recognition of our outstanding champions and athletes. The question of sports technical advisers is also not dealt with in the text. This status, which concerns nearly 1600 people, has been too long uncertain.
ParlaMint-FR_2019-07-16-E1013.u443	Yes!
ParlaMint-FR_2019-07-16-E1013.u444	[[Smile]] There's at least one that follows...
ParlaMint-FR_2019-07-16-E1013.u445	Absolutely!
ParlaMint-FR_2019-07-16-E1013.u446	[[Smile]] So there are two of us, at least!
ParlaMint-FR_2019-07-16-E1013.u447	We do, however, recognize the merit of having taken initiatives, in particular by launching a consultation. In any case, entrusting the management, evaluation and allocation of STCs to the senior performance manager of the National Sport Agency seems to us to be contrary to the right approach. We are therefore waiting for the autumn meeting to give a real dimension to these highly competent personnel who play a vital role in our territories. The Agence nationale du sport will have to ensure that this balance is maintained between the various facets of the French sports world. We are all aware of the difficulties that clubs face in our territories, the means of which have been reduced year after year for a long time.
ParlaMint-FR_2019-07-16-E1013.u448	Yes! They're shrinking like a pain in the ass!
ParlaMint-FR_2019-07-16-E1013.u449	So we look forward to the Sport and Society bill that you are announcing for the beginning of next year, which must demonstrate in concrete terms our country's ambition to prepare for the Olympic Games as best as possible. First of all, it is a powerful driving force to drive our public policies and infrastructure investments across the country, but also to express our vision of sport for all: clean, fair and ensuring the well-being of all those involved in sport. This text begins to answer these questions, in particular through the missions entrusted to the regional sports conferences. We have tabled an amendment which stresses the need for a practice without discrimination and without violence. Education through sport has many virtues for us that we have already mentioned. [[Applause on the benches of the MODEM and LaREM groups]] The MODEM Group wants to give every chance of success to the future Olympic Games, which are a formidable goal for our country. This text is a new stone brought to this building; others will have to be added to it. We intend to contribute to these projects, and we will support this bill.
ParlaMint-FR_2019-07-16-E1013.u450	Mr Régis Juanico has the floor.
ParlaMint-FR_2019-07-16-E1013.u451	We would have preferred to look at a Sport and Society bill, a second Olympic bill, a legacy bill of the 2024 Paris Games that allows for public policies to promote health sport, school sport, corporate sport, sport as a factor in the inclusion of people with disabilities, with the aim, shared by all here, of increasing the number of practitioners in our country by 3 million. However, we regret a new shift in the timetable. I hope that we can legislate quickly, in the first quarter of 2020, as you announced, Madam Minister, so that a number of provisions will produce concrete effects, so that we can see a sporting, territorial and societal legacy throughout France even before the 2024 Games. Without a specific law that would have allowed us to debate the organisation of sport and, more broadly, a vision and ambition of sport policy, I will not have any comments to make on the articles that deal with the ratification of the reserved lanes and traffic police ordinance for the Olympic and Paralympic Games of 2024. I have serious reservations, on the other hand, about the creation of the National Sports Agency, which is not just a technical measure: the Government's objective is to embark on a real transformation of the French sports model – you mentioned a turning point – without this fundamental public debate taking place in Parliament. The text aims to secure legally, by an article introduced subreptitiously in a bill to ratify an ordinance, the creation of the National Sports Agency on April 24, 2019. It all started during the discussion of the 2019 Finance Bill, when the Government introduced an amendment to allocate the taxes allocated to the National Centre for Sport Development to a new National Sports Agency, then without legal existence. We alerted you about the risk taken, without being really heard. Despite the warnings of the Council of State, as early as April, on the need to legislate, you continued in improvisation by giving, by a simple decree and two decrees, the status of public interest grouping to the National Sports Agency. The legal fragility of this system obliges you today to ask Parliament to provide this agency with a legal basis, totally derogatory. In other words, you are asking Parliament, through this bill, to ensure the legal existence of an agency created by a ministerial order. The hierarchy of standards is reversed and Parliament is ordered to approve an administrative decision constituted in fact accomplished. Its competence is thus bound, which is contrary to the democratic principle of the separation of powers – an imperative, you will agree, very little respecting the rights of Parliament. In its successive opinions, the Council of State recalled that there were serious questions about the robustness and legal certainty of the device you chose – a relatively baroque and somewhat risky device. Indeed, you have made the ANS a public interest group; However, according to the Council of State, this legal structure "is not intended to be permanent in the original form designed by the bill". The Council of State also considered that "the choice of IPTF status is adapted only to collaborations dedicated to a project or to the setting-up of an agency" and that a change in the rules governing the new operator may prove necessary after the adoption of the law. An IPTF is also a structure where, in theory, all partners must pool the resources necessary for their activities. At this stage, however, only the State is involved in the financing of the Agency. The Council of State specifically asked you in its opinion to clarify how the State, the Government and your Ministry would continue to implement public sports policies. In order not to dispossess your ministry of all its capacities for action, he offered you to strengthen the State's control of the Agency and to better organize its means of intervention in favour of the public policies decided by the Government. You are now reduced to a target agreement between the Agency and the State to ensure that the State's public policies on sport will be respected. It's the world upside down. A somewhat risky model, I then said about the Agency. The impact assessment of the bill indicates that "all the countries that have entrusted the mission to improve the performance of their athletes to an autonomous organization – the United Kingdom, Norway, Canada – have seen their performance at the Olympic and Paralympic Games increase significantly" when "conversely, all nations maintaining an organically state system are falling back in the rankings". This claim is questionable. In any case, it should be closely examined and much more extensive international comparisons should support it. First, we are not falling back in the international sports rankings: we have maintained our rank since 1996, obtaining around forty medals at each edition of the Games, and all successive sports ministers have welcomed these results. Secondly, the organisation most often cited as an example, the UK Sport agency, is the most state-owned organization in the world. The success of this model, in the United Kingdom, ultimately lies more in the pragmatism of the British and the permanence of the teams in place. You are therefore creating an agency with wide autonomy, which will soon be able to sign objective agreements with the federations instead of the Ministry of Sport, and will be transferred two of the main competences of the Ministry of Sport, high-level sport and the development of access to sports practice: this inevitably raises the question of the future of the Ministry of Sports. You yourself have indicated, Madam Minister, to the rapporteur of the text in the Senate that there would be at least one Minister of Sport until the Olympic Games of 2024, creating uncertainty for the period after that date. The establishment of the National Agency for Sport takes place in the context of the planned erasure of the Ministry of Sport. There are many uncertainties.
ParlaMint-FR_2019-07-16-E1013.u452	That's clear!
ParlaMint-FR_2019-07-16-E1013.u453	I am thinking of the one that has been weighing the status of the 1,600 sports technical advisers for the past nine months, especially since the rapporteur of the text in the Senate added to the confusion by entrusting the management, evaluation and assignment of the STCs to the general manager of the high performance of the National Sport Agency, a surreal provision which we have fortunately removed in committee. The uncertainty also stems from the two Prime Minister's circulars which plan to narrow the scope of the Ministry of Sport's activities at the central level, but also in the territorial organization of deconcentrated services. In this context, your ministry's officials in the territories are intended to join the departments of the Ministry of National Education, mainly in preparation for the implementation of the universal national service. Clearly, the missions of the sports ministry officers will become residual. Is this a prefiguration of the planned dissolution of the sports administration in education? There is also uncertainty about the role of the National Institute of Sport, Expertise and Performance – INSEP – as the National Agency for Sport now plays a leading role in the field of high performance sports, as well as in the tasks of the General Inspectorate of Youth and Sports, which will merge with the inspection of national education, research and libraries. The uncertainties still concern the financial resources allocated to the NSA, closer to EUR 300 million than the 350 million initially mentioned. Before it disappeared, the resources of the CNDS were reduced by 70 million euros by your majority, with a drastic decrease in the territorial share for amateur sports clubs in our territories, which had already been heavily penalized by the reduction of 80% of the aided contracts. Knowing that jurisdiction over sport is now shared between local authorities and the state, without any clarification as to who is doing what, will you be able, Madam Minister, to ensure that the territorial decline of the NSA, an organization characterized by complex governance shared between four colleges, will not lead to a multi-speed sport policy depending on the territory? Parliamentarians who have not been involved in work on sport governance...
ParlaMint-FR_2019-07-16-E1013.u454	That's right!
ParlaMint-FR_2019-07-16-E1013.u455	... are not only there to trace the good practices identified in the territories, as you have indicated. They must exercise close control over the implementation of the ANS budget. Most of the Agency's financial resources come either from the Ministry's budget appropriations – 130 million euros this year – or from assigned taxes that we vote on every year – 140 million euros in 2019. Its own resources are limited to EUR 1.5 million. I would like to make one final comment on the experimental management of the territorial share of the former CNDS by some 30 voluntary sports federations in the framework of the new ANS procedures. Volunteers from departmental committees or regional leagues told us that they had been entrusted with the task of investigating grant files, previously carried out by the deconcentrated services of the State: this represents for them an overload of work of several tens of hours! Giving more administrative work to sports volunteers who are already heavily involved in their activities, is that really the objective? [[Applause on the SOC, GDR and LR benches]] Minister, all of these uncertainties clearly point to a divestment and disengagement of the state from public sport policies. You will understand that, without close control of Parliament – we will come back to it in the discussion of the amendments – it is very difficult to vote as it stands for a text drawn up in haste and in some improvisation. We shall therefore vote against it.
ParlaMint-FR_2019-07-16-E1013.u456	Mrs Beatrice Descamps has the floor.
