ParlaMint-FR_2019-09-26-E2013.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2187, 2243).
ParlaMint-FR_2019-09-26-E2013.u311	Many things have already been said, but I would like to go back to the journey of these women and these couples. We are considering a situation where the death arrives just before an implantation. The couple sometimes entered the process two years earlier, faced with the impossibility of realizing their wish to found a family: it was not the day before that they decided to have a child. However, a life accident occurred and the husband died. A journey like that of the LDC can be long, heavy and painful for women who are given injections, triggers and side effects. Suddenly, the husband dies. How can one tell a woman, engaged in this long process, that everything stops brutally for her but that the embryo is going to be given to the neighbor? Because CECOS are localized, the embryo to which this woman will no longer have access risks being given to someone who lives near her home. I wonder about that. [[Applause on several benches of the LaREM group. – Mr Éric Coquerel and Ms Sylvia Pinel also applaud]] These women must be heard and, above all, let them choose. They're capable of doing it. I, too, find it hard to hear that women may be under pressure. When you're a woman, you also make decisions. I don't think the law should be paternalistic.
ParlaMint-FR_2019-09-26-E2013.u312	On Amendment No 1711 as corrected, I am seized by the independent UDI Group of a request for a public vote. The vote is announced in the National Assembly. Mrs Sylvia Pinel has the floor to support Amendment No. 1241.
ParlaMint-FR_2019-09-26-E2013.u313	We are discussing an important subject which, in the special committee, has given rise to many exchanges and very divided opinions. For my part, I had tabled many amendments during the examination of the text in committee. Thanks to the work we have done and the hearings we have conducted, I have restricted to embryos the scope of the device which I propose to you and which initially extended to gametes – perhaps you remember, Madam Minister of Justice, Mr. Rapporteur, that, during our exchanges, we had made a distinction between gametes and embryos. The purpose of this amendment is therefore to allow a person engaged in an AMP procedure with his or her spouse to continue this procedure with embryos from that spouse if the spouse dies. This authorization must, however, be regulated: there must be express consent of the spouse before his or her death; time limits should be limited. A time of mourning and reflection is necessary, hence the imposition of a minimum period of six months. Women's decision should not be taken in a time of suffering and vulnerability. It is also necessary to set a maximum period of one year, for example, so that the birth of the child is not too far away from the death of his father and that the parenting project still makes sense. As I said in the general discussion, there is a form of paradox or inconsistency in allowing the MPA to women alone or as a couple, while telling a widow that she cannot use the embryo from her deceased spouse. The argument of pressure has often been raised in committee and has been heard again here. It shockes me deeply to hear that women who have matured an MPA project and have embarked on a difficult process for them could not have informed consent and an idea of what they want to do and how they want to dispose of their body. I invite you, ladies and gentlemen, to reflect on this difficult and complex subject. That is the meaning of the amendments that we are proposing to you, which must be heard, debated and adopted. The case law cannot be allowed to deal with these cases, which are certainly rare but very painful for the women in need who live them. There must be no different jurisprudential assessment of these cases in our territory.
ParlaMint-FR_2019-09-26-E2013.u314	Mr Jean-Louis Touraine has the floor to support Amendment No. 2218.
ParlaMint-FR_2019-09-26-E2013.u315	As Mrs Pinel said, there had been a lot of discussion on this issue and the special committee was divided on the subject. It had therefore been decided that we, together with all the Members interested in this important issue, would have an in-depth debate in order to reach a conclusion...
ParlaMint-FR_2019-09-26-E2013.u316	It's a little biased! That's not exactly what was said!
ParlaMint-FR_2019-09-26-E2013.u317	We don't interrupt the speaker. Go on, Mr. Touraine, you have the floor.
ParlaMint-FR_2019-09-26-E2013.u318	I repeat, it had been decided that we would have a calm and in-depth debate, in a calm manner, allowing us to analyse all the arguments of each other. That's what we do. We had also been asked by the Council of State to supplement the text with a provision authorizing the continuation of the procreation project in the event of the death of the husband. If the subject is of importance – and I thank all the colleagues who have spoken – it is not so much because of the number of women involved, i.e. one per year on average, as because of the high symbolic value that our decision will have. The application of the Council of State was based on two reasons, one logic and the other practice. The first is that, in previous revisions of bioethics laws, the legislator had first accepted the post-mortem LDC before reverting to that decision on the grounds that it would have opened the LDC to women alone. If we extend the benefit of the LDC to single women, we return to the original wish of the legislator: to allow the continuation of the parental project even in the event of the death of the husband. As for the second reason, which is practical, it is linked to a recent court decision referred to above. In several circumstances, women have sought the right to use gametes or embryos after the husband's death. Recently, one of them obtained from the Council of State that her embryos be returned to her to carry out the LDC in Spain. As a result, in the future women in comparable circumstances will be encouraged to apply to the State Council in order to carry out their LDCs abroad. The continuation of such approaches would put our country in a state of legal and human rights discomfort. Moreover, if we objected to this advance, we would hinder a formally expressed parental choice since, in the couples concerned, the conservation of gametes and even more that of embryos had as its object a parenting project. The woman must be allowed to decide whether, in the light of the discussions she may have had with her companion, she wishes to extend or interrupt her. What could be the difficulties if we adopt this measure which I call for? Those relating to successions have been flattened since it is tradition, in these cases, that the succession is postponed. This allows us to wait one or two years, and the estate is treated secondaryly. The reason is that we do not have to extend this period too long, and it is important that we do so during this period. A period of one or two years after death seems entirely reasonable. Should this possibility be granted as soon as the spouse dies? It seems reasonable to us to provide for a minimum period of time – six months for example – to go through the mourning phase and thus to ensure that the child to come is not the child of mourning, that the woman is not subjected to any kind of pressure and that she can decide for herself and serenely the possible continuation of this parenting project. Let me conclude by saying why it seems to me that this is the important issue of women's rights. There was a time, far too long in history, when, in a patriarchal society, women were not free to dispose of their bodies, to decide for themselves, for their embryos. In 1975, they were finally able to conquer the free disposition of their bodies, to accept or not a pregnancy. Let's not go back. The freedom to choose whether or not to maintain the parenting project they have formulated with their companion is of the same nature: the woman is sovereign in her choice. Some would not want to extend the project. That's quite respectable. Others will want to persevere. It's also respectable. The purpose of this amendment is to leave it to the woman to decide for herself, out of any pressure and after the mourning phase, the future she wants to give to her child and to herself. Should the frozen embryo become his child, should it be given to another family to become a young person who will come to see this woman when he is eighteen, or should it be destroyed? Let's trust this woman to decide what's best for her and her child. I am thinking here of the best interests of the child...
ParlaMint-FR_2019-09-26-E2013.u319	No!
ParlaMint-FR_2019-09-26-E2013.u320	Let's say to the best interest of the embryo that will become a child.
ParlaMint-FR_2019-09-26-E2013.u321	To the best interest of the embryo? It's an interesting concept!
ParlaMint-FR_2019-09-26-E2013.u322	[[Claims on several benches in the LR group]] Is it better for him that he be welcomed into the family of this woman who will grant him... Ladies and gentlemen, I have listened to you and thank you for hearing the end of my speech.
ParlaMint-FR_2019-09-26-E2013.u323	Go on, Mr. Touraine.
ParlaMint-FR_2019-09-26-E2013.u324	Is it better for him to be welcomed, loved and accompanied by the family who designed the parenting project or is it better for him to develop elsewhere? Let us not reason from our adult point of view and rather listen to Françoise Dolto and all those who have listened and heard the children. They do not reason like us; we have a lot to learn from them; We have to listen to them. The child of a single parent family, whose father has died, will never come to say that he suffers from this situation. A child never says that. It's an adult reflection, which comes to us over the years. Initially, the child finds normal, natural, beneficial, optimal, fulfilling, the family in which he appeared. This family, he adapts to it until he loves it passionately.
ParlaMint-FR_2019-09-26-E2013.u325	How do you know? Did you live it?
ParlaMint-FR_2019-09-26-E2013.u326	[[Mr Joachim Son-Forget exclaimed]] Taking into account the interests of the child and the sovereign choice of the woman who decides, in her soul and conscience, what is the best solution for her, we have the opportunity to complement and respect the rights of women. [[Applause on several benches of the LaREM and MODEM groups. – Ms Sylvia Pinel also applauds]] It is in this perspective that I propose two amendments. Amendment No 2219, which has already been tabled, would allow the insemination and transfer of embryos. Amendment No 2218, as Mrs Pinel mentioned, is limited to the authorisation of embryo transfer, considering that the parental project is more successful if an embryo has been formed with gametes of male and female origin.
ParlaMint-FR_2019-09-26-E2013.u327	On Amendment No 2218, I am seized of a request for a public vote by the La France group. The vote is announced in the National Assembly. I have before me an amendment No 2408 which is the subject of two sub-amendments, Nos 2600 and 2603. I call Mr Cazenove to support the amendment.
ParlaMint-FR_2019-09-26-E2013.u328	This is an editorial amendment to rewrite paragraph 6 in the form of a list, in order to clarify the text.
ParlaMint-FR_2019-09-26-E2013.u329	Madam President, ladies and gentlemen, ladies and gentlemen, I should like to express my support for the sub-amendments.
ParlaMint-FR_2019-09-26-E2013.u330	I am in favour of the rewriting proposed by Mr Cazenove, because it will be simpler and easier to read. However, it seems to me important to bring this wording into line with the law on programming and reform for justice that you adopted last March, in particular with the reform of the divorce dispute. This is the subject of these two sub-amendments. Subamendment No. 2600 is intended, in paragraph 4, with regard to the application for divorce, to replace the word "filing" with the word "introduction". Sub-amendment No. 2603 is intended to insert the words "or legal separation" after the word "divorce".
ParlaMint-FR_2019-09-26-E2013.u331	[[Mrs. and Mr. the deputies and members of the Government rise and observe a minute of silence]] Ladies and gentlemen, we have just learned of the death of Mr Jacques Chirac. I ask you, in tribute to his memory, to observe a minute of silence. Our Assembly will of course have the opportunity to pay tribute to the one who has long served as President of the Republic.
ParlaMint-FR_2019-09-26-E2013.u332	You should suspend the session, Mr. President!
ParlaMint-FR_2019-09-26-E2013.u333	Do you want it?
ParlaMint-FR_2019-09-26-E2013.u334	We defer to your decision, Mr. President.
ParlaMint-FR_2019-09-26-E2013.u335	The meeting was suspended for 10 minutes.
ParlaMint-FR_2019-09-26-E2013.u336	The meeting was resumed.
ParlaMint-FR_2019-09-26-E2013.u337	We are resuming the discussion of the bioethics bill.
ParlaMint-FR_2019-09-26-E2013.u338	I shall now seek the opinion of the committee and the Government on all the amendments under joint discussion. We will then clarify the amendment by amendment, then we will listen to the speakers who have asked for the floor and move on to the vote. So what is the committee's opinion on the amendments under joint discussion, as well as on sub-amendments 2600 and 2603 to amendment 2408?
ParlaMint-FR_2019-09-26-E2013.u339	Mr Cazenove's proposal had not been tabled in committee and his amendment was not discussed under Rule 88 of the Rules of Procedure. Personally, I am against it, as it contradicts the other amendments. On the other hand, it is in favour of sub-amendments Nos. 2600 and 2603 of the Government. The committee's opinion is unfavourable on all the other amendments. In my personal capacity, however, I am in favour of this.
ParlaMint-FR_2019-09-26-E2013.u340	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u341	Before the Minister for Solidarity and Health answers in substance, I would like to provide some additional information. One can perfectly understand the emotional logic that can lead a woman to ask for a post-mortem LDC. Nevertheless, I would like to point out that from a legal point of view, the consequences of such an act are not neutral. First, under the rule of law, the presumption of paternity no longer applies if the child is born more than 300 days after the death of the mother's husband. New rules for the establishment of filiation should therefore be written. Secondly, new rules should be introduced concerning the guardianship of these minor children, since the parental authority of the deceased spouse will no longer be exercised, as well as in matters of succession. These rules may be very complex: in the event of a request for medically assisted procreation, it will be necessary to wait for the medical intervention, then the birth of the child, which will delay the succession from two to three years. This is not impossible, but it should be specifically built and could put some people who benefit in part from the estate in difficulty. We would enter into an extremely complex system that could harm the joint heirs. Finally, Mr Balanant referred to this, in a 2016 judgment, the Council of State admitted the possibility for a woman to benefit from her husband's gametes in Spain. However, this situation was very special, since the two spouses concerned were from two countries where this could be done, Spain and Italy. It was by taking into account these special rules that the Council of State delivered its judgment. I am not sure that we can draw from this particular case-law a general rule. That, Mr. Chairman, is the legal clarification that I wanted to provide, and I am inclined to believe that the opening of the post-mortem LDC is not readily feasible in the context of this bill.
ParlaMint-FR_2019-09-26-E2013.u342	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2019-09-26-E2013.u343	We support Amendment No. 2408 by Mr Cazenove, as amended by the two sub-amendments of the Government, and against all the other amendments. I would like to explain to you the Government's reasoning. You mentioned a concern for coherence and a concern for humanity that we all can only share, at the individual level. This obviously explains the decision of the Council of State three years ago. However, we are looking at a bioethics bill, which aims to confront individual needs and pains with a certain vision of society. Let me therefore discuss with you the potential side effects of such a measure. Let us first consider the best interests of the child. Yesterday, doubts were already expressed on all the benches regarding the opening of the MPA to women alone. Today, it is envisaged to allow the conception of a child whose father had died long before his birth – I say "long" because we all agree that it takes time to mourn. However, we have no idea of the impact of such a situation on the best interests of the child or on its construction. Some mentioned the free choice, the free will of women, or the possibility of subjecting this process to prior consent that would make it possible to be certain of the will of each other. We've all suffered debt in our lives. No one can project himself into a situation of mourning, let alone two or three years in advance. Couples are changing. The pain can be extremely deep. Our beliefs or life stories mean that mourning can be experienced differently depending on the times of life. That is why I believe that prior consent would not have value in such a situation, in which no one can project themselves – much less a man compared to his wife who became a widow a few years later. I'm coming to another side effect. In Article 2, we will discuss the self-conservation of gametes, which will be offered to women and men who wish to preserve their fertility. The situation that everyone is thinking about today – a single woman with a frozen embryo who would like to pursue this parental project after widowhood – may actually be extremely rare. We're going to have a lot of frozen sperm, and one can imagine that a woman who is widowed and already with children wants to make a brother or sister with her deceased spouse's frozen sperm. Nothing will prevent this request: from the moment we allow the post mortem AMP, we will not be able to reserve it for couples who have started an AMP procedure for infertility, but we will have to offer this possibility to all couples as long as there are frozen gametes.
ParlaMint-FR_2019-09-26-E2013.u344	That's the problem!
ParlaMint-FR_2019-09-26-E2013.u345	Yes, that's the problem! If we allow the post-mortem AMP, we will include in the law the possibility of giving birth to children of deceased parents. Marie-Pierre Rixain pointed out yesterday that women had free choice, and that it is not because one is a woman that one is vulnerable. Of course not! That wasn't my point. Vulnerability is that of mourning. When you are in mourning, the eyes of others change. We're questioning your love. Did you really like your deceased spouse? Why do you want to do your life again? He went back to life a little bit fast! This question of love is central in the eyes of family and friends. That's where I see a certain vulnerability. Of course women have the free choice, but how can they resist this social, friendly, and even family pressure that will push them to complete a parental project to prove their love for their deceased spouse? What we want for women today is not necessarily to continue this project, but to have one life project, one parent project, perhaps with another. [[Applause on many benches of the LaREM and MODEM groups. – Mr Thibault Bazin and Mr Alain Ramadier also applaud]] I ask you to reflect with humanity and with heart, because we all face such situations, and perhaps also with reason.
ParlaMint-FR_2019-09-26-E2013.u346	Ladies and gentlemen, for the sake of clarity of the debate, I shall ask again for the opinion of the committee and the Government for each amendment. On Amendment No 2055, what is the committee's opinion?
ParlaMint-FR_2019-09-26-E2013.u347	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u348	And what is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u349	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u350	On Amendment No 1995, what is the Committee's opinion?
ParlaMint-FR_2019-09-26-E2013.u351	Same opinion.
ParlaMint-FR_2019-09-26-E2013.u352	And what is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u353	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u354	On Amendment No 2277, what is the committee's opinion?
ParlaMint-FR_2019-09-26-E2013.u355	The committee gave the same opinion on all the amendments under joint discussion: unfavourable.
ParlaMint-FR_2019-09-26-E2013.u356	And what is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u357	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u358	I want to check these opinions in order to avoid any misunderstanding. On Amendment No 1996, what is the Committee's opinion?
ParlaMint-FR_2019-09-26-E2013.u359	Same.
ParlaMint-FR_2019-09-26-E2013.u360	And what is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u361	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u362	On Amendment No 2582, what is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2013.u363	Same.
ParlaMint-FR_2019-09-26-E2013.u364	And what is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u365	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u366	On Amendment No 2186, what is the committee's opinion?
ParlaMint-FR_2019-09-26-E2013.u367	Same.
ParlaMint-FR_2019-09-26-E2013.u368	And what is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u369	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u370	On Amendment No 2219, what is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2013.u371	This amendment is identical to the previous one, Mr President: the opinion of the committee is necessarily unfavourable!
ParlaMint-FR_2019-09-26-E2013.u372	Same opinion: unfavorable.
ParlaMint-FR_2019-09-26-E2013.u373	But no, Mr rapporteur, this is your amendment! You can't be unfavorable!
ParlaMint-FR_2019-09-26-E2013.u374	We are talking about the opinion of the committee, my dear colleague. What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u375	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u376	On Amendment No 1725, what is the committee's opinion?
ParlaMint-FR_2019-09-26-E2013.u377	Unfavorable!
ParlaMint-FR_2019-09-26-E2013.u378	Same.
ParlaMint-FR_2019-09-26-E2013.u379	And what is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u380	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u381	The same applies to Amendment No 1724. On Amendments Nos 1742, 1747 and 1746, what is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2013.u382	Some of these amendments have been slightly amended since the committee meeting, but the substance of the opinion is unfavourable.
ParlaMint-FR_2019-09-26-E2013.u383	[[Smile]] Manipulation!
ParlaMint-FR_2019-09-26-E2013.u384	And what is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u385	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u386	On Amendment No 2027, what is the committee's opinion?
ParlaMint-FR_2019-09-26-E2013.u387	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u388	And what is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u389	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u390	On Amendment No 2056, what is the committee's opinion?
ParlaMint-FR_2019-09-26-E2013.u391	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u392	And what is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u393	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u394	On Amendment No 1731, what is the committee's opinion?
ParlaMint-FR_2019-09-26-E2013.u395	It is written a little differently from the version considered by the committee, but on the substance, the opinion is unfavourable.
ParlaMint-FR_2019-09-26-E2013.u396	And what is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u397	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u398	On Amendment No 1711 as corrected, what is the committee's opinion?
ParlaMint-FR_2019-09-26-E2013.u399	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u400	And what is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u401	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u402	On Amendment No 1993, what is the Committee's opinion?
ParlaMint-FR_2019-09-26-E2013.u403	Same.
ParlaMint-FR_2019-09-26-E2013.u404	And what is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u405	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u406	On Amendment No 1241, what is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2013.u407	Same.
ParlaMint-FR_2019-09-26-E2013.u408	Unfavorable!
ParlaMint-FR_2019-09-26-E2013.u409	Don't worry, Mr. Bazin, I wrote it down!
ParlaMint-FR_2019-09-26-E2013.u410	But "idem" doesn't mean anything!
ParlaMint-FR_2019-09-26-E2013.u411	[[Smile]] Yes, it means "the same as the above," in good French.
ParlaMint-FR_2019-09-26-E2013.u412	But the above was not clear!
ParlaMint-FR_2019-09-26-E2013.u413	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u414	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u415	On Amendment No 2218, what is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2013.u416	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u417	And what is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u418	Unfavorable.
ParlaMint-FR_2019-09-26-E2013.u419	What is the committee's opinion on Amendment No 2408?
ParlaMint-FR_2019-09-26-E2013.u420	He was not accepted by the committee.
ParlaMint-FR_2019-09-26-E2013.u421	And what is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u422	Favourable, subject to the adoption of the two sub-amendments of the Government.
ParlaMint-FR_2019-09-26-E2013.u423	Perhaps it would be easier to draw lots!
ParlaMint-FR_2019-09-26-E2013.u424	[[Applause on several benches of the LaREM group. – Exclaims on FI banks]] Ladies and gentlemen, some 20 speakers would like to speak on this series of amendments. Given the circumstances in our country, it seems to me that the sitting should be adjourned. The continuation of the discussion was therefore postponed to the next sitting.
ParlaMint-FR_2019-09-26-E2013.u425	Next meeting, this afternoon, at 3 p.m.: Further discussion of the bioethics bill. The meeting is adjourned.
