ParlaMint-FR_2019-09-27-E2017.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2187, 2243).
ParlaMint-FR_2019-09-27-E2017.u569	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u570	Let me also give an overall opinion on Amendment No 1934 and on all the following amendments, many of which concern fertility. Some propose to set up an awareness of this problem in high school, in vocational education, under the auspices of the president of the departmental council... Like you, we make infertility prevention a priority. This is a broad topic that the Government considers to be so important that it is already the subject of a number of measures taken within the framework of the various national prevention strategies that we are carrying out – I am of course thinking of tobacco control, the national strategy on endocrine disruptors that we recently presented with Agnès Buzyn and Élisabeth Borne, or the national sexual health strategy 2017-2030. Research is also active and progresses in the fundamental understanding of the role of certain substances – I am thinking here of endocrine disruptors, in particular – as well as in the human and social sciences. To those who wish this information to be provided in school and high school – while this is not necessarily the most opportune moment – I would point out that the questions of human reproduction, including infertility, are already integrated into the life and earth science program that is provided to second-hand students. Beyond that, with the younger generation, we are carrying out specific actions, which you know: they are mainly aimed at avoiding unwanted pregnancies, or at preventing sexually transmitted infections – STIs – especially among minors. We simply need to ensure that our messages do not cause confusion. However, there is a need for information, in some way in advance, and this subject has been the subject of much debate in committee. The reflections have converged on an amendment which, I believe, has been tabled by the chairman of the Special Committee, which is very much a transparant amendment: Amendment No 2559, as corrected, to which I give a favourable opinion in advance, although its wording may need to be reworked again during the parliamentary shuttle. The aim of this amendment is to better coordinate the prevention of infertility, the training of health professionals and the coordination of research. Bringing together all these policies can contribute to their coherence and visibility, but be aware that this concern to combat infertility is already reflected in very concrete measures within sectoral plans, and that this has a reason to be very relevant. Unfavorable opinion on this amendment, therefore, as well as on all those on the same subject which will follow, to the benefit of the Chair's corrected amendment No. 2559.
ParlaMint-FR_2019-09-27-E2017.u571	Mr Raphaël Gérard has the floor.
ParlaMint-FR_2019-09-27-E2017.u572	I thank the rapporteur and the Secretary of State for their very clear answers. Since I am only a co-signator of this amendment, I will still keep it so that it can be put to the vote.
ParlaMint-FR_2019-09-27-E2017.u573	Identical Amendments Nos 391 by Mr Patrick Hetzel and 935 by Mr Thibault Bazin were withdrawn.
ParlaMint-FR_2019-09-27-E2017.u574	Mr Xavier Breton has the floor to support Amendment No. 66.
ParlaMint-FR_2019-09-27-E2017.u575	I will withdraw this amendment to endorse the corrected point 2559, which will be presented by the chairman of the special committee. I believe that we all agree on the effort to meet the need for a real programme in the fight against infertility, which continues to grow, for environmental reasons in particular. We really need to mobilize to work on it. Of course, each and every one of us will focus on a particular point, but what matters is that we are dealing with the amendment by the chairman of the special committee.
ParlaMint-FR_2019-09-27-E2017.u576	I have before me a number of amendments, No 1798 corrected, 1799 corrected and 1248 corrected, which may be subject to joint discussion. Mrs Josette Manin has the floor to support Amendment No. 1798 as corrected.
ParlaMint-FR_2019-09-27-E2017.u577	It aims to introduce specific provisions on early infertility, gamete donation and access to origins into the education code, as already exists for organ donation and blood donation.
ParlaMint-FR_2019-09-27-E2017.u578	You have the floor, Mrs Manin, to support Amendment No 1799 as corrected.
ParlaMint-FR_2019-09-27-E2017.u579	This is a fallback amendment.
ParlaMint-FR_2019-09-27-E2017.u580	I call Mr Yannick Favennec Becot to support Amendment No. 1248, as corrected.
ParlaMint-FR_2019-09-27-E2017.u581	On all sides of this House, the question of the fight against infertility was considered crucial enough for us to take the time together, at the end of the committee's work, to propose an amendment that would bring us all together. If we are confident that the Government will support the trans-party amendment tabled by the Chairman of the Special Committee, we will withdraw ours.
ParlaMint-FR_2019-09-27-E2017.u582	What is the committee's opinion on these amendments under joint discussion?
ParlaMint-FR_2019-09-27-E2017.u583	I suggest that these amendments be withdrawn in favour of the joint amendment, which aims to bring together all the activities proposed in a plan to combat infertility. We ask all professionals to work together, beyond their attachment disciplines, and I suggest that we work together to fine-tune this common amendment.
ParlaMint-FR_2019-09-27-E2017.u584	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u585	I repeat, Mr Favennec Becot, that the Government will be in favour of the amendment tabled by the chairman of the special committee, even if its wording will probably have to be changed in the context of the parliamentary shuttle. I therefore call for the three amendments to be withdrawn.
ParlaMint-FR_2019-09-27-E2017.u586	Mr Yannick Favennec Becot has the floor.
ParlaMint-FR_2019-09-27-E2017.u587	We will be vigilant about the implementation of this plan. However, in view of the commitments made this evening by the rapporteur and the Secretary of State, and provided that we can still work together on the amendment by the chairman of the special committee, we withdraw ours.
ParlaMint-FR_2019-09-27-E2017.u588	I have before me two amendments, No 1044 corrected and 284 corrected, which may be subject to a joint debate. I call Mr Maxime Minot to support Amendment No. 1044, as corrected.
ParlaMint-FR_2019-09-27-E2017.u589	The Bioethics Act of 7 July 2011 introduced specific provisions on information on organ donation and blood donation into the Education Code. On the other hand, no information is foreseen on the donation of gametes or on the possibility of access to origins. Today, in France, we do not necessarily know where to give or why to give. However, to the extent that this law may lead to a significant reduction in the stocks of gametes, it seems necessary to raise awareness among the French in order to encourage those who wish to do so to give their gametes. Amendment No 1044, as corrected, therefore suggests adding two paragraphs to Article L. 312-17-2 of the Education Code: "A gamete donation awareness campaign can be planned in secondary and higher education institutions. [[Ms. Nadia Ramassamy applauds]] "This campaign can be supported by specialized associations on these issues. »
ParlaMint-FR_2019-09-27-E2017.u590	Mrs Nadia Ramassamy has the floor to support Amendment No. 284, as corrected.
ParlaMint-FR_2019-09-27-E2017.u591	Infertility cases are now increasing in our country, but there is no major public policy on the subject, unlike in other areas of health. The purpose of this amendment is to propose to men and women, at 25 years of age, a systematic assessment of fertility, supported by social security. This would make them aware of the decline in fertility due to age, as well as other environmental and behavioural factors: smoking, pollution, exposure to chemicals... Making this assessment towards the age of 25 would also allow people who already show signs of a declining ovocal reserve and who do not have a short-term project of children to carry out a preventive self-conservation of oocytes.
ParlaMint-FR_2019-09-27-E2017.u592	What is the committee's opinion on these two amendments under joint discussion?
ParlaMint-FR_2019-09-27-E2017.u593	I also suggest that they should be withdrawn, since everything that should be provided to young people, whether in the context of national education, in higher education or in other forums, is intended to be included in a comprehensive plan to combat infertility, otherwise the effectiveness of these teachings would not be sufficient. As we all know, pedagogy involves repetition: it is not enough for the message to be passed on to the younger generations once in their curriculum, it is necessary to ensure that they receive it repeatedly in colleges, in high schools, in faculties, in companies, and that this information is evaluated in order to determine its effectiveness. This work must be carried out by professionals working in the field of fertility. I therefore suggest that the authors of these amendments continue to work with the Chairman of the Special Committee to ensure that the text includes each of the measures necessary for an effective fight against infertility. Otherwise, the Commission's opinion would be unfavourable.
ParlaMint-FR_2019-09-27-E2017.u594	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u595	We are very committed to this issue, and we will intensify, through the Biomedicine Agency in particular, information campaigns for the general public. I would like to recall once again what already exists. It seems to me that what this is about is more coordination and greater coherence than a genuine national plan. The National Service Code provides for general information on the donation of gametes to be issued on the National Day of Defence and Citizenship. I hope that there will be some flexibility, and that we will determine, in consultation with professionals and associations, the best channels and frequency of messages to be broadcast. To be effective, the device must maintain flexibility and agility. All this leads us to support the trans-party amendment tabled by the chairman of the special committee, to which I propose to refer. I therefore call for the two amendments to be withdrawn. Otherwise, the Government's opinion would be unfavourable.
ParlaMint-FR_2019-09-27-E2017.u596	Are you withdrawing your amendment, Mr. Minot?
ParlaMint-FR_2019-09-27-E2017.u597	I'm holding it.
ParlaMint-FR_2019-09-27-E2017.u598	Mrs. Ramassamy?
ParlaMint-FR_2019-09-27-E2017.u599	When you're young, you don't think about making kids. But we can have accidents, or big problems. It is therefore important to encourage young people to conserve gametes. Some women have accidents, such as this lady we heard about recently: she was seven months pregnant and, following an accident, she lost her uterus. So she couldn't keep oocytes. If such a legislative provision existed, many young people would question themselves and assume their responsibilities regarding their future, in any case with regard to children. I am pleased that we are talking about the LDC today for these people, but it would be good if upstream we were to anticipate encouraging them to keep their gametes. I therefore maintain my amendment, because I am thinking of all the people who are in this situation today.
ParlaMint-FR_2019-09-27-E2017.u600	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2019-09-27-E2017.u601	Two comments on these amendments. First, their drafting includes high schools and higher education. As a former head of higher education, I would like to stress the need to treat higher and secondary education separately. The stakes are not the same: while one can perfectly understand that certain things are being done in higher education – it is legitimate, because we are dealing with adults – the situation is somewhat different in high schools. I would therefore like to warn you of the need to avoid drafting which includes high schools and higher education. Another source of discomfort in the formulation of these amendments is the suggestion by the authors to call on militant associations. However, it is well known that the emergence of militant associations in national education is a highly sensitive subject – especially since, as the Secretary of State has pointed out, national education itself has a role to play in this field. The said militant associations were not specifically named, but what would you say if you were suggested to include among them, for example, the Manif pour tous? You have to know the reason to keep it! I think it would be wise to withdraw these amendments.
ParlaMint-FR_2019-09-27-E2017.u602	Mrs Nadia Ramassamy has the floor.
ParlaMint-FR_2019-09-27-E2017.u603	Of course, some parents of students may not be in favour of this type of information, and perhaps it must be respected – but it was social security that I was talking about.
ParlaMint-FR_2019-09-27-E2017.u604	I'm against it!
ParlaMint-FR_2019-09-27-E2017.u605	We can reject everything as a whole, but the intervention of social security seems justified to me when it is a question of health. In this case, the action of the public authorities would not be to present children with a particular possibility – it is true that in this case some parents might object – but to encourage young people to take a step that concerns their own bodies. It's very different. I think you should reconsider your position on this amendment, Mr Secretary of State, Mr rapporteur. The provision could only apply from the age of 25, or the age at which a certain sense of responsibility is acquired. This would help reduce problems related to the lack of oocytes or sperm. This is very important and that is why I would like to insist.
ParlaMint-FR_2019-09-27-E2017.u606	Mrs Marie Tamarelle-Verhaeghe has the floor.
ParlaMint-FR_2019-09-27-E2017.u607	This subject is part of a public health and prevention policy – I will come back to it on a regular basis. In this respect, everyone wishes to bring his stone and suggests what he thinks is the best answer; Each has its own idea of how, when, age, or place. However, France has public health institutions – the Haut Conseil de la santé publique, Santé publique France; the Agency for Biomedicine is more concerned with medicine than with health education and prevention – whose job is to know what action is most relevant. I'd like us to rely on them. The law is not intended to list all important preventive measures aimed at young and old. To be effective, such actions must be based on those who have the skills and expertise. An amendment, which has been drafted in collaboration with the various groups – there will certainly still be a need to improve it – goes in this direction. The proposals that are made correspond to a public health approach and as such require expertise. We all want to do well and we all have good ideas, but they are sometimes ineffective or even harmful because they produce the opposite effect of the desired one. Let us therefore be careful to focus on expertise.
ParlaMint-FR_2019-09-27-E2017.u608	All right!
ParlaMint-FR_2019-09-27-E2017.u609	I have before me a number of amendments, Nos 792, 1738 corrected, 2230, 2231, 1051 and 2131, which can be discussed jointly. I call Mr Thibault Bazin to support Amendment No. 792.
ParlaMint-FR_2019-09-27-E2017.u610	I am very happy to defend this amendment, which was tabled on the initiative of my colleague, Mr Fabien di Filippo. It was submitted to a joint debate with two amendments by Mr Jean-Louis Touraine, who said the opposite. I say it with a smile, but the subject is very important to us. We believe that it is imperative to reaffirm the strict ban on donations of directed gametes. That is why I am opposed to Amendments Nos 2230 and 2231, tabled not by the rapporteur but by Mr Touraine on his own behalf, which aim to legalise the directed donation, thereby risking encouraging paid or compensatory donations. This is a very dangerous route that could lead to a trade drift. I therefore invite you, ladies and gentlemen, to oppose Mr Touraine's amendments.
ParlaMint-FR_2019-09-27-E2017.u611	On Amendments Nos 2230 and 2231, I have a request from the Group of the European People's Party for a public vote. The vote is announced in the National Assembly. Mr Jean François Mbaye has the floor to support Amendment No. 1738, as corrected.
ParlaMint-FR_2019-09-27-E2017.u612	Once it is not customary, I agree with Thibault Bazin and with the amendment he has defended, for a simple reason: in practice, centres already make cross-gifts, thus helping to widen the gap between discriminations a little more. Why? In the absence of a prohibition, individuals applying for an MPA will find either a member of their entourage or a knowledge to make a donation. This practice is in complete contradiction with clause 1 of the bill. First, it is discriminative in that it introduces a different treatment of MPA application files depending on whether or not interested parties have been able to convince a third party donor to give its gametes. Second, it risks creating a debt to the donor of convenience that could then sue the beneficiaries throughout their lives. Conversely, a refusal can create a form of resentment. I therefore call for vigilance. If the bill allows the cross donation of organs, the two practices – cross donation of organs and cross donation of gametes – must be distinguished because in the first, all the links in the chain of solidarity are linked to each other at a time t, while in the case of cross donation of gametes, the only direct beneficiaries of the donation are the candidates for the AMP and this benefit takes the form of a line breaker. Gametes will or will not benefit a person in the future. [[Mr. Thibault Bazin applauds]] I agree with Thibault Bazin: As we see that this discriminatory practice is taking place, we reaffirm in the bill the prohibition of cross donation of gametes, which is different from cross donation of organs.
ParlaMint-FR_2019-09-27-E2017.u613	I have before me two amendments, Nos 2230 and 2231, which can be presented together. Mr Jean-Louis Touraine has the floor to support them.
ParlaMint-FR_2019-09-27-E2017.u614	[[Smile]] Mr Bazin directed his arrows against my amendments. Do I have to infer that he wishes to withdraw his own in favour of Mr Gérard's Amendment No 2132? In the series of amendments that we are considering, half of them propose to avoid any possibility of giving or giving in relation – I will explain what this is about – and the other, to frame them. What is the current situation? It is not necessary to impose a prohibition in the law since this prohibition already exists: since 2011, directed donations are prohibited. Unfortunately, no one was able to enforce the ban. Another week ago, on a public radio station, an official of an AMP centre indicated that waiting times in his centre were reduced when a couple arrived with a candidate for the donation of oocytes – not in their favour, but for the pool of candidates for the AMP. This prohibition is totally inoperative, the hearings have shown: all those in charge of MPA centres interviewed acknowledged that this is an occasional practice without which they would be unable to cope with the demands, given the current shortage of oocytes, a shortage which a ban would not fail to aggravate. Hence this question: if we strengthen the prohibition, what means can we use to monitor each AMP centre? Is it necessary to post police officers in each centre to ensure the practices that take place there? Even if it were possible, officers would not be able to enter the consultation rooms to verify that people do not engage in exchanges. The alternative is to consider that it is more reasonable to frame a practice by avoiding collateral effects. The main dreaded effect is the loss of anonymity when the directed gift is made for a person: the donor comes with the one who is supposed to receive the gift; the child will come from an identified donor and the secret will be broken, in particular by the family that will benefit from the gift. This reservation was expressed in the committee. That is why I am withdrawing Amendment No 2230. On the other hand, I maintain Amendment No 2231, which concerns the gift not directed but relational, that is, that the donor comes to give not for a person but for what it is agreed to call the gamete bank – a naughty word –, that is, the global stock of gametes. This reduces the shortage and gives the applicants satisfaction. It is obvious, for the donation of oocytes, given the penitibility, the pain associated, it is difficult to find donors if they do not have a minimum motivation. But the greatest motivation lies in knowing someone in their surroundings who suffers from infertility without a solution. The very modest solution that I propose does not violate any of the fundamental ethical principles and allows for the satisfaction of all waiting patients as well as professionals, who fear, if nothing is done, that tomorrow there will be a terrible shortage.
ParlaMint-FR_2019-09-27-E2017.u615	Mrs Anne-France Brunet has the floor to support Amendment No. 1051.
ParlaMint-FR_2019-09-27-E2017.u616	I'm in favour of the directed donation. My amendment is therefore intended to allow such a donation of gametes and embryos. Directed donation is already practiced but often in an artisanal way, especially among women's couples – it intervenes, for women, in about 14 per cent of the procreations. His supervision seems fundamental to me for several reasons: it ensures the safety of everyone – that of the child in matters of filiation and that of the mother in medical matters; avoid any challenge to filiation, which is an essential issue for the child. Without guidance, there is a risk that the so-called artisanal LDCs will continue. Why? Because waiting times are now far too long and the facilities for women to have a child are scarce. The amendment also seeks to regulate intra-family donations in order to avoid incestuous situations. [[Mr Maxime Minot applauds]] The conditions laid down in this amendment are modelled on those applicable to organ donation and consent to the AMP procedure with gamete donation.
ParlaMint-FR_2019-09-27-E2017.u617	I call Mrs Vanceunebrock-Mialon to support Amendment No. 2131.
ParlaMint-FR_2019-09-27-E2017.u618	The purpose of this amendment is to allow the use of a donor known to MPA candidates under conditions that are highly regulated and consistent with the principles of bioethics – lack of incest and commodification of the body, respect for the consent of the persons concerned. In this context, the applicant for the AMP will be able to present himself or herself in the CECOS with a non-anonymous donor whose donation will enable him or her to carry out his or her parenting project. There is no question of questioning the principle of anonymity; The aim is to guarantee the effectiveness of the right of all women to use the MPA. I would also like to draw your attention to the waiting times for Afro-descendants before they can benefit from an MPA: for lack of sufficient donations, including oocytes, they can exceed ten years in Hexagon and five years overseas, and matching practices can also extend these deadlines. Associations accompanying MPA applicants therefore encourage them to go to Belgium, where the donation is authorised, or to clinics in the Caribbean, where bioethics standards are often far removed from ours. It is also a health issue for people who practice artisanal inseminations, who prefer to use the donation of a relative to prevent the transmission of sexually transmitted diseases or infections. Finally, the opening of the directed donation does not present any difficulty in the matter of filiation – secured under Article 311-20 of the Civil Code – since the places of each of the participants in the AMP procedure are clearly defined, thus preserving the interest of the donor and the parents.
ParlaMint-FR_2019-09-27-E2017.u619	What is the opinion of the committee?
ParlaMint-FR_2019-09-27-E2017.u620	It turns out that the committee has voted on amendments that are almost all different from those we are discussing today, which have been rewritten in the meantime. The committee had delivered an unfavorable opinion on all of these amendments, whether they advocate banning or opening up the directed donation of gametes. I am therefore not in a position to deliver an opinion on behalf of the committee and appeal to everyone's personal wisdom to make the most relevant choice.
ParlaMint-FR_2019-09-27-E2017.u621	It's very dangerous!
ParlaMint-FR_2019-09-27-E2017.u622	I trust you!
ParlaMint-FR_2019-09-27-E2017.u623	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u624	After five hours of debate on complex subjects and in the face of amendments under joint discussion supporting both the reaffirmation of the ban on directed donation and its liberalisation, I will try to make myself all the more clear as I discover a confusion, maintained by certain arguments, between directed gift and relational gift, which must be distinguished. Please be aware that the Government's opinion will be more decided than that of the rapporteur and that it will be unfavourable to all the amendments: either because the prohibition of these different donations is already provided for in the law and it does not seem to us to be useful to reaffirm it, or because we want to oppose mechanisms that would contravene the fundamental principles of the French bioethical model of donation, namely anonymity, gratuitousness and altruism. In response to your amendment, Mr Bazin, the principle of anonymity is indeed a founding principle for French bioethics law and is therefore an obstacle to direct donation. Article 16-8 of the Civil Code states that "no information identifying both the person who donated an element or product of his body and the person who received it may be disclosed. The donor cannot know the identity of the recipient or the recipient of the donor." This prohibition already exists in our law, it does not seem necessary to include it again. I therefore invite you to withdraw your amendment. Otherwise, the Government's opinion would be unfavourable. I also propose, Mr Mbaye, that you withdraw your amendment to reaffirm the ban on the cross donation of gametes, which can be seen as a means of reducing the waiting time for access to the MPA. Your amendment is already satisfied, since Article L. 1244-7 of the Public Health Code states that "the benefit of a gamete donation may in no way be subordinated to the designation by the receiving couple of a person who has voluntarily agreed to make such a donation in favour of an anonymous third-party couple". On the other hand, as you may know, Article 511-13 of the Criminal Code states that "subordinating the benefit of a gamete donation to the designation by the receiving couple of a person who has voluntarily agreed to make such a donation in favour of a third couple [...] is punishable by two years' imprisonment and a fine of 30000 euros". I therefore invite you to withdraw your amendment; Otherwise, I'd send an unfavorable opinion. Mr Touraine, you wish, through your amendment No. 2231, to authorize the only direct relational donation by deleting Article L. 1244-7 of the Code of Public Health, which I have just quoted. You briefly referred to the risks posed by the relationship donation, and they were discussed in committee. As described by the General Inspectorate of Social Affairs, IGAS, in 2011, they can take the form of pressure on women, as well as occult wages or compensations in violation of the principles of freedom and altruism. We cannot accept it. To allow those waiting for donations to avail themselves of a donor or a relational donor seems to us to be able to only aggravate these risks, and that is why we are reluctant to change the law on this point. Only strong and regular promotion campaigns of gamete donation will allow the consolidation of this resource, which raises your concern and ours. If we agree on the objectives, however, we differ on the means to be mobilised, some of the suggested paths seem difficult or even scabrous. That is why I will deliver an unfavorable opinion on your amendment, Mr rapporteur, as well as on Amendments Nos 1051 and 2131.
ParlaMint-FR_2019-09-27-E2017.u625	Mr Pierre Dharréville has the floor.
ParlaMint-FR_2019-09-27-E2017.u626	I reiterate the opposition of the group of the Democratic and Republican Left to the practice of directed donation,...
ParlaMint-FR_2019-09-27-E2017.u627	All right!
ParlaMint-FR_2019-09-27-E2017.u628	... which seems to us to be a radical twist of the idea of giving and is not a sensible way of remedying possible gamete shortages, especially since the donation of oocytes does not constitute a neutral procedure for the donor, which should prompt us to take great precautions. In relational donation, it does not represent a significant change, except for a person who is able to mobilize his network and present himself with a donor can be given a priority bonus. Such an unwelcome possibility, abandoning this type of practice and protecting our model of anonymity – on which the gift is based – would make it possible not to distort human relations.
ParlaMint-FR_2019-09-27-E2017.u629	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2019-09-27-E2017.u630	I share the arguments put forward by Pierre Dharréville and thank you, Mr. Secretary of State, for the clarifications you have given with regard to the relational gift that is being directed: I fully support it and oppose these amendments as well. However, I would like to ask you a question. I was able to see, with knowledge of certain practices at the Rennes Wisdom Clinic, that the cross donation of oocytes or sperm reduced the time taken to benefit from a 36-month AMP, as is the standard, to eighteen or twenty-four months. How does the Government intend to enforce the provisions that you have strongly reaffirmed, namely, the prohibition of the commercialization of the body and the free donation? On the other hand, a public policy aimed at avoiding shortages of gametes, including oocytes, will have to be implemented. Finally, Mr President, I should like to keep the floor to make a point of order.
ParlaMint-FR_2019-09-27-E2017.u631	Mr Patrick Hetzel has the floor for a point of order.
ParlaMint-FR_2019-09-27-E2017.u632	Mr President, could you confirm to us the information circulating on social networks that the day of mourning in tribute to President Chirac would be applied, as we called for, in a full and complete manner by the National Assembly, which would mean that we would not sit on Monday, September 30 in the evening?
ParlaMint-FR_2019-09-27-E2017.u633	As we are already moving away from the scheduled time for the afternoon sitting to be adjourned, Mr Hetzel, I suggest that you answer this question at the end of the sitting. Let us proceed with a method to keep the debates clear and intelligible: we have amendments to consider and a public vote to be held.
ParlaMint-FR_2019-09-27-E2017.u634	Mrs Laurence Vanceunebrock-Mialon has the floor.
ParlaMint-FR_2019-09-27-E2017.u635	I wish to inform you, Mr Secretary of State, of my disappointment because, after having already left the transgender people on the side of this magnificent law that we are drawing up together, you are now closing the door to the Afro-descendants, who encounter great difficulties in accessing the oocytes and sperm, so to proceed to a LDC. It seems to me disturbing that we do not propose a solution to them, if Amendment No 2131 was rejected.
ParlaMint-FR_2019-09-27-E2017.u636	Mr Mounir Mahjoubi has the floor.
ParlaMint-FR_2019-09-27-E2017.u637	I would like to address the many families who are listening to us and who are looking forward to much of our discussions, particularly with regard to the direct donation. Thanks to the amendments proposed by Mrs Brunet and Mr Gérard, we would be able to respond to the difficulties and concerns, while guaranteeing free access and the preservation of filiation. [[Applause on certain benches of the LaREM group]] I would not like to see the tens of thousands of families involved, which I will continue to support for a long time, rejecting these amendments – probably in view of the Members present in the Chamber at this time – believe that the National Assembly considers them unrespectable, just as I would not like the tens of thousands of women who will continue to visit Belgium or Spain to believe that we say that their families are unrespectable. Directed donation takes place in many families and I know of it, in my constituency or in my surroundings, in which a well-known third party donated its gametes and participates in the family project in its right place. To all these people, I mean that they have their place in our country and that if their request did not end this year, we would repeat it again and again. May they continue to write to us and to come to see us; I don't want them to take this vote as violence.
ParlaMint-FR_2019-09-27-E2017.u638	Mrs Aurore Bergé has the floor.
ParlaMint-FR_2019-09-27-E2017.u639	No one here denigrates any family in our country whatsoever. Amendment No 2231 would, in fact, allow some or some, on the grounds that there is a known donor, priority access to the LDC. That would be contrary to the philosophy of the text, which was to allow all women access to the LDC, without any discrimination or prioritization.
ParlaMint-FR_2019-09-27-E2017.u640	Handcrafted inseminations will continue!
ParlaMint-FR_2019-09-27-E2017.u641	In fact, we have sometimes expressed concern during our discussions about the risk that some women may have easier access to the LDC than others, for example because they are heterosexual. We want to ensure that there is no discrimination or prioritization among women in access to the LDC, and we do not wish to lift the anonymity of the donor – we will give the child, if he or she so wishes, access to his or her origins by his or her majority, but we will not break the anonymity, in the interest of the donor. Let us be consistent with the philosophy of the text. For my part, I shall vote against Amendment No 2231.
ParlaMint-FR_2019-09-27-E2017.u642	Mrs Nadia Ramassamy has the floor.
ParlaMint-FR_2019-09-27-E2017.u643	I would like to respond to Mrs Bergé's comments. In the text, however, there is a question of removing the anonymity of the donor, even if it is later, by the majority of the child.
ParlaMint-FR_2019-09-27-E2017.u644	No, it's an access to the origins!
ParlaMint-FR_2019-09-27-E2017.u645	The mechanism proposed by the rapporteur respects all the rules and criteria for the donation of gametes, in particular the free system, on which the Minister for Solidarity and Health insisted yesterday. Your comments are contradictory. For my part, I am in favour of Amendment No 2231 and I will vote in favour of it.
ParlaMint-FR_2019-09-27-E2017.u646	The Secretary of State has the floor.
ParlaMint-FR_2019-09-27-E2017.u647	[[Mrs. Martine Wonner applauds]] I cannot let you say, Mr. Mahjoubi, that the Government's position would be to consider that some families are less respectable than others. Families listen to us, and you can't let that happen; This is not the level of debate that has taken place so far. The opening of the MPA to women's couples and single women, which we have all decided together, understand you, is a testament to the Government's attention to the families, to all the families of our country. You asked me, Mr. Hetzel, what the Government intended to do in practice. I recall that it is prohibited to give priority in waiting lists to requests for AGPs with relational donation. However, this may have been done in the past, which you may have noticed. The ban is clearly set out in the Act and is referred to in the Biomedicine Agency's Order on Good Practice Rules. I reiterate this at this stage of the discussion. I would also point out that MPA centres are authorised to operate by regional health agencies, after consulting the Biomedicine Agency. The renewal of authorizations will be an opportunity to recall the rules and ensure that this type of practice has not been used. You are right, Mrs Vanceunebrock-Mialon: the access of certain groups to AMP techniques is a real problem, and I hope that we will accept it together today. However, I would not like to see the whole of our system and the principles on which it has been based for so long, and which I think we are committed to, be called into question in order to remedy this. Action should be taken in a very concrete, pragmatic and empirical way. On the one hand, it is possible to encourage exchanges between centres, which are likely to be insufficient today. Nevertheless, I am not sure that this is enough. It is therefore probably necessary, on the other hand, to carry out communication actions targeted at certain groups, in which the number of donors is less, which raises the problems of matching that you have mentioned. We prefer to act by these means rather than risk breaking the overall balance of the system. In any case, we agree with your observation and recognize the need for action. I have failed to specify one point: if a relationship donation scheme is introduced, it means that people who have no relationship will suffer some form of discrimination, since they will not be able to benefit from the scheme. In addition, the Minister of Solidarity and Health made this point in a special committee, this could induce a kind of competition between the gift in favour of a loved one – who may certainly need it – and the altruistic gift, anonymous and free, to the detriment of the latter. You may feel that this is a view of the mind, but this risk seems real to us, and we do not wish to lead to such a situation. I hope I have answered some of the questions you have raised on these complex and sensitive issues. I maintain the Government's unfavorable view both of the reaffirmation of the prohibition already contained in the texts and of the opening of a directed or relational donation mechanism.
ParlaMint-FR_2019-09-27-E2017.u648	Ladies and gentlemen, we were supposed to interrupt the debate at 20.00 p.m. and it is already 2.20 p.m.
ParlaMint-FR_2019-09-27-E2017.u649	It's the effect of the time programmed!
ParlaMint-FR_2019-09-27-E2017.u650	Some of you have asked for the floor, and we will do whatever happens, before the sitting is adjourned, in the public ballot that has been announced.
ParlaMint-FR_2019-09-27-E2017.u651	It's not an obligation!
ParlaMint-FR_2019-09-27-E2017.u652	I therefore invite the speakers to speak very briefly. The rapporteur has the floor.
ParlaMint-FR_2019-09-27-E2017.u653	Excuse me for speaking after you, Secretary of State. I fully understand that one can have, from a theoretical or ideological point of view, states of soul concerning such form of gift or conditions of gift. It is perfectly understandable and even respectable. However, all those who went to the centres for extended periods met with professionals who, although sharing the same ethical values as us and initially reluctant to do so, had to resort to these forms of donation. If we do not follow these practices, we are moving towards a supreme hypocrisy. First possibility: we will do what we do for blood products. The law requires free blood donation. However, we are not able to produce enough blood derivatives, including gammaglobulin, to treat all patients who need it. Therefore, we buy them from neighbouring countries in which donors are paid. In order not to violate the law, we take, at regular intervals of a few years, a regulation allowing for derogation from the law. Faced with the projected shortage of oocytes, we will do the same: we will buy them abroad, which is serious, in my opinion. This supreme hypocrisy will cost us dearly. Second possibility: nothing will be done, and none of the AMP requests will be met with the donation of oocytes. As a result, an even larger number of women will be encouraged to travel to Belgium or Spain, where they will find the oocytes lacking in France. We probably won't have any difficulties with sperm donation – in most cases it's male gametes that are wanted, which reduces the extent of the problem. On the other hand, as far as oocytes are concerned, it is obvious that we are going to organise a sector, with Spanish or Belgian establishments, mostly paying for, which will welcome wealthy French women, who will be able to benefit from a donation of oocytes thanks to their money. That is the reality. [[Mr Raphaël Gérard and Mrs Laurence Vanceunebrock-Mialon applaud]] I'm not saying you have to choose one system instead of another. I am simply saying that we should, for once, have a sense of concreteness. Let us keep all our ethical values, but let us not remain in an abstraction totally cut off from reality or in pure and simple ideology, far from practice. I urge each of you to go to the nearest AMP centre. You will see that all professionals share the point of view I express.
ParlaMint-FR_2019-09-27-E2017.u654	Mr Jean François Mbaye has the floor.
