ParlaMint-FR_2019-10-02-O1004.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2187, 2243).
ParlaMint-FR_2019-10-02-O1004.u417	But UNAF has a special role, recognized since 1946! She's important!
ParlaMint-FR_2019-10-02-O1004.u418	It is important, as are magistrates or psychologists. We agree that this committee must be plural and representative. On the other hand, we do not wish to include in the law too precisely the composition of the commission. Unfavorable opinion.
ParlaMint-FR_2019-10-02-O1004.u419	Mrs Annie Genevard has the floor.
ParlaMint-FR_2019-10-02-O1004.u420	Check against delivery, Madam Minister. We take note of the fact that it is obvious to you that UNAF will participate in this commission and that you recognize its importance. This gives him legitimacy to occupy this place.
ParlaMint-FR_2019-10-02-O1004.u421	Mr Philippe Gosselin has the floor.
ParlaMint-FR_2019-10-02-O1004.u422	Let all of this be recorded in minutes – as is said in other fora. The minister has just made a commitment, as I am pleased to note. However, it should be noted that an association such as UNAF must participate in the committee is in no way observant of the future. I recall that this association, like the UDAF – the departmental unions of the family associations – was recognized as being of public benefit in the aftermath of the war. These structures have existed for seventy or seventy-five years – excuse for a little. For these reasons, registering their presence in the law does not obey the next ten or twenty years. We will no longer be in this Chamber that UNAF will still carry out the tasks entrusted to it, which are engraved in the marble of the law.
ParlaMint-FR_2019-10-02-O1004.u423	Mrs Geraldine Bannier has the floor to support Amendment No. 1192.
ParlaMint-FR_2019-10-02-O1004.u424	The amendment seeks to extend to the identity of persons designed by donation the obligation of confidentiality to which the members of the access committee are subject to non-identifiable data and the identity of the third-party donor.
ParlaMint-FR_2019-10-02-O1004.u425	What is the opinion of the committee?
ParlaMint-FR_2019-10-02-O1004.u426	I thank Mrs Bannier. With this amendment, it allows us to recall that the committee voted in favour of the confidentiality of the identity of the third-party donor. Mrs Bannier is right, this obligation of confidentiality must stand on both sides. If the third-party donor becomes aware of the identity of one of the children from his or her donation – at his or her request – the identity of that child must remain confidential. That seems to me a good proposal. Favourable opinion.
ParlaMint-FR_2019-10-02-O1004.u427	What is the Government's opinion?
ParlaMint-FR_2019-10-02-O1004.u428	The amendment provides additional security. I'm in favour of it.
ParlaMint-FR_2019-10-02-O1004.u429	Amendment No 2318 of the committee is drafting.
ParlaMint-FR_2019-10-02-O1004.u430	Amendment No 2209 corrected by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2019-10-02-O1004.u431	Amendment No 783 by Mr Le Fur is being defended.
ParlaMint-FR_2019-10-02-O1004.u432	Mr Jean-Marie Fiévet has the floor to support Amendment No. 1687.
ParlaMint-FR_2019-10-02-O1004.u433	He's forbidden.
ParlaMint-FR_2019-10-02-O1004.u434	I have before me two amendments, Nos 96 and 1120, which can be discussed jointly. Mr Xavier Breton has the floor to support Amendment No. 96.
ParlaMint-FR_2019-10-02-O1004.u435	He's forbidden.
ParlaMint-FR_2019-10-02-O1004.u436	The time programmed does not allow us to say any more!
ParlaMint-FR_2019-10-02-O1004.u437	Amendment No 1120 is also being defended.
ParlaMint-FR_2019-10-02-O1004.u438	I call Mrs Genevard to support Amendment No. 2248.
ParlaMint-FR_2019-10-02-O1004.u439	The aim of this amendment is to refer not to embryo donation, but to consent to the acceptance of the embryo.
ParlaMint-FR_2019-10-02-O1004.u440	That's Genevard case law!
ParlaMint-FR_2019-10-02-O1004.u441	What is the opinion of the committee?
ParlaMint-FR_2019-10-02-O1004.u442	The care and precision you bring to the writing of the texts, Madam Member, can be found in most of your amendments. In this case, however, I assure you: although this amendment is presented as a drafting document, the clarification is not useful, since the discussions we have had on this subject in committee have not changed since then. Request for withdrawal or unfavorable notice.
ParlaMint-FR_2019-10-02-O1004.u443	This amendment is, however, consistent with what the House adopted earlier!
ParlaMint-FR_2019-10-02-O1004.u444	Indeed, it is an amendment of consistency.
ParlaMint-FR_2019-10-02-O1004.u445	What is the Government's opinion?
ParlaMint-FR_2019-10-02-O1004.u446	As much as we were in favour of your previous amendments, which were aimed at removing the term "renouncing" on the grounds that it had a pejorative connotation and that it should be preferred to the term "accepting", as much as this amendment is different: you wish to avoid the use of the term "donating an embryo", which has no pejorative aspect, but only refers to what it is actually about. This amendment is therefore not equivalent to your previous amendments; request for withdrawal or, in the absence of such withdrawal, unfavorable notice.
ParlaMint-FR_2019-10-02-O1004.u447	Mrs Annie Genevard has the floor.
ParlaMint-FR_2019-10-02-O1004.u448	I will object to the "Parrillo v. Italy" decision of the European Court of Human Rights (ECHR) of 27 August 2015 according to which "human embryos cannot be reduced to "goods". That's why we don't talk about "embryonic gift." You know that the vocabulary that applies to the embryo carefully avoids its reification. Of course, we're talking about organ donation, but we're not talking about embryo donation.
ParlaMint-FR_2019-10-02-O1004.u449	Mr Xavier Breton has the floor.
ParlaMint-FR_2019-10-02-O1004.u450	Indeed, the question is important: the logic at work is that of a reification of the embryo – something that it would be possible to give itself on the ground that it would belong to us. In my opinion, the status of the embryo raises questions. It is probably much more than the cluster of cells to which you have unfortunately reduced it, minister.
ParlaMint-FR_2019-10-02-O1004.u451	Very clumsy!
ParlaMint-FR_2019-10-02-O1004.u452	There are no problems with the donation of gametes, which are products of the body. The embryo, on the other hand, has a status which again poses many questions to which we do not have a definitive answer. However, it seems shocking to me to reduce it to a product belonging to a person or a couple that can be given. The formula adopted in other amendments naturally retains its relevance to this subparagraph.
ParlaMint-FR_2019-10-02-O1004.u453	At the request of Mr Chiche, the meeting was suspended for two minutes, which would be counted from the speaking time of the LaREM group.
ParlaMint-FR_2019-10-02-O1004.u454	The meeting was resumed. The rapporteur has the floor.
ParlaMint-FR_2019-10-02-O1004.u455	I know your concern for accuracy, Mrs. Genevard. In the "Parrillo v. Italy" judgment you invoke, the European Court of Human Rights states that there is no European consensus on the status of the embryo and that it respects the margin of manoeuvre available to each State to define it. However, Italian law does not establish the same definition as French law. In particular, it provides that women, if they do not use their embryos in the context of in vitro fertilization, are obliged to give them to scientific research, while French law offers them the opportunity to destroy them, to give them to research or to give them to others. For this reason, the ECHR found that Italy did not respect the status that it itself had given the embryo, since it forced women to give unused embryos to science. There is therefore no parallelism of forms with French law. On the one hand, the ECHR would, in my view, respect the status of the embryo established in French law, as indicated in the judgment in question. On the other hand, in France, women have a choice. So you can't use this stop as an argument.
ParlaMint-FR_2019-10-02-O1004.u456	Yes, on the bottom!
ParlaMint-FR_2019-10-02-O1004.u457	Of course!
ParlaMint-FR_2019-10-02-O1004.u458	Mrs Annie Genevard has the floor.
ParlaMint-FR_2019-10-02-O1004.u459	I hear your comments, Madam rapporteur, but you cannot thus evacuate the underlying argument on which our position is based: the embryo cannot be reified. In addition, you have accepted on two occasions the proposal that I have made to replace the concept of donation with that of receiving the embryo; Therefore, in this case, you cannot refuse it for contrary reasons! It's about your consistency.
ParlaMint-FR_2019-10-02-O1004.u460	The minister has the floor.
ParlaMint-FR_2019-10-02-O1004.u461	This discussion is both important and interesting, and I understand your attachment to the meaning of words. We have also been very sensitive to your amendment, Mrs Genevard. Your previous argument was about the pejorative nature of renunciation. So we thought it was prettier, or let's say more favorable...
ParlaMint-FR_2019-10-02-O1004.u462	More respectful!
ParlaMint-FR_2019-10-02-O1004.u463	... to use the expression of consent to the reception of embryos, which also clarified the public health code, be it recipients or donors. As far as recipients are concerned, it seems to me entirely legitimate to talk about consent to the reception. In the case of donors, on the other hand, we prefer to retain the word "donation", as we propose in the text, because the donation falls under a particular legal regime which applies in particular to gametes and which is based on the gratuity, anonymity or non-marketization of the body. Removing the word "donation" to retain only the concept of consent to reception would prevent the application of bioethics laws relating to donation to the embryo. That is why we are not in favour of this amendment, while we were in favour of the previous ones.
ParlaMint-FR_2019-10-02-O1004.u464	Mr Philippe Gosselin has the floor.
ParlaMint-FR_2019-10-02-O1004.u465	By placing the embryo under the gift regime, Madam Minister, you are opening the way for a material exchange. Our principles are different and go beyond article 16 of the Civil Code. Your argument – this is the essential – does not hinder the principles of unavailability of the human body and dignity. It is these elements that we want to highlight because, basically, regardless of our views on the status of the embryo – which is not fixed in French law – the embryo, by its final vocation, if any, to become a human being, is not just a set of cells and therefore cannot be the subject of a gift like any other. You have also indicated that the donation of an embryo is not equivalent to that of blood, marrow or other. It is the principle of unavailability and dignity which, we believe, must strike the whole text.
ParlaMint-FR_2019-10-02-O1004.u466	Mr Xavier Breton has the floor.
ParlaMint-FR_2019-10-02-O1004.u467	Madam Minister, you say that the embryo donation is in line with the same logic as the donation of blood, organs or gametes: no! These are products of the body, which is not the embryo. The embryo comes from the body, but it is not just a product. It's not a thing! But we can only give things, we can't give people. Is the embryo a person? As the rapporteur has said, there is no consensus in our country or in Europe on this issue, which has tarnished humanity for centuries and centuries, and which will continue to do so. But you cannot rely on the principles of donation, since it only concerns the products of the body, which is not the embryo.
ParlaMint-FR_2019-10-02-O1004.u468	The minister has the floor.
ParlaMint-FR_2019-10-02-O1004.u469	I do not wish to relaunch the debate, but I sincerely believe that this amendment undermines the safety of the embryo's reception. If we adopt it, the wording would become: "In the case of a gamete donation or consent to the reception of embryos, the recipients are the persons who have given their consent to the medical assistance in procreation". Embryos would no longer be protected by the legal regime of donation, and it could be imagined that some would become fee-paying.
ParlaMint-FR_2019-10-02-O1004.u470	The principles of dignity and responsibility will stand in the way!
ParlaMint-FR_2019-10-02-O1004.u471	It bothers me to open this door. I therefore hope that we will stick to the word "donation", despite the limitations that you stress.
ParlaMint-FR_2019-10-02-O1004.u472	Mrs Annie Genevard has the floor.
ParlaMint-FR_2019-10-02-O1004.u473	We understand the legal obstacles, but we try to give the text to our conception of the embryo. Similarly, we are not talking about the destruction of embryos, but about the end of their conservation. The choice of words is not a matter of niceness of expression: in our view, the vocabulary must be precise and appropriate when it comes to qualifying the embryo. I therefore hear the legal obstacles, particularly with regard to the legislation of the gift, but we cannot take refuge behind this argument in order to evacuate the substantive issue, the only one that is worth it.
ParlaMint-FR_2019-10-02-O1004.u474	The rapporteur has the floor.
ParlaMint-FR_2019-10-02-O1004.u475	Your amendment amends article 16-8-1 that the bill introduces into the Civil Code: it is not the public health code, nor the medical process of the LDC. This new article, which specifies the regime of anonymity, follows the general principle of anonymity of the donation and reads as follows: "In the case of a gamete or embryo donation, recipients are the persons who have given their consent to medical assistance in procreation. The principle of anonymity of the gift is not an obstacle to access (...)". It specifies the articulation of the principle of anonymity with access to the origins of an adult child, born of an IAD. It would be crazy to create incidentally a new regime for the embryo in the civil code, while we are dealing with the principle of anonymity and its relationship with the child in the context of access to origins! You are making a mistake, because your proposal is not necessary. And if you want to have this debate, it should not be about this part of the civil code. Here, we must remain on the anonymity regime as part of the donation.
ParlaMint-FR_2019-10-02-O1004.u476	I have before me two identical amendments, Nos 1205 and 2320. I call Mr Thibault Bazin to support Amendment No. 1205.
ParlaMint-FR_2019-10-02-O1004.u477	This clarification amendment proposes, in paragraph 48, to replace the words "born child" with the words "born adult". Indeed, "child" and "major" do not go well together!
ParlaMint-FR_2019-10-02-O1004.u478	Mrs Coralie Dubost has the floor to support Amendment No. 2320.
ParlaMint-FR_2019-10-02-O1004.u479	Mr Bazin makes a useful point, which he announced in committee for the public sitting and which I accepted in an identical amendment. Of course, it is a favourable opinion.
ParlaMint-FR_2019-10-02-O1004.u480	Identical Amendments Nos 97 by Mr Xavier Breton and 963 by Mr Marc Le Fur are being defended. What is the opinion of the committee?
ParlaMint-FR_2019-10-02-O1004.u481	Since these amendments had the effect, by deleting the end of a small paragraph, of abolishing access to the LDC for women alone, the opinion was obviously unfavourable.
ParlaMint-FR_2019-10-02-O1004.u482	[[Laughs]] It hasn't escaped you!
ParlaMint-FR_2019-10-02-O1004.u483	I have before me four amendments, Nos 98, 965, 1575 and 612 which may be submitted to a joint debate. Amendments Nos 98, 965 and 1575 are identical. Mr Xavier Breton has the floor to support Amendment No. 98.
ParlaMint-FR_2019-10-02-O1004.u484	It is intended to delete paragraphs 52 and 53, which provide, inter alia, that "the conservation of embryos proposed for reception and gametes derived from donations made before (...) shall be terminated". This represents about 12,000 human embryos available for donation. This is a major ethical problem, hence our wish to delete these two paragraphs, in particular the second.
ParlaMint-FR_2019-10-02-O1004.u485	Amendments Nos 965 by Mr Marc Le Fur, 1575 by Mrs Emmanuelle Ménard and 612 by Mr Philippe Gosselin are defended. What is the opinion of the committee?
ParlaMint-FR_2019-10-02-O1004.u486	We begin the discussion on the conservation of the gamete stock. The text foresees three phases: the current stock is saved to continue to carry out LDCs, at the same time a new stock is built up and, when sufficient, the new regime will be changed. This solution, more complex to achieve but more courageous and fairer, will allow to meet all the demands. The objective of the text should not be jeopardized by keeping the current stock at all costs without constituting a new one, which alone could bring the new regime into force. The opinion is therefore unfavourable.
ParlaMint-FR_2019-10-02-O1004.u487	What is the Government's opinion?
ParlaMint-FR_2019-10-02-O1004.u488	Same opinion.
ParlaMint-FR_2019-10-02-O1004.u489	Mr Xavier Breton has the floor.
ParlaMint-FR_2019-10-02-O1004.u490	Is this a stock of gametes or embryos?
ParlaMint-FR_2019-10-02-O1004.u491	Both!
ParlaMint-FR_2019-10-02-O1004.u492	As a matter of fact, it is a stock of gametes that you mentioned, Madam rapporteur. Let us be clear: the stock of embryos will be removed. I ask the question: are you in favour of the removal of the existing stock of about 12,000 embryos?
ParlaMint-FR_2019-10-02-O1004.u493	The minister has the floor.
ParlaMint-FR_2019-10-02-O1004.u494	I know that this subject is dear to you, Mr. Breton, as is the case with most of you. Today, 64% of couples who initiated an in vitro fertilization AMP process from frozen embryos chose the destruction of manufactured embryos, 23% proposed them for research and 13% directed them to the donation for hospitality. The destruction of embryos is already a reality! We simply want to stop preserving the embryos preserved under the old gift regime, just as we do not keep the gametes. There is no difference with what is being done today to meet the choice of the parent couple.
ParlaMint-FR_2019-10-02-O1004.u495	Mrs Annie Genevard has the floor.
ParlaMint-FR_2019-10-02-O1004.u496	With these figures, you show us, Madam Minister, that consent to the donation is already a minority. Few couples accept that their embryo be welcomed by another couple. You refused an amendment that would allow the donor the choice of who would accept the embryo, a couple or a woman alone. I tell you that in the absence of information, there will be even fewer donors who consent to the reception of their embryo: indeed, some of them will refuse the donation if they cannot choose between a heterosexual couple, a couple of women or a woman alone to receive the embryo.
ParlaMint-FR_2019-10-02-O1004.u497	Mr Xavier Breton has the floor.
ParlaMint-FR_2019-10-02-O1004.u498	I understand your embarrassment: The rapporteur tells us about the stock of gametes when it is also about the stock of embryos, the minister answers only on our insistence... You tell us that parents already decide to destroy the embryos. But this is a decision of the legislator! Paragraph 53 states that "the preservation of embryos is terminated": 12,000 embryos will disappear, that's what it means! That the legislator make this decision poses a major ethical problem.
ParlaMint-FR_2019-10-02-O1004.u499	Mrs Emmanuelle Ménard has the floor.
ParlaMint-FR_2019-10-02-O1004.u500	I have heard, Madam Minister, the rapporteur, your explanations to legitimize the end of the conservation of 12,000 embryos. Madam Minister, in committee, you used another argument to justify this measure: you stated that the management of two separate legal regimes was anxiogenic to CECOS staff. Would you take that explanation again? Have you asked the CECOS staff to find out if they found it more anxious to manage two different legal regimes or to end the preservation of 12,000 embryos?
ParlaMint-FR_2019-10-02-O1004.u501	Mr Thibault Bazin has the floor.
ParlaMint-FR_2019-10-02-O1004.u502	This series of amendments to two paragraphs is not discussed in detail. Minister, are you making an ethical difference between gametes and embryos? If so, how does it translate into stock processing? On the other hand, parents who have used the AMP have agreed that their supernumerary embryos should be received by another couple: what is the effect of this free and informed consent, since the destination of the embryos is changed? It is not the end of a parenting project that is involved, but the legislator's failure to comply with consent issued by individuals. Shouldn't it be done differently, especially for embryos, that I distinguish from gametes?
ParlaMint-FR_2019-10-02-O1004.u503	The minister has the floor.
ParlaMint-FR_2019-10-02-O1004.u504	Mrs Ménard, my remarks were indeed quite imprecise in committee: we had planned to use all the gametes and frozen embryos from the old regime of prohibition of access to origins for a certain period of time, with time to increase the stock of gametes from donors who had accepted access to origins. Once the stock has been created to allow the birth of children benefiting from the new regime of access to origins, we prefer to remove the stock of gametes or frozen embryos under the old legal regime. There will be a period during which one of the two stocks will decline, as it will be used, while the other will rise in power. The changeover will take place on a date fixed by decree, once the new stock has been formed, with regard to the legal regime governing donations of gametes or embryos. There will therefore be a period of crossing, but then we do not want to keep gametes and embryos that will never be used again because the law, in terms of access to origins, will have changed. My choice of vocabulary in committee was not the right one, and you were right to point it out, Ms. Ménard. That is what I wanted to say: we will find ourselves in the presence of two separate stocks, one in decline, the other in growth, for a duration that should range from six months to a year and a half – we will see. A rocking from one to the other will take place; It will be decided by decree and will act on the end of the stock under the old legal regime, which will never again be used. We have the feeling that the stock of gametes, by then, will have been largely exhausted. This will probably not be the case with the stock of embryos, which we know very few couples are asking for reception, just as, you are right on this point, Mrs Genevard, few couples are willing to give them. Thus, the donation or acceptance of embryos is not chosen by a majority of couples, be they donor couples or recipient couples. Of which act: the system does not work.
ParlaMint-FR_2019-10-02-O1004.u505	And it will get worse!
ParlaMint-FR_2019-10-02-O1004.u506	Each year, there are about 20 births from embryos given by a couple to another consenting couple. We take note of this difficulty. Finally, Mr Bazin, you are asking me about how we consider supernumerary embryos. The law says that efforts must be made to reduce the number as much as possible.
ParlaMint-FR_2019-10-02-O1004.u507	Mrs Annie Genevard has the floor.
ParlaMint-FR_2019-10-02-O1004.u508	A comment, Madam Minister, on the words you use. You use the word "stock": it is a vocabulary tending to assimilate the embryo to one thing, to a product. I'm not saying that this is your conception, I'm saying that this word is devalorizing for the embryo.
ParlaMint-FR_2019-10-02-O1004.u509	Amendment No 2339 by Mrs Coralie Dubost is editorial.
ParlaMint-FR_2019-10-02-O1004.u510	I call Mr Thibault Bazin to support Amendment No. 1206.
ParlaMint-FR_2019-10-02-O1004.u511	Madam Minister, with regard to the distinction between the fate of gametes and that of embryos, you answer that, in the future, the number of supernumerary embryos must be reduced as much as possible. All right! However, we are embarrassed about the stock – to take your word back – of existing embryos, not those intended for research or destruction, but those intended to be welcomed. They should be given special consideration in this text and not mixed with others, at least symbolically.
ParlaMint-FR_2019-10-02-O1004.u512	What is the opinion of the committee?
ParlaMint-FR_2019-10-02-O1004.u513	Unfavorable opinion.
ParlaMint-FR_2019-10-02-O1004.u514	What is the Government's opinion?
ParlaMint-FR_2019-10-02-O1004.u515	Unfavorable opinion. I forgot to point out earlier, with regard to the destruction of supernumerary embryos, that the Council of State, in its opinion on this bill, indicated that in any event, their preservation would have been terminated in the absence of implantation. Article L. 2141-4 of the Public Health Code, as currently drafted, provides that "the preservation of embryos shall be terminated if the duration of the latter is at least five years". Thus, the law already provides for the end of their conservation. In any event, these embryos were allegedly subjected to destruction.
ParlaMint-FR_2019-10-02-O1004.u516	Mrs Annie Genevard has the floor.
ParlaMint-FR_2019-10-02-O1004.u517	Madam Minister, I imagine you meant that they would have been subjected to the end of their conservation!
ParlaMint-FR_2019-10-02-O1004.u518	Right!
ParlaMint-FR_2019-10-02-O1004.u519	I have a comment. You have just indicated that the reduction in the production of supernumerary embryos is provided for by law. However, you do not give him the same meaning as we give him. We wanted to include in the law provisions giving priority, for the reduction of the production of supernumerary embryos, to other techniques, including the freezing of oocytes. Madam Minister, you did not want such provisions to be included in the legislation, on the grounds that professional teams had to be trusted to give priority to this technique. However, you have just argued the law in force, with regard to the reduction in the number of supernumerary embryos, to justify the end of their preservation. You see that we do not give the same meaning to the words that will be included in the future law.
ParlaMint-FR_2019-10-02-O1004.u520	I call Mr Maxime Minot to support Amendment No. 1028.
ParlaMint-FR_2019-10-02-O1004.u521	It is intended to replace, in paragraph 53, the word "twenty-fifth" with the word "thirteen". It is imperative to anticipate a possible shortage of gametes, announced by several professionals already working in tense flux. We therefore propose that the deadlines set out in the text should be increased from 13 months to 25 months.
ParlaMint-FR_2019-10-02-O1004.u522	What is the opinion of the committee?
ParlaMint-FR_2019-10-02-O1004.u523	My colleague, I would like to reassure you that the provisions of the Government provide for the conservation of the existing stock of gametes for the time necessary for the creation of the new one. They will provide sufficient stock within the time limit to switch to the new regime. We do not think that it is necessary to go beyond that. That is why I invite you to withdraw your amendment and, failing that, issue an unfavorable opinion.
ParlaMint-FR_2019-10-02-O1004.u524	I have before me four amendments, Nos 99, 614, 967 and 1207 which may be submitted to a joint debate. Amendments Nos 99, 614 and 967 are identical. Mr Xavier Breton has the floor to support Amendment No. 99.
ParlaMint-FR_2019-10-02-O1004.u525	Defendant.
ParlaMint-FR_2019-10-02-O1004.u526	Mr Gosselin's amendment No 614 is being defended. My amendment No 967 is being defended. I call Mr Thibault Bazin to support Amendment No. 1207.
ParlaMint-FR_2019-10-02-O1004.u527	I would like to come back to the issue of consent to the donation of embryos. I understand that the protective care of embryos is terminated if their shelf life exceeds five years. However, parents who followed an AMP procedure gave their consent with discernment. They indicated that, in the case of supernumerary embryos, they preferred that they should not be terminated or intended for research, but that they should be potentially welcomed by another couple. They've been thinking about that consent. They should be recontacted out of respect. I have visited several centres where self-preserved gametes are kept for medical reasons, gametes for donation and supernumerary embryos. Their situation is very simple: very few bonbons contain supernumerary embryos, most contain self-preserved gametes. It would therefore be quite simple to provide for differentiated treatment of embryos, at least the time to verify the parent's position, or at least to inform them.
ParlaMint-FR_2019-10-02-O1004.u528	What is the opinion of the committee?
ParlaMint-FR_2019-10-02-O1004.u529	In view of the arguments I have put forward earlier and those of the Minister, I am expressing an unfavorable opinion.
ParlaMint-FR_2019-10-02-O1004.u530	Amendment No 2342 by Mrs Coralie Dubost is editorial.
ParlaMint-FR_2019-10-02-O1004.u531	I have before me two identical amendments, Nos 100 and 785. Amendment No 100 by Mr Xavier Breton is being defended. Amendment No 785 is being defended.
ParlaMint-FR_2019-10-02-O1004.u532	Mrs Geraldine Bannier has the floor to support Amendment No. 1118.
ParlaMint-FR_2019-10-02-O1004.u533	It is intended to supplement paragraph 55, so that third-party donors can demonstrate to the Commission that they agree to the transmission of non-identifiable data complementary to the majors born of their donation. Why such an addition? One can imagine the case of a major person, conceived by donation, wishing to access the data not identifying the donor but not necessarily his identity. It would be a pity for her that the non-identifiable data already held are incomplete – whether they concern, for example, only the colour of the donor's eyes or hair. It would therefore be appropriate for third-party donors who gave their gametes prior to the adoption of the new law to be able to supplement their files with additional non-identifiable data, in addition to those listed in paragraphs 11 to 17 of this article.
ParlaMint-FR_2019-10-02-O1004.u534	What is the opinion of the committee?
ParlaMint-FR_2019-10-02-O1004.u535	The donor's non-identifiable data are listed in the law. These are his age, his general condition at the time of donation, his physical characteristics, his family and professional situation, his country of birth and the reasons for his donation. This set is quite complete. In addition, we adopted provisions yesterday or this afternoon providing for the updating of non-identifiable data if the donor so wishes. The amendment therefore seems to me to be satisfactory. Request for withdrawal or unfavorable notice.
ParlaMint-FR_2019-10-02-O1004.u536	What is the Government's opinion?
ParlaMint-FR_2019-10-02-O1004.u537	Same opinion.
ParlaMint-FR_2019-10-02-O1004.u538	Mrs Geraldine Bannier has the floor.
ParlaMint-FR_2019-10-02-O1004.u539	These are third-party donors whose gametes or embryos will be used until the date prescribed by law. They are therefore third-party donors who gave before the new law came into force. This is a real problem. Some files may have very poor non-identifiable data. The adoption of this amendment would add additional non-identifiable data.
ParlaMint-FR_2019-10-02-O1004.u540	The rapporteur has the floor.
ParlaMint-FR_2019-10-02-O1004.u541	For the sake of consistency, since one of my amendments has been rejected, I cannot deliver a favourable opinion, dear colleague. This assembly did not wish to do anything with regard to the regime to which the donors who gave their gametes before the adoption of this text are subjected.
ParlaMint-FR_2019-10-02-O1004.u542	Amendment No 2344 by Mrs Coralie Dubost is editorial.
ParlaMint-FR_2019-10-02-O1004.u543	My amendment No 968 is being defended.
ParlaMint-FR_2019-10-02-O1004.u544	Mrs Coralie Dubost has the floor to support Amendment No. 2451.
ParlaMint-FR_2019-10-02-O1004.u545	Its purpose is to reinforce the possibility for ancient donors to transfer their gametes or the embryos derived therefrom, in the course of storage, to the stock of newly constituted gametes and embryos, whose origin access regime provides for the transmission of non-identifiable or identifiable data.
ParlaMint-FR_2019-10-02-O1004.u546	Very good idea!
ParlaMint-FR_2019-10-02-O1004.u547	The minister has the floor.
ParlaMint-FR_2019-10-02-O1004.u548	This amendment is very interesting since it allows former donors to transfer their gametes or embryos under storage to the new stock of gametes and embryos, giving their consent for access to the origins. We are very much in favour of this amendment, which sets out a legally sound scheme for former donors, and their initiative.
ParlaMint-FR_2019-10-02-O1004.u549	Amendments Nos 2434, 2454 and 2539 by Mrs Coralie Dubost are drafting.
ParlaMint-FR_2019-10-02-O1004.u550	Mr Jean-Louis Touraine has the floor to support Amendment No. 2331.
ParlaMint-FR_2019-10-02-O1004.u551	This is an amendment by the Republic Group on the move. We voted in committee to request the Government to prepare a report on the impact of the new provisions on the number of donations. It seems relevant that this report also deals with their impact on the evolution of donor profiles.
ParlaMint-FR_2019-10-02-O1004.u552	What is the opinion of the committee?
ParlaMint-FR_2019-10-02-O1004.u553	Favourable opinion.
ParlaMint-FR_2019-10-02-O1004.u554	What is the Government's opinion?
ParlaMint-FR_2019-10-02-O1004.u555	Favourable opinion.
ParlaMint-FR_2019-10-02-O1004.u556	Mr Thibault Bazin has the floor.
ParlaMint-FR_2019-10-02-O1004.u557	Mr. Touraine, can you tell us what you mean by the term "profile", which means both everything and nothing? Will there be selections, particular characteristics that will be sought? It worries me a little...
ParlaMint-FR_2019-10-02-O1004.u558	Mr Jean-Louis Touraine has the floor.
ParlaMint-FR_2019-10-02-O1004.u559	[[Smile]] I've already told you, Mr. Bazin, don't be afraid! The countries that have preceded us in this development – Sweden first, and many more since – have seen the profile of donors change: they are not the same donors, depending on whether we know that we will not be identifiable by the children who will be born, or that these children will, on the contrary, be able to access their identity by their majority. The type of donor is different – not radically different, because all donors act by altruism, but new donors will have to adhere to a new philosophy: twenty years after this donation, they can be contacted.
ParlaMint-FR_2019-10-02-O1004.u560	Be more explicit!
ParlaMint-FR_2019-10-02-O1004.u561	It is important, simply for evaluation purposes, to know who can be targeted by campaigns seeking donations. The Agency for Biomedicine, which will be responsible for these campaigns...
ParlaMint-FR_2019-10-02-O1004.u562	It's marketing!
ParlaMint-FR_2019-10-02-O1004.u563	When you ask for organ donations, blood donations, is that marketing? Oh, maybe, after all. But it seems to me that the process that allows us to know who we can ask for donations of blood, bone marrow, certain derivatives... can apply here.
ParlaMint-FR_2019-10-02-O1004.u564	You're preparing a procreation market!
ParlaMint-FR_2019-10-02-O1004.u565	We're not targeting specific profiles of blood donors!
ParlaMint-FR_2019-10-02-O1004.u566	Mr Thibault Bazin has the floor.
ParlaMint-FR_2019-10-02-O1004.u567	CQFD, thank you, Mr. Touraine! You are consistent with the positions you have adopted in Article 1, and that honours you. But when I hear about selection, frankly, I get it, like when I hear about the donor's expectations. In exchange for a gift, we expect nothing, including twenty years later! And, my colleagues will talk about it, you also talk about ethnic groups. You're looking for needs. I'm very worried about that. [[Applause on a few benches of the LR group]] Finally, there is confusion: gametes are deeply identifiable. There is a responsibility of the donor, especially in the context that you establish. I am deeply concerned about what you have just said, and about the consequences of your choices for French society.
ParlaMint-FR_2019-10-02-O1004.u568	Mr Fabien Di Filippo has the floor.
ParlaMint-FR_2019-10-02-O1004.u569	In the same line, and to go a little further than Thibault Bazin said, I mean that I am stunned by what I have just heard: stunned that we can target donor profiles rather than others, stunned that you reveal some hidden intentions. You say that there may be gaps for some ethnic minorities. Well, what, if there are too few donors, will it be necessary to induce them tomorrow? To compensate them, to pay them? This is another step towards the commodification of the human body, towards the selection of gametes, i.e. towards a eugenic project and, you have assumed this term, marketing.
ParlaMint-FR_2019-10-02-O1004.u570	All right!
ParlaMint-FR_2019-10-02-O1004.u571	Mrs Annie Genevard has the floor.
