ParlaMint-UA_2007-12-18-m0.u1	Good morning, everyone. Ladies and gentlemen, I ask you to register with the "Council" system. [[10:06:29]] Ladies and gentlemen, 227 Ukrainian national deputies have registered in the Hall. The morning session of the Supreme Council of Ukraine is publicized. Dear colleagues, I would like to remind you once again of the decision that was taken on Friday in a unanimous manner, both at the Conciliation Council and in general, was approved by all the national deputies who took part in the Friday vote. This is about shaping the order of the day. We have a few questions on the agenda. The first and most important question is the appointment of the Prime Minister of Ukraine. Thus, the first issue of the agenda is the consideration of the appointment of the Prime Minister of Ukraine by the President of Ukraine. In this regard, however, there are several additional questions to be considered by the Ukrainian National Deputies: the question of the dismissal of the Prime Minister of the question of the termination of the powers of the current government, the question of the appointment of a new government and the question of the permanent termination of the powers of the Ukrainian National Deputies, which, if voted for, will become members of the Cabinet of Ministers of Ukraine. We also actively worked yesterday at the Conciliation Council meeting and the cluster of issues related to the formation of the Governing Body of the Supreme Council, we hope that today will begin in part of our consideration. If not, objectively, if we do not have enough time, we will carry it on to the next day. In view of this, honourable national MPs, I have announced today's agenda, and I would like to inform you that, yesterday at the Conciliation Council meeting, we have actively remodeled the order of today's day, including the basic approaches to voting. The grateful Counting Commission, which met today and yesterday on the issue of voting order formation, as it is a matter of actual change in voting methods, and for the first time in the history of the Ukrainian Parliament, this particular voting mechanism has been proposed. By the way, this is the voting mechanism that is foreseen in many parliaments around the world, starting with Britain and Canada and ending with Spain, Italy and even Poland. So we're basically ready for today's meeting. I'd like to welcome the National Deputy of Ukraine, Mikola Stepanovitch, with your permission. I'd like to welcome our colleague. [[Applause]] In order to finalize the agenda and resolve all regulatory issues regarding the meeting, two factions are the factions of the Yulia Timoshenko and Our Ukraine – People's Self-Defense – have requested a 30-minute recess. According to the Rules, I am obliged to give them a 30 - minute break. Thank you. In 30 minutes, we'll resume the session.
ParlaMint-UA_2007-12-18-m0.u1452	Thank you, Julia Volodymyr. In accordance with article 85 of the Constitution, the Honourable National Deputies have been appointed by the Prime Minister of Ukraine to appoint all members of the Cabinet of Ministers, except the Minister of Foreign Affairs and the Minister of Defence. In accordance with article 106 of the Ukrainian Constitution, the exclusive powers of the President of Ukraine are to apply for the post of Minister of Defence and Minister of Foreign Affairs of Ukraine. According to article 114 of the Ukrainian Constitution, the President of Ukraine made the appropriate submission and sent two candidatures to the Supreme Council, namely, according to article 106, paragraph 10, part four, of article 114, the application for the appointment of Yehanurov Yuri Ivanovic as Minister of Defence of Ukraine was submitted; according to article 106 and article 114 of the Ukrainian Constitution, the application for the appointment of Ogryzka Vladimir Stanislavovic as Minister of Foreign Affairs of Ukraine was submitted. The materials are on your hands. As for the information on all persons who are appointed to the Cabinet of Ministers, I thank Yulia Volodymyrina for telling us that she has also described the brief characteristics of those who are exclusively made available by the President of Ukraine. On your review, honourable national deputies, there is a draft of the Supreme Council Regulation on the Composition of the Cabinet of Ministers of Ukraine, registration number 1163. I'm asking for two minutes out of the voting procedure. Please sign up for the performance. From the voting procedure, I ask you to speak. Matvienko Anatoly Sergiyovich. Please, Anatoly Sergiyovich.
ParlaMint-UA_2007-12-18-m0.u1453	Ukrainian Republican Party “Cobor”, “Our Ukraine – People’s Self-Defense” Block. Arsenius Petrovich, I don't think anyone insists on discussing it. Julia Volodymyrna presented everyone, his biography, and his merits in sufficient detail. We know very well, for this has been discussed many times with appropriate changes and serious debates on factions and meetings of members of the entire coalition. It is proposed to proceed to the vote.
ParlaMint-UA_2007-12-18-m0.u1454	Thank you. Does anyone else insist on the procedure? No, it's not. Ladies and gentlemen, I'd like to go back to the Rules. Article 201 of the Supreme Council Rules does not provide for the appointment of a candidate for the Cabinet of Ministers to speak to the Supreme Council and does not provide for an answer to questions. The rules provide that he may be given the opportunity if he so wishes. In view of the fact that the candidates for office of the Ministers of Ukraine have not expressed their desire to speak, and in view of the fact that the Ukrainian National Deputies have made a proposal to consider the appointment and composition of the Cabinet of Ministers of Ukraine without discussion, I am submitting to the Supreme Council of Ukraine a draft decision of the Supreme Council of Ukraine on the composition of the Cabinet of Ministers of Ukraine, registration number 1163. I will remind the Ukrainian National Deputies that the decision on the adoption of this Order should be made solely in the order in which the previous three were adopted, namely the roll-up vote, in accordance with the procedure set out by the Counting Commission today, 18 numbers. In view of this, I ask Mikola Haritonovich to proceed with the voting procedure. Mikola Haritonovich, please. I ask the National Deputies to register for the last time today for the conduct of the voting procedure. Please enable the login system. [[15:56:37]] There are 226 national deputies registered in the hall. Mikola Haritonovich, please have a word.
ParlaMint-UA_2007-12-18-m0.u1455	Dear Head, my fellow Members, we are about to proceed to a roll-call vote on the appointment of members of the new Cabinet of Ministers of Ukraine, according to the draft Order of the Supreme Council of Ukraine number 1163 of 18.12.2007, December 18, 2007. Deputy faction of Yulia Timoshenko: Abdullin.
ParlaMint-UA_2007-12-18-m0.u1456	For.
ParlaMint-UA_2007-12-18-m0.u1457	Arutunov. I'm asking for your attention!
ParlaMint-UA_2007-12-18-m0.u1458	For.
ParlaMint-UA_2007-12-18-m0.u1459	Babayev.
ParlaMint-UA_2007-12-18-m0.u1460	For.
ParlaMint-UA_2007-12-18-m0.u1461	Grandma.
ParlaMint-UA_2007-12-18-m0.u1462	For.
ParlaMint-UA_2007-12-18-m0.u1463	Bagraev.
ParlaMint-UA_2007-12-18-m0.u1464	For.
ParlaMint-UA_2007-12-18-m0.u1465	Barbinenko.
ParlaMint-UA_2007-12-18-m0.u1466	For.
ParlaMint-UA_2007-12-18-m0.u1467	It's a Belarus.
ParlaMint-UA_2007-12-18-m0.u1468	For.
ParlaMint-UA_2007-12-18-m0.u1469	Biruk.
ParlaMint-UA_2007-12-18-m0.u1470	About
ParlaMint-UA_2007-12-18-m0.u1471	Bogdan.
ParlaMint-UA_2007-12-18-m0.u1472	For.
ParlaMint-UA_2007-12-18-m0.u1473	Bodnar.
ParlaMint-UA_2007-12-18-m0.u1474	For.
ParlaMint-UA_2007-12-18-m0.u1475	Bondarenko Volodymir Dmitrovic.
ParlaMint-UA_2007-12-18-m0.u1476	For.
ParlaMint-UA_2007-12-18-m0.u1477	Bondarenko Olena Fedorovna.
ParlaMint-UA_2007-12-18-m0.u1478	For.
ParlaMint-UA_2007-12-18-m0.u1479	Bondarev.
ParlaMint-UA_2007-12-18-m0.u1480	For.
ParlaMint-UA_2007-12-18-m0.u1481	Borodine.
ParlaMint-UA_2007-12-18-m0.u1482	For.
ParlaMint-UA_2007-12-18-m0.u1483	Budger.
ParlaMint-UA_2007-12-18-m0.u1484	For.
ParlaMint-UA_2007-12-18-m0.u1485	Burjak Alexander Vasilovich.
ParlaMint-UA_2007-12-18-m0.u1486	For.
ParlaMint-UA_2007-12-18-m0.u1487	Burjak Sergey Vasilovich.
ParlaMint-UA_2007-12-18-m0.u1488	For.
ParlaMint-UA_2007-12-18-m0.u1489	Vast.
ParlaMint-UA_2007-12-18-m0.u1490	For.
ParlaMint-UA_2007-12-18-m0.u1491	Velizinski.
ParlaMint-UA_2007-12-18-m0.u1492	For.
ParlaMint-UA_2007-12-18-m0.u1493	Verevsky.
ParlaMint-UA_2007-12-18-m0.u1494	For.
ParlaMint-UA_2007-12-18-m0.u1495	Vetwicki.
ParlaMint-UA_2007-12-18-m0.u1496	For.
ParlaMint-UA_2007-12-18-m0.u1497	Viennese.
ParlaMint-UA_2007-12-18-m0.u1498	For.
ParlaMint-UA_2007-12-18-m0.u1499	Volenec.
ParlaMint-UA_2007-12-18-m0.u1500	For.
ParlaMint-UA_2007-12-18-m0.u1501	The doorman.
ParlaMint-UA_2007-12-18-m0.u1502	For.
ParlaMint-UA_2007-12-18-m0.u1503	Gashoek.
ParlaMint-UA_2007-12-18-m0.u1504	For.
ParlaMint-UA_2007-12-18-m0.u1505	Nice.
ParlaMint-UA_2007-12-18-m0.u1506	For.
ParlaMint-UA_2007-12-18-m0.u1507	Gayman.
ParlaMint-UA_2007-12-18-m0.u1508	For.
ParlaMint-UA_2007-12-18-m0.u1509	Shut up.
ParlaMint-UA_2007-12-18-m0.u1510	For.
ParlaMint-UA_2007-12-18-m0.u1511	Gnutkevich.
ParlaMint-UA_2007-12-18-m0.u1512	For.
ParlaMint-UA_2007-12-18-m0.u1513	Green.
ParlaMint-UA_2007-12-18-m0.u1514	For.
ParlaMint-UA_2007-12-18-m0.u1515	Hubsky.
ParlaMint-UA_2007-12-18-m0.u1516	For.
ParlaMint-UA_2007-12-18-m0.u1517	Davemuk.
ParlaMint-UA_2007-12-18-m0.u1518	For.
ParlaMint-UA_2007-12-18-m0.u1519	Daniel.
ParlaMint-UA_2007-12-18-m0.u1520	For.
ParlaMint-UA_2007-12-18-m0.u1521	Dennis.
ParlaMint-UA_2007-12-18-m0.u1522	For.
ParlaMint-UA_2007-12-18-m0.u1523	Denkovich.
ParlaMint-UA_2007-12-18-m0.u1524	For.
ParlaMint-UA_2007-12-18-m0.u1525	Wooden.
ParlaMint-UA_2007-12-18-m0.u1526	For.
ParlaMint-UA_2007-12-18-m0.u1527	Good boy.
ParlaMint-UA_2007-12-18-m0.u1528	For.
ParlaMint-UA_2007-12-18-m0.u1529	Donchczak.
ParlaMint-UA_2007-12-18-m0.u1530	For.
ParlaMint-UA_2007-12-18-m0.u1531	It's oak.
ParlaMint-UA_2007-12-18-m0.u1532	For.
ParlaMint-UA_2007-12-18-m0.u1533	Heresy.
ParlaMint-UA_2007-12-18-m0.u1534	For.
ParlaMint-UA_2007-12-18-m0.u1535	Zivago.
ParlaMint-UA_2007-12-18-m0.u1536	For.
ParlaMint-UA_2007-12-18-m0.u1537	It's a bummer.
ParlaMint-UA_2007-12-18-m0.u1538	For.
ParlaMint-UA_2007-12-18-m0.u1539	You're an ass.
ParlaMint-UA_2007-12-18-m0.u1540	For.
ParlaMint-UA_2007-12-18-m0.u1541	Winterfell.
ParlaMint-UA_2007-12-18-m0.u1542	For.
ParlaMint-UA_2007-12-18-m0.u1543	Zosula.
ParlaMint-UA_2007-12-18-m0.u1544	For.
ParlaMint-UA_2007-12-18-m0.u1545	Teeth.
ParlaMint-UA_2007-12-18-m0.u1546	For.
ParlaMint-UA_2007-12-18-m0.u1547	Ivanenko.
ParlaMint-UA_2007-12-18-m0.u1548	For.
ParlaMint-UA_2007-12-18-m0.u1549	Calchenko.
ParlaMint-UA_2007-12-18-m0.u1550	For.
ParlaMint-UA_2007-12-18-m0.u1551	He's stoned.
ParlaMint-UA_2007-12-18-m0.u1552	For.
ParlaMint-UA_2007-12-18-m0.u1553	Chaplain.
ParlaMint-UA_2007-12-18-m0.u1554	For.
ParlaMint-UA_2007-12-18-m0.u1555	You're stonewalling.
ParlaMint-UA_2007-12-18-m0.u1556	For.
ParlaMint-UA_2007-12-18-m0.u1557	Kirilenko Ivan Grigorovich.
ParlaMint-UA_2007-12-18-m0.u1558	For.
ParlaMint-UA_2007-12-18-m0.u1559	Kirilchuk.
ParlaMint-UA_2007-12-18-m0.u1560	For.
ParlaMint-UA_2007-12-18-m0.u1561	Kowzel.
ParlaMint-UA_2007-12-18-m0.u1562	For.
ParlaMint-UA_2007-12-18-m0.u1563	Cosmiakin.
ParlaMint-UA_2007-12-18-m0.u1564	For.
ParlaMint-UA_2007-12-18-m0.u1565	Condrat.
ParlaMint-UA_2007-12-18-m0.u1566	For.
ParlaMint-UA_2007-12-18-m0.u1567	Constantine.
ParlaMint-UA_2007-12-18-m0.u1568	For.
ParlaMint-UA_2007-12-18-m0.u1569	Kors.
ParlaMint-UA_2007-12-18-m0.u1570	For.
ParlaMint-UA_2007-12-18-m0.u1571	Cornichuk.
ParlaMint-UA_2007-12-18-m0.u1572	For.
ParlaMint-UA_2007-12-18-m0.u1573	It's a royal one.
ParlaMint-UA_2007-12-18-m0.u1574	For.
ParlaMint-UA_2007-12-18-m0.u1575	Shorty.
ParlaMint-UA_2007-12-18-m0.u1576	For.
ParlaMint-UA_2007-12-18-m0.u1577	Kosov.
ParlaMint-UA_2007-12-18-m0.u1578	For.
ParlaMint-UA_2007-12-18-m0.u1579	Kostenko Pavel Ivanovich.
ParlaMint-UA_2007-12-18-m0.u1580	For.
ParlaMint-UA_2007-12-18-m0.u1581	Cowchuck.
ParlaMint-UA_2007-12-18-m0.u1582	For.
ParlaMint-UA_2007-12-18-m0.u1583	Extreme.
ParlaMint-UA_2007-12-18-m0.u1584	For.
ParlaMint-UA_2007-12-18-m0.u1585	The raven.
ParlaMint-UA_2007-12-18-m0.u1586	For.
ParlaMint-UA_2007-12-18-m0.u1587	It's a big one.
ParlaMint-UA_2007-12-18-m0.u1588	For.
ParlaMint-UA_2007-12-18-m0.u1589	Kuzmenko.
ParlaMint-UA_2007-12-18-m0.u1590	For.
ParlaMint-UA_2007-12-18-m0.u1591	He's a smoker.
ParlaMint-UA_2007-12-18-m0.u1592	For.
ParlaMint-UA_2007-12-18-m0.u1593	Kurovsky.
ParlaMint-UA_2007-12-18-m0.u1594	For.
ParlaMint-UA_2007-12-18-m0.u1595	Son of a bitch.
ParlaMint-UA_2007-12-18-m0.u1596	For.
ParlaMint-UA_2007-12-18-m0.u1597	Labunski.
ParlaMint-UA_2007-12-18-m0.u1598	For.
ParlaMint-UA_2007-12-18-m0.u1599	Levcun.
ParlaMint-UA_2007-12-18-m0.u1600	For.
ParlaMint-UA_2007-12-18-m0.u1601	Levinsky.
ParlaMint-UA_2007-12-18-m0.u1602	For.
ParlaMint-UA_2007-12-18-m0.u1603	Logwinko.
ParlaMint-UA_2007-12-18-m0.u1604	For.
ParlaMint-UA_2007-12-18-m0.u1605	Login.
ParlaMint-UA_2007-12-18-m0.u1606	For.
ParlaMint-UA_2007-12-18-m0.u1607	Lukashuk.
ParlaMint-UA_2007-12-18-m0.u1608	For.
ParlaMint-UA_2007-12-18-m0.u1609	Lukyanchuk.
ParlaMint-UA_2007-12-18-m0.u1610	For.
ParlaMint-UA_2007-12-18-m0.u1611	Easy.
ParlaMint-UA_2007-12-18-m0.u1612	For.
ParlaMint-UA_2007-12-18-m0.u1613	Makienko.
ParlaMint-UA_2007-12-18-m0.u1614	For.
ParlaMint-UA_2007-12-18-m0.u1615	Macic.
ParlaMint-UA_2007-12-18-m0.u1616	For.
ParlaMint-UA_2007-12-18-m0.u1617	Mishchenka.
ParlaMint-UA_2007-12-18-m0.u1618	For.
ParlaMint-UA_2007-12-18-m0.u1619	Quiet.
ParlaMint-UA_2007-12-18-m0.u1620	For.
ParlaMint-UA_2007-12-18-m0.u1621	Master.
ParlaMint-UA_2007-12-18-m0.u1622	For.
ParlaMint-UA_2007-12-18-m0.u1623	I don't care.
ParlaMint-UA_2007-12-18-m0.u1624	For.
ParlaMint-UA_2007-12-18-m0.u1625	Odarchenko.
ParlaMint-UA_2007-12-18-m0.u1626	For.
ParlaMint-UA_2007-12-18-m0.u1627	Olinik Viktor Stepanovich.
ParlaMint-UA_2007-12-18-m0.u1628	For.
ParlaMint-UA_2007-12-18-m0.u1629	Olinik Svetoslav Vasilovich.
ParlaMint-UA_2007-12-18-m0.u1630	For.
ParlaMint-UA_2007-12-18-m0.u1631	Omelchenko Grigori Omelyanovich.
ParlaMint-UA_2007-12-18-m0.u1632	For.
ParlaMint-UA_2007-12-18-m0.u1633	Osaka.
ParlaMint-UA_2007-12-18-m0.u1634	For.
ParlaMint-UA_2007-12-18-m0.u1635	Pashinski.
ParlaMint-UA_2007-12-18-m0.u1636	For.
ParlaMint-UA_2007-12-18-m0.u1637	Petrenko.
ParlaMint-UA_2007-12-18-m0.u1638	For.
ParlaMint-UA_2007-12-18-m0.u1639	Petruk.
ParlaMint-UA_2007-12-18-m0.u1640	For.
ParlaMint-UA_2007-12-18-m0.u1641	Pierre.
ParlaMint-UA_2007-12-18-m0.u1642	For.
ParlaMint-UA_2007-12-18-m0.u1643	Pinzenic.
ParlaMint-UA_2007-12-18-m0.u1644	For.
ParlaMint-UA_2007-12-18-m0.u1645	Pisarenko.
ParlaMint-UA_2007-12-18-m0.u1646	For.
ParlaMint-UA_2007-12-18-m0.u1647	Upstairs.
ParlaMint-UA_2007-12-18-m0.u1648	For.
ParlaMint-UA_2007-12-18-m0.u1649	Hiyanov.
ParlaMint-UA_2007-12-18-m0.u1650	For.
ParlaMint-UA_2007-12-18-m0.u1651	It's bad.
ParlaMint-UA_2007-12-18-m0.u1652	For.
ParlaMint-UA_2007-12-18-m0.u1653	Poluniev.
ParlaMint-UA_2007-12-18-m0.u1654	For.
ParlaMint-UA_2007-12-18-m0.u1655	Pomarenko.
ParlaMint-UA_2007-12-18-m0.u1656	For.
ParlaMint-UA_2007-12-18-m0.u1657	Portnova.
ParlaMint-UA_2007-12-18-m0.u1658	For.
ParlaMint-UA_2007-12-18-m0.u1659	It's a knock-off.
ParlaMint-UA_2007-12-18-m0.u1660	Image, get the camera. Prokopchuk “for”.
ParlaMint-UA_2007-12-18-m0.u1661	Take a picture here, give it to Prokopchuk.
ParlaMint-UA_2007-12-18-m0.u1662	Member of the Counting Commission.
ParlaMint-UA_2007-12-18-m0.u1663	It's okay.
ParlaMint-UA_2007-12-18-m0.u1664	It went "for."
ParlaMint-UA_2007-12-18-m0.u1665	There's a dissatisfaction in the hall. Take a seat, raise your hand.
ParlaMint-UA_2007-12-18-m0.u1666	For.
ParlaMint-UA_2007-12-18-m0.u1667	I'm dead.
ParlaMint-UA_2007-12-18-m0.u1668	For.
ParlaMint-UA_2007-12-18-m0.u1669	Radkovsky.
ParlaMint-UA_2007-12-18-m0.u1670	For.
ParlaMint-UA_2007-12-18-m0.u1671	Radar.
ParlaMint-UA_2007-12-18-m0.u1672	You can show me. Radretnik's in.
ParlaMint-UA_2007-12-18-m0.u1673	Beautiful. Ribakov.
ParlaMint-UA_2007-12-18-m0.u1674	For.
ParlaMint-UA_2007-12-18-m0.u1675	Rybeka.
ParlaMint-UA_2007-12-18-m0.u1676	For.
ParlaMint-UA_2007-12-18-m0.u1677	Savechenko.
ParlaMint-UA_2007-12-18-m0.u1678	For.
ParlaMint-UA_2007-12-18-m0.u1679	Sass.
ParlaMint-UA_2007-12-18-m0.u1680	For.
ParlaMint-UA_2007-12-18-m0.u1681	Semerak.
ParlaMint-UA_2007-12-18-m0.u1682	For.
ParlaMint-UA_2007-12-18-m0.u1683	Seminoga.
ParlaMint-UA_2007-12-18-m0.u1684	For.
ParlaMint-UA_2007-12-18-m0.u1685	Shadow boy.
ParlaMint-UA_2007-12-18-m0.u1686	For.
ParlaMint-UA_2007-12-18-m0.u1687	It's a Serbin.
ParlaMint-UA_2007-12-18-m0.u1688	For.
ParlaMint-UA_2007-12-18-m0.u1689	Sivulian.
ParlaMint-UA_2007-12-18-m0.u1690	For.
ParlaMint-UA_2007-12-18-m0.u1691	Sigal.
ParlaMint-UA_2007-12-18-m0.u1692	For.
ParlaMint-UA_2007-12-18-m0.u1693	Sidekick.
ParlaMint-UA_2007-12-18-m0.u1694	For.
ParlaMint-UA_2007-12-18-m0.u1695	Scybenic.
ParlaMint-UA_2007-12-18-m0.u1696	For.
ParlaMint-UA_2007-12-18-m0.u1697	Scooby.
ParlaMint-UA_2007-12-18-m0.u1698	For.
ParlaMint-UA_2007-12-18-m0.u1699	Sobolen.
ParlaMint-UA_2007-12-18-m0.u1700	For.
ParlaMint-UA_2007-12-18-m0.u1701	Sokolov.
ParlaMint-UA_2007-12-18-m0.u1702	For.
ParlaMint-UA_2007-12-18-m0.u1703	Soročinska Kirilenko.
ParlaMint-UA_2007-12-18-m0.u1704	For.
ParlaMint-UA_2007-12-18-m0.u1705	The Souslo.
ParlaMint-UA_2007-12-18-m0.u1706	For.
ParlaMint-UA_2007-12-18-m0.u1707	Suskevich.
ParlaMint-UA_2007-12-18-m0.u1708	For.
ParlaMint-UA_2007-12-18-m0.u1709	Taran-Terreen.
ParlaMint-UA_2007-12-18-m0.u1710	For.
ParlaMint-UA_2007-12-18-m0.u1711	Teryohin.
ParlaMint-UA_2007-12-18-m0.u1712	For.
ParlaMint-UA_2007-12-18-m0.u1713	Tymoshenko.
ParlaMint-UA_2007-12-18-m0.u1714	For.
ParlaMint-UA_2007-12-18-m0.u1715	Tomenko.
ParlaMint-UA_2007-12-18-m0.u1716	For.
ParlaMint-UA_2007-12-18-m0.u1717	Trajduk.
ParlaMint-UA_2007-12-18-m0.u1718	For.
ParlaMint-UA_2007-12-18-m0.u1719	Tregutov.
ParlaMint-UA_2007-12-18-m0.u1720	For.
ParlaMint-UA_2007-12-18-m0.u1721	Trinduk.
ParlaMint-UA_2007-12-18-m0.u1722	For.
ParlaMint-UA_2007-12-18-m0.u1723	Trophimen
ParlaMint-UA_2007-12-18-m0.u1724	For.
ParlaMint-UA_2007-12-18-m0.u1725	A Turk.
ParlaMint-UA_2007-12-18-m0.u1726	For.
ParlaMint-UA_2007-12-18-m0.u1727	I've been stabbed.
ParlaMint-UA_2007-12-18-m0.u1728	For.
ParlaMint-UA_2007-12-18-m0.u1729	Fedorchuk.
ParlaMint-UA_2007-12-18-m0.u1730	For.
ParlaMint-UA_2007-12-18-m0.u1731	Feldman.
ParlaMint-UA_2007-12-18-m0.u1732	About
ParlaMint-UA_2007-12-18-m0.u1733	Philenko. Ladies and gentlemen, if you had some patience, if you had not gone, it would have been easier for us to work together. Or you can't hear your colleagues and the cameras can't find your colleagues. Please have a seat at the workplace. Philenko.
ParlaMint-UA_2007-12-18-m0.u1734	For.
ParlaMint-UA_2007-12-18-m0.u1735	Philippe.
ParlaMint-UA_2007-12-18-m0.u1736	For.
ParlaMint-UA_2007-12-18-m0.u1737	Oh, my God. Oh, my God.
ParlaMint-UA_2007-12-18-m0.u1738	For.
ParlaMint-UA_2007-12-18-m0.u1739	Cherkassky.
ParlaMint-UA_2007-12-18-m0.u1740	For.
ParlaMint-UA_2007-12-18-m0.u1741	Chestnuts.
ParlaMint-UA_2007-12-18-m0.u1742	For.
ParlaMint-UA_2007-12-18-m0.u1743	It's amazing.
ParlaMint-UA_2007-12-18-m0.u1744	For.
ParlaMint-UA_2007-12-18-m0.u1745	Shago.
ParlaMint-UA_2007-12-18-m0.u1746	For.
ParlaMint-UA_2007-12-18-m0.u1747	Shamanov.
ParlaMint-UA_2007-12-18-m0.u1748	For.
ParlaMint-UA_2007-12-18-m0.u1749	Sweden.
ParlaMint-UA_2007-12-18-m0.u1750	For.
ParlaMint-UA_2007-12-18-m0.u1751	Chewchenko.
ParlaMint-UA_2007-12-18-m0.u1752	For.
ParlaMint-UA_2007-12-18-m0.u1753	Shevchuk Oleg Borisovich.
ParlaMint-UA_2007-12-18-m0.u1754	For.
ParlaMint-UA_2007-12-18-m0.u1755	Shevchuk Sergey Volodymyrovich.
ParlaMint-UA_2007-12-18-m0.u1756	For.
ParlaMint-UA_2007-12-18-m0.u1757	I've been whispering.
ParlaMint-UA_2007-12-18-m0.u1758	For.
ParlaMint-UA_2007-12-18-m0.u1759	The Shishkina of Elina Victorian.
ParlaMint-UA_2007-12-18-m0.u1760	For.
ParlaMint-UA_2007-12-18-m0.u1761	The Queen of Zoya Leonidivna.
ParlaMint-UA_2007-12-18-m0.u1762	For.
ParlaMint-UA_2007-12-18-m0.u1763	School.
ParlaMint-UA_2007-12-18-m0.u1764	For.
ParlaMint-UA_2007-12-18-m0.u1765	A helmet.
ParlaMint-UA_2007-12-18-m0.u1766	For.
ParlaMint-UA_2007-12-18-m0.u1767	Schustik.
ParlaMint-UA_2007-12-18-m0.u1768	For.
ParlaMint-UA_2007-12-18-m0.u1769	Yavorowski.
ParlaMint-UA_2007-12-18-m0.u1770	For.
ParlaMint-UA_2007-12-18-m0.u1771	Jacenko.
ParlaMint-UA_2007-12-18-m0.u1772	For.
ParlaMint-UA_2007-12-18-m0.u1773	The deputy faction of the Block "Our Ukraine-National Self-Defense". Ariev.
ParlaMint-UA_2007-12-18-m0.u1774	For.
ParlaMint-UA_2007-12-18-m0.u1775	Arjovitin.
ParlaMint-UA_2007-12-18-m0.u1776	For.
ParlaMint-UA_2007-12-18-m0.u1777	It's a binoculars.
ParlaMint-UA_2007-12-18-m0.u1778	For.
ParlaMint-UA_2007-12-18-m0.u1779	Bondar.
ParlaMint-UA_2007-12-18-m0.u1780	For.
ParlaMint-UA_2007-12-18-m0.u1781	Borisov.
ParlaMint-UA_2007-12-18-m0.u1782	For.
ParlaMint-UA_2007-12-18-m0.u1783	Booth.
ParlaMint-UA_2007-12-18-m0.u1784	For.
ParlaMint-UA_2007-12-18-m0.u1785	Vacarchuk.
ParlaMint-UA_2007-12-18-m0.u1786	For.
ParlaMint-UA_2007-12-18-m0.u1787	Viennese.
ParlaMint-UA_2007-12-18-m0.u1788	For.
ParlaMint-UA_2007-12-18-m0.u1789	Gerasimük
ParlaMint-UA_2007-12-18-m0.u1790	For.
ParlaMint-UA_2007-12-18-m0.u1791	Heroceno.
ParlaMint-UA_2007-12-18-m0.u1792	For.
ParlaMint-UA_2007-12-18-m0.u1793	Grigorovich.
ParlaMint-UA_2007-12-18-m0.u1794	For.
ParlaMint-UA_2007-12-18-m0.u1795	Grimmczak.
ParlaMint-UA_2007-12-18-m0.u1796	For.
ParlaMint-UA_2007-12-18-m0.u1797	Grizzenco.
ParlaMint-UA_2007-12-18-m0.u1798	For.
ParlaMint-UA_2007-12-18-m0.u1799	Rubber.
ParlaMint-UA_2007-12-18-m0.u1800	For.
ParlaMint-UA_2007-12-18-m0.u1801	Davidenko.
ParlaMint-UA_2007-12-18-m0.u1802	For.
ParlaMint-UA_2007-12-18-m0.u1803	Cemiliev.
ParlaMint-UA_2007-12-18-m0.u1804	For.
ParlaMint-UA_2007-12-18-m0.u1805	Long.
ParlaMint-UA_2007-12-18-m0.u1806	For.
ParlaMint-UA_2007-12-18-m0.u1807	Long, huh? For. Donny.
ParlaMint-UA_2007-12-18-m0.u1808	For.
ParlaMint-UA_2007-12-18-m0.u1809	Yehanurov.
ParlaMint-UA_2007-12-18-m0.u1810	For.
ParlaMint-UA_2007-12-18-m0.u1811	Zhavania.
ParlaMint-UA_2007-12-18-m0.u1812	For.
ParlaMint-UA_2007-12-18-m0.u1813	Jerbrowsky. Paul Zebravsky.
ParlaMint-UA_2007-12-18-m0.u1814	For.
ParlaMint-UA_2007-12-18-m0.u1815	Hare.
ParlaMint-UA_2007-12-18-m0.u1816	For.
ParlaMint-UA_2007-12-18-m0.u1817	Welder.
ParlaMint-UA_2007-12-18-m0.u1818	For.
ParlaMint-UA_2007-12-18-m0.u1819	Carmazine.
ParlaMint-UA_2007-12-18-m0.u1820	For.
ParlaMint-UA_2007-12-18-m0.u1821	Carpuch.
ParlaMint-UA_2007-12-18-m0.u1822	For.
ParlaMint-UA_2007-12-18-m0.u1823	Kaskiv.
ParlaMint-UA_2007-12-18-m0.u1824	For.
ParlaMint-UA_2007-12-18-m0.u1825	Catherinechuca.
ParlaMint-UA_2007-12-18-m0.u1826	For.
ParlaMint-UA_2007-12-18-m0.u1827	Kirilenko Viacheslav Anatoliyovich.
ParlaMint-UA_2007-12-18-m0.u1828	For.
ParlaMint-UA_2007-12-18-m0.u1829	Klimenko.
ParlaMint-UA_2007-12-18-m0.u1830	For.
ParlaMint-UA_2007-12-18-m0.u1831	Klukkowski.
ParlaMint-UA_2007-12-18-m0.u1832	For.
ParlaMint-UA_2007-12-18-m0.u1833	Knazevitch.
ParlaMint-UA_2007-12-18-m0.u1834	For.
ParlaMint-UA_2007-12-18-m0.u1835	Kowal.
ParlaMint-UA_2007-12-18-m0.u1836	For.
ParlaMint-UA_2007-12-18-m0.u1837	Kostenko Yuri Ivanovich.
ParlaMint-UA_2007-12-18-m0.u1838	For.
ParlaMint-UA_2007-12-18-m0.u1839	Wing.
ParlaMint-UA_2007-12-18-m0.u1840	For.
ParlaMint-UA_2007-12-18-m0.u1841	Kubida.
ParlaMint-UA_2007-12-18-m0.u1842	For.
